TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200307,19.48,1.0,465.351,221.573,1.0,357.27,1.0,9.372,1.0,99.681,1.0,0.848,1.0,2.281,1.0,0.239396922667,0.843413978495,121.029816261,0.999327956989,438.666794355,1.0,-9999,-9999,-9999,-9999,96.5265793011,1.0,46.0316666667,1.0,411.376646505,1.0,410.201,1.0,18.062,17.105,15.451,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,20.288,16.816,23.046,-9999,1.0,1.0,1.0,-9999,4.44952,1.0,55.3658,1.0,62.7256,0.648813,47.7558,1.0,54.1039,0.583913,0.487625,0.983871,0.045052,0.437047,0.487625,0.562071,0.983199,0.983871,0.962366,4.33881,4.09437,4.26554,4.46958,3.80439,3.65157,3.77566,3.89067,3.88959,3.72133,3.86694,3.97963,3.50477,3.45735,3.53043,3.66035,-9999,-9999
200308,21.357,1.0,397.506,221.17,1.0,357.423,1.0,14.576,1.0,99.758,1.0,0.448,1.0,2.624,1.0,0.213644176733,0.712365591398,108.03718414,1.0,427.896182796,1.0,-9999,-9999,-9999,-9999,77.9342943548,1.0,41.5204973118,1.0,428.928555108,1.0,373.261,1.0,22.019,20.505,18.293,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,19.016,16.724,22.886,-9999,1.0,1.0,1.0,-9999,9.18862,1.0,16.9928,0.998656,19.1039,0.313941,70.9015,1.0,79.7098,0.528358,1.4555,0.947581,0.0150556,1.4411,1.46018,1.48428,0.946909,0.93078,0.918683,1.18763,1.17138,1.18763,1.33374,-0.278099,-0.28496,-0.278099,-0.152111,0.950442,0.954363,1.09787,1.14007,0.0,0.0,0.0,2.32533e-05,-9999,-9999
200309,14.187,1.0,301.057,138.995,1.0,330.621,1.0,6.051,1.0,100.087,1.0,1.313,1.0,2.382,1.0,-9999,-9999,57.9949027778,1.0,270.857340278,1.0,-9999,-9999,-9999,-9999,58.1632569444,1.0,25.2327083333,1.0,386.388611111,1.0,387.404,1.0,14.879,15.15,15.547,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.701,18.053,22.404,-9999,1.0,1.0,1.0,-9999,-0.72366,1.0,17.4865,0.980556,22.2392,0.328918,28.6632,0.981944,36.4537,0.375027,1.29751,0.872222,0.0159534,1.26618,1.30013,1.33597,0.875694,0.872917,0.860417,0.913925,0.903846,0.929932,1.03375,-0.386205,-0.39075,-0.35431,-0.296525,1.05619,1.06214,1.18575,1.2427,0.0168378,0.0168951,0.0169744,0.0225538,-9999,-9999
200310,6.1,1.0,199.01,69.969,0.997984,308.256,1.0,2.013,1.0,99.406,1.0,1.087,1.0,2.903,0.989247,0.202550621136,0.6875,24.0268548387,1.0,134.489729448,0.993279569892,-9999,-9999,-9999,-9999,42.6929905914,1.0,13.4146034946,1.0,341.617090054,1.0,386.841,0.999328,6.596,7.64,10.117,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.328,21.28,21.863,-9999,1.0,1.0,1.0,-9999,-4.94046,1.0,4.62689,0.999328,5.88446,0.131507,4.68678,0.997984,5.96063,0.314218,0.309385,0.962366,0.00876638,0.286088,0.304371,0.322136,0.961022,0.962366,0.962366,0.479197,0.458359,0.480348,0.505171,0.169614,0.166405,0.178291,0.184424,0.650575,0.630076,0.649525,0.68696,0.352986,0.352986,0.367516,0.3753,-9999,-9999
200311,5.971,1.0,118.718,39.259,1.0,313.245,1.0,1.39,1.0,99.746,1.0,1.12,1.0,2.465,0.993056,0.170255493365,0.6875,6.90686111111,1.0,74.7069482668,0.997916666667,-9999,-9999,-9999,-9999,23.5555902778,1.0,7.27547222222,1.0,338.603368056,1.0,403.02,1.0,4.83,5.368,6.746,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.132,26.932,21.836,-9999,1.0,1.0,1.0,-9999,-2.19835,1.0,1.34294,1.0,1.35827,0.104664,-4.831,1.0,-4.88616,0.311722,0.16309,0.972222,0.0106322,0.125354,0.138614,0.170323,0.970833,0.948611,0.971528,0.324763,0.324763,0.385534,0.396506,0.161804,0.209383,0.235984,0.253404,0.677827,0.396644,0.485687,0.628904,0.299851,0.190343,0.276307,0.311716,-9999,-9999
200312,1.735,1.0,82.7868,29.919,0.965726,286.073,1.0,1.231,1.0,99.799,1.0,0.748,1.0,3.341,0.987903,0.200163884376,0.702284946237,-3.19018145161,1.0,45.4187796371,0.961021505376,-9999,-9999,-9999,-9999,17.2934610215,1.0,8.65190860215,1.0,316.306854839,1.0,398.965,1.0,1.007,2.047,4.28,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.088,29.829,28.115,-9999,1.0,1.0,1.0,-9999,-3.75989,1.0,0.379953,0.997984,0.309524,0.136007,-13.1888,0.999328,-10.7441,0.385259,0.110469,0.922715,0.00856231,0.109474,0.113025,0.127996,0.923387,0.923387,0.921371,0.228198,0.234221,0.241013,0.257543,0.118724,0.123049,0.129417,0.136129,0.486028,0.373427,0.431521,0.485793,0.208405,0.206706,0.22242,0.241364,-9999,-9999
200401,0.859,1.0,99.3021,30.909,1.0,275.255,1.0,1.261,1.0,98.978,1.0,0.752,1.0,3.891,1.0,0.214672267879,0.770833333333,-12.2275403226,1.0,60.2699663978,1.0,44.7879441935,1.0,-9999,-9999,22.548702957,1.0,7.19415322581,1.0,311.197459677,1.0,393.568,1.0,0.254,0.982,2.583,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,26.808,29.364,24.747,-9999,0.856855,1.0,1.0,-9999,-1.87388,1.0,1.08142,0.997984,0.880967,0.130186,-14.0555,0.998656,-11.4502,0.420268,0.195318,0.991935,0.0111155,0.193207,0.19674,0.198683,0.987903,0.993952,0.991263,0.325675,0.308581,0.325675,0.342222,0.128936,0.120116,0.128236,0.142728,0.573643,0.472965,0.552629,0.606264,0.297418,0.275908,0.295958,0.309632,-9999,-9999
200402,3.571,1.0,164.4,55.475,1.0,287.842,1.0,2.195,1.0,99.797,1.0,0.955,1.0,4.704,1.0,0.267113845191,0.887931034483,8.60203304598,1.0,105.020258621,1.0,69.887237148,1.0,-9999,-9999,36.3786925287,1.0,10.275862069,1.0,324.439159483,1.0,388.624,1.0,2.604,3.002,3.759,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,26.301,29.512,29.105,-9999,1.0,1.0,1.0,-9999,-1.03884,1.0,5.83517,1.0,6.95504,0.177075,-13.1652,1.0,-15.6919,0.59859,0.0914075,0.988506,0.00761606,0.0882709,0.0894234,0.0930449,0.993534,0.993534,0.993534,0.554256,0.546622,0.550917,0.552513,0.463015,0.444816,0.461001,0.462616,0.427126,0.413764,0.423907,0.478403,0.415358,0.411693,0.41507,0.437801,-9999,-9999
200403,4.8,1.0,262.551,116.517,1.0,283.156,1.0,2.98,1.0,100.067,1.0,0.532,1.0,3.635,0.989919,0.229519049635,0.831989247312,40.9888575269,1.0,219.494954418,0.998655913978,114.114717009,1.0,-9999,-9999,60.014563172,1.0,24.7753293011,1.0,334.062419355,1.0,393.574,1.0,4.24,3.949,3.965,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,24.499,28.677,28.45,-9999,1.0,1.0,1.0,-9999,2.35966,1.0,15.632,0.998656,24.5297,0.261736,9.02867,1.0,14.1678,0.50194,-0.298428,0.987903,0.01595,-0.305921,-0.299825,-0.288645,0.989247,0.987903,0.989247,0.914489,0.910886,0.915216,0.945795,1.21211,1.2128,1.23163,1.23855,0.949614,0.921883,0.933245,0.950078,1.28325,1.28479,1.30148,1.31257,-9999,-9999
200404,9.688,1.0,366.696,174.849,1.0,292.244,1.0,4.224,1.0,99.391,1.0,1.02,1.0,2.377,1.0,0.200340679131,0.872222222222,71.8872361111,1.0,332.2060625,1.0,152.024368444,1.0,27.0819027778,1.0,79.8019375,1.0,33.1060347222,1.0,362.099534722,1.0,400.821,1.0,10.673,9.757,8.217,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,23.62,28.554,28.1,-9999,1.0,1.0,1.0,-9999,5.7816,1.0,41.9558,0.998611,45.962,0.420223,18.416,0.999306,20.1745,0.390379,-3.69167,0.980556,0.0563574,-3.71631,-3.67783,-3.64192,0.982639,0.980556,0.975694,2.75568,2.72604,2.75744,2.78565,6.42806,6.42577,6.43771,6.44382,3.02712,3.02712,3.08505,3.13082,6.62345,6.62325,6.63924,6.66236,-9999,-9999
200405,11.594,1.0,447.368,186.398,1.0,313.578,1.0,3.767,1.0,99.476,1.0,4.19,1.0,2.244,1.0,0.24162737332,0.897177419355,89.4462365591,1.0,356.624025538,1.0,190.461270491,1.0,29.5902016129,1.0,99.5709408602,1.0,45.0322446237,1.0,365.500685484,1.0,403.387,1.0,12.722,12.387,11.226,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,23.178,29.078,30.345,-9999,1.0,1.0,1.0,-9999,1.58338,1.0,55.8851,1.0,71.0751,0.415545,13.0791,1.0,16.6341,0.370887,-6.35098,0.994624,0.0647374,-6.36387,-6.34783,-6.34248,0.993952,0.994624,0.994624,5.68759,5.65132,5.66765,5.69348,12.0354,11.999,12.0201,12.0415,6.13589,6.13491,6.24909,6.54645,12.4383,12.4094,12.4642,12.5558,-9999,-9999
200406,15.392,1.0,483.49,208.843,1.0,344.047,1.0,4.843,1.0,99.73,1.0,1.747,1.0,2.274,1.0,0.249232980764,0.877083333333,117.550977985,0.999305555556,409.456717494,0.999305555556,-9999,-9999,29.4577777778,1.0,110.900166667,1.0,47.1952013889,1.0,387.922763889,1.0,402.714,1.0,15.011,14.322,12.532,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,16.217,24.116,24.162,-9999,1.0,1.0,1.0,-9999,2.72367,1.0,76.2343,1.0,104.754,0.576255,7.74077,0.998611,10.6367,0.544994,-5.14318,0.986806,0.0659112,-5.15619,-5.14388,-5.12678,0.984028,0.986806,0.973611,7.85461,7.85461,7.88346,7.93747,12.9982,12.9973,13.028,13.0706,8.34793,8.34793,8.3854,8.41764,13.3286,13.2869,13.3165,13.3467,-9999,-9999
200407,16.889,1.0,463.862,200.496,1.0,355.251,1.0,5.65,1.0,99.68,1.0,3.045,1.0,2.249,1.0,0.251564041829,0.797715053763,119.720698925,1.0,397.682647849,1.0,-9999,-9999,27.9496706989,1.0,96.4110282258,1.0,39.7917876344,1.0,396.234744624,1.0,405.044,0.997984,15.922,15.36,13.779,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,21.815,26.921,22.321,-9999,1.0,1.0,1.0,-9999,2.14035,1.0,66.135,0.997312,90.0496,0.543123,20.182,0.997312,27.4799,0.551903,-0.188143,0.969086,0.0470884,-0.187637,-0.174545,-0.0624904,0.961694,0.967742,0.988575,5.82738,5.86668,6.02376,6.32786,6.01164,6.04123,6.22247,6.37992,5.33911,5.33154,5.39166,5.44174,5.6805,5.67294,5.69642,5.70271,-9999,-9999
200408,19.227,1.0,394.689,189.877,1.0,363.35,1.0,9.102,1.0,99.36,1.0,1.119,1.0,3.006,1.0,0.244263417394,0.846102150538,100.623682796,1.0,373.13252202,0.999327956989,-9999,-9999,54.9775604839,1.0,79.863938172,1.0,37.309327957,1.0,415.054979839,1.0,395.933,0.999328,19.421,18.281,16.429,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,15.261,24.927,21.48,-9999,1.0,1.0,1.0,-9999,4.796,1.0,34.3089,0.997984,45.473,0.491118,38.1459,0.998656,50.5585,0.510148,3.45556,0.927419,0.0338801,3.45826,3.47954,3.50275,0.932796,0.903898,0.924059,5.05257,4.73891,5.05494,5.18488,1.60362,1.22796,1.59938,1.70331,3.03437,2.98542,3.02782,3.17801,0.80337,0.739561,0.761631,0.823809,-9999,-9999
200409,14.718,1.0,297.656,150.61,1.0,331.146,1.0,6.609,1.0,99.942,1.0,0.78,1.0,3.61,1.0,0.224543517252,0.861805555556,65.2174305556,1.0,284.467240987,0.997916666667,-9999,-9999,32.0876597222,1.0,53.9944652778,1.0,24.5683611111,1.0,391.827652778,1.0,390.572,1.0,15.639,15.398,15.271,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,14.943,24.217,21.104,-9999,1.0,1.0,1.0,-9999,3.34827,1.0,20.2743,0.997917,24.9875,0.44319,29.9334,0.997917,36.8921,0.528866,2.7506,0.971528,0.0234566,2.68476,2.70463,2.73326,0.972222,0.975,0.972917,2.6441,2.53737,2.59467,2.62755,-0.0858206,-0.186801,-0.138335,-0.0877259,2.5747,2.4305,2.5141,2.57146,0.128944,0.0998807,0.140904,0.182071,-9999,-9999
200410,10.688,1.0,195.882,87.132,0.997312,314.583,1.0,3.815,1.0,99.357,1.0,0.287,1.0,2.639,1.0,0.173549045909,0.76814516129,22.7645430108,1.0,160.072138506,0.993951612903,-9999,-9999,16.7127217742,1.0,40.430719086,1.0,14.8303696237,1.0,364.725248656,1.0,425.953,1.0,10.141,10.653,11.455,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,15.982,23.756,20.811,-9999,1.0,1.0,1.0,-9999,-0.0947984,1.0,14.7882,1.0,14.9571,0.312908,7.81305,1.0,7.90226,0.353806,0.864959,0.953629,0.0156867,0.864959,0.877689,0.887801,0.953629,0.948925,0.962366,1.22698,1.21298,1.21813,1.23234,0.357192,0.323826,0.347368,0.366597,1.3369,1.35157,1.43352,1.53164,0.866076,0.475909,0.500737,0.547257,-9999,-9999
200411,5.1,1.0,116.754,31.181,0.997222,308.615,1.0,1.509,1.0,99.952,1.0,1.823,1.0,3.647,1.0,0.229959110157,0.865277777778,-0.102875,1.0,55.7583854382,0.994444444444,-9999,-9999,5.27679861111,1.0,21.9982083333,1.0,4.97299305556,1.0,335.650923611,1.0,399.747,1.0,4.426,5.897,7.968,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,21.865,24.626,20.585,-9999,1.0,1.0,1.0,-9999,-4.90888,1.0,3.86062,1.0,3.9047,0.186473,-8.52199,1.0,-8.61929,0.312294,0.328309,0.986806,0.0116723,0.327892,0.329251,0.333103,0.988194,0.988194,0.984722,1.01388,1.01435,1.01883,1.02169,0.687234,0.681329,0.687234,0.693387,0.912463,0.913718,0.922163,0.957516,0.670366,0.672314,0.67696,0.692322,-9999,-9999
200412,1.264,1.0,82.4719,24.573,0.981183,288.196,1.0,1.124,1.0,99.896,1.0,0.326,1.0,2.973,1.0,0.177000631053,0.82997311828,-5.83140456989,1.0,36.6333222145,0.975134408602,-9999,-9999,4.55627016129,1.0,14.7786424731,1.0,4.30495295699,1.0,316.935255376,1.0,400.316,0.997984,0.527,1.735,3.899,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,25.04,28.456,20.476,-9999,0.918683,1.0,1.0,-9999,-3.25526,1.0,3.08348,0.995296,2.50858,0.286595,-9.23969,0.995968,-7.51699,0.303145,0.262634,0.96707,0.00896202,0.240106,0.25267,0.261002,0.965726,0.962366,0.96707,0.650503,0.64075,0.648644,0.653801,0.386632,0.388563,0.396898,0.405544,0.60138,0.607842,0.626325,0.646794,0.484299,0.48009,0.48688,0.496966,-9999,-9999
200501,2.993,1.0,99.3021,34.366,1.0,276.15,1.0,1.819,1.0,99.931,1.0,1.094,1.0,5.16,1.0,0.283639593623,0.908602150538,-20.6244825269,1.0,59.9178965054,1.0,-9999,-9999,19.1921774194,1.0,21.8194556452,1.0,12.5861155914,1.0,318.59453629,1.0,393.181,1.0,1.783,2.652,3.792,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,24.561,28.901,21.324,-9999,0.997312,1.0,1.0,-9999,-2.63499,1.0,0.860683,1.0,0.700212,0.189303,-22.9548,0.999328,-18.675,0.439989,0.131899,0.97043,0.0110801,0.130728,0.133825,0.150144,0.97043,0.97043,0.992608,0.886706,0.880994,0.883334,0.88658,0.754865,0.729173,0.747982,0.754432,0.896213,0.900978,0.915792,0.960989,0.796828,0.788185,0.799793,0.814774,-9999,-9999
200502,-0.858,1.0,162.881,64.619,1.0,264.453,1.0,1.154,1.0,99.72,1.0,1.061,1.0,3.43,1.0,0.190331061774,0.822172619048,-7.79485119048,1.0,112.688683036,1.0,-9999,-9999,65.1576860119,1.0,39.9306919643,1.0,33.8784970238,1.0,302.973169643,1.0,400.148,1.0,-0.215,0.724,2.14,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,27.573,29.495,27.168,-9999,0.924851,1.0,1.0,-9999,-1.99074,1.0,2.99846,1.0,3.77562,0.203607,-7.60788,1.0,-9.57973,0.3553,0.0919186,0.952381,0.0105783,0.0748197,0.0912583,0.0944209,0.954613,0.956101,0.953125,0.657688,0.662051,0.66409,0.668029,0.571634,0.569327,0.575675,0.592975,0.747259,0.703613,0.733173,0.74918,0.663921,0.641324,0.64977,0.665308,-9999,-9999
200503,4.201,1.0,259.048,118.267,1.0,278.662,1.0,2.51,1.0,99.63,1.0,0.668,1.0,3.321,1.0,0.207220124198,0.875672043011,30.8390322581,1.0,208.061276882,1.0,-9999,-9999,55.6523454301,1.0,60.5735752688,1.0,36.8139784946,1.0,329.230913978,1.0,398.84,1.0,4.399,3.733,3.403,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,25.751,29.314,29.127,-9999,0.977823,1.0,1.0,-9999,2.88794,1.0,13.0393,1.0,21.039,0.204429,4.28387,1.0,6.91208,0.351978,-0.42442,0.969086,0.0224153,-0.433591,-0.427157,-0.42442,0.962366,0.96707,0.969086,1.2669,1.23745,1.26937,1.27933,1.6928,1.66507,1.69524,1.71151,1.15229,1.12517,1.13865,1.17033,1.62232,1.62232,1.63353,1.64492,-9999,-9999
200504,9.642,1.0,363.516,167.468,1.0,292.395,1.0,4.307,1.0,99.501,1.0,1.86,1.0,2.302,1.0,0.193115136149,0.868055555556,67.4042291667,1.0,290.183972222,1.0,-9999,-9999,18.6454097222,1.0,76.9468472222,1.0,35.0118194444,1.0,357.447104167,1.0,405.522,1.0,10.823,9.603,8.314,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,23.914,29.103,28.574,-9999,1.0,1.0,1.0,-9999,2.62613,1.0,41.1192,1.0,50.2163,0.424695,11.9239,1.0,14.5619,0.367565,-5.28217,0.967361,0.0630241,-5.32348,-5.30334,-5.26056,0.965972,0.967361,0.965972,4.30334,4.08504,4.13488,4.27337,9.5639,9.40852,9.45794,9.52625,4.31674,4.15332,4.31674,4.54637,9.62021,9.54996,9.62542,9.6932,-9999,-9999
200505,12.999,1.0,445.333,211.387,1.0,314.878,1.0,5.0,1.0,99.672,1.0,1.8,1.0,2.334,1.0,0.21923535202,0.868279569892,107.744046986,0.999327956989,374.44953629,1.0,-9999,-9999,15.424563172,1.0,88.9904166667,1.0,45.4972311828,1.0,372.639455645,1.0,373.056,1.0,14.187,13.349,11.534,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,23.529,27.797,26.797,-9999,1.0,1.0,1.0,-9999,2.31315,1.0,69.0521,0.998656,90.9488,0.654104,11.275,1.0,14.8503,0.400098,-8.17359,0.991935,0.0701169,-8.1742,-8.14621,-7.99072,0.99328,0.989919,0.943548,6.4893,6.35862,6.44024,6.50155,14.6494,14.2864,14.5775,14.6489,6.29689,6.29459,6.35369,6.58199,14.8446,14.6664,14.8362,14.8627,-9999,-9999
200506,16.208,1.0,483.176,234.896,0.981944,328.016,1.0,6.383,1.0,99.882,1.0,2.213,1.0,2.09,1.0,0.211540691576,0.8875,122.072074764,0.999305555556,441.445722222,1.0,-9999,-9999,31.8194305556,1.0,98.4520208333,1.0,52.0141666667,1.0,389.983777778,1.0,364.822,0.997917,15.502,15.063,13.338,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.919,24.414,21.3,-9999,1.0,1.0,1.0,-9999,2.49391,1.0,80.6027,0.997917,93.0199,0.681207,23.1637,0.997917,26.7322,0.519134,-4.80798,0.960417,0.077796,-4.94973,-4.9076,-4.82871,0.960417,0.972917,0.953472,7.08887,6.63577,6.95178,7.03036,11.8994,11.5842,11.7444,11.8702,6.53097,6.32554,6.46221,6.55759,11.1849,11.2486,11.3165,11.3801,-9999,-9999
200507,18.852,1.0,465.351,210.156,0.992608,348.136,1.0,8.278,1.0,99.505,1.0,2.739,1.0,2.789,1.0,0.233254459466,0.872311827957,106.097022849,1.0,382.548178763,1.0,-9999,-9999,44.2110080645,1.0,95.8890793011,1.0,41.070188172,1.0,412.408918011,1.0,364.706,1.0,18.808,17.446,15.339,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,20.937,23.709,19.862,-9999,1.0,1.0,1.0,-9999,3.65138,1.0,49.7825,0.999328,49.3279,0.671624,53.3937,0.998656,52.9062,0.656369,4.85959,0.973118,0.0398385,4.82905,4.85021,4.86944,0.97379,0.969758,0.973118,5.53177,5.53387,5.73036,6.00441,0.662329,0.726178,0.891074,1.15863,5.30395,5.25795,5.28549,5.34136,0.78085,0.748048,0.767479,0.78085,-9999,-9999
200508,16.722,1.0,397.506,163.23,1.0,337.935,1.0,6.356,1.0,99.733,1.0,0.758,1.0,2.76,1.0,0.203174115178,0.879032258065,68.6955510753,1.0,278.550517473,1.0,-9999,-9999,31.4696370968,1.0,81.5039650538,1.0,30.6287432796,1.0,401.841283602,1.0,357.714,1.0,18.698,17.672,16.488,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,22.301,27.518,20.289,-9999,1.0,1.0,1.0,-9999,4.72375,1.0,36.429,1.0,35.1352,0.526031,29.8985,1.0,28.8366,0.41019,2.86438,0.99328,0.0379519,2.86003,2.8697,2.90468,0.993952,0.993952,0.993952,4.66084,4.63964,4.7043,4.75674,1.78935,1.7659,1.80133,1.85954,4.68652,4.62041,4.65406,4.68745,1.81494,1.74069,1.78071,1.80385,-9999,-9999
200509,15.81,1.0,301.057,145.164,1.0,322.613,1.0,5.908,1.0,99.91,1.0,2.73,1.0,1.956,1.0,0.148033980695,0.788888888889,48.8889305556,1.0,259.092104167,1.0,-9999,-9999,27.8888819444,1.0,54.7288541667,1.0,23.7149097222,1.0,395.173222222,1.0,369.475,0.997917,17.344,17.166,16.781,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,25.923,29.394,27.144,-9999,1.0,1.0,1.0,-9999,0.43648,1.0,31.8041,0.995833,27.9504,0.541456,23.4167,0.995833,20.5794,0.348229,4.34063,0.939583,0.0315637,4.25708,4.31773,4.35964,0.91875,0.946528,0.970139,3.93902,3.91954,3.98028,4.19202,-0.401864,-0.418278,-0.305302,-0.178056,3.96979,3.93628,3.96979,4.03525,0.00583889,0.0,0.000987967,0.00588936,-9999,-9999
200510,11.065,1.0,199.01,86.123,0.999328,301.634,1.0,2.828,1.0,100.092,1.0,0.506,1.0,1.961,1.0,0.154325441981,0.697580645161,12.2051680108,1.0,133.583998656,1.0,-9999,-9999,14.5447715054,1.0,39.5601075269,1.0,13.0258333333,1.0,362.899112903,1.0,368.719,1.0,10.779,11.272,12.151,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,26.052,29.745,29.401,-9999,1.0,1.0,1.0,-9999,-2.2264,1.0,15.8297,0.999328,12.0598,0.423313,3.10438,1.0,2.36507,0.313429,1.84581,0.915995,0.0230746,1.79928,1.84427,1.86666,0.934812,0.921371,0.915995,2.00375,1.97143,1.9973,2.02524,0.154225,0.125935,0.160571,0.182994,1.13727,0.958972,1.04454,1.14768,0.088015,0.0,0.0373426,0.0722345,-9999,-9999
200511,4.872,1.0,118.718,39.27,1.0,286.404,1.0,1.523,1.0,99.716,1.0,1.033,1.0,2.66,1.0,0.149101812507,0.680555555556,-9.53934027778,1.0,79.1352569444,1.0,-9999,-9999,6.37652083333,1.0,22.5529861111,1.0,5.69784027778,1.0,329.5159375,1.0,362.345,1.0,4.006,5.43,7.932,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,27.849,29.263,28.492,-9999,1.0,1.0,1.0,-9999,-5.80028,1.0,8.61671,1.0,8.68299,0.287475,-4.67609,0.999306,-4.71206,0.222298,0.996749,0.947222,0.0112342,0.988522,0.995566,1.04257,0.948611,0.948611,0.943056,1.23792,1.19557,1.22939,1.25514,0.242715,0.229507,0.237686,0.256288,0.767667,0.801904,0.977069,1.07059,0.111588,0.111588,0.150831,0.204817,-9999,-9999
200512,1.708,1.0,82.7868,25.876,1.0,283.491,1.0,1.161,1.0,99.624,1.0,0.729,1.0,3.745,1.0,0.207862965902,0.676747311828,-14.1827889785,1.0,51.4780981183,1.0,-9999,-9999,15.8556787634,1.0,18.0437903226,1.0,9.02682123656,1.0,314.52313172,1.0,357.816,1.0,1.088,2.017,3.842,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,28.576,29.655,29.024,-9999,0.998656,1.0,1.0,-9999,-2.84369,1.0,2.88635,0.998656,3.61814,0.195331,-11.9955,1.0,-15.0368,0.320487,0.573709,0.99328,0.0080975,0.572188,0.577025,0.597733,0.994624,0.992608,0.993952,0.588718,0.588718,0.60483,0.633266,0.0101846,0.00908795,0.0307326,0.0376634,0.678762,0.649344,0.678473,0.696375,0.109643,0.0980611,0.103631,0.106953,-9999,-9999
