TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
199701,-20.504,0.997984,79.4882,37.386,0.998656,191.243,0.997984,0.384,0.997984,94.596,0.99664,1.05,0.0,3.232,0.99664,-9999,-9999,-5.02512612528,0.996639784946,84.0630664854,0.996639784946,-9999,-9999,9.6132618936,0.996639784946,7.48829412041,0.996639784946,226.010720633,0.996639784946,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,31.9453,0.0,32.0132,-9999,79.939,0.0,80.1088,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199702,-10.308,1.0,142.393,68.447,0.997024,228.811,1.0,0.724,1.0,94.554,1.0,0.36,0.0,2.773,1.0,-9999,-9999,22.7374611829,0.999255952381,147.923517784,0.990327380952,-9999,-9999,13.8715706845,1.0,10.0397946429,1.0,264.908923854,0.999255952381,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.0784,0.0,32.1466,-9999,80.2127,0.0,80.3831,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199703,-6.795,1.0,240.793,144.01,1.0,217.398,0.998656,1.768,1.0,94.512,0.998656,0.402,0.563844,2.812,0.998656,-9999,-9999,66.8244904709,0.990591397849,315.812660042,0.993951612903,-9999,-9999,21.2715684125,0.972446236559,15.9056717929,0.993951612903,276.538668649,0.991935483871,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,31.9583,0.0,32.0262,-9999,79.7203,0.0,79.8896,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199704,1.037,0.957639,350.863,198.979,0.959028,248.301,0.957639,3.767,0.957639,94.614,0.954861,1.495,1.0,3.233,0.954861,-9999,-9999,111.287648065,0.933333333333,421.19230022,0.926388888889,-9999,-9999,23.4796065762,0.925694444444,19.4622065128,0.929861111111,312.989891369,0.933333333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,31.9912,0.0,35.0458,-9999,79.9488,0.0,87.5826,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199705,8.545,1.0,439.38,199.024,1.0,294.252,1.0,6.109,1.0,94.723,1.0,0.611,1.0,3.202,1.0,-9999,-9999,126.700157744,0.999327956989,424.569498656,1.0,-9999,-9999,15.3695518285,0.903225806452,16.4630315856,0.985887096774,349.905819892,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,31.9453,0.0,36.9238,-9999,79.939,0.0,92.397,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199706,15.562,1.0,481.2,216.293,1.0,334.178,1.0,7.289,1.0,94.177,0.998611,3.172,1.0,3.255,0.998611,-9999,-9999,143.626340544,0.997222222222,462.48395462,0.998611111111,-9999,-9999,15.6637024008,0.925,18.1699286739,0.972916666667,387.923046498,0.998611111111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,31.9912,0.0,36.7289,-9999,79.9488,0.0,91.7886,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199707,18.976,0.888441,461.694,266.79,0.888441,333.184,0.888441,10.472,0.888441,94.465,0.887097,1.294,1.0,3.03,0.887097,-9999,-9999,170.773492103,0.868951612903,564.989585648,0.870967741935,-9999,-9999,19.0332349007,0.853494623656,23.7860584681,0.864247311828,403.282924383,0.870967741935,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.07,0.0,36.1301,-9999,80.1871,0.0,90.339,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199708,17.201,1.0,387.848,211.522,1.0,332.891,1.0,7.943,1.0,94.528,1.0,1.266,1.0,3.249,1.0,-9999,-9999,130.426653226,1.0,446.479821008,0.995967741935,-9999,-9999,15.4345431384,0.974462365591,19.3145123651,0.992607526882,394.064671371,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,31.9583,0.0,34.6516,-9999,79.7203,0.0,86.4387,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199709,12.056,0.952778,285.113,133.307,0.953472,313.393,0.952778,4.788,0.952778,94.199,0.95,2.185,1.0,3.575,0.95,-9999,-9999,69.1110565476,0.933333333333,283.346932972,0.929861111111,-9999,-9999,10.6642669688,0.880555555556,12.8368463012,0.915277777778,366.491822917,0.933333333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,31.9912,0.0,33.7905,-9999,79.9488,0.0,84.4453,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199710,1.487,0.991263,179.31,61.376,0.989247,284.586,0.991263,1.379,0.991263,94.117,0.989247,2.113,1.0,3.464,0.989247,-9999,-9999,22.0562378447,0.989247311828,126.059754909,0.985887096774,-9999,-9999,7.59259344221,0.951612903226,6.71087687208,0.975134408602,315.92296573,0.989247311828,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,31.9453,0.0,32.8673,-9999,79.939,0.0,82.2462,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199711,-4.904,0.997222,98.6137,36.445,0.963889,250.719,0.997222,0.706,0.997222,94.37,0.995139,0.367,1.0,2.641,0.995139,-9999,-9999,-7.46490736853,0.864583333333,70.803098189,0.925694444444,-9999,-9999,4.12119574707,0.993055555556,4.22301747583,0.930555555556,286.728657301,0.995138888889,-9999,-9999,-1.443,0.997222,-9999,-9999,-9999,-9999,-9999,1.0,31.9912,0.0,34.6873,-9999,79.9488,0.0,86.6865,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199712,-5.293,0.676075,63.5989,23.076,0.670027,249.806,0.676075,0.881,0.676075,94.077,0.641801,0.564,0.999328,2.922,0.641801,-9999,-9999,-18.8763364432,0.627688172043,49.84280055,0.613575268817,-9999,-9999,5.12509826389,0.629032258065,5.08309236111,0.629032258065,284.004632986,0.629032258065,-9999,-9999,-2.519,0.676075,-9999,-9999,-9999,-9999,-9999,1.0,32.07,0.0,32.1381,-9999,80.1871,0.0,80.3575,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199801,-18.356,0.59543,79.4882,28.562,0.588038,218.963,0.59543,0.283,0.59543,94.492,0.553091,0.806,1.0,2.492,0.553091,-9999,-9999,8.39058333333,0.536290322581,54.6701070713,0.504704301075,-9999,-9999,12.7796740196,0.536290322581,7.97234926471,0.536290322581,232.171580882,0.536290322581,-9999,-9999,-2.876,0.594758,-9999,-9999,-9999,-9999,-9999,1.0,31.9583,0.0,32.0262,-9999,79.7203,0.0,79.8896,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199802,-6.297,0.141369,142.393,63.926,0.144345,254.936,0.142113,0.685,0.141369,94.105,0.125744,0.536,1.0,2.208,0.127976,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.442,0.141369,-9999,-9999,-9999,-9999,-9999,1.0,31.9404,0.0,32.0083,-9999,79.9379,0.0,80.1078,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199803,-6.223,0.672715,240.793,140.955,0.675403,230.339,0.672715,1.714,0.668683,94.724,0.633737,0.613,1.0,2.77,0.641129,-9999,-9999,83.4591849389,0.57997311828,318.546092299,0.575268817204,-9999,-9999,-9999,-9999,16.3655215475,0.57997311828,301.088220178,0.57997311828,-9999,-9999,-2.081,0.670027,-9999,-9999,-9999,-9999,-9999,1.0,32.07,0.0,32.1381,-9999,80.1871,0.0,80.3575,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199804,6.86,0.914583,350.863,209.715,0.917361,264.187,0.914583,5.801,0.914583,94.52,0.897917,0.3,1.0,3.17,0.897917,-9999,-9999,117.953111597,0.883333333333,425.69118019,0.878472222222,-9999,-9999,-9999,-9999,18.1123376904,0.882638888889,338.773290123,0.884027777778,-9999,-9999,0.086,0.914583,-9999,-9999,-9999,-9999,-9999,1.0,31.9912,0.0,34.518,-9999,79.9488,0.0,86.2635,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199805,11.986,0.688844,439.38,261.031,0.695565,293.145,0.360887,7.936,0.688172,94.297,0.633065,0.194,1.0,2.99,0.637769,-9999,-9999,-9999,-9999,536.922483639,0.608198924731,-9999,-9999,-9999,-9999,23.5844846906,0.643817204301,371.588404159,0.60685483871,-9999,-9999,2.713,0.688172,-9999,-9999,-9999,-9999,-9999,1.0,31.9583,0.0,36.9389,-9999,79.7203,0.0,92.1442,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199806,14.44,0.998611,481.2,215.972,0.998611,330.513,0.996528,6.974,0.997917,94.273,0.997222,2.667,1.0,3.284,0.997222,-9999,-9999,145.293061458,0.658333333333,455.031575192,0.964583333333,-9999,-9999,15.5472802843,0.934027777778,19.6217506804,0.785416666667,382.462553662,0.997222222222,-9999,-9999,6.792,0.998611,-9999,-9999,-9999,-9999,-9999,1.0,31.9912,0.0,36.7289,-9999,79.9488,0.0,91.7886,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199807,18.474,1.0,461.694,253.862,1.0,337.554,1.0,8.235,1.0,94.581,0.999328,3.258,1.0,3.192,0.999328,-9999,-9999,167.139756711,0.769489247312,528.805009208,0.997983870968,-9999,-9999,17.6375363251,0.971102150538,22.8779433695,0.76747311828,403.366777911,0.998655913978,-9999,-9999,11.777,1.0,-9999,-9999,-9999,-9999,-9999,1.0,31.9453,0.0,35.9897,-9999,79.939,0.0,90.0595,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199808,18.884,1.0,387.848,217.536,1.0,333.198,1.0,9.643,1.0,94.668,1.0,1.903,1.0,3.205,1.0,-9999,-9999,128.412749042,0.933467741935,447.122953939,0.993279569892,-9999,-9999,15.5408196076,0.97311827957,19.7875137051,0.98185483871,402.657163978,1.0,-9999,-9999,11.948,1.0,-9999,-9999,-9999,-9999,-9999,1.0,32.07,0.0,34.7727,-9999,80.1871,0.0,86.9449,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199809,11.628,1.0,285.113,149.998,1.0,306.606,1.0,5.476,1.0,94.406,0.999306,0.3,1.0,3.13,0.999306,-9999,-9999,78.2197429952,0.998611111111,306.882545005,0.992361111111,-9999,-9999,11.7207618498,0.974305555556,14.6916983998,0.996527777778,362.894530881,0.999305555556,-9999,-9999,8.044,1.0,-9999,-9999,-9999,-9999,-9999,1.0,31.9912,0.0,33.7905,-9999,79.9488,0.0,84.4453,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199810,4.141,0.984543,179.31,69.21,0.986559,291.761,0.983199,2.054,0.984543,94.726,0.96707,2.323,1.0,3.197,0.968414,-9999,-9999,27.0491852032,0.889784946237,147.306585692,0.953629032258,-9999,-9999,9.83915489403,0.928091397849,8.46652435219,0.917338709677,326.484554739,0.958333333333,-9999,-9999,3.558,0.984543,-9999,-9999,-9999,-9999,-5.26796,0.0557796,31.9583,0.0,32.8807,-9999,79.7203,0.0,82.0211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199811,-5.872,1.0,98.6137,30.687,0.993056,258.037,1.0,0.392,1.0,94.251,1.0,0.367,1.0,2.671,1.0,-9999,-9999,-1.28771160285,0.985416666667,58.4878650873,0.980555555556,-9999,-9999,4.91955785024,0.998611111111,4.6343125,1.0,285.742449306,1.0,-9999,-9999,-0.64,1.0,-9999,-9999,-9999,-9999,-3.16217,0.0,31.9912,0.0,32.9145,-9999,79.9488,0.0,82.2562,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199812,-14.744,1.0,63.5989,26.314,0.999328,206.426,1.0,0.301,1.0,94.361,1.0,1.29,0.999328,3.184,1.0,-9999,-9999,-20.5970921139,0.827956989247,48.9592352609,0.989919354839,-9999,-9999,7.14517069892,1.0,5.51164112903,1.0,248.458223118,1.0,-9999,-9999,-1.611,1.0,-9999,-9999,-9999,-9999,-4.29748,0.157258,31.9453,0.0,-9999,-9999,79.939,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199901,-17.185,1.0,79.4882,37.586,1.0,205.016,1.0,0.28,1.0,94.353,1.0,0.355,1.0,2.923,1.0,-9999,-9999,-7.53220304233,0.675403225806,74.5150826613,1.0,-9999,-9999,8.43703696237,1.0,6.30820833333,1.0,240.260643817,1.0,-9999,-9999,-2.277,1.0,-9999,13.058,-9999,0.969758,-4.02625,1.0,32.07,0.0,32.1381,-9999,80.1871,0.0,80.3575,-9999,-1.3757,0.0,-9999,-1.54023,-1.37445,-1.36502,0.0,0.0,0.0,0.454362,0.399942,0.439803,0.453619,1.79696,1.80636,1.81311,1.91489,0.454386,0.375692,0.4544,0.454867,0.890184,0.870938,0.884827,0.915085,0.492349,1.0
199902,-10.449,1.0,142.393,66.711,1.0,228.777,1.0,0.65,1.0,93.962,1.0,0.286,1.0,2.992,1.0,-9999,-9999,-9999,-9999,135.88707279,0.999255952381,-9999,-9999,10.9527775298,1.0,8.70998929838,0.999255952381,265.121728423,1.0,-9999,-9999,-1.798,1.0,-9999,10.837,-9999,0.952381,-2.80462,1.0,15.5232,0.0,15.5561,-9999,13.6817,0.0,13.7108,-9999,-0.418722,0.0,-9999,-0.764665,-0.404009,-0.388845,0.0,0.0,0.0,0.676813,0.605277,0.645061,0.669867,1.04554,1.03734,1.0474,1.34763,0.632809,0.557908,0.632828,0.633479,1.45882,1.45066,1.45554,1.46342,0.526357,1.0
199903,-3.432,1.0,240.793,130.812,1.0,235.934,1.0,1.832,1.0,94.557,1.0,0.452,1.0,3.028,1.0,-9999,-9999,-9999,-9999,267.364915547,0.997983870968,-9999,-9999,17.9455127688,1.0,14.460593414,1.0,292.915567876,1.0,-9999,-9999,-1.109,1.0,-9999,-9999,-9999,-9999,-1.48541,1.0,18.2932,0.0,18.3321,-9999,34.871,0.0,34.9451,-9999,-0.938198,0.0,-9999,-1.0962,-0.928332,-0.918301,0.0,0.0,0.0,0.913315,0.833762,0.863999,0.89571,1.8328,1.78795,1.80645,1.92997,0.799298,0.798561,0.799547,0.810562,2.56989,2.58662,2.60932,2.61984,0.584556,1.0
199904,4.75,0.997917,350.863,190.921,0.997917,267.492,1.0,4.159,0.997917,94.55,1.0,1.267,1.0,3.71,1.0,-9999,-9999,-9999,-9999,386.117767825,0.993055555556,-9999,-9999,20.0448061721,0.972222222222,18.0718885423,0.976388888889,331.153706959,0.999305555556,-9999,-9999,0.283,1.0,-9999,-9999,-9999,-9999,0.423678,1.0,28.1879,0.369444,-9999,0.377791,64.2884,0.384722,-9999,0.891746,-1.51151,0.355556,0.0273225,-1.58184,-1.50484,-1.49437,0.33125,0.364583,0.356944,1.1941,1.11695,1.14196,1.17854,2.69755,2.64111,2.65838,2.70131,1.06884,1.06884,1.0841,1.19166,3.32586,3.36543,3.41199,3.42183,0.717497,1.0
199905,9.152,1.0,439.38,199.054,1.0,302.106,1.0,4.907,1.0,94.303,1.0,0.968,1.0,3.784,1.0,0.471529855868,0.979166666667,-9999,-9999,404.683309299,0.993951612903,-9999,-9999,14.7376024346,0.926075268817,16.5023800457,0.905241935484,356.388030914,1.0,373.548,1.0,3.281,1.0,-9999,37.69,-9999,0.852151,2.57365,1.0,37.0208,0.998656,42.7903,0.41005,69.604,0.999328,80.4514,0.867844,-1.68917,0.975806,0.0250625,-1.72822,-1.70318,-1.69936,0.972446,0.986559,0.977151,2.14144,2.10109,2.14144,2.15775,3.8269,3.80688,3.84498,3.85965,2.03158,2.01153,2.03158,2.13938,3.76463,3.76463,3.78052,3.82904,1.15005,1.0
199906,14.067,1.0,481.2,232.795,1.0,318.166,1.0,6.963,1.0,94.209,1.0,2.933,1.0,2.985,1.0,0.366675861214,0.972222222222,154.893717978,0.597916666667,477.184531946,0.997222222222,-9999,-9999,16.5806536003,0.945833333333,20.6345943515,0.990277777778,380.611949405,0.933333333333,367.199,0.989583,7.764,1.0,-9999,35.788,-9999,0.856944,2.394,1.0,53.8212,0.986806,62.2089,0.608521,72.4191,0.999306,83.7052,0.919433,-1.64181,0.76875,0.043953,-1.9314,-1.58676,-1.57762,0.708333,0.829861,0.833333,3.94832,3.85942,3.90822,3.94834,5.53368,5.4807,5.51312,5.72574,4.97644,4.32311,4.62613,4.9147,5.81415,5.67731,5.94017,6.1691,2.25495,1.0
199907,16.284,1.0,461.694,232.205,1.0,332.582,1.0,6.803,1.0,94.238,1.0,2.839,1.0,3.475,1.0,0.413365533701,0.951612903226,143.639589869,0.540322580645,474.095659546,0.993951612903,-9999,-9999,15.9608565719,0.943548387097,20.6389268812,0.82123655914,390.371211806,0.639112903226,363.078,0.999328,10.938,1.0,-9999,39.034,-9999,0.864919,2.85537,1.0,65.1234,0.997984,74.2629,0.659098,60.0215,0.997984,68.445,0.73961,-0.211437,0.94422,0.0357049,-0.273079,-0.256286,-0.23902,0.965054,0.962366,0.965726,5.51103,5.39062,5.43512,5.69333,5.71762,5.69478,5.71418,5.84823,6.58486,6.39716,6.55517,6.85072,6.58477,6.46126,6.55414,6.73654,3.51617,1.0
199908,16.957,1.0,387.848,199.503,0.997984,334.203,1.0,6.774,1.0,94.483,1.0,1.194,1.0,3.051,1.0,0.348161225622,0.975134408602,122.732660288,0.873655913978,402.423167371,0.975806451613,-9999,-9999,13.7426923446,0.950940860215,17.5738126947,0.959005376344,393.704079104,0.873655913978,365.795,1.0,11.432,1.0,-9999,-9999,-9999,-9999,1.93133,1.0,53.8032,1.0,58.3024,0.563024,53.6515,1.0,58.138,0.672064,-0.0347634,0.875672,0.0338677,-0.106618,-0.0784836,0.0600348,0.925403,0.905242,0.78293,5.02289,4.89111,4.96292,5.61095,5.0414,5.01067,5.0414,5.49509,6.56664,6.41711,6.62455,6.8507,6.26605,6.04821,6.15399,6.2483,3.74665,1.0
199909,9.773,1.0,285.113,149.289,1.0,294.777,1.0,4.789,1.0,94.452,1.0,1.0,1.0,3.503,1.0,0.399058448967,0.978472222222,66.2643097616,0.594444444444,299.282705409,0.989583333333,-9999,-9999,10.9701474893,0.958333333333,13.6964010148,0.652777777778,352.211000809,0.658333333333,364.205,1.0,7.324,1.0,-9999,-9999,-9999,-9999,-0.474233,1.0,36.2557,0.999306,37.3021,0.442399,33.2871,1.0,34.2479,0.706188,-0.196315,0.968056,0.0267555,-0.287115,-0.227587,-0.211905,0.894444,0.980556,0.982639,3.53704,3.54219,3.56128,3.67492,3.75063,3.75686,3.76676,3.9755,3.36303,3.28732,3.36303,3.42559,3.78582,3.67955,3.7566,3.83109,2.07475,1.0
199910,3.11,1.0,179.31,75.845,1.0,271.734,1.0,2.882,1.0,94.427,1.0,0.613,1.0,3.316,1.0,0.372161037176,0.967741935484,15.8836484643,0.998655913978,154.644817476,0.996639784946,-9999,-9999,7.49824904812,0.975134408602,7.96541261568,0.993279569892,323.271405857,0.998655913978,370.423,1.0,2.874,1.0,-9999,-9999,-9999,-9999,-1.35703,1.0,9.9593,1.0,10.2467,0.284012,12.6295,1.0,12.994,0.706082,0.530367,0.971102,0.0138575,0.50718,0.528363,0.558752,0.995968,0.994624,0.969086,1.63801,1.56184,1.60474,1.63801,1.0749,1.04401,1.06293,1.08514,1.43615,1.37539,1.43603,1.47221,0.908203,0.954158,0.990682,1.00901,1.04885,1.0
199911,-3.08,1.0,98.6137,37.535,0.991667,258.752,1.0,1.022,1.0,94.25,1.0,0.733,1.0,3.094,1.0,0.349084719565,0.8375,-10.5382329296,0.718055555556,74.0836878895,0.985416666667,-9999,-9999,6.17757222222,1.0,5.30123017139,0.999305555556,298.715747912,0.718055555556,374.395,1.0,0.007,1.0,-9999,-9999,-9999,-9999,-2.10858,1.0,4.27896,0.9875,-9999,0.170542,-1.86388,0.9875,-9999,0.549149,0.645273,0.959028,0.00593195,0.630157,0.631668,0.638091,0.972917,0.967361,0.963194,0.757599,0.737154,0.752566,0.779722,0.11389,0.106766,0.112919,0.139709,0.757407,0.764841,0.782154,0.882927,0.132849,0.126232,0.131436,0.162777,0.688607,1.0
199912,-8.885,1.0,63.5989,25.219,0.941532,235.787,1.0,0.869,1.0,94.13,1.0,1.097,0.999328,3.362,1.0,0.416783134413,0.791666666667,-22.0949939516,1.0,36.2574358884,0.931451612903,-9999,-9999,4.60663508065,1.0,4.14614314516,1.0,272.289645833,1.0,372.344,1.0,-1.303,1.0,-9999,-9999,-9999,-9999,-2.27331,1.0,4.43949,0.993952,-9999,0.13859,-9.63689,0.985215,-9999,0.524297,0.456915,0.93078,0.00447341,0.45063,0.454773,0.463825,0.942204,0.940188,0.916667,0.47544,0.463804,0.47244,0.477553,0.0222685,0.00571861,0.0202283,0.02283,0.414716,0.415683,0.440516,0.577045,0.0150338,0.0111146,0.0152527,0.0181425,0.569156,1.0
200001,-16.401,1.0,79.4882,41.402,0.985887,198.473,1.0,0.521,1.0,94.46,1.0,0.548,1.0,2.395,1.0,0.31648057649,0.672043010753,-6.34605904317,0.987903225806,75.6263682754,0.985215053763,-9999,-9999,9.94173655914,1.0,8.42583534946,1.0,238.505018883,0.987903225806,375.6,1.0,-2.916,1.0,-9999,-9999,-9999,-9999,-1.54511,0.169355,2.24112,0.991263,-9999,0.0719396,3.45662,0.990591,-9999,0.454849,0.293249,0.861559,0.00385711,0.282599,0.290611,0.297606,0.881048,0.877016,0.824597,0.248211,0.238144,0.248107,0.253942,-0.0400826,-0.0624388,-0.0476394,-0.0372166,0.243588,0.233178,0.240169,0.255005,0.0108894,0.00890361,0.0120818,0.0163998,0.346922,1.0
200002,-8.241,1.0,143.928,82.979,0.99569,209.514,1.0,1.405,1.0,94.327,1.0,0.448,1.0,3.309,1.0,0.355492321548,0.92816091954,11.2036783902,0.999281609195,162.770392764,0.997126436782,-9999,-9999,10.4300093391,1.0,9.94029525862,1.0,272.040637625,0.999281609195,375.51,1.0,-2.273,1.0,-9999,-9999,-9999,-9999,-0.949707,0.0,3.34613,0.99569,-9999,0.127887,15.1297,0.99569,-9999,0.65267,0.334244,0.96408,0.00441504,0.328571,0.336172,0.342252,0.961207,0.961925,0.966954,0.340732,0.331163,0.345549,0.357259,0.013397,-0.00117492,0.0114779,0.0197786,0.270494,0.231235,0.270494,0.407347,0.069692,0.00355292,0.0144818,0.0756801,0.393266,1.0
