TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200910,8.161,1.0,200.027,64.645,1.0,315.879,1.0,2.417,1.0,97.312,1.0,3.657,0.877016,2.105,0.590726,0.208224788451,0.564516129032,22.1301381039,0.997983870968,113.285043754,0.999327956989,7.96896176613,1.0,13.8453452641,1.0,344.365194892,1.0,403.786,0.950269,10.22,10.142,11.212,-9999,-9999,1.0,1.0,1.0,-9999,-9999,45.163,1.0,-6.11868,1.0,12.2998,0.949597,29.6941,0.19902,0.197575,0.946909,0.476987,0.256082,-0.0229273,0.950269,0.0324118,-0.022478,-0.00748144,0.0101898,0.950269,0.950269,0.964382,3.28941,3.27522,3.29189,3.29841,3.31232,3.27678,3.29603,3.31232,2.48741,2.06234,2.29845,2.44267,2.81733,2.81086,2.82173,2.87765,-9999,-9999
200911,8.017,1.0,119.774,46.248,1.0,295.931,1.0,3.241,1.0,96.661,1.0,2.03,1.0,2.324,0.998611,0.206035820331,0.990277777778,-4.61397484236,1.0,80.2630069444,1.0,4.45168084097,1.0,9.00984985694,1.0,337.78381875,1.0,408.584,0.5,7.177,7.065,8.057,-9999,-9999,1.0,1.0,1.0,-9999,-9999,45.499,1.0,-4.75526,1.0,11.2383,0.944444,5.48123,0.17966,-19.35,0.944444,-9.43755,0.375733,0.207759,0.934028,0.0231852,0.20879,0.2178,0.221547,0.934028,0.939583,0.942361,2.01474,2.00479,2.01477,2.01645,1.80686,1.78502,1.79491,1.7985,1.93239,1.88275,1.91747,1.93538,1.38432,1.38324,1.38673,1.38782,-9999,-9999
200912,0.456,1.0,83.8091,26.05,1.0,282.27,1.0,1.255,1.0,96.482,1.0,3.665,0.663306,1.96,0.999328,0.163180994164,0.995295698925,-7.1957902836,1.0,46.3749395161,1.0,16.1383238911,1.0,11.6760361808,1.0,303.840668683,1.0,406.692,0.0,3.903,4.022,5.476,-9999,-9999,1.0,1.0,1.0,-9999,-9999,48.534,1.0,-6.52725,1.0,3.05548,0.55578,1.65352,0.142258,-6.74311,0.568548,-3.64915,0.516987,0.470629,0.559812,0.0234643,0.478164,0.480419,0.574172,0.561156,0.561156,0.546371,0.702195,0.708443,0.709209,1.14203,0.231567,0.229276,0.231567,0.573332,1.26159,1.26159,1.27959,1.30274,0.758631,0.756831,0.762872,0.764324,-9999,-9999
201001,-4.382,1.0,100.35,31.904,1.0,265.624,1.0,0.808,1.0,97.019,1.0,1.223,1.0,1.895,0.997984,0.158188175631,0.95564516129,-9.18424390856,0.987903225806,45.0556917753,0.999327956989,38.3277420565,1.0,24.043459588,1.0,283.123770161,1.0,402.424,0.700941,1.8,1.835,3.05,-9999,-9999,1.0,1.0,1.0,-9999,-9999,45.664,1.0,-3.96363,1.0,0.580157,0.676075,0.636666,0.0591317,-4.62882,0.702285,-5.07968,0.172066,0.796796,0.681452,0.00815465,0.758691,0.795244,0.807351,0.680108,0.684812,0.683468,0.680401,0.677865,0.682151,0.695213,-0.13493,-0.119871,-0.110724,-0.085024,0.79411,0.778374,0.782872,0.80233,0.0359482,0.0303338,0.0329562,0.0361479,-9999,-9999
201002,-0.289,1.0,163.947,72.704,1.0,267.906,1.0,1.737,1.0,96.178,1.0,0.921,1.0,2.192,0.99628,0.160810584507,0.99255952381,-3.53020262202,1.0,105.723483568,0.999255952381,79.102524747,1.0,49.0742332418,1.0,295.065750744,1.0,401.235,1.0,0.975,0.875,1.775,-9999,-9999,1.0,1.0,1.0,-9999,-9999,45.587,1.0,-2.81303,1.0,1.51737,1.0,0.0914936,0.181381,-13.4113,1.0,-0.808664,0.382904,0.663013,0.991071,0.0117797,0.657593,0.663666,0.671058,0.990327,0.989583,0.995536,0.797096,0.794531,0.798627,0.813497,0.133766,0.133766,0.13602,0.141709,0.919222,0.79831,0.933477,0.990183,0.215045,0.148115,0.209724,0.228729,-9999,-9999
201003,3.924,1.0,259.983,119.599,1.0,277.907,1.0,3.111,1.0,97.182,1.0,2.026,1.0,2.653,0.90457,0.203314363602,0.875672043011,35.0999891445,1.0,186.616996254,0.999327956989,50.1787904872,1.0,42.1719232325,1.0,320.252571237,1.0,398.464,1.0,3.325,2.732,2.902,-9999,-9999,1.0,1.0,1.0,-9999,-9999,46.264,1.0,-0.996794,1.0,14.4924,1.0,38.9676,0.217849,-1.06767,1.0,-2.8708,0.35869,0.389761,0.997312,0.0191273,0.377333,0.390124,0.423472,0.988575,0.997312,0.997312,1.76968,1.75328,1.76728,1.85482,1.37956,1.3738,1.37785,1.43485,1.22641,1.22867,1.26014,1.30768,1.16067,1.12538,1.14929,1.15736,-9999,-9999
201004,8.34,1.0,364.155,177.75,1.0,286.591,1.0,4.959,1.0,97.493,1.0,1.8,1.0,1.841,0.997222,0.165886631077,0.996527777778,81.0032344324,0.999305555556,295.996321365,0.999305555556,16.5651921111,1.0,34.3854252729,1.0,348.837786111,1.0,398.836,1.0,7.759,7.219,6.778,-9999,-9999,1.0,1.0,1.0,-9999,-9999,42.43,1.0,0.636781,1.0,33.0637,1.0,52.2976,0.275001,17.8999,1.0,28.3126,0.327969,-1.7769,0.980556,0.0367128,-1.78212,-1.7741,-1.72993,0.975,0.972917,0.991667,3.3492,3.3107,3.33208,3.36075,5.12529,5.06158,5.09959,5.12505,2.3588,2.35513,2.36789,2.46079,4.54922,4.53044,4.54683,4.57641,-9999,-9999
201005,11.473,1.0,445.628,141.441,1.0,334.252,1.0,3.69,1.0,96.952,1.0,4.161,1.0,2.114,0.872984,0.211979311823,0.858870967742,81.1375691129,1.0,247.458010753,1.0,11.1809654825,1.0,27.8133255242,1.0,366.742703629,1.0,393.442,0.994624,11.793,11.174,10.372,-9999,-9999,1.0,1.0,1.0,-9999,-9999,42.845,1.0,0.118857,1.0,29.4812,0.990591,53.9917,0.268476,14.673,0.992608,26.8721,0.242226,-2.90103,0.99328,0.0456404,-2.9041,-2.90095,-2.87901,0.99328,0.99328,0.99328,5.56216,5.55623,5.56594,5.59286,8.46311,8.45604,8.46331,8.4705,5.38619,5.43423,5.48664,5.526,8.44054,8.46231,8.48931,8.51789,-9999,-9999
201006,16.566,1.0,483.271,246.016,0.998611,333.499,1.0,7.986,1.0,97.244,1.0,2.807,1.0,1.686,0.997222,0.169383373375,0.997916666667,135.554898935,1.0,429.122388889,1.0,25.0354545417,1.0,48.3454770771,1.0,396.174044444,1.0,406.489,1.0,17.05,16.009,14.482,-9999,-9999,1.0,1.0,1.0,-9999,-9999,39.144,1.0,5.18458,1.0,65.2999,0.998611,96.115,0.448684,23.1754,1.0,34.1119,0.285608,-0.849699,0.986111,0.0682748,-0.918801,-0.849699,-0.772272,0.981944,0.986111,0.990972,8.17174,8.01739,8.12768,8.15867,9.01978,8.82259,8.92307,8.98218,7.1678,7.04811,7.1678,7.25253,8.46051,8.41676,8.47795,8.50437,-9999,-9999
201007,20.452,1.0,465.53,241.348,0.97043,353.446,1.0,10.986,1.0,97.432,1.0,4.103,1.0,1.526,1.0,0.156032333419,0.999327956989,139.191421065,0.999327956989,438.086890443,0.998655913978,19.410765461,1.0,51.1361436237,1.0,411.216784946,1.0,410.456,1.0,20.067,19.488,17.943,-9999,-9999,1.0,1.0,1.0,-9999,-9999,25.792,1.0,2.94349,1.0,76.4639,1.0,115.893,0.485642,13.6782,1.0,20.7315,0.292916,-2.4456,0.994624,0.0525642,-2.47159,-2.43,-2.3951,0.991935,0.99328,0.993952,8.89019,8.82768,8.85981,8.89865,11.3358,11.2738,11.3068,11.3358,8.3332,8.08248,8.27529,8.50783,11.3251,11.1183,11.2153,11.3479,-9999,-9999
201008,17.32,1.0,397.991,164.191,1.0,355.406,1.0,6.197,1.0,97.097,1.0,8.329,1.0,1.915,0.99664,0.193218871732,0.995967741935,92.0219665887,1.0,245.070954301,1.0,13.8811438293,1.0,31.0841253582,1.0,396.489836694,1.0,401.736,1.0,18.288,17.613,17.158,-9999,-9999,1.0,1.0,1.0,-9999,-9999,42.249,1.0,-1.13887,1.0,47.683,0.998656,75.8811,0.362111,10.786,0.999328,17.1646,0.281794,0.351313,0.985215,0.049571,0.260822,0.342808,0.351313,0.981183,0.985215,0.985215,7.88386,7.73883,7.79333,7.83715,7.53255,7.40229,7.49407,7.53255,6.91506,6.65425,6.80288,6.86161,7.03331,6.88963,7.01678,7.04998,-9999,-9999
201009,12.138,1.0,301.869,123.613,1.0,321.346,1.0,4.079,1.0,97.265,1.0,6.3,1.0,1.981,0.999306,0.186854625887,0.999305555556,54.3558579861,1.0,179.121722222,1.0,9.30997209306,1.0,23.9936910806,1.0,366.609113194,1.0,394.756,1.0,14.288,13.658,14.149,-9999,-9999,0.986111,1.0,1.0,-9999,-9999,43.275,1.0,-4.01264,1.0,27.7238,0.998611,48.4799,0.313609,5.5751,0.998611,9.74902,0.286251,-0.827916,0.983333,0.04794,-0.89072,-0.832193,-0.793662,0.975,0.983333,0.98125,5.34491,5.28539,5.32958,5.34812,6.17203,6.14706,6.15971,6.17315,4.13013,4.06135,4.14833,4.17744,5.68829,5.63191,5.65687,5.69188,-9999,-9999
201010,7.423,1.0,200.027,97.271,1.0,288.328,1.0,3.272,1.0,97.241,1.0,0.339,1.0,1.934,0.997984,0.181333069521,0.996639784946,25.7756260329,1.0,138.106688258,0.999327956989,7.38948160618,1.0,19.7778843589,1.0,340.045738575,1.0,401.384,1.0,8.358,8.851,10.396,-9999,-9999,0.99328,1.0,1.0,-9999,-9999,39.886,1.0,-4.52361,1.0,16.9949,0.999328,27.5214,0.238058,1.7232,1.0,2.79053,0.317127,0.321039,0.975806,0.0460203,0.254218,0.304753,0.350435,0.961694,0.977823,0.97379,3.44415,3.43381,3.44665,3.45486,3.12258,3.09384,3.14547,3.18249,2.83179,2.84035,2.93175,3.10354,3.01712,3.02911,3.08704,3.17685,-9999,-9999
201011,4.782,1.0,119.774,35.065,1.0,304.026,1.0,2.01,1.0,96.288,1.0,4.457,1.0,2.27,0.901389,0.214424796296,0.886805555556,-0.223034510417,1.0,51.9577992021,0.998611111111,10.8178407056,1.0,10.7077622097,1.0,328.549165972,1.0,403.854,1.0,6.103,6.59,8.013,-9999,-9999,1.0,1.0,1.0,-9999,-9999,45.821,1.0,-4.19335,1.0,5.46076,1.0,5.47415,0.128852,-7.1327,1.0,-7.15019,0.301779,0.793798,0.992361,0.0171906,0.774435,0.787972,0.798751,0.977083,0.999306,0.990972,1.78375,1.77256,1.78196,1.78612,0.989996,0.987959,0.991913,0.999272,1.4679,1.34509,1.4053,1.43304,0.954237,0.898519,0.924897,0.954283,-9999,-9999
201012,-4.576,1.0,83.8091,26.321,1.0,269.231,1.0,0.75,1.0,96.65,1.0,3.671,1.0,2.541,0.855511,0.214190634393,0.799059139785,-7.95150093281,0.986559139785,40.9426948925,1.0,30.8045810968,1.0,21.8486127702,1.0,282.617641129,1.0,416.591,0.973118,1.51,2.171,4.25,-9999,-9999,1.0,1.0,1.0,-9999,-9999,47.863,1.0,-5.16992,1.0,0.243286,0.984543,0.0937903,0.066844,-7.90075,0.956989,-3.04586,0.244333,0.727434,0.977823,0.0112271,0.726037,0.728618,0.746127,0.976478,0.978495,0.961694,0.65975,0.651517,0.659758,0.666124,-0.0676354,-0.102006,-0.0693,-0.0653053,1.17455,0.994617,1.04473,1.17042,0.0528633,0.034782,0.0528633,0.0669448,-9999,-9999
