TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200610,18.98,1.0,267.376,157.981,1.0,337.093,1.0,6.808,1.0,101.592,1.0,5.514,1.0,2.312,0.830645,0.258621620261,0.685483870968,51.8800168011,1.0,317.191555508,0.999327956989,125.164506647,0.999327956989,36.7386370968,1.0,26.0596740591,1.0,415.19905914,1.0,390.176,0.989247,20.936,21.003,-9999,-9999,1.0,0.680108,-9999,-9999,16.94,35.715,-9999,-9999,0.99664,0.0,-9999,-9999,-9999,1.0,31.2281,0.981183,-9999,0.467731,11.2903,0.988575,-9999,0.449065,1.53582,0.909946,0.0205385,1.49345,1.53032,1.54182,0.91129,0.893817,0.842742,2.13846,2.13715,2.17446,2.20284,0.648937,0.635038,0.647192,0.655318,2.53894,2.20955,2.28139,2.53894,0.785163,0.78885,0.903553,0.939685,-9999,-9999
200611,12.38,1.0,193.311,103.66,1.0,302.71,1.0,3.646,1.0,102.06,1.0,5.927,1.0,1.816,0.793056,0.251869165677,0.7125,12.4583097222,1.0,205.434498611,1.0,74.7083486532,1.0,15.5082270833,1.0,19.3900444444,1.0,372.294027778,1.0,385.136,0.979167,12.747,13.143,-9999,-9999,1.0,0.427778,-9999,-9999,17.161,35.711,-9999,-9999,0.982639,0.0,-9999,-9999,-9999,1.0,28.9523,0.973611,-9999,0.499058,-24.2566,0.982639,-9999,0.644594,-1.99358,0.944444,0.0301193,-2.08693,-1.99506,-1.96551,0.908333,0.944444,0.951389,1.21789,1.19431,1.26204,1.28798,3.25605,3.2458,3.25557,3.27124,1.61942,1.37924,1.46932,1.56335,3.42584,3.45115,3.49735,3.53794,-9999,-9999
200612,11.063,1.0,157.478,73.653,1.0,310.994,1.0,3.243,1.0,102.429,1.0,4.212,1.0,2.332,0.695565,0.321817701361,0.610215053763,1.77822324697,0.999327956989,142.703428106,0.999327956989,71.763540308,1.0,6.90212298387,1.0,16.9898481183,1.0,364.028696237,1.0,385.646,0.997984,10.905,11.111,-9999,-9999,1.0,1.0,-9999,-9999,30.897,35.707,-9999,-9999,1.0,0.0,-9999,-9999,-9999,1.0,37.2687,0.997312,-9999,0.47966,-34.1745,0.991263,-9999,0.640846,-2.54462,0.974462,0.0292649,-2.6011,-2.55471,-2.54946,0.971102,0.975806,0.974462,2.08275,2.05326,2.06751,2.07874,4.60809,4.61519,4.62613,4.64125,2.00853,1.95381,2.22097,2.28026,4.89191,4.73719,4.84159,4.88975,-9999,-9999
200701,10.382,1.0,174.622,82.091,1.0,311.857,0.933468,2.701,1.0,102.234,1.0,1.868,1.0,1.645,0.941532,0.231834785562,0.852150537634,15.2841936208,0.542338709677,164.848540549,0.998655913978,81.232921479,1.0,8.5198098099,0.542338709677,21.4770975349,0.543682795699,360.248663949,0.514784946237,388.146,1.0,10.171,10.258,10.512,-9999,1.0,1.0,1.0,-9999,32.088,35.709,-9999,-9999,1.0,0.0,-9999,-9999,-9999,1.0,33.6624,0.997984,-9999,0.455091,-21.6242,0.999328,-9999,0.647346,-2.62825,0.990591,0.0336588,-2.62086,-2.58943,-2.57996,0.989247,0.99328,0.993952,2.62157,2.61574,2.62094,2.6324,5.25375,5.19844,5.21888,5.24073,2.52818,2.46531,2.58712,2.78171,5.57399,5.16618,5.27683,5.342,-9999,-9999
200702,11.136,1.0,235.974,112.362,1.0,316.296,1.0,3.349,1.0,101.346,1.0,4.862,1.0,1.985,0.999256,0.271785783139,0.933035714286,37.1363125,1.0,219.14565253,1.0,109.439049299,1.0,10.8458266369,1.0,24.3689352679,1.0,365.493452381,1.0,386.611,1.0,11.126,11.086,11.255,-9999,1.0,1.0,1.0,-9999,33.523,35.716,-9999,-9999,1.0,0.0,-9999,-9999,-9999,1.0,44.616,1.0,-9999,0.509874,-16.2764,0.999256,-9999,0.617867,-0.667409,0.994048,0.0349798,-0.697318,-0.66865,-0.646185,0.99628,0.99628,0.99256,3.73297,3.65675,3.69423,3.79853,4.37887,4.35333,4.36737,4.4344,3.18215,3.23242,3.2534,3.32646,4.18985,4.18985,4.21823,4.26108,-9999,-9999
200703,12.363,1.0,320.142,161.138,1.0,321.124,1.0,3.613,1.0,101.294,1.0,5.178,1.0,2.538,0.995968,0.312747209585,0.950268817204,76.2950551075,1.0,315.298401882,1.0,162.70269008,0.993951612903,18.4486317204,1.0,28.5498541667,1.0,375.973991935,1.0,380.992,1.0,13.84,13.553,13.823,-9999,0.984543,0.675403,0.675403,-9999,31.157,35.707,-9999,-9999,0.984543,0.0,-9999,-9999,-9999,1.0,54.6714,1.0,-9999,0.548843,3.36583,1.0,-9999,0.62885,1.24872,0.995968,0.0311267,1.16818,1.24829,1.34727,0.99664,0.995968,0.995296,4.3975,4.29455,4.32058,4.42837,3.10084,3.08176,3.0907,3.10726,4.86744,4.69713,4.75417,4.77491,4.11335,4.10951,4.12106,4.14364,-9999,-9999
200704,15.738,1.0,402.819,234.777,1.0,324.599,1.0,5.669,1.0,101.622,1.0,1.659,1.0,1.952,0.888889,0.22708592861,0.795138888889,120.895777778,1.0,469.782086037,0.999305555556,207.160542367,1.0,32.2236041667,1.0,31.6661847222,1.0,404.997916667,1.0,395.201,0.999306,19.071,16.619,16.743,-9999,1.0,0.0,0.0,-9999,24.327,35.657,-9999,-9999,0.990278,0.0,-9999,-9999,-9999,1.0,49.6465,0.995139,-9999,0.592037,58.9158,0.996528,-9999,0.758096,2.71607,0.975694,0.046698,2.6401,2.696,2.72879,0.964583,0.975694,0.988194,3.45364,3.45364,3.53585,3.60425,0.882945,0.804041,0.842985,0.882945,4.57773,4.34026,4.43457,4.78903,1.25147,1.25045,1.28196,1.39733,-9999,-9999
200705,18.828,1.0,461.328,273.59,0.998656,347.653,1.0,5.536,1.0,101.155,1.0,4.031,1.0,2.237,0.999328,0.208457578995,0.885080645161,148.844168683,1.0,534.897548932,0.999327956989,219.690141353,0.990591397849,46.1163037634,1.0,34.6359133065,1.0,426.999798387,1.0,381.088,1.0,21.249,21.129,21.155,-9999,0.997984,0.254032,0.254032,-9999,27.705,35.737,-9999,-9999,0.99664,0.0,-9999,-9999,-9999,1.0,70.2401,0.998656,-9999,1.26424,73.3025,1.0,-9999,1.01766,3.22534,0.955645,0.0350613,3.22759,3.24561,3.25622,0.981183,0.991263,0.986559,2.95681,2.79552,2.86576,2.91881,-0.35288,-0.492082,-0.385411,-0.31266,3.61835,3.56871,3.62737,3.86286,0.0090933,0.0,0.00898795,0.0100743,-9999,-9999
200706,22.577,1.0,486.137,292.194,1.0,362.889,1.0,8.061,1.0,101.287,1.0,0.576,1.0,1.524,0.980556,0.2373794892,0.907638888889,157.9275125,1.0,589.32424509,0.999305555556,231.019584027,1.0,35.2363993056,1.0,47.2843194444,1.0,443.454375,1.0,387.095,1.0,26.338,26.151,25.471,-9999,1.0,1.0,1.0,-9999,28.053,36.048,-9999,-9999,1.0,0.0,-9999,-9999,-9999,1.0,83.6619,0.997222,-9999,0.83702,51.232,0.998611,-9999,0.546695,-4.55481,0.994444,0.114265,-4.59784,-4.56436,-4.54814,0.99375,0.992361,0.989583,6.03889,5.91699,6.02118,6.10892,10.6369,10.441,10.5806,10.6369,6.08955,6.02774,6.10464,6.20847,10.7152,10.6336,10.7615,10.8054,-9999,-9999
200707,24.293,1.0,473.775,322.155,1.0,365.163,1.0,8.982,1.0,101.349,0.998656,0.082,1.0,1.277,0.99328,0.264992341224,0.934139784946,191.414940444,0.930779569892,645.446727823,1.0,180.013314776,0.998655913978,20.3777685312,0.999327956989,53.847515457,1.0,438.164112903,1.0,376.348,1.0,24.727,24.688,24.567,-9999,1.0,1.0,1.0,-9999,26.83,36.792,46.008,-9999,1.0,0.922715,0.922715,-9999,-9999,1.0,107.912,0.997984,-9999,1.00052,48.225,0.998656,-9999,0.774889,-7.56431,0.972446,0.100992,-7.69358,-7.59018,-7.51373,0.961022,0.973118,0.994624,9.4084,9.09066,9.20519,9.38747,17.2006,16.6971,16.7619,16.8865,7.89611,7.52342,7.94867,8.28119,16.0975,15.535,15.8398,16.0723,-9999,-9999
200708,25.272,1.0,426.213,265.083,0.979839,372.549,0.998656,12.762,1.0,101.216,1.0,0.09,1.0,1.715,0.675403,0.29754447034,0.606182795699,134.65859161,0.993279569892,533.061912749,0.998655913978,201.480262906,1.0,35.1472002688,1.0,45.0400833333,1.0,448.069904692,0.997311827957,376.53,0.96707,25.022,23.283,23.166,-9999,0.918011,0.731855,0.731855,-9999,23.568,38.146,46.818,-9999,1.0,0.81922,0.81922,-9999,-9999,1.0,69.1658,0.952285,-9999,0.508202,44.8456,0.954973,-9999,0.439701,-2.42427,0.894489,0.0480397,-2.46468,-2.44101,-2.41407,0.895833,0.922043,0.895161,6.2389,6.31857,6.35955,6.51903,8.77566,8.72499,8.79784,8.93238,6.38854,6.38121,6.43569,6.60199,8.36964,8.27563,8.36289,8.48586,-9999,-9999
200709,21.124,1.0,352.858,211.837,0.979167,344.878,0.985417,10.177,1.0,101.574,1.0,6.426,1.0,2.67,0.957639,0.252203153067,0.884027777778,77.80416161,0.946527777778,442.368812761,0.968055555556,147.163065891,0.951388888889,68.4594177912,0.947916666667,46.2571795322,0.947916666667,431.610449823,0.947916666667,372.804,0.95625,23.35,22.264,22.642,-9999,0.984028,0.0,0.0,-9999,20.892,37.229,46.127,-9999,0.985417,0.0,0.0,-9999,-9999,1.0,34.3122,0.941667,35.8269,0.617742,52.4119,0.986111,54.7256,0.67503,2.62339,0.878472,0.023525,2.58408,2.61543,2.70093,0.900694,0.879167,0.852083,2.17003,2.15049,2.1776,2.26717,-0.45682,-0.477344,-0.447058,-0.421497,2.73924,2.74555,2.78051,2.88536,0.110869,0.0,0.00117566,0.073597,-9999,-9999
200710,17.295,1.0,267.376,137.557,1.0,335.042,1.0,5.927,1.0,101.558,1.0,5.023,1.0,3.118,0.997312,0.282568597699,0.954301075269,43.1371409761,0.996639784946,272.53015872,0.997983870968,123.191842594,1.0,30.1531770762,0.999327956989,26.9811627059,0.999327956989,399.592954987,0.999327956989,346.025,0.987231,17.95,22.155,22.637,-9999,1.0,0.0,0.0,-9999,28.582,36.715,45.731,-9999,1.0,0.0,0.0,-9999,-9999,1.0,53.7792,0.985215,58.971,0.645166,-6.25027,0.999328,-6.85367,0.625367,0.075626,0.972446,0.0346685,0.0197243,0.0653339,0.134461,0.979839,0.974462,0.965726,2.55161,2.57249,2.60934,2.6641,2.46399,2.49923,2.53326,2.56197,2.777,2.77103,2.79248,2.8354,2.59247,2.56732,2.59242,2.61917,-9999,-9999
200711,11.793,1.0,193.311,88.379,1.0,313.774,1.0,3.802,1.0,101.484,1.0,5.122,1.0,3.039,0.999306,0.310977147106,0.951388888889,11.1402223109,0.999305555556,167.668438146,1.0,84.9151842049,1.0,9.70304236111,1.0,24.2545840278,1.0,365.030972222,1.0,381.06,1.0,11.99,15.78,15.899,-9999,1.0,0.0,0.0,-9999,29.62,31.262,38.597,-9999,1.0,0.0,0.0,-9999,-9999,1.0,46.0474,1.0,53.0686,0.607429,-38.4887,1.0,-44.3575,0.726727,-2.25048,0.995833,0.0403253,-2.24995,-2.24106,-2.22785,0.996528,0.976389,0.996528,2.37448,2.34297,2.35981,2.36925,4.65335,4.57589,4.60223,4.61133,2.53046,2.23212,2.34856,2.46111,4.68587,4.57589,4.72071,4.76011,-9999,-9999
200712,8.996,1.0,157.478,75.132,1.0,292.466,1.0,2.781,1.0,101.937,1.0,3.138,1.0,2.196,0.5625,0.23742488574,0.523521505376,-6.49117883493,0.999327956989,142.313909274,1.0,75.5123233212,1.0,8.07964516129,1.0,21.7353629032,1.0,350.503024194,1.0,383.657,0.989247,8.894,9.135,9.4,-9999,1.0,0.0,0.0,-9999,31.433,23.728,27.5,-9999,0.989247,0.0,0.0,-9999,-9999,1.0,31.794,0.987903,33.1975,0.47121,-30.3439,0.985887,-31.6834,0.56377,-2.1139,0.975806,0.0326138,-2.13379,-2.12836,-2.10574,0.979839,0.979839,0.97379,1.7876,1.73946,1.75807,1.84479,3.88853,3.87379,3.88084,3.91374,1.88144,1.70484,1.87418,1.92456,4.28413,4.14486,4.30376,4.32368,-9999,-9999
200801,9.89,1.0,174.622,82.346,1.0,304.546,1.0,2.544,1.0,102.203,1.0,3.564,1.0,2.178,0.632392,0.234486087231,0.565860215054,5.86709278483,0.998655913978,147.603657258,1.0,76.4741879052,1.0,8.48990725806,1.0,22.875391129,1.0,356.240658602,1.0,383.163,0.971102,9.53,9.547,9.577,-9999,1.0,0.0,0.0,-9999,30.839,24.061,27.675,-9999,0.971102,0.0,0.0,-9999,-9999,1.0,36.4341,0.969086,39.9514,0.396694,-33.7779,0.97043,-37.0388,0.729811,-1.92501,0.935484,0.0282577,-1.93531,-1.92501,-1.90845,0.851478,0.935484,0.927419,2.16954,2.16054,2.1679,2.17194,4.08253,4.06559,4.08621,4.10049,1.82306,1.725,1.77392,1.82565,3.99116,3.96542,3.98656,4.03876,-9999,-9999
200802,8.855,1.0,237.353,136.41,1.0,289.74,1.0,2.882,1.0,102.576,1.0,0.709,1.0,2.099,0.965517,0.246233013381,0.870689655172,35.8387085626,0.998563218391,245.808268158,0.999281609195,119.929350356,1.0,12.7685510057,1.0,35.7164281609,1.0,352.568247126,1.0,387.948,1.0,9.425,9.352,9.471,-9999,1.0,0.818966,0.821121,-9999,21.602,24.06,27.526,-9999,1.0,0.505029,0.506466,-9999,-9999,1.0,40.3879,1.0,46.5463,0.512117,-7.62191,1.0,-8.78409,0.75101,-2.3593,0.969109,0.0390297,-2.39562,-2.37554,-2.33913,0.987787,0.839799,0.895115,2.48823,2.52852,2.56688,2.60926,4.82216,4.8909,4.94163,4.9619,2.96832,2.54459,2.73436,2.96625,5.08026,4.70303,4.91388,5.03081,-9999,-9999
200803,11.464,1.0,323.056,147.465,1.0,323.268,1.0,2.033,1.0,100.869,1.0,6.594,1.0,2.138,0.531586,-9999,-9999,67.2937213881,0.998655913978,272.229873456,0.998655913978,144.901969219,1.0,12.1233891129,1.0,34.1013252688,1.0,367.651612903,1.0,383.96,0.973118,12.159,12.215,12.142,-9999,1.0,1.0,1.0,-9999,28.919,36.747,38.363,-9999,0.979167,0.979167,0.979167,-9999,-9999,1.0,43.1337,0.969086,49.427,0.389984,-2.30929,0.975806,-2.64622,0.516933,-2.74694,0.827285,0.0302911,-2.78553,-2.73983,-2.63809,0.81922,0.828629,0.84879,2.86816,2.86464,2.86849,2.87526,5.6143,5.53192,5.63451,5.67237,4.60032,4.12394,4.42052,4.69924,6.78732,6.2866,6.34417,6.46205,-9999,-9999
200804,13.55,1.0,405.199,219.897,0.996528,318.626,1.0,3.436,1.0,101.187,1.0,0.713,1.0,1.395,0.877778,0.256603736713,0.795138888889,107.550783306,0.997916666667,401.581210356,0.998611111111,199.728837327,1.0,19.3637166667,1.0,49.7636486111,1.0,378.775138889,1.0,388.803,0.997222,14.238,13.889,13.883,-9999,1.0,1.0,1.0,-9999,28.5,33.527,35.078,-9999,0.998611,0.997917,0.997917,-9999,-9999,1.0,60.864,0.99375,70.9199,0.554186,8.86862,0.998611,10.3339,0.647939,-3.20211,0.969444,0.0494487,-3.22355,-3.19301,-3.08623,0.9875,0.985417,0.956944,4.30949,4.16275,4.22587,4.27387,7.41764,7.30415,7.42337,7.44143,4.00284,4.04571,4.12909,4.25353,7.48477,7.38174,7.48477,7.56529,-9999,-9999
200805,19.174,1.0,462.707,283.278,0.994624,336.377,0.688844,8.261,1.0,101.375,0.876344,0.948,1.0,2.329,0.671371,0.238466377684,0.579301075269,-9999,-9999,519.837679435,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.863,0.987231,23.201,17.102,16.955,-9999,1.0,0.0947581,0.0947581,-9999,24.16,29.218,30.416,-9999,0.990591,0.0947581,0.0947581,-9999,-9999,1.0,37.878,0.948925,42.2586,0.482495,74.0213,0.987903,82.5818,0.66229,3.84884,0.820565,0.0411315,3.65224,3.84146,3.87369,0.917339,0.721102,0.571237,4.40504,3.45172,4.26185,4.40619,0.449757,-0.193457,0.40118,0.488701,4.22495,4.21327,4.37113,5.5708,0.0116131,0.0115062,0.155273,0.792341,-9999,-9999
200806,22.969,1.0,486.322,328.546,1.0,358.873,0.142361,7.985,1.0,101.397,1.0,1.222,1.0,1.76,0.886806,0.223023873475,0.826388888889,-9999,-9999,600.014940721,0.999305555556,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,392.383,0.997222,27.844,26.8,26.486,-9999,1.0,0.13125,0.13125,-9999,21.253,35.267,32.17,-9999,0.995833,0.13125,0.13125,-9999,-9999,1.0,62.4761,0.991667,74.2153,0.502387,68.0538,0.999306,80.841,0.483476,0.558244,0.959722,0.0878714,0.356557,0.500951,0.915204,0.981944,0.958333,0.954167,6.28365,5.90106,6.2277,6.37028,5.63032,5.50315,5.56177,5.74802,7.49165,6.41203,6.61051,7.1545,5.85535,5.85535,6.13372,6.28351,-9999,-9999
200807,24.47,1.0,472.763,312.307,1.0,368.103,0.981855,8.017,1.0,101.369,1.0,0.066,1.0,1.518,0.733199,0.284295575968,0.709005376344,196.373089918,0.762768817204,616.509147005,0.999327956989,206.911863954,0.796370967742,22.8938364625,0.73185483871,48.3031613005,0.764112903226,442.550023674,0.764112903226,378.043,0.973118,27.114,27.27,26.759,-9999,0.997312,0.994624,0.994624,-9999,26.619,34.238,30.323,-9999,1.0,0.994624,0.994624,-9999,-9999,1.0,109.95,0.972446,131.733,0.645294,25.8335,0.971102,30.9516,0.397543,-10.085,0.945565,0.0791579,-10.1834,-10.1011,-9.94837,0.97043,0.945565,0.831317,8.88975,8.7469,8.8549,8.91357,18.801,18.7457,18.9476,19.0754,8.8378,8.8378,9.38533,10.1724,18.4844,18.7006,19.0706,19.3985,-9999,-9999
200808,25.153,1.0,424.167,285.018,1.0,370.835,1.0,9.526,1.0,101.296,1.0,0.025,1.0,1.538,0.981183,0.255479870122,0.940188172043,161.472298487,0.998655913978,556.449771213,0.998655913978,163.008114155,1.0,33.2330208333,1.0,41.7202063172,1.0,449.651276882,1.0,364.132,1.0,27.113,26.277,26.004,-9999,1.0,0.80578,0.80578,-9999,21.315,29.013,27.335,-9999,1.0,0.803763,0.803763,-9999,-9999,1.0,83.7966,0.997984,97.7692,0.858685,43.5172,0.998656,50.7734,0.732737,-4.24113,0.986559,0.114055,-4.34496,-4.25575,-4.24002,0.942204,0.990591,0.97379,6.04461,6.05479,6.10976,6.18156,10.3466,10.3246,10.3866,10.4392,6.19122,5.55729,5.773,5.94522,10.6159,10.2053,10.4316,10.687,-9999,-9999
200809,21.249,1.0,350.144,199.932,1.0,353.413,1.0,9.023,1.0,101.402,1.0,5.198,1.0,2.822,0.999306,0.214761106786,0.881944444444,94.6284310185,0.997916666667,392.491954743,0.999305555556,169.434263158,1.0,42.6069479167,1.0,26.8549472222,1.0,428.994930556,1.0,374.912,1.0,22.585,23.045,23.188,-9999,1.0,0.0,0.0,-9999,29.302,30.55,25.655,-9999,1.0,0.0,0.0,-9999,-9999,1.0,50.2338,0.999306,58.0565,0.801609,36.7387,0.997917,42.4599,0.706547,3.43647,0.915278,0.0269137,3.20666,3.40213,3.48602,0.958333,0.919444,0.916667,3.06623,2.77711,3.00512,3.44416,-0.359368,-0.460337,-0.424036,0.0231906,3.29381,3.23513,3.31042,3.45865,0.0843168,0.0,0.0694064,0.120085,-9999,-9999
200810,18.517,1.0,264.617,155.45,1.0,334.99,1.0,5.225,1.0,101.885,1.0,1.098,1.0,1.815,0.445565,-9999,-9999,54.5512090054,1.0,305.698411576,0.999327956989,129.30035736,1.0,27.9841787634,1.0,22.1783198925,1.0,411.660013441,1.0,389.296,0.885753,19.911,20.478,20.657,-9999,1.0,0.938844,0.938844,-9999,25.942,29.414,23.674,-9999,0.999328,0.938172,0.938172,-9999,-9999,1.0,29.1853,0.860215,32.6854,0.354116,17.3371,0.877016,19.4163,0.363881,0.622128,0.78629,0.0283459,0.590959,0.605067,0.661754,0.804435,0.774866,0.690188,2.45007,2.483,2.55458,2.85771,1.86922,1.91102,1.95243,2.10459,1.96032,2.13153,2.30179,2.39489,1.76937,1.69345,1.80688,1.94432,-9999,-9999
200811,14.329,1.0,191.402,82.212,1.0,326.877,1.0,3.798,1.0,101.536,0.854167,7.581,0.854861,2.013,0.474306,-9999,-9999,13.0381951389,1.0,161.261997917,1.0,81.4736985616,0.852083333333,7.40438819444,1.0,16.0477902778,1.0,378.209097222,1.0,380.747,0.966667,13.82,13.919,14.414,-9999,1.0,1.0,1.0,-9999,29.488,29.901,26.399,-9999,0.982639,0.982639,0.982639,-9999,-9999,1.0,33.9063,0.943056,38.5127,0.33333,-27.3232,0.957639,-31.0353,0.484579,-0.874996,0.895139,0.032626,-0.903754,-0.883313,-0.874441,0.911806,0.905556,0.894444,1.8513,1.84099,1.85435,1.88151,2.74162,2.73265,2.74776,2.75774,2.07736,2.00334,2.03178,2.07067,2.51264,2.56854,2.64554,2.67171,-9999,-9999
200812,10.595,1.0,157.16,68.782,1.0,307.779,1.0,2.975,1.0,101.637,1.0,6.563,1.0,2.223,0.997312,0.341939913327,0.893817204301,-2.33500544784,0.997983870968,131.784384229,0.997983870968,67.4997320941,1.0,6.25045362903,1.0,17.1126458333,1.0,359.415389785,1.0,382.045,1.0,10.058,9.977,10.37,-9999,1.0,1.0,1.0,-9999,32.692,32.972,28.771,-9999,1.0,1.0,1.0,-9999,-9999,1.0,30.7658,0.998656,32.124,0.403375,-33.1803,0.997312,-34.645,0.610418,-1.55942,0.980511,0.0350211,-1.6384,-1.55942,-1.46433,0.99328,0.980511,0.96707,1.64301,1.63739,1.65247,1.66957,3.21789,3.12652,3.22751,3.26533,1.19551,1.31398,1.54486,1.8778,3.60039,3.06361,3.14002,3.32098,-9999,-9999
200901,10.314,1.0,174.622,65.351,1.0,318.833,1.0,2.144,1.0,101.211,1.0,12.471,1.0,2.52,0.999328,0.35716297681,0.936155913978,7.85554222432,0.999327956989,125.456314516,1.0,77.240982625,1.0,6.04954301075,1.0,15.0296061828,1.0,359.713642473,1.0,383.675,1.0,9.737,9.588,9.757,-9999,1.0,1.0,1.0,-9999,33.977,35.621,31.466,-9999,1.0,1.0,1.0,-9999,-9999,1.0,33.5849,1.0,36.8272,0.407076,-35.5689,1.0,-39.0027,0.756807,-1.18311,0.99664,0.0384072,-1.22807,-1.18311,-1.12861,0.999328,0.99664,0.99664,2.18679,2.12572,2.18202,2.20033,3.34187,3.32767,3.33959,3.34766,2.5431,1.98156,2.09513,2.42048,3.36498,3.36384,3.38602,3.47567,-9999,-9999
200902,8.529,1.0,235.974,120.926,0.997768,284.322,1.0,3.594,1.0,101.172,1.0,2.232,1.0,2.687,0.998512,0.265632304362,0.834821428571,28.6483770354,0.993303571429,227.66966614,0.994791666667,111.556778133,1.0,21.2768370536,1.0,20.2087313988,1.0,352.240848214,1.0,386.954,1.0,8.667,8.573,8.993,-9999,1.0,1.0,1.0,-9999,27.605,34.422,30.246,-9999,1.0,1.0,1.0,-9999,-9999,1.0,31.068,1.0,35.8053,0.36194,0.955671,1.0,1.10139,0.538743,1.74283,0.994048,0.0251904,1.68739,1.73221,1.80216,0.994792,0.994048,0.991815,2.19163,2.15717,2.18539,2.25495,0.428034,0.447487,0.466449,0.484012,2.68123,1.57843,2.15289,2.42538,0.814536,0.607303,0.739758,0.843185,-9999,-9999
200903,11.675,1.0,320.142,160.24,1.0,309.242,1.0,4.148,1.0,101.199,1.0,4.359,1.0,2.853,0.982527,0.280293145215,0.858198924731,71.1495611236,0.995967741935,309.205507756,0.995967741935,157.438226778,1.0,27.3001370968,1.0,21.9316034946,1.0,373.406653226,1.0,379.954,1.0,12.741,12.608,12.516,-9999,1.0,1.0,1.0,-9999,26.338,34.22,29.858,-9999,1.0,1.0,1.0,-9999,-9999,1.0,38.2988,0.991935,43.8867,0.434327,17.0531,0.99664,19.5412,0.60975,0.998752,0.971774,0.0232795,0.935552,0.993921,1.09476,0.977151,0.968414,0.960349,1.62305,1.62305,1.63512,1.69924,0.632337,0.58079,0.639111,0.666897,1.34011,0.931522,1.25095,1.29717,0.836876,0.587433,0.837613,0.870945,-9999,-9999
200904,15.206,1.0,402.819,180.144,0.974306,331.74,1.0,3.997,1.0,101.264,1.0,2.642,1.0,2.014,0.998611,0.219971184362,0.896527777778,86.2282305556,1.0,400.235406944,1.0,219.056196239,1.0,29.7848576389,1.0,26.7237541667,1.0,397.8475,1.0,382.715,1.0,18.261,18.11,17.837,-9999,1.0,1.0,1.0,-9999,24.236,30.388,26.99,-9999,1.0,1.0,1.0,-9999,-9999,1.0,51.5559,0.999306,60.0739,0.511579,21.8143,0.999306,25.4185,0.481059,0.0725702,0.960417,0.033839,-0.00418088,0.0704104,0.159279,0.976389,0.960417,0.945833,2.6689,2.54423,2.64977,2.70168,2.57485,2.53379,2.55762,2.58927,2.52919,2.18976,2.28202,2.52919,2.62395,2.58165,2.62998,2.69731,-9999,-9999
200905,19.613,1.0,461.328,262.703,1.0,346.363,1.0,5.599,1.0,101.715,1.0,0.893,1.0,1.848,0.966398,0.248995393243,0.860215053763,136.677819892,1.0,550.065567876,1.0,266.281950895,1.0,40.053515457,1.0,41.3316995968,1.0,429.490725806,1.0,394.371,1.0,23.738,22.919,22.248,-9999,1.0,0.885081,0.885081,-9999,15.119,21.612,19.485,-9999,1.0,0.883065,0.883065,-9999,-9999,1.0,57.8332,0.998656,64.5216,0.537821,53.0447,1.0,59.1793,0.604668,-0.0861829,0.951613,0.0456387,-0.182309,-0.118171,-0.0104204,0.989247,0.977151,0.919355,3.75172,3.75937,3.84833,3.95458,3.81617,3.8401,4.01865,4.13703,4.42391,3.80784,4.12231,4.42365,4.26303,4.27258,4.43393,4.67419,-9999,-9999
