TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200111,3.714,1.0,184.01,79.609,0.75,261.835,0.0,2.075,0.747917,85.049,0.0,4.16,0.0,1.826,0.640278,-9999,-9999,21.5125123834,0.715972222222,153.749147727,0.715972222222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,352.627,0.761111,2.268,5.512,0.747917,0.747917,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.06063,0.747917,8.2955,0.759722,12.0796,0.59927,15.6207,0.761111,22.7463,0.888032,1.10022,0.744444,0.0226354,1.08713,1.09754,1.14332,0.763889,0.745139,0.709722,1.144,1.12705,1.13493,1.17039,0.0311235,0.0139074,0.0367098,0.0401215,1.05244,0.641997,0.957182,1.08904,0.395214,0.253598,0.375764,0.393273,-9999,-9999
200112,-2.091,0.303091,147.927,65.376,0.0,238.124,0.0,1.462,0.0,85.028,0.0,1.323,0.0,2.399,0.302419,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,368.646,0.302419,-0.581,3.75,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.50412,0.0,0.370625,0.302419,0.364428,-9999,48.4593,0.301747,47.649,-9999,0.562921,0.270833,-9999,0.551411,0.559962,0.563576,0.242608,0.273522,0.270833,0.638772,0.645955,0.665536,0.671204,0.0898778,0.0848352,0.105194,0.10803,0.683211,0.3943,0.542112,0.673433,0.354887,0.216712,0.318429,0.348498,-9999,-9999
200201,-2.689,0.0,165.106,86.292,0.0,236.575,0.0,1.488,0.0,85.761,0.0,0.776,0.0,1.402,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,366.936,0.0,-1.121,1.599,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.17228,0.0,-0.230193,0.0,-0.22563,-9999,45.8308,0.0,44.9224,-9999,0.563859,0.0,-9999,0.553751,0.557874,0.561883,0.0,0.0,0.0,0.885257,0.813827,0.853619,0.903701,0.339357,0.255588,0.306238,0.347571,0.258444,0.253975,0.262937,0.429885,0.0119323,0.0104678,0.0168655,0.040647,-9999,-9999
200202,2.979,0.97247,227.071,117.073,0.78497,260.715,0.0,1.89,0.782738,85.107,0.0,1.545,0.0,1.633,0.893601,-9999,-9999,45.0428067798,0.747767857143,216.105262475,0.748511904762,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,345.541,0.0,-1.287,1.261,0.782738,0.782738,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.967734,0.782738,5.86222,0.0,6.18322,-9999,38.1535,0.345982,40.2428,2.27714,0.480843,0.0,-9999,0.438854,0.455139,0.491202,0.0,0.0,0.0,1.57384,1.41832,1.55628,1.63831,1.12952,0.972037,1.05557,1.19827,0.295896,0.29078,0.30104,0.494372,0.0161719,0.0141885,0.0228531,0.055067,-9999,-9999
200203,5.369,1.0,313.03,172.777,0.78293,258.773,0.0,3.479,0.782258,84.972,0.0,1.542,0.0,1.976,0.91129,0.463742935353,0.995295698925,81.6371857639,0.774193548387,341.654605903,0.774193548387,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,347.38,0.340726,1.807,3.181,0.782258,0.782258,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.182187,0.782258,6.64677,0.340726,9.42621,0.377502,60.6051,1.0,85.948,1.20474,0.537773,0.358199,0.0325287,0.47443,0.501093,0.534329,0.354839,0.383737,0.380376,1.84959,1.63812,1.84935,1.97452,1.37497,1.1343,1.31174,1.47314,0.322196,0.31648,0.352734,0.580979,0.0179791,0.0179082,0.0270098,0.066309,-9999,-9999
200204,5.619,0.997222,398.549,180.272,0.986806,270.7,0.0,2.552,0.985417,84.642,0.0,4.492,0.0,1.755,0.845139,0.479493053334,0.730555555556,101.32075431,0.954166666667,341.413545977,0.954166666667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,369.679,0.995833,2.746,3.812,0.985417,0.985417,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.803633,0.985417,13.7202,0.995833,19.4575,0.448553,58.812,0.995833,83.4051,1.08073,0.945716,0.981944,0.0251204,0.908449,0.926464,0.961741,0.9875,0.982639,0.959028,1.47189,1.35083,1.3771,1.40792,0.531211,0.41159,0.448418,0.48284,1.13329,1.1824,1.22255,1.28988,0.328657,0.350462,0.382067,0.417784,-9999,-9999
200205,10.069,1.0,459.913,241.212,1.0,287.448,0.0,3.475,1.0,84.891,0.0,3.744,0.0,1.376,0.883737,0.379438829287,0.893817204301,135.153759451,0.999327956989,463.579663878,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,366.149,0.990591,6.486,6.51,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.64668,1.0,40.9141,0.990591,49.0715,0.855443,73.8422,0.990591,88.5647,1.01585,-1.77274,0.975806,0.0518566,-1.8669,-1.77352,-1.7092,0.934812,0.974462,0.985215,2.82066,2.92175,2.98385,3.06567,4.69527,4.69439,4.78131,4.8945,2.07292,2.05299,2.14568,2.29542,3.94124,3.94326,4.02542,4.24829,-9999,-9999
200206,14.562,0.788194,486.266,262.964,0.315972,305.508,0.0,5.963,0.314583,85.097,0.0,1.905,0.0,1.594,0.752083,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,360.724,0.545139,6.842,7.886,0.314583,0.314583,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.31186,0.314583,65.8482,0.545139,78.9769,1.16378,51.0297,0.545139,61.2039,1.52624,-7.92397,0.257639,0.0972023,-8.2347,-7.77811,-6.81456,0.226389,0.279861,0.419444,1.92999,2.11959,2.30705,2.59703,10.1958,9.23935,9.91346,10.3561,1.7008,1.1337,1.44247,1.74725,5.65939,5.53997,5.75279,5.96005,-9999,-9999
200207,14.998,0.281586,473.258,246.13,0.28293,310.591,0.0,5.224,0.281586,84.852,0.0,4.188,0.0,1.548,0.249328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,358.368,0.0,6.905,7.9,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.28901,0.281586,62.6934,0.0,69.5613,-9999,36.5089,0.0,40.5084,-9999,-7.33621,0.0,-9999,-8.00862,-7.47898,-6.21986,0.0,0.0,0.0,1.77265,1.79931,2.04734,2.52069,9.4887,8.21001,9.36576,10.2172,1.79842,1.32849,1.48009,1.83947,4.08634,4.00379,4.15517,4.31018,-9999,-9999
200208,14.126,0.684812,423.251,221.373,0.688844,311.275,0.0,3.929,0.684812,84.863,0.0,5.365,0.0,1.452,0.152554,-9999,-9999,146.21109479,0.664650537634,458.057029216,0.665994623656,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,371.141,0.0,7.587,8.035,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.68046,0.693548,28.7526,0.0,32.3727,-9999,70.6696,0.0,79.5672,-9999,-1.32044,0.0,-9999,-1.51614,-1.32044,-1.19472,0.0,0.0,0.0,2.3571,2.4177,2.67362,2.81932,3.79917,3.73983,3.93075,4.22069,1.85513,1.37179,1.63692,1.85513,2.47323,2.42594,2.51595,2.61334,-9999,-9999
200209,9.773,0.746528,346.976,151.648,0.654861,295.299,0.0,2.382,0.651389,84.911,0.0,6.421,0.0,1.421,0.643056,-9999,-9999,90.1862027512,0.622916666667,282.676740331,0.622916666667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,371.972,0.252778,6.415,7.796,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.135922,0.651389,16.5127,0.252778,20.3564,-9999,47.5598,0.252778,58.6306,-9999,-0.0574066,0.25,-9999,-0.102011,-0.0367648,0.0151287,0.234722,0.240972,0.25,2.25217,2.28005,2.35594,2.45892,2.36897,2.33826,2.39972,2.47144,1.77566,1.17276,1.52276,1.72525,0.953033,0.94526,0.981597,1.0279,-9999,-9999
200210,8.531,0.696237,259.2,133.987,0.289651,279.765,0.0,2.889,0.285618,85.055,0.0,2.657,0.0,1.74,0.655914,0.404892052364,0.536962365591,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,374.03,0.65121,3.755,7.793,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.14881,0.285618,13.6093,0.650538,18.1296,0.450686,39.3195,0.696237,52.3797,1.34949,0.825,0.468414,0.0336442,0.800728,0.830922,0.843776,0.461022,0.432796,0.557796,1.70032,1.61476,1.66594,1.69726,0.88724,0.768086,0.862564,0.88724,1.5586,1.22924,1.39917,1.53171,0.10191,0.10191,0.108479,0.122387,-9999,-9999
200211,5.863,0.231944,184.01,78.188,0.0,281.498,0.0,1.906,0.0,84.759,0.0,3.081,0.0,2.092,0.223611,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,392.799,0.220139,0.577,7.796,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.69876,0.0,0.706491,0.21875,1.02876,1.84628,20.26,0.231944,29.5018,2.52601,1.27215,0.157639,0.0952569,1.21898,1.27182,1.29461,0.188889,0.153472,0.121528,1.39951,1.26291,1.33784,1.40203,0.0813625,0.059262,0.076141,0.0977061,1.20594,1.20594,1.25211,1.39159,0.0,0.0,0.0,0.0,-9999,-9999
200212,1.915,0.149194,147.927,42.269,0.0,277.502,0.0,1.283,0.0,84.807,0.0,5.923,0.0,1.749,0.147177,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,367.991,0.0,0.577,7.797,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.70528,0.0,-0.845579,0.0,-1.2313,-9999,13.1342,0.149194,19.1255,-9999,0.651975,0.0,-9999,0.550275,0.633834,0.68213,0.0,0.0,0.0,0.686049,0.499245,0.619777,0.775481,-0.0143891,-0.0401122,-0.0095331,0.0763844,1.01762,0.952465,1.07712,1.14891,0.0,0.0,0.0,0.0,-9999,-9999
200301,0.16,0.0,165.106,67.809,0.0,260.19,0.0,1.496,0.0,84.585,0.0,6.416,0.0,2.096,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,367.516,0.106855,0.577,7.797,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.12723,0.0,-0.639085,0.0,-0.668719,-9999,16.6752,0.0,17.4484,-9999,0.364282,0.0651882,-9999,0.327941,0.356389,0.374188,0.0685484,0.0665323,0.061828,1.9934,1.35036,1.35036,2.08592,1.95338,0.99397,1.02242,1.71136,2.09693,2.09693,2.09832,2.51404,4.10629,4.10559,4.10609,4.27551,-9999,-9999
200302,-2.868,0.162202,227.071,114.484,0.0,237.254,0.0,1.691,0.0,84.938,0.161458,2.519,0.0,1.676,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,367.286,0.0,0.578,7.793,0.162202,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.797275,0.0,-0.790912,0.0,-0.827586,-9999,16.6739,0.0,17.4471,-9999,0.358784,0.0,-9999,0.320318,0.350675,0.369826,0.0,0.0,0.0,1.64214,1.00844,1.00844,1.73851,1.62586,0.65776,0.688117,1.36835,1.94218,1.94218,1.94346,2.32851,5.95633,5.95314,5.95601,6.17729,-9999,-9999
200303,2.481,1.0,313.03,184.169,0.0,244.64,0.0,2.516,0.0,85.077,1.0,1.468,0.0,1.519,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,367.271,0.0,0.291,7.797,1.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.797159,0.0,-0.609539,0.0,-0.864426,-9999,16.9565,0.0,24.0471,-9999,0.356975,0.0,-9999,0.317635,0.348577,0.36813,0.0,0.0,0.0,2.29268,1.70703,1.70703,2.37494,2.22299,1.35846,1.4026,2.00649,2.20074,2.20074,2.20219,2.6385,8.22182,8.21489,8.22132,8.49873,-9999,-9999
200304,4.395,1.0,398.549,221.536,0.863889,262.135,0.0,2.693,0.8625,84.677,1.0,2.611,0.851389,1.817,0.756944,-9999,-9999,133.314998493,0.832638888889,434.2618325,0.833333333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,368.276,0.0,1.019,7.796,1.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.878822,0.8625,-0.676143,0.0,-0.884917,-9999,16.7717,0.0,21.9503,-9999,-4.07331,0.0,-9999,-4.11384,-4.07647,-4.07185,0.0,0.0,0.0,2.53761,2.00059,2.00059,2.61151,6.86461,6.07391,6.31917,6.7386,2.2864,2.2864,2.28791,2.7412,9.15654,9.14848,9.15597,9.45542,-9999,-9999
200305,12.642,0.56586,459.913,265.09,0.567204,288.519,0.0,5.591,0.56586,85.151,0.561828,2.389,0.561828,1.263,0.436828,-9999,-9999,153.185088235,0.548387096774,516.451209559,0.548387096774,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,367.905,0.0,9.082,7.797,0.56586,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.54146,0.56586,-0.639085,0.0,-0.836416,-9999,16.6752,0.0,21.824,-9999,-6.68917,0.0,-9999,-6.83658,-6.68917,-6.68305,0.0,0.0,0.0,3.61413,3.3772,3.3772,3.64372,10.4021,10.0602,10.2295,10.4035,2.6383,2.6383,2.64004,3.16309,10.488,10.4795,10.4874,10.8244,-9999,-9999
200306,16.722,0.0173611,486.266,285.733,0.01875,311.407,0.0,6.629,0.0173611,85.087,0.0138889,3.523,0.0125,1.105,0.0125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,367.773,0.0125,12.478,7.796,0.0159722,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.33787,0.0173611,-0.676143,0.0,-0.810952,-9999,16.7717,0.0,20.1156,-9999,-6.88935,0.0111111,-9999,-7.07407,-6.88935,-6.88935,0.0111111,0.0111111,0.0111111,4.1696,4.16516,4.19464,4.20168,11.0506,11.0439,11.091,11.2861,2.78944,2.78944,2.79128,3.3443,11.1323,11.1244,11.1316,11.4878,-9999,-9999
200307,18.278,1.0,473.258,291.96,0.897849,313.095,0.0,7.956,0.895833,85.209,1.0,5.052,0.891801,1.502,0.819892,-9999,-9999,170.555738285,0.671370967742,558.381164709,0.86626344086,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,366.562,0.490591,13.713,10.492,1.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.94962,0.897849,-0.779805,0.0,-1.24367,-9999,16.6834,0.0,26.6075,-9999,-6.47648,0.44422,0.0728922,-6.50671,-6.49136,-6.45662,0.44422,0.44422,0.44422,3.03125,2.9957,3.07305,3.08812,9.4383,9.43436,9.57417,9.60375,5.58611,5.45589,5.54673,5.58611,10.7847,10.4873,10.7099,10.7954,-9999,-9999
200308,21.19,1.0,423.251,253.112,0.392473,317.075,0.0,8.042,0.372312,85.259,1.0,4.685,0.428091,1.294,0.393817,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,368.299,0.611559,14.395,10.902,0.975134,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.2826,0.389785,2.15909,0.0,3.23268,-9999,16.9565,0.0,25.3879,-9999,-5.68851,0.489919,0.10468,-5.87,-5.71263,-5.66509,0.454973,0.516801,0.524866,2.14209,2.10815,2.26522,2.35163,7.85966,7.89868,7.95793,8.20429,6.91728,5.25473,6.91728,7.69271,10.2911,9.85989,10.5286,10.7904,-9999,-9999
200309,11.8,0.995139,346.976,187.33,0.836806,291.521,0.0,3.025,0.836111,85.306,1.0,2.533,0.83125,1.259,0.654861,-9999,-9999,-9999,-9999,345.097491538,0.827083333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,381.864,0.825,10.404,10.902,0.995139,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0920024,0.836111,37.8064,0.0,52.4426,-9999,72.9306,0.0,101.165,-9999,-4.51139,0.813889,0.0757804,-4.497,-4.45375,-4.33088,0.813889,0.819444,0.791667,2.51417,2.14641,2.20282,2.48175,6.66276,6.62691,6.694,6.80509,1.50175,1.52808,2.14443,2.41495,6.32529,6.23511,6.4111,6.55163,-9999,-9999
200310,7.241,1.0,259.2,107.45,0.979839,286.599,0.0,1.829,0.977823,84.767,1.0,11.56,0.957661,1.895,0.829301,-9999,-9999,-9999,-9999,215.004506944,0.95564516129,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,386.696,0.0658602,7.923,10.901,1.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.820649,0.977823,37.7173,0.0,60.1533,-9999,81.6523,0.0,130.223,-9999,-2.48341,0.0302419,0.124141,-2.73505,-2.44003,-2.25257,0.0288978,0.0295699,0.0349462,2.10773,1.88619,2.49845,2.58756,4.94127,4.58447,4.83854,4.94078,0.785991,0.676204,0.785991,1.29742,4.07394,4.21354,4.27793,4.71806,-9999,-9999
200311,5.078,0.288194,184.01,74.102,0.277778,278.873,0.0,1.79,0.274306,85.186,0.3,6.78,0.280556,1.684,0.2625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,386.544,0.0,5.485,10.902,0.288194,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.1672,0.288194,37.8064,0.0,56.6054,-9999,81.0084,0.0,121.289,-9999,-4.09244,0.0,-9999,-4.19558,-4.0036,-3.73277,0.0,0.0,0.0,1.89784,1.6045,2.15306,2.21482,6.31951,5.8423,5.9508,6.17091,0.738805,0.65131,0.738805,1.24965,3.45319,3.58515,3.64273,4.05298,-9999,-9999
200312,0.082,0.0,147.927,56.002,0.0,260.242,0.0,1.425,0.0,85.013,0.0,3.448,0.0,2.037,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,386.829,0.0,5.259,10.902,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.27285,0.0,37.8037,0.0,39.5566,-9999,80.321,0.0,84.0453,-9999,-4.79908,0.0,-9999,-4.81883,-4.68581,-4.44065,0.0,0.0,0.0,1.44897,1.13882,1.44897,1.63339,6.55183,5.88572,6.05288,6.29847,0.622935,0.584729,0.623251,0.989126,2.83119,2.94595,2.99463,3.35001,-9999,-9999
200401,-1.453,0.0,165.106,70.561,0.0,245.607,0.0,1.544,0.0,84.482,0.0,3.84,0.0,1.878,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,396.242,0.0,5.268,10.902,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.24701,0.0,37.8984,0.0,39.6557,-9999,81.052,0.0,84.8102,-9999,-4.66463,0.0,-9999,-4.72403,-4.57404,-4.35686,0.0,0.0,0.0,2.45581,2.21846,2.41319,2.48879,6.94606,6.76442,6.97448,7.10512,0.406031,0.151852,0.299903,0.489219,2.60318,2.6007,2.82849,3.44505,-9999,-9999
200402,0.202,0.0,228.473,107.762,0.0,250.495,0.0,1.757,0.0,85.104,0.0,3.848,0.0,2.047,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,446.675,0.0,2.403,10.902,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.907755,0.0366379,37.7081,0.0,39.4566,-9999,80.9619,0.0,84.716,-9999,-3.92872,0.0,-9999,-3.95903,-3.92623,-3.85469,0.0,0.0,0.0,2.64356,2.40157,2.5847,2.65228,6.48312,6.39952,6.5125,6.56411,0.554118,0.207236,0.381338,0.554118,3.58902,3.5888,3.81532,4.68466,-9999,-9999
200403,1.078,0.0,316.024,168.673,0.0,253.448,0.0,2.101,0.0,85.181,0.0,3.802,0.0,1.692,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,446.637,0.0,1.485,10.902,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.784875,0.0,37.8984,0.0,39.6557,-9999,81.052,0.0,84.8102,-9999,-3.92842,0.0,-9999,-3.95973,-3.92738,-3.85723,0.0,0.0,0.0,2.74287,2.48896,2.66435,2.7396,6.58223,6.49273,6.59687,6.6647,0.683561,0.255647,0.47042,0.62923,4.89028,4.89028,5.08997,6.27465,-9999,-9999
200404,4.742,0.0,401.029,175.654,0.0,280.722,0.0,2.116,0.0,84.605,0.0,6.36,0.0,1.602,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,446.655,0.0,1.496,10.902,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.774209,0.0,37.8064,0.0,56.3821,-9999,81.0084,0.0,120.811,-9999,-3.92857,0.0,-9999,-3.95878,-3.92682,-3.85601,0.0,0.0,0.0,3.15967,2.88309,3.05179,3.09646,6.99864,6.82825,6.95874,7.0855,1.11057,0.355171,0.579498,1.01477,5.16841,5.16841,5.39287,6.64963,-9999,-9999
200405,7.552,0.762769,461.371,227.563,0.547715,276.526,0.0,2.608,0.544355,84.695,0.757392,4.293,0.514113,1.648,0.586022,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,445.23,0.15457,4.921,10.921,0.762769,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.58823,0.544355,37.1931,0.148522,61.0227,0.775785,73.0553,0.358199,119.862,1.1821,-4.27807,0.127016,0.0925826,-4.4539,-4.29125,-4.2276,0.112231,0.127016,0.137769,3.45913,3.24885,3.3316,3.37725,7.65202,7.54449,7.60795,7.76822,1.77576,0.498713,0.741759,1.39746,6.28873,6.28873,6.49769,7.86246,-9999,-9999
200406,13.628,0.635417,486.465,258.559,0.636806,299.522,0.0,4.274,0.635417,85.072,0.622917,1.649,0.622917,1.328,0.874306,0.334836855716,0.953472222222,-9999,-9999,451.798836523,0.622916666667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,419.192,0.634722,9.269,10.971,0.635417,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.96693,0.635417,51.7185,0.995139,84.2796,0.780779,53.0952,0.995833,86.523,1.01433,-6.34366,0.494444,0.0934275,-6.84078,-6.33633,-6.27786,0.430556,0.574306,0.596528,4.14414,3.01002,3.23993,3.78447,10.3254,9.52998,9.8706,10.185,1.68932,1.21562,1.74145,2.59515,7.25556,7.43485,7.74807,8.63818,-9999,-9999
200407,16.12,0.106855,472.19,284.149,0.106855,303.904,0.0,6.692,0.106855,85.06,0.106855,2.043,0.106183,1.843,0.951613,0.341926841198,0.987903225806,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,353.52,0.108199,10.876,10.904,0.107527,0.106183,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.63748,0.106855,71.1811,0.961694,113.523,1.11287,43.3841,0.99328,69.1911,1.08199,-8.02659,0.105511,0.11213,-8.66365,-8.02659,-6.69309,0.0678763,0.105511,0.102823,2.9642,2.49171,2.95236,3.38495,10.3726,10.0182,10.9351,11.2954,3.01712,1.24338,2.29689,2.80764,6.76952,7.4336,8.54294,8.97498,-9999,-9999
200408,16.375,1.0,421.11,279.961,0.959005,306.949,0.0,6.038,0.957661,85.139,1.0,0.897,0.950941,0.943,0.712366,0.338654182621,0.907930107527,-9999,-9999,542.799900862,0.935483870968,125.298279605,0.612903225806,16.848262931,0.935483870968,-9999,-9999,-9999,-9999,366.889,0.995968,12.623,11.637,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.88672,0.957661,69.4117,1.0,103.926,0.813788,45.6785,0.998656,68.3917,0.840494,-6.74746,0.914651,0.0566038,-7.28325,-6.76028,-6.22201,0.46707,0.9375,0.958333,2.01335,2.05717,2.60755,2.75647,9.39443,8.99192,9.13117,9.38062,2.02012,2.20237,2.42491,2.99847,8.4935,8.44806,8.91132,9.62914,-9999,-9999
200409,12.253,0.802778,344.171,194.554,0.744444,297.593,0.0,3.753,0.742361,85.294,0.788889,3.097,0.715972,1.35,0.823611,0.402710504848,0.89375,-9999,-9999,404.044449743,0.715972222222,127.332126301,0.715972222222,13.3779159702,0.715972222222,-9999,-9999,-9999,-9999,388.321,0.989583,10.916,10.38,0.802778,0.802778,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.884921,0.742361,34.2117,0.740278,47.4562,0.513929,37.4861,0.997917,51.9982,0.846239,-5.1484,0.811111,0.0544861,-5.69803,-5.1484,-4.98766,0.755556,0.811111,0.865278,1.79565,1.42823,1.73344,1.79458,6.96691,6.64883,6.91567,7.02818,2.06102,1.87553,2.06712,2.22125,6.67065,6.73093,6.89051,7.35171,-9999,-9999
