TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200907,22.795,1.0,471.657,245.505,1.0,382.046,1.0,8.87,1.0,98.129,1.0,2.313,1.0,3.046,0.997984,0.234190471145,0.997311827957,147.759980503,0.998655913978,489.495598547,0.997983870968,46.8115985733,1.0,432.401372312,1.0,360.21,1.0,19.945,1.0,72.2,1.0,9.20495,1.0,95.6745,1.0,112.925,0.802362,22.2227,1.0,26.2296,0.46766,-2.77407,0.989247,0.0492527,-2.79283,-2.77336,-2.75194,0.998656,0.986559,0.991935,3.39645,3.36009,3.39852,3.44424,6.17889,6.12284,6.17255,6.20213,5.03018,4.96548,5.1678,6.33573,7.21492,7.04109,7.17526,8.31185,-9999,-9999
200908,23.075,1.0,416.515,240.687,1.0,372.678,0.739919,12.744,1.0,98.579,1.0,0.887,1.0,3.41,0.997984,-9999,-9999,-9999,-9999,463.610959181,0.998655913978,-9999,-9999,-9999,-9999,350.003,0.796371,19.845,1.0,40.7,1.0,5.8718,1.0,62.7006,0.852151,70.8968,0.66226,57.4849,0.852823,64.9993,0.699445,-1.82088,0.769489,0.0326349,-1.88314,-1.82088,-1.63251,0.764785,0.769489,0.773522,0.855927,0.846645,0.855783,0.865954,2.69663,2.3882,2.68234,2.72626,3.3497,2.93538,3.39067,3.86068,3.38497,3.19563,3.39836,3.64696,-9999,-9999
200909,16.227,1.0,334.225,191.802,1.0,323.54,1.0,10.099,1.0,99.037,1.0,0.263,1.0,3.324,1.0,0.26910951773,0.997916666667,78.3881588312,1.0,362.080607639,1.0,40.960569159,1.0,395.992940278,1.0,350.789,1.0,14.482,1.0,33.5,1.0,0.207543,1.0,30.1374,1.0,32.5825,0.372243,42.1762,1.0,45.5981,0.525772,0.203666,0.977778,0.0162085,0.187824,0.206089,0.222071,0.988194,0.977778,0.972222,1.52829,1.48768,1.52829,1.57533,1.3222,1.29545,1.32021,1.3342,1.55162,1.52514,1.53323,1.66342,1.32678,1.31192,1.31729,1.38974,-9999,-9999
200910,7.236,1.0,241.888,144.626,1.0,275.191,1.0,5.737,1.0,99.454,1.0,0.51,1.0,3.219,1.0,0.224057790327,0.666666666667,38.1316686895,1.0,275.720139113,1.0,34.3490223112,1.0,347.336354167,1.0,361.431,0.932796,7.384,1.0,26.8,1.0,-5.91681,1.0,15.183,0.925403,12.069,0.220528,37.3149,0.926747,29.6617,0.42721,0.25521,0.804435,0.00883921,0.242436,0.25455,0.26186,0.825941,0.804435,0.770161,0.360108,0.345753,0.356992,0.363894,0.105558,0.094249,0.103898,0.10817,0.411743,0.490575,0.509634,0.583044,0.260825,0.28787,0.294121,0.315857,-9999,-9999
200911,-6.905,1.0,164.658,87.676,1.0,217.767,0.928472,2.097,1.0,100.073,1.0,0.0,1.0,4.042,1.0,0.277610560525,0.655555555556,-0.459589390351,0.633333333333,165.238721823,0.999305555556,29.6585436195,0.633333333333,289.062969298,0.633333333333,340.16,0.934722,-1.616,1.0,20.2,1.0,-12.0057,1.0,6.46446,0.934028,4.33952,0.10555,6.39348,0.934028,4.29188,0.420057,0.014347,0.916667,0.00756725,0.0169154,0.0195949,0.0236125,0.922917,0.916667,0.929167,0.281919,0.276157,0.28142,0.285245,0.267572,0.254956,0.257681,0.26615,0.310116,0.295202,0.310116,0.338202,0.341111,0.337202,0.341841,0.360117,-9999,-9999
200912,-15.652,1.0,128.251,66.346,1.0,195.123,0.995968,0.748,1.0,99.943,0.999328,0.0,0.999328,2.837,0.999328,0.197232636479,0.895833333333,-9.46553851794,0.885080645161,124.358471817,0.999327956989,28.1412316195,0.886424731183,245.015336131,0.886424731183,337.946,0.995968,-6.997,1.0,13.7,1.0,-15.4384,1.0,4.25676,0.995296,4.5711,0.0961958,8.76479,0.995968,9.41202,0.446033,-0.0759656,0.97379,0.0072602,-0.0943375,-0.0821092,-0.0758752,0.941532,0.971774,0.973118,0.208707,0.207906,0.210142,0.215435,0.285151,0.285397,0.295082,0.303012,0.364749,0.365856,0.397184,0.426869,0.344793,0.340354,0.358656,0.369505,-9999,-9999
201001,-16.551,1.0,145.41,81.684,0.998656,197.395,1.0,0.795,1.0,100.046,1.0,0.003,1.0,3.2,0.999328,0.206524402516,0.917338709677,2.80610185042,0.993951612903,147.988799731,1.0,33.4553086909,1.0,241.930204301,1.0,348.1,0.997984,-8.794,1.0,11.5,1.0,-12.8066,1.0,6.64687,0.997984,9.81343,0.158489,4.21775,0.997984,6.22708,0.408212,-0.13927,0.954301,0.00804034,-0.175868,-0.140605,-0.136833,0.942204,0.965054,0.993952,0.206136,0.184583,0.192645,0.211157,0.344539,0.32135,0.331225,0.350525,0.815217,0.489508,0.625586,0.862819,0.503307,0.38693,0.426472,0.500802,-9999,-9999
201002,-13.706,1.0,208.368,128.818,1.0,193.464,1.0,1.123,1.0,99.926,1.0,0.011,1.0,3.322,1.0,0.217841509942,0.997767857143,29.011501899,0.999255952381,221.399356288,0.999255952381,41.0116674025,1.0,252.139872768,1.0,310.361,0.999256,-8.123,1.0,11.5,1.0,-9.8883,1.0,10.0181,0.999256,11.1771,0.122257,25.0191,0.999256,27.9136,0.551536,-0.469008,0.959077,0.014465,-0.475611,-0.468142,-0.462558,0.959821,0.958333,0.967262,0.137527,0.134902,0.136233,0.138449,0.60517,0.59014,0.601885,0.607457,0.882708,0.63422,0.723593,0.90252,0.909821,0.808831,0.846188,0.934103,-9999,-9999
201003,-5.793,1.0,297.789,175.281,1.0,222.71,1.0,2.217,1.0,99.553,1.0,0.065,1.0,4.352,0.995296,0.271750605924,0.988575268817,62.5895266395,0.99126344086,315.783906586,1.0,45.2054876093,0.99126344086,289.561484121,0.99126344086,293.903,1.0,-4.073,1.0,13.6,1.0,-2.91453,1.0,21.1978,0.999328,27.2954,0.308398,29.8968,1.0,38.4967,0.577073,-0.577381,0.997312,0.0182877,-0.584502,-0.580589,-0.576475,0.99664,0.997312,0.997984,0.211101,0.205201,0.208142,0.211233,0.781933,0.784759,0.786364,0.79092,0.356284,0.362583,0.391336,0.456273,0.870382,0.875569,0.882791,0.918208,-9999,-9999
201004,4.241,1.0,389.09,199.354,1.0,271.789,1.0,4.92,1.0,99.108,1.0,0.517,1.0,4.522,1.0,0.304157122636,0.997916666667,82.4081503757,1.0,366.789359028,1.0,52.7421230882,1.0,335.993503472,1.0,318.809,0.999306,1.551,1.0,32.4,1.0,7.22169,1.0,42.618,0.995833,39.5895,0.712384,38.4442,0.997917,35.7122,0.807844,-0.471012,0.979861,0.0163844,-0.521039,-0.498412,-0.475358,0.963194,0.986806,0.972222,0.207203,0.189891,0.211138,0.228641,0.682561,0.694135,0.700139,0.726843,0.644311,0.535488,0.591104,0.629662,1.19146,1.05423,1.09497,1.11785,-9999,-9999
201005,15.794,1.0,456.413,204.715,1.0,338.969,0.993952,8.232,1.0,98.596,1.0,3.39,1.0,4.218,0.997984,0.286799938716,0.994623655914,111.343037878,0.903225806452,397.796432124,1.0,37.0875514033,0.903225806452,397.040040923,0.903225806452,384.996,1.0,10.893,1.0,66.8,1.0,15.4692,1.0,61.9398,0.999328,63.8838,1.21354,30.8298,0.998656,31.7975,0.882568,-0.27207,0.993952,0.0337467,-0.347551,-0.284412,-0.261206,0.983199,0.994624,0.995296,0.784585,0.72161,0.738584,0.768416,1.05604,0.996356,1.04872,1.05946,1.59643,1.58187,1.70784,1.79855,1.30423,1.27029,1.37172,1.55075,-9999,-9999
201006,24.711,1.0,486.028,280.097,1.0,381.961,0.446528,18.874,1.0,98.496,1.0,0.137,1.0,3.686,0.999306,-9999,-9999,-9999,-9999,535.4768375,1.0,-9999,-9999,-9999,-9999,369.345,0.484722,18.496,1.0,44.9,1.0,13.4138,1.0,73.8285,0.704167,75.4281,1.57066,38.7109,0.70625,39.5496,0.803776,-0.95377,0.65,0.045767,-1.01218,-0.98384,-0.95377,0.614583,0.626389,0.65,1.14061,1.04876,1.09351,1.57107,2.10246,1.99688,2.0698,2.58325,2.55912,2.07562,2.56175,3.19622,2.4852,2.03836,2.4852,3.34792,-9999,-9999
201007,23.794,1.0,471.657,211.174,1.0,398.317,1.0,9.295,1.0,98.751,1.0,2.097,1.0,3.081,0.999328,0.239759981869,0.998655913978,130.049739894,1.0,424.154430108,1.0,40.2265035121,1.0,439.226602823,1.0,368.02,0.984543,20.394,1.0,32.0,1.0,8.63662,1.0,96.9828,1.0,98.1417,1.13416,22.9967,1.0,23.2715,0.431642,-2.36292,0.984543,0.0596073,-2.56657,-2.38155,-2.26375,0.959005,0.984543,0.94086,3.5607,3.46426,3.51131,3.56813,5.94799,5.78069,5.83582,6.12268,4.84642,4.8493,5.03727,5.23339,6.3615,6.4405,6.61465,6.6844,-9999,-9999
201008,22.171,1.0,416.515,201.638,1.0,376.293,1.0,9.976,1.0,99.099,1.0,1.019,1.0,3.109,1.0,0.24063728323,0.997983870968,108.828790379,1.0,402.487815188,1.0,39.3215818387,1.0,429.781096102,1.0,357.822,0.997984,19.371,1.0,29.0,1.0,4.68281,1.0,69.0066,0.999328,72.5589,0.871125,29.7405,0.997984,31.2714,0.586564,-1.23399,0.990591,0.0367535,-1.27833,-1.24385,-1.23585,0.993952,0.988575,0.988575,3.25662,3.18657,3.24839,3.26043,4.48837,4.46492,4.48582,4.49946,3.91802,3.7791,3.81902,3.93208,4.94007,4.87916,4.90918,4.95231,-9999,-9999
201009,17.22,1.0,334.225,204.812,1.0,331.025,0.996528,11.767,1.0,99.693,1.0,0.127,1.0,3.517,0.999306,0.288196107152,0.851388888889,87.3351933467,0.85,393.690594293,0.998611111111,41.5476211919,0.852083333333,400.343468127,0.852083333333,366.6,0.996528,15.617,1.0,25.6,1.0,0.529503,1.0,35.0794,0.996528,36.8842,0.445884,50.4846,0.995833,53.0819,0.610694,-0.237074,0.965278,0.0160697,-0.254557,-0.242051,-0.225208,0.95625,0.969444,0.952083,1.2442,1.22573,1.24207,1.24973,1.49771,1.46575,1.47573,1.49121,1.2326,1.2536,1.34146,1.48367,1.43992,1.43992,1.47351,1.52622,-9999,-9999
201010,6.251,0.143145,241.888,121.994,0.581317,276.736,0.143145,4.872,0.143145,99.661,0.031586,0.534,0.031586,3.968,0.031586,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.60514,0.143145,19.6345,0.141129,20.6446,0.526853,46.2509,0.143145,48.6303,0.774217,0.137831,0.138441,0.0195673,0.129848,0.136551,0.140387,0.139785,0.138441,0.137097,0.559291,0.555828,0.559738,0.588051,0.42146,0.423478,0.430321,0.446479,0.79285,0.75706,0.792905,0.804843,0.633024,0.602279,0.619131,0.639071,-9999,-9999
201011,-3.4,0.0,164.658,82.524,0.627083,234.215,0.0,1.976,0.0,99.456,0.0,0.795,0.0,4.139,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.87916,0.0,19.8368,0.0,-9999,-9999,45.407,0.0,-9999,-9999,0.157583,0.0,-9999,0.147698,0.156389,0.161863,0.0,0.0,0.0,0.32575,0.32787,0.340416,0.369747,0.168166,0.180238,0.183181,0.209686,0.473438,0.371986,0.473438,0.567744,0.489272,0.466849,0.47924,0.492742,-9999,-9999
201012,-15.202,0.0,128.251,61.922,0.650538,206.591,0.0,0.305,0.0,99.361,0.0,0.418,0.0,3.858,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.6134,0.0322581,19.5676,0.0,-9999,-9999,45.3028,0.0,-9999,-9999,0.183774,0.0,-9999,0.165013,0.170994,0.174063,0.0,0.0,0.0,0.109842,0.114913,0.1197,0.145976,-0.0739329,-0.0626842,-0.0548464,-0.0189496,0.167472,0.0901048,0.167472,0.269475,0.399974,0.382382,0.391618,0.402654,-9999,-9999
