TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
199601,-6.504,0.0,30.2499,6.987,0.0,269.075,0.0,0.47,0.0,100.801,0.0,0.349,0.0,2.601,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.16737803134,0.998655913978,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,13.2486,0.0,-9999,-9999,35.7207,0.0,-9999,-9999,-5.05312,0.0,-9999,-5.11159,-5.07486,-5.05312,0.0,0.0,0.0,2.12064,2.01652,2.12064,2.3732,7.19954,7.08287,7.19954,7.45817,2.58769,2.50669,2.51323,2.54994,0.499486,0.457316,0.459818,0.466849,-9999,0.0
199602,-11.479,0.0,88.3926,27.855,0.0,236.32,0.0,0.556,0.0,99.512,0.0,0.745,0.0,3.443,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,43.1399333578,0.999281609195,-9999,-9999,-9999,-9999,-9999,-9999,359.152,0.155891,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,13.3577,0.0,-9999,-9999,35.9324,0.0,-9999,-9999,-5.04937,0.0,-9999,-5.10722,-5.07035,-5.04937,0.0,0.0,0.0,1.56601,1.48419,1.56601,1.84122,6.63955,6.55818,6.63955,6.91951,2.13945,2.07247,2.07789,2.10824,1.75787,1.64817,1.65733,1.66873,-9999,0.0
199603,-3.49,0.00672043,192.251,86.502,0.00739247,246.892,0.0,1.213,0.00672043,100.465,0.0,0.805,0.0,2.816,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,363.106,0.992608,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,13.2408,0.0,-9999,-9999,35.8118,0.0,-9999,-9999,-5.05312,0.0,-9999,-5.11159,-5.07486,-5.05312,0.0,0.0,0.0,2.47855,2.35118,2.47855,2.69539,7.55925,7.41753,7.55925,7.78533,2.83977,2.75087,2.75805,2.79834,4.37037,4.24253,4.24971,4.2776,0.9485,0.483871
199604,2.486,1.0,317.065,142.905,1.0,271.264,0.0,2.451,1.0,99.846,0.984028,0.0,1.0,3.013,0.993056,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,93.55,1.0,-9999,-9999,-9999,-9999,364.493,0.792361,2.248,2.286,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,20.5729,0.586111,-9999,0.319987,39.9844,0.586806,-9999,0.539848,-2.69425,0.0,-9999,-2.78779,-2.76243,-2.69425,0.0,0.0,0.0,3.21373,3.0343,3.21373,3.31016,5.88097,5.73344,5.88097,6.08236,3.28076,3.17806,3.18636,3.2329,6.33221,6.24558,6.26075,6.28433,0.959068,1.0
199605,8.03,1.0,424.494,189.204,1.0,298.094,0.0,5.245,0.997984,99.429,0.993952,2.155,1.0,3.024,0.993952,0.449141034069,0.796370967742,-9999,-9999,393.331474688,0.98185483871,-9999,-9999,-9999,-9999,96.1747311828,1.0,-9999,-9999,-9999,-9999,361.789,0.0,3.661,3.416,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,41.1164,0.997984,-9999,0.43693,55.4202,0.997984,-9999,0.733969,-3.51191,0.0,-9999,-3.52754,-3.46008,-3.4431,0.0,0.0,0.0,3.88483,3.65533,3.84539,3.88043,7.28468,7.18287,7.29812,7.32109,3.64472,3.53062,3.53984,3.59154,7.85101,7.79617,7.81845,7.84061,1.21836,1.0
199606,12.457,1.0,476.928,192.201,1.0,323.116,0.0,5.499,1.0,99.286,0.995833,2.467,1.0,3.055,0.993056,0.466420207211,0.848611111111,-9999,-9999,384.443072141,0.947222222222,-9999,-9999,-9999,-9999,85.6534722222,1.0,-9999,-9999,-9999,-9999,359.46,0.53125,9.582,8.033,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,59.3695,1.0,-9999,0.565469,36.6958,0.999306,-9999,0.727489,-3.43489,0.536111,0.0526446,-3.43631,-3.37816,-3.33129,0.536111,0.54375,0.552778,4.55599,4.36281,4.41795,4.56378,7.89345,7.76665,7.79353,7.93415,4.3732,4.29512,4.3732,4.44097,8.41144,8.36601,8.41144,8.56506,2.7294,1.0
199607,13.539,1.0,449.215,166.107,1.0,335.165,0.0,4.307,1.0,99.004,0.971102,4.51,1.0,2.884,0.99328,0.411109084865,0.92002688172,-9999,-9999,356.39745868,0.989247311828,-9999,-9999,-9999,-9999,82.2862903226,1.0,-9999,-9999,-9999,-9999,361.66,0.999328,11.599,10.168,-9999,-9999,-9999,0.995968,0.995968,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,59.4672,0.991935,-9999,0.626581,23.8742,0.990591,-9999,0.708817,-2.39195,0.971774,0.0517672,-2.40762,-2.39081,-2.35152,0.973118,0.971102,0.975806,5.64145,5.28268,5.46673,5.57464,7.85023,7.67349,7.79051,7.99752,5.48967,5.2479,5.42037,5.48967,7.71043,7.60293,7.69481,7.71043,3.62993,1.0
199608,17.046,1.0,355.057,176.093,1.0,334.257,0.0,7.204,1.0,100.288,0.989919,0.284,1.0,2.514,0.980511,0.374750274243,0.527553763441,-9999,-9999,406.367095596,0.987231182796,-9999,-9999,-9999,-9999,67.3830645161,1.0,-9999,-9999,-9999,-9999,363.114,1.0,13.386,11.602,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,55.8238,0.992608,-9999,0.549385,45.0665,0.998656,-9999,0.831518,-1.80916,0.750672,0.0438599,-1.80916,-1.72129,-1.62048,0.750672,0.789651,0.761425,5.18887,4.9082,5.07343,5.26273,6.71902,6.71902,6.74572,6.86277,4.49727,3.93811,4.85989,4.95827,6.39902,6.04104,6.51155,6.80659,4.68086,1.0
199609,7.792,1.0,234.339,65.801,1.0,303.77,0.0,1.953,1.0,99.797,0.965278,1.007,1.0,2.939,0.959028,0.423062964034,0.659722222222,41.415904677,0.926388888889,203.9375,1.0,-9999,-9999,201.937908836,0.998611111111,43.85,1.0,-9999,-9999,-9999,-9999,362.567,1.0,9.55,9.693,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,20.7354,1.0,-9999,0.330606,14.343,1.0,-9999,0.646448,-0.245861,0.986111,0.0311501,-0.281755,-0.276035,-0.227391,0.990278,0.990972,0.986111,3.12261,3.00251,3.07311,3.12155,3.33357,3.2794,3.32939,3.35403,3.53348,3.4175,3.53348,3.70058,3.73296,3.69158,3.73296,3.81846,2.8005,1.0
199610,5.511,1.0,121.13,23.53,1.0,312.492,0.0,0.765,1.0,99.283,0.965726,1.639,1.0,3.286,0.991263,0.475795218506,0.952284946237,10.0484134207,0.956317204301,72.9933406647,0.994623655914,-9999,-9999,67.7592876344,1.0,21.0191464238,0.831989247312,7.26515700483,0.966397849462,-9999,-9999,370.609,1.0,6.945,7.237,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,7.53329,1.0,-9999,0.202932,-11.2577,1.0,-9999,0.467091,0.887577,0.999328,0.0199874,0.883206,0.890756,0.897216,0.995296,0.995296,1.0,1.90559,1.90179,1.90819,1.93458,1.03332,1.0113,1.0223,1.03737,2.36275,2.30614,2.36275,2.37696,1.40502,1.40502,1.41908,1.43525,1.91077,1.0
199611,1.265,1.0,45.0821,8.401,1.0,309.655,0.0,0.14,1.0,98.44,0.966667,1.585,0.991667,3.306,0.948611,0.518950149572,0.756944444444,3.78245872622,0.938888888889,23.9534722222,1.0,-9999,-9999,18.9645972222,1.0,4.76666666667,1.0,4.31609195402,0.966666666667,-9999,-9999,368.907,1.0,3.563,4.524,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,0.47983,1.0,-9999,0.0928254,-21.3709,1.0,-9999,0.528633,0.793338,0.989583,0.0128205,0.788061,0.790166,0.793797,0.997917,0.989583,0.988194,1.04818,1.05011,1.05223,1.05405,0.259987,0.258017,0.260013,0.265624,1.16645,1.14156,1.16645,1.19947,0.462936,0.451359,0.462936,0.493152,1.16588,1.0
199612,-6.56,1.0,17.6064,5.718,1.0,270.899,0.0,0.035,1.0,99.187,0.992608,0.242,0.994624,2.715,0.975806,0.463012497299,0.564516129032,-3.28099893617,0.95564516129,13.3795798976,0.625672043011,-9999,-9999,6.20093413978,0.995295698925,2.05040322581,1.0,4.58576587096,0.994623655914,-9999,-9999,365.833,1.0,1.424,2.392,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,0.316621,0.997312,-9999,0.037856,-20.3823,0.997312,-9999,0.499678,0.672833,0.99328,0.00905417,0.652386,0.672341,0.674689,0.995968,0.995296,0.995296,0.589133,0.589133,0.592443,0.595284,-0.0739238,-0.0835291,-0.0739238,-0.0588638,0.674001,0.534513,0.650472,0.674001,0.049436,0.0499748,0.0618942,0.164949,0.85769,1.0
199701,-5.663,0.995968,30.2499,11.502,0.993952,254.058,0.0,0.459,0.995968,99.109,0.958333,0.033,0.983199,3.847,0.905242,0.522698758166,0.640456989247,-13.5846746349,0.938844086022,17.4677662989,0.992607526882,-9999,-9999,3.00702898706,0.945564516129,-9999,-9999,3.91893027605,0.945564516129,-9999,-9999,363.252,0.995968,0.059,0.393,0.556,1.191,1.37,0.99664,0.99664,0.995968,0.995968,0.995968,16.703,23.669,36.295,37.919,38.623,0.96707,0.96707,0.96707,0.96707,0.96707,-9999,1.0,2.43979,0.967742,-9999,0.110579,-35.0895,0.967742,-9999,0.671456,0.582798,0.942204,0.0103909,0.569295,0.575162,0.601185,0.951613,0.950269,0.943548,0.571876,0.558244,0.570024,0.574099,-0.000238961,-0.0354996,-0.0136316,-0.0066721,0.613122,0.604664,0.613122,0.626332,0.0696344,0.0678907,0.0695309,0.0708438,0.677081,1.0
199702,-4.998,0.997768,86.8757,31.611,0.973214,259.834,0.0,0.555,0.997024,98.109,0.944196,0.454,0.988839,4.265,0.922619,0.569938528036,0.701636904762,-3.96293587447,0.941964285714,58.8429130361,0.995535714286,-9999,-9999,7.12600052135,0.943452380952,-9999,-9999,8.52163735931,0.943452380952,-9999,-9999,364.643,0.995536,0.12,0.397,0.518,1.07,1.16,0.99628,0.99628,0.99628,0.99628,0.99628,19.168,25.088,36.808,38.576,40.122,0.977679,0.977679,0.977679,0.977679,0.977679,-9999,1.0,2.76049,0.985119,-9999,0.110033,-34.9471,0.985119,-9999,0.657326,0.475947,0.970238,0.0105553,0.475947,0.481026,0.483397,0.970238,0.974702,0.97619,0.572019,0.558587,0.563201,0.575577,0.0913612,0.0821731,0.0868043,0.0913612,0.624679,0.609439,0.625114,0.649525,0.134456,0.128895,0.134456,0.140845,0.682727,1.0
199703,-1.693,1.0,188.301,91.429,0.993952,253.706,0.0,1.913,1.0,98.864,0.998656,0.363,0.992608,4.74,0.990591,0.565801727933,0.653897849462,28.1923269182,0.989919354839,168.328213367,0.999327956989,-9999,-9999,9.70906042668,0.998655913978,-9999,-9999,14.2121419584,0.998655913978,-9999,-9999,362.92,1.0,0.057,0.348,0.454,0.95,0.981,1.0,1.0,1.0,1.0,1.0,25.826,30.506,43.084,44.503,49.092,0.846774,0.846774,0.846774,0.846774,0.846774,-9999,1.0,9.41647,0.981855,-9999,0.173833,6.72282,0.990591,-9999,0.673236,0.413094,0.976478,0.00901361,0.411704,0.413094,0.41458,0.977823,0.976478,0.976478,0.751907,0.751925,0.754142,0.756494,0.342787,0.339112,0.339756,0.343114,0.831658,0.803292,0.821073,0.831658,0.461977,0.433529,0.448121,0.460364,0.677407,1.0
199704,0.108,0.999306,313.037,156.925,1.0,258.153,0.0,2.616,0.999306,98.644,0.9875,1.008,0.995139,4.403,0.986111,0.53204089146,0.974305555556,73.8949346528,0.975,289.182368937,0.582638888889,-9999,-9999,16.8746962916,0.9875,-9999,-9999,21.9566443059,0.9875,-9999,-9999,358.032,0.998611,0.241,0.361,0.345,0.79,0.779,1.0,1.0,1.0,1.0,1.0,22.89,26.764,41.01,42.34,45.209,0.935417,0.935417,0.935417,0.935417,0.935417,-9999,1.0,13.9771,1.0,-9999,0.340926,39.2514,1.0,-9999,0.74784,0.284162,0.988889,0.0151683,0.275373,0.282102,0.284162,0.984722,0.994444,0.988889,0.904455,0.89807,0.901166,0.916147,0.613047,0.617004,0.623494,0.633824,0.582296,0.625507,0.798865,0.810113,0.410271,0.432921,0.522355,0.533879,0.694198,1.0
199705,6.982,0.99664,421.644,203.997,0.998656,286.631,0.0,3.857,0.995968,99.471,0.983871,0.441,0.989247,3.804,0.982527,-9999,-9999,116.252472118,0.975134408602,-9999,-9999,-9999,-9999,11.9217597247,0.99126344086,-9999,-9999,23.2692450356,0.99126344086,-9999,-9999,361.358,0.99664,2.775,1.95,1.627,1.749,1.463,0.964382,0.964382,0.964382,0.964382,0.964382,32.457,34.75,45.062,46.348,49.667,0.986559,0.986559,0.985887,0.985215,0.985215,-9999,1.0,29.8394,0.911962,-9999,0.365235,64.1975,0.913978,-9999,0.762729,-1.81901,0.832661,0.020199,-1.82794,-1.81381,-1.7922,0.822581,0.817876,0.850134,1.81429,1.74763,1.78654,1.81873,3.5496,3.5496,3.60035,3.63774,1.48453,1.48453,1.55762,1.57227,3.3953,3.40339,3.45679,3.52105,1.03999,1.0
199706,16.004,1.0,476.438,256.407,1.0,327.945,0.0,8.759,1.0,99.39,0.997222,2.402,0.997222,3.209,0.990278,0.376550064686,0.768055555556,159.108765302,0.979166666667,507.670749795,0.864583333333,-9999,-9999,14.2244339539,0.997222222222,-9999,-9999,31.8245864362,0.997222222222,-9999,-9999,357.703,1.0,11.727,9.872,8.458,7.392,5.997,1.0,1.0,1.0,1.0,1.0,26.729,27.086,35.995,35.371,36.576,0.997222,0.997222,0.997222,0.984722,0.984722,-9999,1.0,59.3038,0.995833,-9999,0.527302,70.8156,0.999306,-9999,0.814607,-3.03078,0.871528,0.0315138,-3.06214,-3.02821,-3.00147,0.903472,0.877778,0.847222,4.22362,4.09257,4.13508,4.22362,7.25089,7.11816,7.16339,7.25089,4.5168,4.5168,4.71302,5.05129,7.33375,7.21266,7.39858,7.69298,3.70553,1.0
199707,17.659,1.0,451.327,204.762,1.0,352.917,0.0,7.027,1.0,99.76,0.997312,3.3,0.998656,2.645,0.982527,0.304952444928,0.718413978495,129.724330113,0.965053763441,424.523524365,0.997983870968,-9999,-9999,11.1008340483,0.998655913978,-9999,-9999,26.8502771105,0.998655913978,-9999,-9999,355.843,1.0,14.75,13.342,12.075,10.998,9.491,1.0,1.0,1.0,1.0,1.0,23.874,23.542,32.405,32.108,33.897,0.998656,0.998656,0.998656,0.997984,0.997984,-9999,1.0,68.5438,0.998656,-9999,0.653629,41.6042,0.998656,-9999,0.725575,-3.00128,0.897849,0.0482071,-3.21397,-3.03906,-2.89358,0.944892,0.885081,0.956317,6.69908,6.42852,6.58322,6.69908,9.68121,9.32109,9.68121,9.72734,6.62086,5.69064,6.15831,7.10511,8.8084,8.30685,8.62657,9.42812,5.52632,1.0
199708,17.114,0.994624,358.749,194.922,0.995968,339.235,0.0,7.215,0.994624,100.088,0.987231,2.262,0.987231,3.292,0.96371,0.335286345944,0.66061827957,113.18718866,0.958333333333,398.314706094,0.992607526882,-9999,-9999,11.5354512013,0.987231182796,-9999,-9999,27.2472495306,0.987231182796,-9999,-9999,359.293,0.994624,14.218,13.451,12.558,11.857,10.682,0.995296,0.995296,0.995296,0.995296,0.995296,25.753,23.668,32.193,31.867,33.802,1.0,1.0,1.0,0.992608,0.992608,-9999,1.0,66.4531,0.993952,-9999,0.64652,25.7356,0.995296,-9999,0.596086,-2.21357,0.890457,0.0396617,-2.2873,-2.17357,-2.11752,0.883737,0.902554,0.915323,5.71789,5.48553,5.56552,5.76349,7.66998,7.5991,7.73152,8.05862,4.14363,4.36518,4.59664,5.0668,6.73443,6.89543,7.09352,7.78129,5.17303,1.0
199709,9.281,1.0,238.364,97.828,1.0,315.841,0.0,2.842,1.0,98.99,0.990972,2.769,0.997917,4.022,0.988889,0.478554452626,0.959722222222,44.2860361489,0.959027777778,192.376983452,0.999305555556,-9999,-9999,6.21949672286,0.990972222222,-9999,-9999,14.0308920052,0.990972222222,-9999,-9999,357.558,1.0,9.038,9.609,9.582,9.787,9.446,1.0,1.0,1.0,1.0,1.0,27.91,22.529,28.235,27.644,30.301,1.0,1.0,1.0,0.996528,0.996528,-9999,1.0,26.573,1.0,-9999,0.409854,0.259281,1.0,-9999,0.601212,-0.612615,0.983333,0.0366722,-0.643341,-0.628782,-0.612615,0.991667,0.990972,0.983333,3.83258,3.78335,3.79884,3.83255,4.45007,4.4241,4.4454,4.45548,3.85098,3.70804,3.75158,3.85098,4.5684,4.51943,4.53481,4.57722,2.51563,1.0
199710,1.572,1.0,124.386,35.459,0.998656,289.602,0.0,1.208,1.0,98.525,0.991935,1.539,0.999328,3.429,0.987231,0.400101619746,0.88373655914,6.10301686582,0.983198924731,64.9814122912,0.997983870968,-9999,-9999,2.63693758784,0.990591397849,-9999,-9999,5.76068670948,0.990591397849,-9999,-9999,361.33,1.0,2.999,4.239,4.768,5.633,5.965,1.0,1.0,1.0,1.0,1.0,32.445,27.032,34.911,34.766,36.483,0.956317,0.956317,0.956317,0.952957,0.952957,-9999,1.0,4.1811,0.997984,-9999,0.141709,-8.11598,0.999328,-9999,0.389387,0.579114,0.994624,0.0271391,0.579114,0.596329,0.602082,0.994624,0.987903,0.986559,1.74689,1.74689,1.75798,1.76748,1.14843,1.13879,1.16143,1.18275,1.4714,1.42329,1.4594,1.47298,1.18336,1.16987,1.18601,1.24009,1.06699,1.0
199711,-1.455,0.998611,46.7844,9.363,0.996528,298.078,0.0,0.848,0.998611,99.717,0.984722,0.956,0.99375,3.217,0.66875,0.441372478687,0.575,-0.342253979095,0.982638888889,17.0683861111,0.997916666667,-9999,-9999,1.1647308061,0.984722222222,-9999,-9999,2.35991411438,0.984722222222,-9999,-9999,371.733,0.998611,0.695,1.706,2.228,3.05,3.409,0.998611,0.998611,0.998611,0.998611,0.998611,30.599,31.082,42.743,42.807,45.915,1.0,1.0,1.0,1.0,1.0,-9999,1.0,1.17556,0.997222,-9999,0.074752,-3.19433,0.998611,-9999,0.479372,0.400378,0.990972,0.0153095,0.401009,0.417728,0.421454,0.990972,0.99375,0.991667,0.47121,0.438357,0.473099,0.482425,0.061383,0.0331115,0.0553704,0.061383,0.357337,0.337543,0.348577,0.363894,0.104454,0.104454,0.10823,0.113251,0.748338,1.0
199712,-4.285,1.0,17.839,3.558,1.0,287.762,0.0,0.718,1.0,99.497,0.997984,0.066,0.997984,3.271,0.939516,0.47694656629,0.703629032258,-0.180456943318,0.993951612903,6.02778826356,0.998655913978,-9999,-9999,0.559090130853,0.997983870968,-9999,-9999,1.24131143505,0.997983870968,-9999,-9999,368.606,1.0,0.012,0.821,1.211,1.948,2.213,1.0,1.0,1.0,1.0,1.0,24.372,30.318,42.499,42.606,45.129,1.0,1.0,1.0,1.0,1.0,-9999,1.0,0.718042,0.999328,-9999,0.056568,-4.7752,0.999328,-9999,0.380859,0.13844,0.99328,0.0128568,0.134661,0.146587,0.155277,0.99328,0.99328,0.99328,0.221004,0.216557,0.220436,0.223031,0.0738483,0.0666702,0.0738483,0.0780683,0.380676,0.259105,0.316613,0.380676,0.0658033,0.0524295,0.0618269,0.0651095,0.672788,1.0
199801,-3.775,1.0,30.2499,8.793,1.0,287.033,0.0,0.629,0.224462,98.884,0.999328,0.362,0.995296,3.803,0.84207,-9999,-9999,-2.33908083324,0.986559139785,14.8463575269,1.0,-9999,-9999,1.93833090254,0.999327956989,-9999,-9999,2.67824067719,0.999327956989,-9999,-9999,364.285,1.0,0.203,0.527,0.778,1.413,1.565,1.0,1.0,1.0,1.0,1.0,26.539,29.939,42.821,42.39,45.107,1.0,1.0,1.0,1.0,1.0,-9999,1.0,0.165119,1.0,-9999,0.0779773,-14.9236,1.0,-9999,0.472712,0.209132,1.0,0.0156804,0.209132,0.211693,0.213811,1.0,1.0,1.0,0.223703,0.223682,0.227362,0.231203,0.0147937,0.0145503,0.0162239,0.0178614,0.28933,0.28933,0.297039,0.312815,0.0169033,0.0169033,0.0182538,0.0216941,0.649483,1.0
199802,-6.985,1.0,86.8757,29.666,1.0,256.196,0.0,0.812,0.0,98.378,0.997024,0.338,0.993304,4.608,0.868304,0.632673725933,0.667410714286,-3.09348074639,0.984375,55.2058216185,0.999255952381,-9999,-9999,5.42101597855,0.997023809524,-9999,-9999,7.43916041878,0.997023809524,-9999,-9999,365.295,1.0,0.049,0.417,0.573,1.161,1.288,1.0,1.0,1.0,1.0,1.0,25.386,29.715,42.794,42.35,45.324,1.0,1.0,1.0,1.0,1.0,-9999,1.0,1.19942,1.0,-9999,-9999,-17.5691,1.0,-9999,-9999,0.0228072,0.999256,-9999,0.0228072,0.0236144,0.024611,0.999256,0.999256,0.999256,0.247924,0.243106,0.247924,0.252251,0.21808,0.218244,0.224283,0.230794,1.5042,1.5042,2.20952,4.7485,0.0622595,0.0636212,0.0685994,0.112282,0.635094,1.0
199803,-5.142,1.0,188.301,110.728,1.0,238.595,0.0,1.111,0.0,99.425,0.999328,0.451,0.999328,3.446,0.988575,0.4037743637,0.934811827957,32.9301061733,0.997311827957,188.049979839,1.0,-9999,-9999,12.3513167753,0.999327956989,-9999,-9999,17.792783545,0.999327956989,-9999,-9999,366.536,1.0,-0.055,0.347,0.471,1.01,1.093,1.0,1.0,1.0,1.0,1.0,23.904,27.996,41.521,40.788,43.228,1.0,1.0,1.0,1.0,1.0,-9999,1.0,4.47637,1.0,-9999,-9999,22.5739,1.0,-9999,-9999,-0.0735265,1.0,-9999,-0.0773521,-0.0735265,-0.070078,1.0,1.0,1.0,0.254111,0.246921,0.252436,0.256779,0.326261,0.316801,0.326261,0.328602,0.287427,0.281918,0.321429,0.411053,0.338061,0.338061,0.354655,0.391137,0.625307,1.0
199804,2.294,1.0,313.037,198.609,1.0,268.76,0.0,3.348,0.689583,99.469,0.990972,0.174,0.997222,3.735,0.981944,0.413629711068,0.95,100.835688582,0.986111111111,337.0971776,0.997916666667,-9999,-9999,15.9363571123,0.990972222222,-9999,-9999,25.4497530005,0.990972222222,-9999,-9999,368.696,0.999306,0.175,0.283,0.313,0.772,0.816,1.0,1.0,1.0,1.0,1.0,28.535,28.303,43.805,44.668,46.968,1.0,1.0,1.0,0.997917,0.997917,-9999,1.0,10.1093,1.0,-9999,0.172405,56.5405,1.0,-9999,0.749831,-0.495398,0.977083,0.0188318,-0.495398,-0.483687,-0.475018,0.977083,0.977083,0.998611,0.823783,0.809375,0.823783,0.831323,1.333,1.29626,1.30363,1.31293,0.94203,0.893108,0.94203,0.954409,1.35128,1.3366,1.35168,1.35882,0.650403,1.0
199805,7.946,0.997312,421.644,207.039,1.0,299.268,0.0,4.163,0.997312,99.437,0.987231,2.13,0.975134,3.676,0.942876,0.455761996976,0.962365591398,123.559980444,0.987231182796,351.178160647,0.995967741935,-9999,-9999,9.40313017265,0.987231182796,-9999,-9999,21.701908264,0.987231182796,-9999,-9999,366.031,0.997312,5.111,3.9,3.233,3.056,2.56,1.0,1.0,1.0,1.0,1.0,34.215,34.595,44.947,44.067,46.55,1.0,1.0,1.0,0.975134,0.975134,-9999,1.0,29.7527,0.999328,-9999,0.334549,44.6967,0.998656,-9999,0.745083,-2.78713,0.991263,0.0278676,-2.78713,-2.78269,-2.77794,0.991263,0.991935,0.992608,2.32238,2.27904,2.30637,2.32238,5.12212,5.06735,5.09063,5.10507,1.98116,1.95543,1.98116,2.01584,4.85456,4.83006,4.85456,4.88875,1.43173,1.0
199806,12.831,0.993056,476.438,196.704,0.96875,341.693,0.0,4.225,0.993056,99.233,0.983333,3.521,0.991667,3.878,0.977778,0.486475752343,0.9625,130.261612194,0.652777777778,336.350537992,0.956944444444,-9999,-9999,9.83987659397,0.653472222222,-9999,-9999,21.0135239919,0.653472222222,-9999,-9999,364.59,0.993056,10.494,9.143,8.085,7.304,6.124,0.99375,0.99375,0.99375,0.99375,0.99375,35.107,32.442,43.329,42.063,44.979,1.0,1.0,1.0,0.972222,0.969444,-9999,1.0,38.5051,0.995139,-9999,0.445595,29.2904,0.998611,-9999,0.669666,-2.60629,0.955556,0.0398094,-2.62204,-2.58771,-2.58388,0.926389,0.9625,0.96875,4.31147,4.19043,4.27684,4.31147,6.9298,6.80101,6.86478,6.9298,4.08887,3.92152,4.04468,4.08887,6.63459,6.52331,6.59162,6.63459,3.21745,1.0
