TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200801,-0.372,1.0,131.152,57.217,0.990591,256.857,1.0,2.18,1.0,82.147,1.0,1.565,0.0,1.387,0.424731,-9999,-9999,-14.6990757168,0.997983870968,108.20219086,0.985215053763,52.2599126344,0.987231182796,12.8716263441,1.0,23.6327016129,0.987231182796,9.45594086022,1.0,316.715248656,1.0,389.738,0.6875,-0.977,-0.775,-0.105,-9999,-9999,1.0,1.0,1.0,-9999,-9999,36.896,-9999,1.0,-9999,-1.64941,1.0,12.7799,0.686828,3.52414,0.474428,23.6925,0.6875,6.53336,0.739554,0.73599,0.0611559,0.0434199,0.269242,0.645456,0.722688,0.545699,0.0262097,0.0268817,1.17264,0.881283,1.2027,1.2715,0.536267,0.397102,0.557215,0.693966,3.72824,1.98778,3.33298,3.74024,1.27684,0.418662,1.33297,1.46715,-9999,0.0
200802,0.435,1.0,196.049,127.449,1.0,229.835,1.0,3.324,1.0,82.514,1.0,0.529,0.0,1.627,0.837644,0.310254227431,0.827586206897,18.9661997126,1.0,240.22454023,1.0,72.301795977,1.0,18.2836853448,1.0,30.3983045977,1.0,14.8028376437,1.0,322.535186782,1.0,391.713,0.994971,-0.618,-0.423,0.202,-9999,-9999,1.0,1.0,1.0,-9999,-9999,44.531,-9999,1.0,-9999,-1.89768,1.0,18.2972,0.994971,5.04558,0.867079,57.4269,0.99569,15.8358,1.13285,0.135282,0.872845,0.031054,-0.0143292,0.0719617,0.137598,0.972701,0.850575,0.829741,1.05533,0.707355,1.21396,1.30844,1.04036,0.705561,1.10284,1.16911,2.35021,2.10847,2.49999,2.78781,1.52134,1.55461,1.95965,2.11126,-9999,0.0
200803,-1.333,1.0,289.562,149.15,0.998656,254.564,1.0,1.864,1.0,80.925,0.994624,1.345,0.0,1.983,0.99328,0.430525928127,0.993279569892,72.7234487121,0.997983870968,277.31416395,0.998655913978,124.77578629,1.0,21.7786021505,1.0,59.5297110215,1.0,16.0149798387,1.0,312.999858871,1.0,389.567,0.997312,-0.132,-0.044,0.503,-9999,-9999,1.0,1.0,1.0,-9999,-9999,51.773,-9999,1.0,-9999,-0.948394,1.0,48.9838,0.997312,31.2864,1.1188,67.7851,1.0,43.295,1.35203,-0.518812,0.959005,0.0378114,-0.531861,-0.501089,-0.339732,0.99328,0.977823,0.923387,0.713777,0.561128,0.804187,1.12207,1.24362,1.09979,1.323,1.44721,1.21499,0.858394,1.19785,1.76274,1.51521,1.30094,1.40135,1.59029,-9999,0.0
200804,1.456,1.0,384.551,155.604,0.992361,280.396,1.0,1.75,1.0,81.415,1.0,3.069,0.0,1.876,0.977778,0.41275368137,0.9625,91.5968627364,0.999305555556,292.657285313,0.999305555556,157.511020833,1.0,25.7329861111,1.0,76.8940486111,1.0,17.3178541667,1.0,324.081215278,1.0,388.748,0.983333,1.858,1.777,1.921,-9999,-9999,1.0,1.0,1.0,-9999,-9999,51.727,-9999,1.0,-9999,0.0831562,1.0,69.4677,0.991667,50.6649,1.48443,58.5465,0.992361,42.6998,1.21919,-1.3439,0.933333,0.056901,-1.70916,-1.3477,-1.21926,0.977083,0.936806,0.913889,1.43081,1.14326,1.51542,1.58072,2.85061,2.67219,2.78209,2.87213,1.09712,0.710769,1.51004,2.41553,1.99365,1.93599,2.17984,2.55088,-9999,0.0
200805,7.758,1.0,455.157,199.201,1.0,307.224,1.0,2.592,1.0,82.192,1.0,3.286,0.0,1.478,0.989247,0.324086867351,0.989247311828,135.310713996,0.996639784946,369.998050081,0.997983870968,194.014455645,1.0,15.0694086022,1.0,98.5766465054,1.0,14.7204905914,1.0,354.45234543,1.0,373.279,0.997984,8.778,8.352,7.004,-9999,-9999,1.0,1.0,1.0,-9999,-9999,50.018,-9999,1.0,-9999,3.34329,1.0,133.731,0.997984,89.3712,2.16444,65.6667,0.999328,43.8846,1.26876,-4.16487,0.624328,0.119566,-4.21384,-3.96584,-3.8756,0.606855,0.59543,0.389785,2.5536,1.09134,2.53946,3.1182,6.92666,5.42776,6.70882,7.01543,3.03966,1.66976,2.20076,2.80247,6.8116,4.73826,5.63321,6.0567,-9999,0.0
200806,11.709,1.0,485.719,223.676,1.0,331.782,1.0,2.966,1.0,82.474,1.0,4.596,0.0,1.406,0.997917,0.320213898148,0.997916666667,164.854986111,1.0,418.880852394,0.998611111111,188.524986111,1.0,14.1918680556,1.0,93.0625208333,1.0,16.1447361111,1.0,375.716319444,1.0,369.843,0.997222,13.065,12.648,11.133,-9999,-9999,1.0,1.0,1.0,-9999,-9999,48.125,-9999,1.0,-9999,3.72019,1.0,103.24,0.999306,90.307,2.00317,80.9326,1.0,70.7943,1.39403,-3.34886,0.831944,0.109565,-3.83726,-3.52741,-3.35113,0.985417,0.6375,0.664583,4.04946,2.71946,3.71545,3.99922,7.22933,6.54318,7.15933,7.40327,4.74044,3.8895,4.51074,4.85882,8.42077,7.1177,7.39749,8.08118,-9999,0.0
200807,12.626,1.0,468.794,242.793,1.0,324.361,1.0,3.474,1.0,82.526,1.0,5.45,0.0,1.682,0.994624,0.385711495968,0.994623655914,167.338077957,1.0,454.367473118,1.0,177.235530914,1.0,14.3395228495,1.0,-9999,-9999,18.0294758065,1.0,381.449650538,1.0,369.755,0.997312,14.052,13.851,12.887,-9999,-9999,1.0,1.0,1.0,-9999,-9999,45.127,-9999,1.0,-9999,2.17824,1.0,100.732,0.997312,86.0393,1.76646,92.2009,1.0,78.7525,1.46186,-6.25638,0.852151,0.115188,-5.86459,-5.46598,-5.18719,0.924731,0.81922,0.987903,4.24364,4.03823,4.41008,4.63865,9.99734,9.10415,9.9662,10.2747,5.17996,4.97689,6.68255,8.3411,11.6773,9.34709,10.7695,12.0078,-9999,0.0
200808,13.071,1.0,408.646,236.454,1.0,320.446,1.0,3.281,1.0,82.516,1.0,4.41,0.0,1.633,1.0,0.362211647966,0.998655913978,152.998231097,0.997983870968,449.296966226,0.999327956989,148.196364247,1.0,14.0767741935,1.0,-9999,-9999,17.3754771505,1.0,384.221532258,1.0,367.996,0.990591,14.363,14.262,13.559,-9999,-9999,1.0,1.0,1.0,-9999,-9999,41.426,-9999,1.0,-9999,1.51026,1.0,81.4664,0.99664,72.3233,1.48935,89.2102,0.999328,79.198,1.32564,-4.68188,0.899866,0.104507,-4.67371,-4.5455,-4.46711,0.897849,0.979167,0.826613,4.46563,4.08249,4.73934,4.85625,8.81623,8.58388,9.03748,9.47324,4.71216,3.4291,5.33104,6.22937,8.01677,7.84423,9.68581,10.5465,-9999,0.0
200809,7.881,1.0,321.372,162.798,0.950694,301.932,1.0,2.404,1.0,82.309,1.0,2.669,0.0,1.872,0.989583,0.387542402778,0.989583333333,93.0929013298,0.991666666667,299.079418872,0.925694444444,141.315173611,1.0,10.9206111111,1.0,-9999,-9999,13.0495,1.0,356.722729167,1.0,373.721,0.98125,10.329,10.725,11.468,-9999,-9999,1.0,1.0,1.0,-9999,-9999,34.127,-9999,1.0,-9999,-1.20123,1.0,53.0414,0.980556,42.7439,1.02876,68.2387,0.990972,54.9908,1.13916,-4.3278,0.897917,0.0881749,-4.52391,-4.43421,-4.19212,0.761111,0.9625,0.801389,2.85683,2.34746,2.85683,3.61213,7.18227,6.8463,7.39276,7.80425,4.2982,4.2982,4.88206,5.99046,7.73029,7.52171,7.7512,8.73874,-9999,0.0
200810,6.109,1.0,226.012,110.157,1.0,296.361,1.0,1.834,1.0,82.336,1.0,2.62,0.0,1.442,0.997984,0.302252206093,0.997983870968,47.1883688689,0.997983870968,203.890841316,0.995967741935,81.1192204301,1.0,9.86405913978,1.0,-9999,-9999,9.89539650538,1.0,348.078259409,1.0,379.435,0.991935,6.832,7.206,8.092,-9999,-9999,1.0,1.0,1.0,-9999,-9999,37.654,-9999,1.0,-9999,-1.22481,1.0,26.849,0.998656,16.853,0.71974,50.887,1.0,31.9415,0.869289,-4.36932,0.835349,0.10608,-6.73529,-4.26481,-2.83543,0.661962,0.830645,0.984543,1.10344,0.729979,0.872924,1.02442,4.38965,3.83225,5.06621,7.01831,4.98457,3.68651,5.02444,7.08723,5.37808,3.48667,3.79299,4.85275,-9999,0.0
200811,-0.588,1.0,148.589,64.297,0.998611,269.398,1.0,1.048,1.0,81.721,1.0,2.406,0.0,1.341,0.996528,0.284598898181,0.909722222222,4.95845759456,0.999305555556,116.03991253,0.999305555556,57.1562152778,1.0,9.80545833333,1.0,-9999,-9999,8.39604861111,1.0,319.384513889,1.0,384.6,1.0,1.759,2.467,4.367,-9999,-9999,1.0,1.0,1.0,-9999,-9999,45.133,-9999,0.155556,-9999,-3.28086,1.0,17.2427,1.0,3.62045,0.719763,22.2494,1.0,4.67171,1.1262,-0.709387,0.80625,0.0604164,-0.955418,-0.614612,-0.388952,0.992361,0.729861,0.681944,0.759349,0.673932,1.04055,1.26856,1.57951,1.57998,1.63999,1.67678,2.8655,1.46635,1.70358,2.30288,2.04996,1.50081,1.75955,1.9733,-9999,0.0
200812,-3.42,1.0,113.772,48.609,0.99328,252.042,1.0,1.041,1.0,81.627,1.0,2.538,0.0,1.928,0.998656,0.364741529138,0.891801075269,-19.6348454301,1.0,84.3333266129,1.0,39.0374395161,1.0,15.4371303763,1.0,-9999,-9999,10.7778225806,1.0,308.97983871,1.0,387.733,0.997984,0.873,1.273,2.42,-9999,-9999,1.0,1.0,1.0,-9999,-9999,48.061,-9999,0.1875,-9999,-2.30834,1.0,10.2081,0.999328,2.14339,0.444981,6.20459,0.999328,1.30278,0.905144,1.20975,0.842742,0.0347493,0.822477,1.30277,1.52895,0.981855,0.840726,0.800403,1.41792,1.09588,1.5521,1.75937,0.239973,0.150359,0.217817,0.27658,1.67314,1.13199,1.70051,1.85378,0.260593,0.191743,0.277908,0.362918,-9999,0.0
200901,-4.353,1.0,131.152,65.594,0.997984,242.347,1.0,1.34,1.0,81.231,1.0,1.337,0.0,1.024,0.968414,0.22399312853,0.968413978495,-9.67494760198,0.998655913978,114.246921584,0.999327956989,47.2853761425,1.0,15.2807940188,1.0,-9999,-9999,11.5102790255,1.0,305.190218414,1.0,389.656,1.0,0.121,0.514,1.645,-9999,-9999,1.0,1.0,1.0,-9999,-9999,47.602,-9999,1.0,-9999,-2.47178,1.0,6.70826,1.0,2.87254,0.356937,26.2371,1.0,11.235,0.817214,0.716592,0.900538,0.0223387,0.532307,0.705534,0.915592,0.994624,0.872984,0.579973,0.432087,0.381996,0.399374,0.460111,-0.222411,-0.366509,-0.231492,-0.0872153,1.62489,0.648056,0.894331,1.54534,0.346557,0.0736734,0.17061,0.407122,-9999,0.0
200902,-5.051,1.0,194.577,104.6,1.0,236.071,1.0,1.294,1.0,81.096,1.0,1.217,0.0,2.535,0.906994,0.51115492117,0.875,22.0325047985,0.998511904762,183.56433811,0.997767857143,74.5083302827,1.0,22.6253080357,1.0,-9999,-9999,16.3601696429,1.0,301.004042411,1.0,390.486,1.0,0.504,0.797,1.597,-9999,-9999,1.0,1.0,1.0,-9999,-9999,47.134,-9999,1.0,-9999,-1.90183,1.0,6.94365,0.999256,2.97333,0.231894,49.0198,1.0,20.9907,1.35489,1.15265,0.988095,0.0187434,0.97913,1.13584,1.19344,0.998512,0.971726,0.861607,1.14125,0.953776,1.21194,1.31285,0.041663,-0.025354,0.0447647,0.123606,1.45972,1.38923,1.45362,1.52545,0.198761,0.145955,0.193283,0.244744,-9999,0.0
200903,-1.371,1.0,286.295,162.226,0.997984,247.535,1.0,2.089,1.0,81.351,1.0,2.247,0.0,2.456,0.869624,0.53053534219,0.869623655914,74.7978189785,1.0,293.808788911,1.0,112.240457527,1.0,26.3245288978,1.0,-9999,-9999,20.0183266062,1.0,314.759280242,1.0,390.059,0.99664,0.732,0.94,1.537,-9999,-9999,1.0,1.0,1.0,-9999,-9999,50.87,-9999,1.0,-9999,-1.28468,1.0,10.6398,0.99664,8.48496,0.34238,84.488,0.99664,67.3768,1.91074,1.10712,0.989919,0.017129,0.892972,1.12746,1.16323,0.994624,0.989919,0.985215,1.14651,0.947643,1.17609,1.20984,0.0995517,0.0404437,0.0506919,0.0651511,2.17425,1.47192,1.96607,2.16438,2.07032,1.36667,2.25502,2.55035,-9999,0.0
200904,4.335,1.0,381.712,191.016,1.0,281.341,1.0,2.641,1.0,81.901,1.0,2.078,0.0,1.472,0.95625,0.341329103485,0.95625,111.319523006,0.998611111111,351.83078482,0.998611111111,175.881149167,1.0,23.71025,1.0,-9999,-9999,18.7117487847,1.0,341.414229167,1.0,380.506,0.998611,5.114,4.922,4.307,-9999,-9999,1.0,1.0,1.0,-9999,-9999,52.809,-9999,0.671528,-9999,1.11479,1.0,26.1011,0.998611,30.0084,0.593993,70.121,0.998611,80.6181,1.11023,-3.59853,0.945139,0.08238,-3.87046,-3.34649,-2.84693,0.995833,0.945833,0.8625,1.12073,0.86394,1.44308,1.86482,4.96267,4.63081,4.71198,4.78957,2.3645,1.62946,1.81541,2.16361,5.32928,4.87746,5.16015,5.26366,-9999,0.0
200905,9.77,1.0,453.411,260.834,0.999328,294.259,1.0,4.686,1.0,82.561,1.0,1.85,0.0,1.879,0.999328,0.414807444378,0.999327956989,167.884798474,1.0,484.127447513,1.0,195.050395045,0.891129032258,17.8900057796,1.0,-9999,-9999,20.2232996976,1.0,365.577403226,1.0,388.253,1.0,10.925,10.403,8.66,-9999,-9999,1.0,1.0,1.0,-9999,-9999,38.455,-9999,1.0,-9999,3.16858,1.0,39.3828,1.0,41.9792,0.624183,115.258,0.999328,122.857,1.33192,-5.33298,0.956989,0.0755784,-5.57194,-5.47562,-5.36519,0.99664,0.978495,0.864247,2.60431,1.94146,3.17,3.59483,8.12925,7.51992,8.46351,8.97308,2.07939,2.14201,2.47926,2.70511,7.8375,7.79493,8.01081,8.28634,-9999,0.0
200906,10.659,1.0,485.463,224.233,0.997222,313.097,1.0,3.873,1.0,82.233,1.0,3.971,0.0,2.181,0.999306,0.481825021868,0.999305555556,152.169779556,1.0,415.530978819,1.0,-9999,-9999,13.4987630556,1.0,102.296127472,1.0,17.7786959236,1.0,367.124313194,1.0,389.679,1.0,11.384,11.049,9.908,-9999,-9999,1.0,1.0,1.0,-9999,-9999,37.929,-9999,1.0,-9999,2.19893,1.0,43.2828,1.0,49.1626,0.707253,88.7518,1.0,100.808,1.59106,-5.2743,0.978472,0.104572,-5.37306,-5.2705,-5.18826,0.99375,0.993056,0.9,4.41068,3.8254,4.74855,5.33353,9.77421,9.19539,10.0124,10.4231,4.97784,4.93392,5.27252,5.68837,9.87827,9.87827,10.1995,10.4615,-9999,0.0
200907,13.021,1.0,470.071,251.806,1.0,321.474,1.0,3.918,1.0,82.548,1.0,4.923,0.0,1.556,0.998656,0.345112232059,0.998655913978,172.827061761,1.0,474.693204772,1.0,191.015038777,1.0,13.7421454301,1.0,92.3438080444,1.0,19.116214543,1.0,379.189330645,1.0,370.916,0.998656,13.75,13.468,12.246,-9999,-9999,1.0,1.0,1.0,-9999,-9999,40.621,-9999,0.266801,-9999,2.31677,1.0,63.2564,0.998656,67.3296,1.0626,96.8418,0.998656,103.078,1.37898,-5.99839,0.966398,0.108118,-6.15397,-5.99839,-5.73898,0.974462,0.966398,0.855511,3.81272,3.18803,3.97404,5.18388,9.99163,9.35776,10.0637,10.8089,5.61838,4.45161,4.8912,5.61386,10.1704,9.71237,10.1704,10.6772,-9999,0.0
200908,14.263,1.0,411.129,240.573,1.0,324.854,1.0,4.193,1.0,82.776,0.999328,4.303,0.0,1.471,0.997984,0.322861335177,0.997983870968,160.172234832,1.0,445.449244086,1.0,163.270435215,1.0,13.5894877016,1.0,75.588009328,1.0,18.1204321505,1.0,385.79575336,1.0,365.36,1.0,15.294,15.126,14.051,-9999,-9999,1.0,1.0,1.0,-9999,-9999,36.59,-9999,0.982527,-9999,2.11463,1.0,52.5435,1.0,58.2637,0.992842,89.9871,1.0,99.7836,1.23707,-4.4859,0.948253,0.0917766,-5.02908,-4.64779,-4.56014,0.677419,0.760081,0.982527,4.43341,3.40642,4.41305,4.84885,8.96833,7.98984,9.28255,9.79256,4.96266,3.96769,4.96266,5.93263,8.2485,8.24832,9.19811,9.94314,-9999,0.0
200909,9.955,1.0,324.489,171.055,1.0,312.865,1.0,2.506,1.0,82.674,1.0,3.169,0.0,1.348,1.0,0.288218993056,1.0,95.8684343213,0.982638888889,297.892597206,0.991666666667,125.228128958,1.0,10.8034676389,1.0,60.4471303194,1.0,13.1826530556,1.0,363.986878472,1.0,382.766,1.0,12.0,12.225,12.367,-9999,-9999,1.0,1.0,1.0,-9999,-9999,38.301,-9999,0.888889,-9999,-0.189612,1.0,42.5145,0.999306,40.5957,0.870042,65.9048,0.999306,62.9303,1.06927,-3.68836,0.939583,0.0895352,-4.09848,-3.91325,-3.68836,0.602083,0.986806,0.939583,3.38593,2.62427,3.62518,4.27941,7.36965,6.61255,7.3964,8.12713,4.17814,4.0644,4.44888,5.62272,7.59246,7.08941,7.67405,8.27479,-9999,0.0
200910,4.363,1.0,229.006,124.1,1.0,275.085,1.0,2.502,1.0,82.082,1.0,1.107,0.0,1.73,0.997312,0.374428934506,0.997311827957,49.6236225558,0.997311827957,213.55375179,0.999327956989,84.0335073925,1.0,9.5528499328,1.0,42.169254328,1.0,10.7495427688,1.0,336.741852823,1.0,389.815,1.0,6.626,7.232,8.678,-9999,-9999,1.0,1.0,1.0,-9999,-9999,38.533,-9999,1.0,-9999,-2.3317,1.0,18.3881,1.0,11.5452,0.462197,65.2946,1.0,40.9961,1.21994,-0.750677,0.963038,0.0735709,-1.07558,-0.750677,-0.585808,0.993952,0.963038,0.836694,3.1406,2.72474,2.89183,3.1445,3.92915,3.54753,3.80378,3.92118,2.45031,1.87087,2.16748,2.40186,3.69082,3.01926,3.63492,3.76317,-9999,0.0
200911,1.141,1.0,150.556,59.768,1.0,276.777,1.0,1.52,1.0,81.666,1.0,2.042,0.0,1.208,0.979167,0.277744714352,0.979166666667,6.23358887357,0.996527777778,100.248734702,0.999305555556,52.8121871528,1.0,8.31521097222,1.0,26.3095865833,1.0,7.86859681944,1.0,320.280180556,1.0,389.791,1.0,2.651,3.182,4.759,-9999,-9999,1.0,1.0,1.0,-9999,-9999,43.304,-9999,0.688889,-9999,-2.46812,1.0,7.7292,1.0,2.68204,0.326216,18.2291,1.0,6.32551,0.87221,0.372183,0.9375,0.0304862,-0.0796494,0.282943,0.385287,0.997222,0.832639,0.922917,1.38964,1.18097,1.55205,2.0065,1.07195,1.20251,1.27576,1.54837,1.24042,1.14291,1.26531,1.33724,1.43036,0.845757,1.32375,1.39294,-9999,0.0
200912,-5.283,1.0,114.094,42.904,1.0,240.16,1.0,0.723,1.0,80.816,1.0,1.983,0.0,1.626,0.877688,0.314982480661,0.870967741935,-18.2556068212,1.0,67.2479831989,1.0,41.6395915995,1.0,9.77263736559,1.0,22.2117619825,1.0,8.20652137769,1.0,292.157295699,1.0,390.746,1.0,-0.034,0.421,1.95,-9999,-9999,1.0,1.0,1.0,-9999,-9999,47.968,-9999,1.0,-9999,-3.90169,1.0,0.00342784,1.0,0.000928007,0.138005,7.20847,1.0,1.95152,0.893279,0.138312,0.992608,0.0185557,0.0869251,0.193425,0.251363,0.997984,0.971774,0.961022,0.243421,0.213306,0.299929,0.32725,0.141798,0.090615,0.107582,0.12799,0.258544,0.246828,0.525985,0.611818,0.135518,0.071696,0.0915608,0.120958,-9999,0.0
201001,-6.037,1.0,131.152,71.047,1.0,237.368,1.0,1.199,1.0,80.963,1.0,0.575,0.668011,1.508,0.915995,0.302307085761,0.886424731183,1.02145374314,0.999327956989,106.033423696,1.0,98.3460674328,1.0,11.9925363105,1.0,29.7670456317,1.0,10.1408949395,1.0,288.094528226,1.0,366.409,1.0,-2.524,-2.02,-1.02,-9999,-9999,1.0,1.0,1.0,-9999,-9999,21.366,26.005,1.0,1.0,-4.29434,1.0,1.41073,1.0,0.274319,0.151529,25.9909,1.0,5.05399,0.939942,0.376957,0.918011,0.0378408,0.246837,0.333112,0.523765,0.857527,0.799059,0.957661,0.273709,0.157484,0.249511,0.31788,-0.187734,-0.329634,-0.0527099,0.0258806,3.98334,2.79605,2.95014,3.0758,0.0356348,0.0216764,0.0357139,0.0533852,-9999,0.0
201002,-5.255,1.0,194.577,99.094,1.0,245.181,1.0,0.978,1.0,80.884,1.0,0.707,0.997024,1.527,0.970238,0.316080503115,0.953125,30.9445345509,0.996279761905,167.16566158,0.999255952381,153.921760089,1.0,16.8627467783,1.0,42.9157069196,1.0,13.0105213281,1.0,291.58947247,1.0,391.359,1.0,-2.074,-1.768,-1.145,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.082,20.838,1.0,1.0,-2.84098,1.0,18.8534,1.0,10.6536,0.665526,42.2444,1.0,23.8711,1.17275,0.579028,0.903274,0.0379107,0.488585,0.623615,0.730307,0.953125,0.897321,0.873512,1.29347,1.10646,1.25864,1.30617,0.638702,0.473472,0.5574,0.642115,0.702545,0.887752,1.27284,1.68843,0.18442,0.253312,0.393189,0.6798,-9999,0.0
201003,-2.42,1.0,286.295,147.927,0.997312,251.958,1.0,1.672,1.0,82.228,0.999328,0.95,0.995968,1.973,0.948253,0.419177915433,0.9375,73.5218202454,0.997311827957,255.537251917,0.999327956989,249.302947661,1.0,19.2548754167,1.0,64.500802621,1.0,16.0709603427,1.0,305.213105511,1.0,387.802,0.994624,-1.226,-1.07,-0.712,-9999,-9999,1.0,1.0,1.0,-9999,-9999,21.98,20.123,1.0,1.0,-1.60103,1.0,19.4028,0.995296,15.9093,0.668214,72.2389,0.995296,59.2322,1.30563,0.568659,0.969086,0.0541816,0.447732,0.538185,0.638292,0.986559,0.977823,0.966398,1.90508,1.72358,1.86928,2.06445,1.38717,1.20803,1.3517,1.42984,1.88525,0.957653,2.54163,3.616,0.925259,0.695125,0.918381,0.981494,-9999,0.0
201004,2.47,1.0,381.712,205.042,1.0,266.061,1.0,2.627,1.0,82.403,1.0,0.693,0.908333,1.798,0.997917,0.379959634259,0.997916666667,123.120604608,0.999305555556,374.972393003,0.999305555556,369.004176715,1.0,21.9730271458,1.0,77.9494731944,1.0,19.2445942153,1.0,328.544913889,1.0,383.193,0.994444,2.142,1.831,1.376,-9999,-9999,1.0,1.0,1.0,-9999,-9999,25.564,24.529,1.0,1.0,2.5169,1.0,47.304,1.0,40.7304,1.12183,93.2212,1.0,80.2668,1.43007,-2.65897,0.970139,0.0840117,-2.89492,-2.65252,-2.57825,0.988194,0.943056,0.952778,1.35897,1.36991,1.48123,1.55827,4.05779,4.05779,4.13275,4.2205,1.27317,1.55074,1.94826,2.95474,4.9462,4.3444,4.73765,5.0551,-9999,0.0
201005,5.695,1.0,453.411,186.161,0.998656,302.472,1.0,2.3,1.0,81.782,1.0,2.936,0.998656,2.331,0.980511,0.509301712023,0.980510752688,132.569516326,0.999327956989,330.36366127,1.0,341.771401324,1.0,11.5658851411,1.0,92.1964764113,1.0,14.0652121371,1.0,342.657022177,1.0,378.801,1.0,5.848,5.499,4.875,-9999,-9999,1.0,1.0,1.0,-9999,-9999,24.51,29.171,1.0,1.0,3.29523,1.0,84.6663,0.999328,66.9893,1.40638,79.1374,1.0,62.6147,1.52431,-4.40653,0.936156,0.0873257,-4.54494,-4.40201,-4.17036,0.955645,0.936156,0.868952,3.32035,3.21599,3.30375,3.36435,7.74642,7.40577,7.63014,7.76785,3.5561,3.43153,3.65229,3.94151,7.99145,7.54529,7.75165,7.99145,-9999,0.0
201006,10.984,1.0,485.463,242.306,1.0,315.261,1.0,4.211,1.0,82.265,1.0,1.456,0.943056,1.806,0.988194,0.393181372707,0.988194444444,161.228721812,1.0,444.026081969,0.999305555556,440.985209604,1.0,14.0307330278,1.0,99.8407791667,1.0,18.3481059028,1.0,370.399438889,1.0,373.741,1.0,10.674,10.294,9.679,-9999,-9999,1.0,1.0,1.0,-9999,-9999,17.198,24.967,1.0,1.0,3.08122,1.0,73.2465,1.0,67.0008,1.26212,99.6432,1.0,91.1467,1.4841,-5.01603,0.959028,0.0980672,-5.49477,-5.2774,-4.86823,0.983333,0.840278,0.954167,3.74608,3.46753,3.79884,4.57586,9.13247,9.00456,9.13247,9.40809,5.0372,4.93864,5.21487,5.95162,9.66506,9.72549,9.96706,10.4289,-9999,0.0
201007,14.223,1.0,470.071,279.383,1.0,322.642,1.0,5.757,1.0,82.727,1.0,2.703,0.991935,1.635,0.612903,0.362272996554,0.599462365591,185.832303649,1.0,523.405554644,1.0,515.30061625,1.0,14.9251588239,1.0,83.1842978495,1.0,21.5874193683,1.0,388.298765457,1.0,372.684,0.874328,13.825,13.502,12.977,-9999,-9999,1.0,1.0,1.0,-9999,-9999,14.058,23.846,1.0,1.0,2.9034,1.0,83.7095,0.875672,77.7665,1.43144,111.406,0.87836,103.496,1.74102,-4.23108,0.747312,0.111232,-5.42218,-5.08023,-4.53313,0.689516,0.834005,0.745296,3.95517,2.79236,3.9414,4.61433,8.39821,7.87259,8.84687,9.27456,7.03398,5.22644,6.01446,6.81266,11.3106,9.90233,10.3079,11.2445,-9999,0.0
201008,11.401,1.0,411.129,214.714,1.0,329.343,1.0,2.646,1.0,82.439,1.0,8.174,0.974462,1.631,0.998656,0.373937280228,0.998655913978,153.667615306,0.999327956989,388.892112762,0.998655913978,387.483570464,1.0,12.2413537164,1.0,81.5599340726,1.0,15.9608466532,1.0,372.239450941,1.0,372.006,1.0,12.579,12.557,12.419,-9999,-9999,1.0,1.0,1.0,-9999,-9999,18.514,26.197,1.0,1.0,1.9676,1.0,75.2432,1.0,76.9277,1.38382,73.5624,1.0,75.2093,1.19634,-3.88189,0.862231,0.0964811,-4.26037,-4.03236,-3.91506,0.941532,0.842742,0.926747,4.99704,4.11202,4.71939,5.03026,8.79324,8.13344,8.79474,9.08812,6.40534,4.73674,5.38231,6.40534,9.31043,8.89869,9.39679,9.91341,-9999,0.0
