TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200401,4.323,0.0,115.124,26.094,0.0,316.098,0.0,0.82,0.0,99.467,0.0,2.965,0.0,3.756,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,118.165,0.0,93.2148,-9999,16.6525,0.0,13.1364,-9999,-11.6241,0.0,-9999,-11.7881,-11.6736,-11.5415,0.0,0.0,0.0,2.33839,2.33051,2.34671,2.35285,13.8949,13.8077,13.9795,14.0444,1.69785,1.92716,2.01792,2.35357,1.35018,1.35059,1.44002,1.52722,-9999,-9999
200402,4.768,0.0,180.291,73.876,0.725575,293.591,0.724138,2.01,0.0,100.393,0.0,0.43,0.0,3.268,0.0,-9999,-9999,-9999,-9999,165.627230726,0.709770114943,-9999,-9999,-9999,-9999,43.2087634637,0.709770114943,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.77723,0.850575,118.414,0.0,111.57,-9999,16.658,0.0,15.6952,-9999,-11.6349,0.0,-9999,-11.7892,-11.6725,-11.5488,0.0,0.0,0.0,2.45939,2.45035,2.46614,2.47113,14.0205,13.9655,14.1143,14.1745,1.73354,1.96233,2.06091,2.40284,3.68401,3.68845,3.88262,4.08928,-9999,-9999
200403,6.046,0.0,276.261,126.648,1.0,298.215,1.0,2.392,0.0,100.398,0.0,1.191,0.0,3.116,0.0,-9999,-9999,-9999,-9999,257.410890457,1.0,-9999,-9999,-9999,-9999,57.3056418011,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.43566,0.0,44.5291,0.0,43.6396,-9999,-3.83196,0.0,-3.75542,-9999,-4.03996,0.0,-9999,-4.26663,-4.03684,-3.91638,0.0,0.0,0.0,2.7401,2.72878,2.74426,2.74735,6.70929,6.66229,6.73626,6.92457,1.83339,2.06321,2.1809,2.54078,6.07289,6.08574,6.32478,6.61064,-9999,-9999
200404,10.112,0.0,375.872,180.361,1.0,318.493,1.0,3.699,0.0,99.594,0.0,1.957,0.0,2.978,0.0,-9999,-9999,-9999,-9999,365.753489657,0.999305555556,-9999,-9999,-9999,-9999,84.4106979167,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.679335,0.0,61.3492,0.0,65.6167,-9999,1.0873,0.0,1.16293,-9999,-5.1331,0.0,-9999,-5.20105,-5.11332,-5.04486,0.0,0.0,0.0,3.65581,3.64714,3.6498,3.65581,8.7117,8.691,8.77526,8.85277,2.15188,2.38418,2.56372,2.98077,8.43928,8.46176,8.72785,9.08085,-9999,-9999
200405,11.619,0.542339,451.467,234.566,1.0,323.019,1.0,4.54,0.542339,99.992,0.594758,1.655,0.203629,2.345,0.331317,-9999,-9999,-9999,-9999,473.730020876,0.999327956989,-9999,-9999,-9999,-9999,89.2421202957,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.47418,0.403898,81.2414,0.68078,94.5565,0.53365,6.95353,0.68078,8.09318,0.613346,-7.48037,0.583333,0.0524125,-7.5023,-7.4784,-7.46542,0.571237,0.567876,0.597446,4.06088,4.01702,4.06451,4.07872,11.5106,11.4257,11.542,11.5675,2.51875,2.66584,2.85557,3.18575,10.8303,10.8792,10.995,11.3332,-9999,-9999
200406,16.807,1.0,484.758,257.949,0.999306,346.649,1.0,6.603,1.0,100.419,0.999306,0.833,0.999306,1.929,0.999306,0.252642742507,0.853472222222,130.648362278,0.997916666667,524.545413194,1.0,-9999,-9999,-9999,-9999,107.553343254,0.890972222222,58.1547816933,0.999305555556,-9999,-9999,368.252,1.0,16.199,15.256,14.102,15.725,15.039,-9999,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.38806,1.0,75.4513,1.0,87.8174,0.581562,34.6638,1.0,40.345,0.603005,-2.75085,0.974306,0.0635107,-2.81724,-2.76522,-2.74853,0.979861,0.960417,0.976389,4.34326,4.42448,4.50184,4.93781,7.20089,7.19286,7.37064,7.70219,3.68813,3.56028,3.61124,3.70212,6.85974,6.83942,6.87304,6.91356,-9999,-9999
200407,18.038,1.0,466.508,208.977,0.997984,360.352,1.0,7.556,1.0,100.22,0.99664,2.213,0.997984,2.044,0.99664,-9999,-9999,96.4165064343,0.995295698925,433.852150538,1.0,-9999,-9999,-9999,-9999,100.637473118,1.0,43.3904058497,0.996639784946,-9999,-9999,361.15,0.667339,20.472,18.622,17.486,19.068,18.524,-9999,-9999,-9999,-9999,0.512097,0.512097,0.512097,0.512769,0.512769,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.42732,0.512097,24.9473,0.658602,27.281,0.351682,52.1796,0.666667,57.0607,0.519718,1.80171,0.604839,0.0255052,1.76959,1.79333,1.82008,0.623656,0.596774,0.608871,2.08898,2.08759,2.11635,2.18098,0.297835,0.297835,0.327285,0.375635,2.87797,2.39367,2.51789,2.86492,0.91388,0.557877,0.639243,0.91388,-9999,-9999
200408,19.014,0.995968,401.905,187.463,0.998656,367.015,1.0,7.306,0.995968,99.788,0.971774,2.742,0.998656,2.893,0.971102,0.228379012343,0.852822580645,85.3699520327,0.909946236559,386.00584692,0.998655913978,-9999,-9999,-9999,-9999,91.8982056452,1.0,44.0869444444,0.58064516129,-9999,-9999,358.914,0.999328,21.049,19.715,19.07,19.97,19.462,-9999,-9999,-9999,-9999,0.965726,0.965726,0.965726,0.965726,0.965726,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.77908,0.965726,57.2457,0.997312,58.5734,0.667298,23.9178,0.998656,24.4726,0.447077,2.63133,0.942876,0.0389218,2.54129,2.60169,2.66319,0.985887,0.980511,0.930108,3.69568,3.63997,3.67977,3.74923,1.05134,1.04842,1.08728,1.14354,4.06087,3.57676,3.86147,4.05157,1.66706,1.27036,1.52943,1.65921,-9999,-9999
200409,16.71,1.0,309.744,160.24,1.0,346.3,1.0,6.559,1.0,100.539,1.0,0.647,1.0,2.855,1.0,0.21746439734,0.913194444444,60.6040059909,0.994444444444,323.275187574,0.999305555556,-9999,-9999,-9999,-9999,57.5454618056,1.0,-9999,-9999,-9999,-9999,355.27,0.990972,17.778,17.074,17.026,17.147,16.929,-9999,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.46393,1.0,30.4042,0.991667,34.3911,0.463534,23.175,0.999306,26.2139,0.378568,2.07489,0.979861,0.0262548,2.03325,2.0829,2.11234,0.985417,0.980556,0.977083,3.28004,3.22386,3.26927,3.29152,1.18637,1.17485,1.18725,1.20322,3.17096,3.03731,3.17815,3.41499,1.20498,1.12593,1.32563,1.42249,-9999,-9999
200410,12.144,1.0,211.072,85.745,1.0,331.365,1.0,2.837,1.0,99.504,0.976478,2.4,1.0,3.11,0.932124,-9999,-9999,13.9039673826,0.995967741935,172.503339982,0.999327956989,-9999,-9999,-9999,-9999,46.5394892473,1.0,-9999,-9999,-9999,-9999,362.858,0.536962,11.71,12.393,13.4,12.032,12.734,-9999,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.25407,1.0,36.1994,0.551747,22.9905,0.349696,-5.54109,0.55914,-3.51918,0.299117,-1.22072,0.548387,0.0309358,-1.2263,-1.21813,-1.21083,0.548387,0.547715,0.549731,2.31325,2.29925,2.30556,2.31142,3.53509,3.51589,3.52682,3.53885,3.25318,2.20577,2.96971,3.25318,4.22589,3.78605,4.07054,4.22589,-9999,-9999
200411,7.086,1.0,132.626,42.069,1.0,324.957,1.0,1.044,1.0,100.736,1.0,1.16,1.0,1.726,1.0,0.249516686068,0.634027777778,-0.273054861111,1.0,82.4261076389,1.0,-9999,-9999,-9999,-9999,27.1452152778,1.0,-9999,-9999,-9999,-9999,373.204,0.877778,7.359,8.191,9.485,7.798,8.497,-9999,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.97771,1.0,19.8042,0.88125,4.84001,0.311729,-12.797,0.886806,-3.12751,0.331628,-1.01031,0.872917,0.0311148,-1.0184,-0.99921,-0.948617,0.871528,0.872222,0.86875,1.74165,1.76209,1.77641,1.79087,2.76284,2.73532,2.76459,2.79915,1.64776,1.59621,1.67053,1.73546,2.99172,2.83023,2.84274,2.96984,-9999,-9999
200412,3.069,1.0,97.9582,26.45,1.0,304.994,1.0,0.693,1.0,100.498,1.0,1.813,1.0,1.966,1.0,0.265285550243,0.870967741935,-8.78814717742,1.0,52.3645228495,1.0,-9999,-9999,-9999,-9999,16.9190288978,1.0,-9999,-9999,-9999,-9999,384.121,0.994624,3.097,4.03,6.785,3.705,4.912,-9999,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.27157,1.0,10.7969,0.998656,2.6387,0.242141,-9.53983,1.0,-2.33147,0.361253,0.0990061,0.989919,0.0199858,0.0708307,0.0874279,0.0966217,0.989919,0.989919,0.989919,1.20181,1.19651,1.20103,1.20801,1.10495,1.10519,1.10973,1.1322,1.10684,0.759416,0.856726,1.06525,1.17119,1.05139,1.10167,1.1633,-9999,-9999
200501,4.935,1.0,115.124,45.816,1.0,307.409,1.0,1.204,1.0,100.934,0.999328,1.731,0.999328,2.881,0.999328,0.336881514064,0.91935483871,-6.14346835678,0.999327956989,80.3891302763,0.998655913978,-9999,-9999,-9999,-9999,25.2134997712,0.998655913978,-9999,-9999,-9999,-9999,374.974,0.998656,4.236,4.648,6.471,4.132,5.147,-9999,-9999,-9999,-9999,1.0,1.0,1.0,0.219086,0.219086,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.53415,0.991263,16.6928,0.998656,13.1681,0.305026,-13.2179,1.0,-10.427,0.338626,0.691596,0.963038,0.016843,0.686263,0.689003,0.700402,0.96371,0.96371,0.953629,1.58775,1.56282,1.57963,1.59252,0.892149,0.876647,0.888709,0.893778,1.30634,1.23076,1.25311,1.29651,0.832792,0.790398,0.808305,0.822164,-9999,-9999
200502,2.821,1.0,178.793,68.526,1.0,294.249,1.0,1.276,1.0,100.529,1.0,0.964,1.0,2.939,1.0,0.264632348345,0.734375,7.876015625,1.0,127.400828426,0.999255952381,-9999,-9999,-9999,-9999,39.7455133929,1.0,-9999,-9999,-9999,-9999,377.517,0.995536,2.533,3.149,4.532,3.305,4.639,-9999,-9999,-9999,-9999,1.0,1.0,1.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.68674,1.0,19.1269,0.995536,15.0883,0.329836,-4.4076,0.994792,-3.47694,0.299115,0.310043,0.985119,0.0126392,0.310545,0.316371,0.338245,0.985119,0.985119,0.793899,0.855754,0.862971,0.874323,0.886399,0.553478,0.542438,0.558303,0.565986,0.702676,0.739549,0.750297,0.79063,0.497517,0.501459,0.51338,0.537842,-9999,-9999
200503,6.909,1.0,272.873,115.523,0.995968,311.924,1.0,2.252,1.0,100.203,1.0,1.155,1.0,2.449,1.0,0.20722318483,0.852150537634,38.9576051533,0.999327956989,225.935981183,1.0,-9999,-9999,-9999,-9999,64.2930712366,1.0,-9999,-9999,-9999,-9999,379.991,0.994624,7.498,6.83,5.893,4.719,5.559,-9999,-9999,-9999,-9999,1.0,1.0,1.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.18915,1.0,26.1447,0.994624,28.6429,0.332639,4.7415,0.999328,5.19457,0.307871,0.396316,0.955645,0.0173661,0.376045,0.415927,0.449997,0.938172,0.958333,0.969086,1.12822,1.10412,1.12672,1.17219,0.724918,0.703964,0.71688,0.725583,1.14873,0.785977,1.13047,1.35833,0.81513,0.669971,0.793072,0.869511,-9999,-9999
200504,10.456,1.0,372.863,174.275,0.998611,320.576,1.0,3.282,1.0,99.962,1.0,2.153,1.0,2.581,1.0,0.228645518131,0.897916666667,77.3575820993,0.997222222222,335.805752881,0.998611111111,-9999,-9999,-9999,-9999,91.5531875,1.0,-9999,-9999,-9999,-9999,381.452,0.995139,11.636,11.231,10.18,18.945,19.681,-9999,-9999,-9999,-9999,1.0,1.0,1.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.28343,1.0,51.544,0.993056,54.4133,0.512392,18.3377,1.0,19.3585,0.307048,0.58566,0.94375,0.0249536,0.585824,0.597795,0.652022,0.947222,0.927083,0.865972,1.86823,1.83255,1.9045,1.97229,1.24125,1.25763,1.30033,1.31876,1.50107,1.68837,1.88174,1.97671,0.811593,0.9116,1.01521,1.09869,-9999,-9999
200505,14.526,0.987231,449.579,224.853,0.998656,332.461,1.0,5.592,0.985887,100.227,0.928091,1.503,0.772177,3.065,0.706317,0.206007566809,0.837365591398,111.24557825,0.663978494624,434.137099112,0.997983870968,-9999,-9999,-9999,-9999,103.954741263,1.0,38.6631162281,0.612903225806,-9999,-9999,376.423,0.991935,17.911,16.08,14.127,19.297,19.85,-9999,-9999,-9999,-9999,0.979839,0.979839,0.979839,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.3699,0.979839,48.9996,0.991935,51.815,0.684492,49.1532,0.993952,51.9775,0.537097,0.73487,0.959677,0.0291884,0.697054,0.745771,0.784564,0.983871,0.966398,0.768145,2.53224,2.24873,2.42325,2.46338,1.6394,1.57348,1.67537,1.77302,1.87268,1.77203,1.83144,1.92647,1.08005,1.03866,1.07073,1.1408,-9999,-9999
200506,18.145,1.0,484.474,266.494,1.0,352.342,1.0,7.43,1.0,100.392,1.0,1.513,1.0,2.672,1.0,0.214725911178,0.843055555556,133.30784805,0.999305555556,532.001697917,1.0,-9999,-9999,-9999,-9999,104.244506944,1.0,48.7502902778,1.0,-9999,-9999,376.393,0.997222,23.39,20.994,19.278,20.269,20.011,-9999,-9999,-9999,-9999,1.0,1.0,1.0,0.179861,0.179861,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.91948,1.0,57.8614,0.996528,66.2178,0.794647,50.7847,0.996528,58.1191,0.512457,-2.34383,0.961806,0.0640018,-2.36495,-2.35234,-2.33848,0.94375,0.940278,0.965278,3.86798,3.75452,3.85716,3.91633,6.13563,6.11502,6.19446,6.28667,3.95919,3.81226,3.92224,3.98353,6.23668,6.15268,6.2234,6.24452,-9999,-9999
200507,18.82,1.0,467.889,213.592,0.997984,367.485,1.0,6.822,1.0,100.138,1.0,1.284,1.0,2.615,1.0,0.291299125065,0.832661290323,112.666549535,0.997311827957,426.847006048,1.0,-9999,-9999,-9999,-9999,102.596760753,1.0,42.772249328,1.0,-9999,-9999,361.33,0.978495,20.75,19.932,19.304,20.054,19.701,-9999,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,17.526,-9999,-9999,-9999,26.689,30.256,-9999,1.0,-9999,-9999,-9999,0.988575,0.988575,3.32963,1.0,90.8154,0.978495,94.2696,0.585371,13.3557,0.977823,13.8637,0.446888,-9.58739,0.972446,0.0774974,-9.58979,-9.58001,-9.56363,0.961022,0.975134,0.968414,6.32971,6.30354,6.32971,6.44448,15.9078,15.8705,15.9203,16.0209,6.84607,6.81608,6.84242,6.84761,16.2135,16.1542,16.1968,16.2053,-9999,-9999
200508,17.313,1.0,404.554,207.986,1.0,350.65,1.0,7.04,1.0,100.336,1.0,1.239,1.0,1.981,1.0,0.253091081175,0.926075268817,104.547225074,0.997311827957,412.501636425,1.0,-9999,-9999,-9999,-9999,81.7992271505,1.0,43.808671371,1.0,-9999,-9999,361.032,1.0,17.859,17.421,17.239,17.501,17.312,-9999,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,15.274,-9999,-9999,-9999,23.279,27.104,-9999,1.0,-9999,-9999,-9999,0.982527,0.982527,1.86282,1.0,75.1614,0.998656,74.1183,0.591972,27.7439,0.999328,27.3589,0.510256,-5.66076,0.977151,0.0793838,-5.66566,-5.65261,-5.63393,0.983199,0.973118,0.973118,5.70132,5.62938,5.64872,5.7711,11.3204,11.2863,11.3136,11.4086,6.28006,6.25294,6.28188,6.50274,11.6166,11.5934,11.6239,11.7399,-9999,-9999
200509,16.577,1.0,313.005,141.251,0.999306,353.741,1.0,6.138,1.0,100.333,1.0,0.84,1.0,1.766,1.0,0.231023370479,0.781944444444,57.4286276417,0.990277777778,287.71171151,0.996527777778,143.305044181,0.853472222222,-9999,-9999,63.2202673611,1.0,30.19809375,1.0,-9999,-9999,366.386,0.993056,16.569,16.589,16.57,16.61,16.587,-9999,-9999,-9999,-9999,0.988194,0.988194,0.988194,0.988194,0.988194,-9999,-9999,-9999,-9999,-9999,14.032,-9999,-9999,-9999,22.129,25.787,-9999,0.997917,-9999,-9999,-9999,0.981944,0.981944,-0.235203,0.988194,31.2123,0.991667,32.657,0.394981,26.3551,0.995833,27.575,0.457764,0.672024,0.974306,0.0438061,0.664112,0.671987,0.678625,0.976389,0.972917,0.959028,3.5062,3.43688,3.44735,3.52373,2.77087,2.75113,2.77087,2.83263,4.13318,4.12911,4.20845,4.4607,3.17483,3.1813,3.25661,3.38128,-9999,-9999
200510,14.882,0.999328,214.137,93.593,0.998656,347.685,1.0,3.822,0.998656,100.067,0.841398,1.026,1.0,3.273,0.84207,0.225001877424,0.851478494624,25.3284505781,0.994623655914,191.436031586,1.0,94.0552587366,1.0,-9999,-9999,41.1910483871,1.0,20.3387479839,1.0,-9999,-9999,377.644,0.998656,13.799,13.752,14.093,13.894,13.823,-9999,-9999,-9999,-9999,0.852151,0.852151,0.852151,0.852823,0.852823,-9999,-9999,-9999,-9999,-9999,13.569,-9999,-9999,-9999,21.565,25.411,-9999,0.999328,-9999,-9999,-9999,0.997312,0.997312,-1.92225,0.982527,22.9222,0.997984,24.1413,0.403328,4.49363,0.998656,4.73262,0.357835,2.78625,0.976478,0.0210429,2.7017,2.78203,2.89794,0.985215,0.977151,0.955645,2.79658,2.59782,2.7907,2.88084,0.00772632,-0.103882,-0.0275442,0.0059524,2.53112,2.46359,2.61213,2.70898,0.16405,0.16302,0.200444,0.228472,-9999,-9999
200511,5.591,1.0,134.597,54.753,1.0,305.159,1.0,1.317,0.0444444,100.217,1.0,0.913,1.0,2.804,1.0,0.189775533445,0.81875,-3.99947801281,0.929166666667,105.108979167,1.0,61.3478993056,1.0,-9999,-9999,27.9419583333,1.0,8.71061083937,0.998611111111,-9999,-9999,388.299,1.0,4.219,5.77,9.491,5.588,6.598,-9999,-9999,-9999,-9999,0.934722,0.934722,0.0673611,0.901389,0.934722,-9999,-9999,-9999,-9999,-9999,14.98,-9999,-9999,-9999,20.682,24.885,-9999,0.0763889,-9999,-9999,-9999,1.0,1.0,-8.31408,0.845139,15.3103,1.0,5.70755,0.899736,-6.19002,1.0,-2.30759,0.768038,1.96617,1.0,0.0478923,1.94422,1.96624,2.03057,1.0,1.0,1.0,1.90606,1.8923,1.90237,1.9421,-0.0428049,-0.0905815,-0.0670061,-0.0497685,1.87499,1.6991,1.82875,1.88531,0.330327,0.24974,0.301159,0.331524,-9999,-9999
200512,2.901,1.0,98.2781,29.769,1.0,299.226,1.0,0.889,0.0,100.313,1.0,0.716,1.0,2.881,1.0,0.195501297428,0.870295698925,-11.2956079844,0.997983870968,57.3371864276,0.999327956989,40.9985643946,0.999327956989,-9999,-9999,19.2638037634,1.0,4.24977217742,1.0,-9999,-9999,386.468,1.0,1.977,2.881,5.479,2.549,3.108,4.189,4.242,6.669,7.156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,43.114,25.939,-9999,20.772,19.858,23.692,-9999,0.21707,1.0,-9999,1.0,1.0,1.0,-5.58891,1.0,9.79162,1.0,3.65023,-9999,-10.7768,1.0,-4.01752,-9999,1.05737,0.999328,-9999,1.00103,1.03782,1.15556,0.999328,0.999328,0.997984,1.16447,1.15028,1.16389,1.22011,0.128139,0.0706438,0.11476,0.14339,1.48512,1.31021,1.37175,1.69727,0.373967,0.330728,0.354182,0.437183,-9999,-9999
200601,2.21,1.0,115.124,42.958,1.0,293.518,1.0,0.863,0.0,100.695,1.0,1.097,1.0,2.761,1.0,0.181230127891,0.73252688172,-5.39688575269,1.0,80.0847043011,1.0,51.064500672,1.0,-9999,-9999,22.2852755376,1.0,7.1709563172,1.0,-9999,-9999,402.003,1.0,1.995,2.601,4.085,2.355,2.742,3.494,5.082,5.552,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,23.133,37.837,32.438,-9999,26.149,29.932,23.425,1.0,1.0,1.0,-9999,1.0,1.0,1.0,-4.69066,1.0,10.3903,1.0,5.50462,-9999,-5.96912,1.0,-3.16235,-9999,0.684194,0.997312,-9999,0.624381,0.664793,0.7404,0.997312,0.997312,0.99328,1.07067,1.00746,1.03337,1.05986,0.367993,0.316109,0.362652,0.383543,0.985877,0.870014,0.921695,0.968951,0.43053,0.365927,0.393374,0.425541,-9999,-9999
200602,2.187,1.0,178.793,51.22,1.0,304.625,1.0,0.892,0.25744,99.931,0.949405,1.943,0.949405,3.027,0.947917,0.196252068847,0.752976190476,3.52547183579,0.927827380952,99.7741443452,1.0,73.2720610119,1.0,-9999,-9999,35.3077380952,1.0,7.14231089744,0.928571428571,-9999,-9999,394.338,1.0,2.206,2.339,3.235,2.263,2.442,3.576,3.995,4.431,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,25.532,33.15,32.044,-9999,26.75,31.589,29.664,1.0,1.0,1.0,-9999,1.0,1.0,1.0,-2.56467,1.0,15.9857,1.0,8.46898,0.385117,-3.36184,1.0,-1.78106,0.284951,0.0868021,0.999256,0.0230588,0.0798052,0.0875265,0.189884,0.999256,0.999256,0.985863,0.790727,0.771761,0.786267,0.877585,0.691637,0.686496,0.692626,0.699955,0.819981,0.646777,0.737906,0.888006,0.763087,0.70196,0.736193,0.784625,-9999,-9999
200603,5.019,1.0,272.873,109.956,0.998656,298.872,1.0,1.976,1.0,99.484,1.0,2.419,1.0,3.727,0.987903,0.247720920202,0.883064516129,28.9024448371,0.997983870968,212.252788978,1.0,128.035685484,1.0,-9999,-9999,58.9755040323,1.0,19.7244865591,1.0,-9999,-9999,389.097,0.999328,4.983,4.695,4.49,4.785,4.666,5.172,4.742,4.885,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,32.998,38.647,32.345,-9999,32.799,31.351,34.626,0.993952,0.993952,0.993952,-9999,0.993952,0.993952,0.993952,1.34545,1.0,32.887,0.997984,30.4717,0.341652,-2.6712,0.999328,-2.47502,0.333362,-0.614748,0.983871,0.02879,-0.630138,-0.618955,-0.609313,0.990591,0.985887,0.983871,1.48584,1.47466,1.48159,1.49282,2.09424,2.09456,2.10184,2.11481,1.42907,1.37655,1.43043,1.48285,2.09779,2.08187,2.09203,2.09893,-9999,-9999
