TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201111,8.156,1.0,117.252,46.878,1.0,318.078,1.0,1.511,1.0,101.994,1.0,0.132,1.0,2.995,1.0,0.407949767165,0.794444444444,4.66959791667,1.0,-9999,-9999,-9999,-9999,5.46750069444,1.0,354.108333333,1.0,411.428,1.0,10.712,10.209,1.0,1.0,-1.43767,3.0,7.01146,1.0,3.95667,0.234478,3.81101,1.0,2.1506,0.830314,2.26683,0.997917,0.0897618,2.14738,2.18792,2.31239,0.994444,0.995833,0.997917,4.14792,3.88598,4.14792,4.29382,1.97364,1.7341,1.94628,1.96694,4.40764,4.05625,4.20651,4.39086,2.16785,1.9026,1.9453,2.01626,-9999,-9999
201112,6.145,1.0,81.3706,20.639,1.0,318.756,1.0,1.263,1.0,101.228,1.0,4.576,1.0,4.339,0.972446,0.740438920321,0.778897849462,-8.95809048086,0.993951612903,-9999,-9999,-9999,-9999,2.6301344086,1.0,344.257728495,1.0,392.312,1.0,8.303,7.772,1.0,1.0,-1.45313,3.0,4.55705,1.0,0.881693,0.285117,-42.9146,1.0,-8.30307,1.24157,3.50976,0.999328,0.0791036,3.50436,3.51146,3.54136,0.999328,0.999328,0.999328,3.57454,3.55536,3.57245,3.58595,0.0475762,0.0424499,0.0538149,0.0602508,4.19084,4.1296,4.19086,4.29103,0.391611,0.401011,0.411166,0.448935,-9999,-9999
201201,5.104,1.0,97.8486,29.668,1.0,305.449,1.0,1.298,1.0,102.116,1.0,3.176,1.0,3.419,1.0,0.692194812191,0.518817204301,-8.56699586765,0.999327956989,-9999,-9999,-9999,-9999,3.6606061828,1.0,339.246034946,1.0,401.155,1.0,7.696,7.148,1.0,1.0,-1.41359,3.0,0.713269,1.0,0.11799,0.162042,-43.8236,1.0,-7.24936,1.17544,2.48245,0.997312,0.0749907,2.41042,2.48185,2.48972,0.997312,0.997312,0.997312,2.47711,2.46133,2.63132,2.689,-0.0195632,-0.029064,0.122445,0.265169,3.86548,3.87249,4.33713,4.39038,0.822328,0.71468,0.766695,0.780831,-9999,-9999
201202,0.633,1.0,162.921,64.855,1.0,280.647,1.0,1.056,1.0,102.964,1.0,0.92,1.0,2.783,1.0,0.518968314243,0.670977011494,17.1420549858,0.997126436782,-9999,-9999,-9999,-9999,7.33899712644,1.0,319.304454023,1.0,427.342,1.0,4.606,3.859,1.0,1.0,-1.79365,3.0,5.4125,0.999282,3.64082,0.168616,0.321942,1.0,0.21656,0.884494,2.08385,0.994971,0.0641918,2.06108,2.06813,2.07346,0.993534,0.994971,0.992098,2.39336,2.38122,2.41881,2.42778,0.321901,0.325069,0.349631,0.356471,3.07082,3.07706,3.24972,4.02548,1.12081,0.753277,0.838425,1.15512,-9999,-9999
201203,8.627,1.0,261.26,118.092,1.0,310.541,1.0,2.986,1.0,102.774,1.0,0.805,1.0,2.383,1.0,0.413749716359,0.649865591398,60.0804798387,1.0,-9999,-9999,-9999,-9999,10.3061626344,1.0,357.551545699,1.0,397.771,0.994624,7.836,7.872,1.0,1.0,0.105911,3.0,16.4646,0.995296,19.4268,0.331589,34.2681,0.993952,40.4334,0.914687,0.122161,0.957661,0.066635,0.132082,0.152213,0.214108,0.953629,0.952285,0.961022,3.09115,3.09115,3.12566,3.18,2.97706,2.93628,2.95731,2.97426,3.47229,3.37703,3.43335,3.66294,3.49929,3.33374,3.48128,3.53101,-9999,-9999
201204,8.189,1.0,365.821,138.109,1.0,319.34,1.0,2.855,1.0,100.6,1.0,2.494,1.0,3.014,1.0,0.533206488252,0.745138888889,89.5374461288,0.999305555556,-9999,-9999,-9999,-9999,11.5314965278,1.0,355.816944444,1.0,393.293,1.0,8.471,8.428,1.0,1.0,-0.0379778,3.0,26.1672,1.0,36.8039,0.489425,37.5851,0.999306,52.863,1.04679,-0.273686,0.983333,0.0767414,-0.265091,-0.251142,-0.241689,0.975694,0.976389,0.984028,3.29952,3.19474,3.25486,3.28116,3.54113,3.42993,3.51403,3.54105,4.31251,4.32125,4.61145,4.66792,4.07684,3.83743,4.07739,4.13001,-9999,-9999
201205,14.114,1.0,446.969,214.061,0.994624,338.399,0.993952,5.515,1.0,101.63,1.0,1.483,1.0,2.765,0.803091,0.531362545016,0.541666666667,147.625974287,0.98252688172,-9999,-9999,-9999,-9999,17.3382036727,0.983870967742,388.512085428,0.983870967742,387.614,0.981855,11.79,12.208,0.993952,0.993952,1.3953,3.0,55.2227,0.979839,63.3069,0.582892,71.2918,0.980511,81.7284,1.05559,-2.52724,0.964382,0.0927912,-2.56491,-2.53603,-2.52541,0.963038,0.964382,0.964382,6.38202,6.18661,6.23057,6.38202,8.89751,8.70971,8.77868,8.91465,7.45749,7.17112,7.41656,7.45773,9.46149,9.16725,9.4332,9.48338,-9999,-9999
201206,15.083,1.0,483.36,190.346,1.0,350.323,1.0,5.088,1.0,101.355,1.0,4.016,1.0,2.843,1.0,0.567087900408,0.638888888889,131.159620743,0.998611111111,-9999,-9999,-9999,-9999,16.0624794686,0.998611111111,392.660896739,0.998611111111,387.027,0.99375,13.319,13.594,1.0,1.0,1.06926,3.0,70.7566,0.991667,88.6618,0.779038,33.2083,0.991667,41.6117,1.17577,-3.66281,0.9875,0.0930738,-3.68289,-3.66281,-3.62476,0.986806,0.9875,0.9875,6.41543,6.35849,6.38836,6.42732,10.0769,9.9819,10.0665,10.1266,7.0857,6.6865,6.92726,7.08751,10.7634,10.7351,10.8119,10.9254,-9999,-9999
201207,16.982,1.0,463.6,191.252,0.956989,361.345,0.956989,5.717,1.0,101.486,1.0,3.822,1.0,2.513,0.953629,0.477221959856,0.549731182796,132.162837216,0.934811827957,-9999,-9999,-9999,-9999,16.7264058908,0.935483870968,401.508081897,0.935483870968,384.125,0.979167,15.082,15.362,0.956989,0.956989,1.04913,3.0,78.5819,0.964382,100.776,0.974924,23.676,0.976478,30.3628,1.24238,-3.60526,0.942876,0.109241,-3.67305,-3.64358,-3.50264,0.923387,0.916667,0.946237,7.15748,7.12204,7.23588,7.4053,10.7581,10.7581,10.8231,10.9034,6.34782,6.78048,6.895,7.02506,10.4664,10.2292,10.3383,10.4282,-9999,-9999
201208,18.768,1.0,393.997,196.247,1.0,362.125,1.0,7.451,1.0,101.62,1.0,1.572,1.0,2.549,1.0,0.489284564077,0.701612903226,127.368947223,0.999327956989,-9999,-9999,-9999,-9999,17.8798454301,1.0,412.196303763,1.0,380.477,0.997312,15.867,16.392,1.0,1.0,0.882943,3.0,74.6903,0.99664,84.0852,0.964387,37.9946,0.998656,42.7737,1.20576,-3.50741,0.986559,0.112403,-3.6246,-3.54273,-3.44634,0.983199,0.986559,0.987231,6.369,6.26122,6.369,6.47783,9.89609,9.89586,9.92082,9.96768,7.29995,6.77932,6.97229,7.3238,10.397,10.3639,10.4844,10.6286,-9999,-9999
201209,14.468,1.0,296.512,143.521,1.0,337.872,1.0,5.017,1.0,101.606,1.0,1.967,1.0,2.542,0.984028,0.386741114703,0.561805555556,80.2829523493,0.998611111111,-9999,-9999,-9999,-9999,13.5679506944,1.0,386.538125,1.0,385.539,0.9875,14.156,14.123,1.0,1.0,-0.257109,3.0,53.5409,0.9875,61.9179,0.711014,15.529,0.986806,17.9587,1.18992,-2.16284,0.976389,0.0975384,-2.30796,-2.14855,-1.96024,0.966667,0.975694,0.976389,4.64523,4.68073,4.84792,5.62364,6.8649,6.83805,7.21016,7.54859,3.62718,3.43446,3.90297,4.24397,7.03178,6.74939,6.97266,7.1064,-9999,-9999
201210,10.795,1.0,194.462,77.45,1.0,331.831,1.0,2.432,1.0,101.175,1.0,2.994,1.0,2.725,1.0,0.450115320262,0.760080645161,32.7287120224,0.998655913978,-9999,-9999,-9999,-9999,7.93082728495,1.0,367.652284946,1.0,390.215,0.995296,12.387,12.016,1.0,1.0,-0.670438,3.0,24.9202,0.995296,50.2003,0.514462,-7.82461,0.994624,-15.7622,0.925085,0.980619,0.992608,0.0749875,0.914209,0.980522,1.06811,0.991935,0.992608,0.992608,4.66983,4.53723,4.67236,4.72789,3.6995,3.63324,3.6585,3.67668,4.50066,4.41337,4.52368,4.94423,3.83328,3.68037,3.74675,4.02354,-9999,-9999
201211,6.97,1.0,115.289,36.095,1.0,317.581,1.0,1.33,1.0,101.189,1.0,1.194,1.0,2.833,1.0,0.490583590935,0.719444444444,0.32057641844,0.999305555556,-9999,-9999,-9999,-9999,4.16929166667,1.0,348.428541667,1.0,376.306,1.0,9.833,9.257,1.0,1.0,-1.1723,3.0,7.99699,1.0,-2.26341,0.251189,-13.1896,1.0,3.73309,0.793538,2.20814,0.999306,0.096927,2.19789,2.21838,2.2391,0.999306,0.999306,0.999306,3.67822,3.67198,3.68142,3.69452,1.47554,1.45223,1.47001,1.48134,4.48409,4.52883,4.73499,4.95158,1.91977,1.9298,1.96939,2.01219,-9999,-9999
201212,5.022,1.0,81.0562,21.873,1.0,313.171,1.0,0.942,1.0,101.015,1.0,5.209,1.0,3.273,1.0,0.663953705479,0.504704301075,-7.91209106898,0.998655913978,-9999,-9999,-9999,-9999,2.76572916667,1.0,339.358064516,1.0,384.252,0.965054,7.522,6.945,1.0,1.0,-1.13309,3.0,4.72868,0.964382,1.40158,0.196075,-28.91,0.965054,-8.56894,1.035,3.23566,0.961694,0.0986051,3.21482,3.22785,3.24153,0.962366,0.963038,0.961022,3.67939,3.66483,3.68001,3.71091,0.435624,0.43347,0.463711,0.489893,4.16981,4.32438,4.39359,4.89166,0.692465,0.656163,0.692749,0.785581,-9999,-9999
201301,1.906,1.0,97.8486,30.021,1.0,298.318,1.0,0.897,1.0,101.512,1.0,1.66,1.0,3.341,1.0,0.565736895986,0.671370967742,-1.47747816575,0.999327956989,-9999,-9999,-9999,-9999,4.23875403226,1.0,324.934408602,1.0,407.907,1.0,6.783,6.124,1.0,1.0,-1.44481,3.0,3.31505,0.997984,0.10717,0.143384,-21.0007,0.999328,-0.678915,0.800587,0.970227,0.990591,0.0906791,0.881846,0.948389,0.975156,0.985887,0.990591,0.990591,1.59022,1.57254,1.58967,1.61643,0.643248,0.611934,0.642069,0.671863,2.04463,2.04502,2.08768,2.10579,0.344,0.332584,0.338271,0.346786,-9999,-9999
201302,1.457,1.0,161.401,52.256,1.0,291.493,1.0,1.101,1.0,101.743,1.0,1.367,1.0,3.315,1.0,-9999,-9999,15.3572752976,1.0,-9999,-9999,-9999,-9999,5.34511904762,1.0,322.435639881,1.0,402.021,0.97619,5.354,4.682,1.0,1.0,-1.45277,3.0,6.6513,0.968006,4.53874,0.139437,-4.49834,0.975446,-3.06959,0.739004,1.02807,0.866815,0.0753317,0.973108,1.05316,1.11391,0.866071,0.866815,0.866815,2.15582,2.15406,2.18569,2.18981,1.10933,1.04811,1.13073,1.18095,1.49584,1.30401,1.46416,1.63601,0.277423,0.253965,0.282797,0.306497,-9999,-9999
201303,2.709,1.0,257.747,99.685,1.0,290.881,1.0,2.494,1.0,100.974,1.0,0.772,1.0,3.446,1.0,0.501744860277,0.542338709677,51.5068461022,1.0,-9999,-9999,-9999,-9999,9.7094280914,1.0,328.772110215,1.0,402.196,1.0,5.304,4.862,1.0,1.0,-0.916634,3.0,12.1368,0.999328,16.1715,0.183104,27.1903,0.998656,36.2294,0.679382,0.161913,0.872984,0.0772696,0.149862,0.175735,0.19449,0.874328,0.872984,0.877016,2.54197,2.47789,2.53163,2.54541,2.38224,2.33124,2.37242,2.38819,5.05707,4.90206,5.09795,5.1669,3.28099,3.11592,3.16315,3.28071,-9999,-9999
201304,8.501,1.0,362.625,166.423,1.0,305.114,1.0,4.18,1.0,101.596,1.0,0.899,1.0,3.443,1.0,0.561148628519,0.732638888889,97.8197462323,0.999305555556,-9999,-9999,-9999,-9999,14.7006694444,1.0,358.000208333,1.0,398.949,1.0,7.303,7.481,1.0,1.0,0.510975,3.0,25.9012,0.997917,29.4879,0.347155,59.8496,0.997917,68.1373,0.972874,-1.23321,0.965972,0.109849,-1.24867,-1.23661,-1.22423,0.970833,0.963889,0.963889,3.74439,3.71034,3.72864,3.74169,4.9669,4.95312,4.9633,4.98445,5.453,5.23021,5.2629,5.38397,5.84762,5.82748,5.86487,5.90578,-9999,-9999
201305,10.963,1.0,444.92,170.71,1.0,331.119,1.0,3.592,1.0,101.229,1.0,3.578,1.0,3.251,1.0,-9999,-9999,114.974768431,0.999327956989,-9999,-9999,-9999,-9999,14.9733924731,1.0,371.073857527,1.0,410.039,0.340054,9.965,10.204,1.0,1.0,0.657377,3.0,36.8762,0.334005,44.1318,0.468029,50.7679,0.334005,60.7568,1.07861,-1.38875,0.343414,0.0937462,-1.44324,-1.41155,-1.38623,0.34879,0.347446,0.342742,4.97004,4.97563,4.98677,4.99395,6.35758,6.35793,6.3802,6.42195,5.97149,5.9592,6.01721,6.1373,7.44018,7.42276,7.44635,7.50534,-9999,-9999
201306,15.305,1.0,483.043,201.1,1.0,347.377,1.0,5.574,1.0,101.875,1.0,1.653,1.0,3.551,1.0,0.586690044422,0.896527777778,135.233793056,1.0,-9999,-9999,-9999,-9999,18.2745104167,1.0,394.59,1.0,403.226,0.990278,12.405,12.936,1.0,1.0,1.23215,3.0,59.9118,0.990278,75.1915,0.614155,46.8245,1.0,58.7664,1.19181,-4.01091,0.932639,0.0956632,-4.05138,-4.0193,-4.00884,0.931944,0.931944,0.932639,6.54469,6.53957,6.55787,6.57786,10.6167,10.5501,10.5911,10.6018,6.86865,6.57888,6.82831,6.86865,10.5605,10.5355,10.6394,10.683,-9999,-9999
201307,19.472,1.0,465.1,225.641,1.0,364.362,1.0,7.703,1.0,102.042,1.0,1.964,1.0,2.889,0.920699,0.448637216452,0.755376344086,151.689219758,1.0,-9999,-9999,-9999,-9999,20.324881713,0.953629032258,417.562716049,0.953629032258,397.113,1.0,14.959,15.842,1.0,1.0,1.46248,3.0,62.8777,0.999328,75.0277,0.7161,63.0354,0.998656,75.2158,1.00175,-3.46513,0.99328,0.0914344,-3.47142,-3.45692,-3.44302,0.991935,0.981855,0.982527,5.74864,5.63842,5.66053,5.69859,9.23291,9.0814,9.11931,9.1341,7.55284,7.22232,7.44969,7.55284,10.0587,10.0587,10.1984,10.2798,-9999,-9999
201308,18.433,1.0,396.83,177.775,1.0,363.808,1.0,7.133,1.0,101.832,1.0,0.776,1.0,2.7,0.995968,0.404651452354,0.79435483871,113.961668483,0.998655913978,-9999,-9999,-9999,-9999,17.4623201805,0.995967741935,408.814852151,0.995967741935,396.456,1.0,15.399,16.041,1.0,1.0,0.654473,3.0,50.4807,0.999328,64.2841,0.704586,39.2831,1.0,50.0246,0.95838,-2.92743,0.988575,0.0878629,-2.93418,-2.888,-2.85655,0.980511,0.988575,0.985215,3.7974,3.76116,3.83231,3.96279,6.6875,6.6875,6.72842,6.81153,5.07371,4.87846,5.04819,5.37061,7.44644,7.44091,7.48337,7.72623,-9999,-9999
201309,14.546,1.0,299.926,128.135,1.0,352.333,1.0,4.142,1.0,101.6,0.999306,3.891,1.0,2.826,1.0,0.421190201226,0.772916666667,79.1094118056,1.0,-9999,-9999,-9999,-9999,13.0241069444,1.0,387.737361111,1.0,409.142,1.0,14.095,14.202,1.0,1.0,-0.116718,3.0,32.9736,0.999306,54.951,0.538087,14.5745,1.0,24.2886,1.03042,-1.50923,0.989583,0.0791635,-1.54326,-1.52052,-1.49119,0.983333,0.989583,0.99375,3.92844,3.91821,3.98351,4.05632,5.481,5.45729,5.4953,5.55162,4.55431,4.37631,4.48645,4.57715,5.42347,5.44702,5.5409,5.60833,-9999,-9999
201310,12.472,1.0,197.595,73.185,1.0,340.486,1.0,2.637,1.0,101.383,1.0,3.557,1.0,3.611,1.0,0.466905989021,0.573252688172,28.1817222175,0.997983870968,-9999,-9999,-9999,-9999,8.3314327957,1.0,375.99327957,1.0,408.061,0.99664,12.734,12.599,1.0,1.0,-0.356149,3.0,15.2786,0.994624,25.462,0.281477,-11.2065,0.994624,-18.6758,0.856851,0.167273,0.962366,0.0727844,0.169111,0.181257,0.200881,0.962366,0.962366,0.962366,3.151,3.15619,3.21391,3.23582,2.97022,2.98779,3.02697,3.05449,4.60597,4.64352,4.72085,4.81093,4.00001,3.92066,3.94771,3.99106,-9999,-9999
201311,6.573,1.0,117.252,31.364,1.0,322.109,1.0,1.202,1.0,101.674,1.0,3.954,1.0,3.081,1.0,-9999,-9999,3.60631736111,1.0,-9999,-9999,-9999,-9999,3.8698375,1.0,345.502916667,1.0,421.041,0.461111,9.567,9.01,1.0,1.0,-1.29624,3.0,4.16544,0.456944,2.09498,0.149206,-22.4547,0.458333,-11.2935,0.862972,1.25454,0.398611,0.0919014,1.26115,1.29678,1.31665,0.410417,0.404861,0.396528,2.014,2.01613,2.0772,2.12327,0.739567,0.716677,0.816513,0.843602,2.6768,2.67827,2.89182,3.08013,1.48142,1.46261,1.47496,1.48283,-9999,-9999
201312,6.072,1.0,81.3706,30.82,1.0,307.795,1.0,1.757,1.0,101.861,1.0,1.923,1.0,4.194,1.0,0.638882140211,0.755376344086,-9.40011357527,1.0,-9999,-9999,-9999,-9999,4.63850672043,1.0,342.653763441,1.0,415.821,1.0,7.96,7.489,1.0,1.0,-1.13437,3.0,2.81779,0.998656,1.41719,0.19549,-19.3768,0.999328,-9.74546,1.09388,1.41011,0.992608,0.0884495,1.34843,1.41601,1.44727,0.991263,0.992608,0.992608,2.11874,2.11512,2.12498,2.16134,0.699538,0.709224,0.714067,0.729522,2.88259,2.72755,2.81753,3.07793,0.742879,0.754853,0.777633,0.838953,-9999,-9999
201401,5.954,1.0,97.8486,30.963,1.0,309.176,1.0,1.69,1.0,100.649,1.0,1.573,1.0,4.091,1.0,0.640703165738,0.729166666667,-7.33204032258,1.0,-9999,-9999,-9999,-9999,4.22620094086,1.0,342.607930108,1.0,407.764,1.0,7.776,7.376,1.0,1.0,-0.929472,3.0,2.83128,1.0,1.21854,0.221127,-17.7077,1.0,-7.62111,0.782574,0.940127,0.997312,0.0802206,0.8391,0.923981,0.964049,0.995296,0.995968,0.997984,1.49182,1.44436,1.49182,1.51654,0.567483,0.552453,0.559794,0.592842,2.7103,2.50019,2.55559,2.57592,0.938311,1.03749,1.07796,1.11875,-9999,-9999
201402,6.534,1.0,161.401,55.637,1.0,304.862,1.0,2.227,1.0,100.433,1.0,1.699,1.0,4.725,1.0,0.751663253742,0.731398809524,7.76377008929,1.0,-9999,-9999,-9999,-9999,6.67026041667,1.0,345.352455357,1.0,406.462,1.0,7.35,7.073,1.0,1.0,-0.575327,3.0,6.7766,0.999256,6.26675,0.233477,-9.36037,1.0,-8.65612,0.931634,0.692054,0.997024,0.0783169,0.674222,0.688427,0.695129,0.995536,0.997024,0.997024,1.73162,1.71903,1.72539,1.7318,1.03871,1.03314,1.03773,1.04046,3.9435,3.75153,3.90426,3.96889,2.09849,1.90657,2.03068,2.09213,-9999,-9999
201403,9.344,1.0,257.747,125.225,1.0,304.42,1.0,4.624,1.0,101.71,1.0,0.419,1.0,3.195,1.0,0.474124324704,0.688844086022,55.6459795527,0.999327956989,-9999,-9999,-9999,-9999,13.3496942204,1.0,359.346639785,1.0,412.384,0.997984,8.197,8.155,1.0,1.0,-0.00582728,3.0,15.8981,0.997984,22.5616,0.31182,23.6197,0.997312,33.5197,1.02079,-0.428997,0.965054,0.070325,-0.529357,-0.464066,-0.406473,0.964382,0.964382,0.965054,2.80906,2.70989,2.84893,2.95586,3.30512,3.24665,3.30512,3.36233,3.29502,2.86471,3.12366,3.20243,3.54414,3.44502,3.54271,3.59988,-9999,-9999
201404,12.376,1.0,362.625,168.255,1.0,328.264,1.0,5.174,1.0,101.55,1.0,0.153,1.0,3.044,1.0,-9999,-9999,100.860224084,0.997916666667,-9999,-9999,-9999,-9999,16.7776423611,1.0,377.034375,1.0,412.339,0.78125,10.478,10.79,1.0,1.0,0.560956,3.0,26.3224,0.775,31.5844,0.453997,52.4311,0.78125,62.9122,1.08551,-2.18921,0.736806,0.0926158,-2.34417,-2.23719,-2.20467,0.698611,0.738889,0.738889,3.46554,3.44059,3.49859,3.52437,5.68216,5.67696,5.75862,5.79614,3.57144,3.2572,3.376,3.57144,5.35935,5.40598,5.48841,5.65281,-9999,-9999
201405,13.449,1.0,444.92,192.242,1.0,337.797,1.0,5.251,1.0,101.605,1.0,1.751,1.0,3.297,1.0,0.539281630859,0.786290322581,127.845461694,1.0,-9999,-9999,-9999,-9999,18.6292016129,1.0,383.031922043,1.0,406.751,1.0,11.788,12.101,1.0,1.0,0.621692,3.0,41.7413,0.999328,54.2115,0.605794,56.2379,0.999328,73.039,1.15204,-3.64289,0.994624,0.0883088,-3.64808,-3.63923,-3.62458,0.99328,0.994624,0.994624,3.51892,3.46465,3.49174,3.52457,7.14961,7.08924,7.13605,7.17079,4.1405,4.29972,4.35941,4.4667,7.52262,7.4847,7.53891,7.62474,-9999,-9999
201406,16.056,1.0,483.043,223.842,1.0,349.3,1.0,6.307,1.0,101.916,1.0,0.895,1.0,2.784,0.990278,0.431315737958,0.803472222222,154.233135417,1.0,-9999,-9999,-9999,-9999,21.6855722222,1.0,397.127152778,1.0,397.455,0.999306,13.762,14.232,1.0,1.0,0.845474,3.0,60.7719,0.997917,78.214,0.728559,58.2591,0.999306,74.98,1.0796,-4.78644,0.993056,0.083066,-4.75753,-4.74179,-4.73004,0.991667,0.995833,0.991667,4.24766,4.20054,4.23348,4.27967,8.99101,8.93314,8.99101,9.04058,4.80738,4.84941,5.06997,5.30625,9.47757,9.34418,9.47085,9.54712,-9999,-9999
201407,19.058,1.0,465.1,191.743,1.0,377.102,1.0,6.473,1.0,101.502,1.0,2.676,1.0,2.912,1.0,0.447119804,0.810483870968,135.937188172,1.0,-9999,-9999,-9999,-9999,18.6986512097,1.0,414.159610215,1.0,393.167,1.0,15.948,16.598,1.0,1.0,1.25971,3.0,55.9313,0.999328,73.7251,0.798736,46.1239,1.0,60.7976,1.07621,-3.00256,0.991263,0.0942494,-3.02969,-3.00873,-2.98932,0.992608,0.991935,0.988575,4.99481,4.91667,4.98242,5.04457,7.86829,7.95655,7.99432,8.02392,5.57008,5.2206,5.67111,5.83323,8.50295,7.96646,8.22306,8.43326,-9999,-9999
201408,15.945,1.0,396.83,151.037,1.0,358.123,1.0,4.504,1.0,101.272,1.0,4.104,1.0,3.114,0.94422,0.469341199773,0.796370967742,95.9719910919,0.997311827957,-9999,-9999,-9999,-9999,15.1205954301,1.0,395.323521505,1.0,393.203,0.99664,15.704,15.75,1.0,1.0,0.0812675,3.0,48.6853,0.99664,74.9295,0.670322,14.6843,1.0,22.6,1.01837,-1.91141,0.985215,0.0758892,-2.02395,-1.95637,-1.91141,0.985215,0.983871,0.985215,4.1805,4.13411,4.21545,4.31975,6.14314,6.0414,6.21619,6.33087,5.665,5.63872,5.69384,5.84698,7.42275,7.13421,7.34979,7.41086,-9999,-9999
201409,16.315,1.0,299.926,130.853,1.0,359.112,1.0,4.299,1.0,101.943,1.0,0.491,1.0,2.471,0.997917,0.322534871498,0.791666666667,76.5900916503,0.991666666667,-9999,-9999,-9999,-9999,13.2663439815,0.997916666667,396.878787037,0.997916666667,401.973,1.0,15.243,15.409,1.0,1.0,0.235542,3.0,35.3925,0.998611,47.0483,0.569466,24.703,0.999306,32.8384,0.927151,-1.5776,0.9875,0.0732814,-1.72212,-1.62174,-1.57014,0.983333,0.984028,0.984722,4.00155,3.92727,4.00252,4.1044,5.60823,5.61842,5.64554,5.70061,4.56269,4.52698,4.62558,4.75736,6.02204,5.82805,5.8813,5.94561,-9999,-9999
201410,13.359,1.0,197.595,68.487,1.0,349.979,1.0,2.767,1.0,101.526,1.0,2.194,1.0,3.214,1.0,0.453735912666,0.831989247312,29.9096135753,1.0,-9999,-9999,-9999,-9999,7.45589919355,1.0,380.707123656,1.0,403.14,0.988575,14.117,13.936,1.0,1.0,-0.367065,3.0,13.9609,0.995968,18.5586,0.362163,-10.0396,1.0,-13.346,0.924257,0.433935,0.979839,0.0540676,0.423787,0.434192,0.45357,0.979839,0.979839,0.975134,3.27436,3.24843,3.28671,3.48984,2.79351,2.83059,2.85436,3.03395,3.56762,3.58643,3.74725,3.86242,3.05046,2.97694,3.05046,3.105,-9999,-9999
201411,8.451,1.0,117.252,41.678,1.0,322.031,1.0,1.608,1.0,101.046,1.0,1.153,1.0,3.124,1.0,0.419275057283,0.716666666667,2.34266736111,1.0,-9999,-9999,-9999,-9999,5.49430486111,1.0,355.20125,1.0,416.493,1.0,11.319,11.006,1.0,1.0,-1.24125,3.0,4.26017,0.999306,0.995982,0.165693,-5.54408,0.999306,-1.29615,0.612077,0.335574,0.999306,0.0746155,0.184251,0.330451,0.36253,0.998611,0.999306,0.999306,1.86847,1.73272,1.89098,1.96078,1.56053,1.55524,1.57517,1.59825,3.44834,2.67414,2.79832,2.94037,2.06099,1.9662,1.99474,2.06648,-9999,-9999
201412,4.709,1.0,81.3706,19.154,1.0,311.813,1.0,1.213,1.0,101.895,1.0,2.171,1.0,3.648,1.0,0.615761078249,0.737903225806,-9.51045079166,0.997983870968,-9999,-9999,-9999,-9999,3.11537634409,1.0,336.37594086,1.0,413.406,1.0,8.137,7.383,1.0,1.0,-1.58453,3.0,1.76989,0.999328,0.413782,0.178174,-35.8448,1.0,-8.38012,0.990713,1.42982,0.945565,0.0935788,1.40172,1.43115,1.45607,0.944892,0.945565,0.945565,1.93276,1.90358,1.92627,1.93549,0.494604,0.436888,0.470672,0.498586,3.40307,3.18289,3.49445,3.82429,0.965323,0.758641,0.863795,0.927154,-9999,-9999
