TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200001,-8.722,1.0,134.752,61.784,0.991935,244.178,0.0,1.137,1.0,96.096,0.999328,1.044,1.0,2.688,0.477151,-9999,-9999,-9999,-9999,126.195452285,1.0,-9999,-9999,-9999,-9999,376.922,1.0,-9999,-9999,-9999,1.0,55.6128,0.0,104.145,-9999,19.612,0.0,36.7272,-9999,0.630784,0.0,-9999,0.365137,0.448955,0.652596,0.0,0.0,0.0,1.63683,1.64147,1.70661,1.82445,0.990144,1.0272,1.28366,1.34642,1.50125,1.54924,1.67147,1.68216,0.717313,0.711025,0.727367,0.730655,-9999,-9999
200002,-3.378,1.0,199.545,94.947,0.998563,261.865,0.0,1.565,1.0,95.964,1.0,1.625,1.0,2.749,0.689655,-9999,-9999,-9999,-9999,195.479045977,1.0,-9999,-9999,-9999,-9999,378.939,1.0,-9999,-9999,-9999,1.0,55.4833,0.0,117.732,-9999,18.7696,0.0,39.828,-9999,0.629555,0.0,-9999,0.361391,0.453421,0.649942,0.0,0.0,0.0,2.06214,2.07824,2.16183,2.32131,1.49131,1.51046,1.71579,1.80616,1.77266,1.82933,1.97366,1.98629,1.02226,1.00737,1.03187,1.03833,-9999,-9999
200003,2.997,1.0,292.474,135.539,1.0,276.896,0.0,3.172,1.0,95.949,0.997984,1.215,1.0,2.741,0.550403,-9999,-9999,-9999,-9999,283.159311156,1.0,-9999,-9999,-9999,-9999,379.159,1.0,-9999,-9999,-9999,1.0,55.6128,0.0,110.852,-9999,19.612,0.0,39.0922,-9999,0.630784,0.0,-9999,0.365137,0.448955,0.652596,0.0,0.0,0.0,2.55662,2.56543,2.72332,2.90389,2.10376,2.10376,2.20532,2.34577,2.07259,2.13885,2.3076,2.32236,1.3646,1.33869,1.37179,1.38304,-9999,-9999
200004,4.345,1.0,386.418,181.084,1.0,289.551,0.0,4.106,1.0,95.911,1.0,2.042,1.0,2.969,1.0,-9999,-9999,-9999,-9999,379.5978625,1.0,-9999,-9999,-9999,-9999,377.518,1.0,-9999,-9999,-9999,1.0,55.5502,0.0,97.103,-9999,19.2049,0.0,33.5705,-9999,0.63019,0.0,-9999,0.363326,0.451113,0.651313,0.0,0.0,0.0,2.65649,2.66391,2.85008,3.02246,2.21868,2.22161,2.30561,2.45699,2.13023,2.19833,2.37177,2.38695,1.69062,1.65076,1.69782,1.70957,-9999,-9999
200005,13.042,1.0,455.92,222.555,1.0,328.748,0.0,5.227,1.0,95.523,0.998656,1.65,1.0,2.589,0.995968,-9999,-9999,-9999,-9999,473.397959005,1.0,-9999,-9999,-9999,-9999,377.321,1.0,-9999,-9999,-9999,1.0,55.527,0.0,74.9457,-9999,18.839,0.0,25.4273,-9999,0.623103,0.0,-9999,0.36139,0.45335,0.644738,0.0,0.0,0.0,3.2741,3.27449,3.56411,3.65019,2.96524,2.91492,2.9499,3.00289,2.47559,2.55532,2.75629,2.77393,2.04567,1.99463,2.05395,2.06721,-9999,-9999
200006,15.338,1.0,485.885,221.412,0.997222,349.633,0.0,4.519,1.0,95.734,1.0,4.107,1.0,2.48,1.0,-9999,-9999,-9999,-9999,473.720820139,1.0,-9999,-9999,-9999,-9999,370.427,1.0,-9999,-9999,0.555209,0.177778,57.7461,0.0,67.0034,-9999,19.8492,0.0,23.0312,-9999,0.550064,0.0,-9999,0.312413,0.386055,0.569015,0.0,0.0,0.0,3.42805,3.43041,3.72522,3.85398,3.26826,3.12367,3.18164,3.26855,2.55888,2.64129,2.84902,2.86726,2.03446,1.98451,2.04281,2.05627,-9999,-9999
200007,18.476,1.0,469.249,231.081,1.0,363.44,0.0,4.943,1.0,96.087,1.0,4.364,1.0,2.097,0.995296,-9999,-9999,-9999,-9999,501.383434169,0.998655913978,-9999,-9999,-9999,-9999,366.04,1.0,-9999,-9999,-0.0500671,0.0,68.8683,0.0,78.9759,-9999,20.5763,0.0,23.5963,-9999,0.136771,0.0,-9999,0.153057,0.169385,0.189495,0.0,0.0,0.0,3.62795,3.63208,3.9419,4.11345,4.18662,3.42959,3.80102,3.95755,2.66457,2.75038,2.9667,2.98568,2.11233,2.05893,2.12077,2.13422,-9999,-9999
200008,18.258,1.0,410.083,212.502,1.0,361.569,0.0,4.578,1.0,96.348,1.0,1.505,1.0,2.058,1.0,-9999,-9999,-9999,-9999,457.499209949,0.999327956989,-9999,-9999,-9999,-9999,368.846,1.0,-9999,-9999,-0.252501,0.0483871,63.9747,0.0,51.2821,1.8956,17.8973,0.0,14.3465,1.71904,0.510415,0.0,0.127949,0.518541,0.552521,0.573251,0.0,0.0,0.0,3.61643,3.62044,3.92989,4.09753,3.77604,3.06792,3.41948,3.54843,2.65891,2.74454,2.9604,2.97934,1.9567,1.90758,1.96457,1.97716,-9999,-9999
200009,12.388,1.0,323.904,167.395,0.984722,329.384,0.0,4.304,1.0,96.743,1.0,0.284,1.0,2.58,0.993056,0.334245961717,0.585416666667,78.5746898597,0.740277777778,346.143514317,0.999305555556,-9999,-9999,-9999,-9999,377.977,1.0,13.184,0.984722,7.38716,0.979167,47.6999,0.740278,38.2362,0.496211,16.8364,0.74375,13.496,0.451117,0.948386,0.708333,0.0244361,0.943963,0.961045,0.975018,0.720139,0.703472,0.704861,3.06109,3.06203,3.19732,3.23014,2.38708,2.09296,2.24047,2.30983,3.0232,2.6091,3.11604,3.3029,1.81723,1.49886,1.79231,1.82435,-9999,-9999
200010,8.275,1.0,229.31,114.833,1.0,309.839,0.0,3.388,1.0,96.391,1.0,0.764,1.0,2.485,0.987231,0.292963700898,0.782930107527,46.3564236111,0.870967741935,232.211479167,1.0,-9999,-9999,-9999,-9999,391.693,1.0,8.745,0.989919,-14.3685,0.989919,26.072,0.96371,35.7323,0.3514,16.5577,0.963038,22.6928,0.438445,1.38406,0.910618,0.0155517,1.36657,1.37279,1.39123,0.908602,0.907258,0.915995,1.58394,1.58212,1.58997,1.64384,0.255744,0.208423,0.214769,0.25479,3.94541,1.32551,4.01078,4.78348,1.99371,0.554513,1.79367,2.0248,-9999,-9999
200011,-0.995,1.0,152.159,52.794,1.0,290.47,0.0,0.998,1.0,95.645,0.988194,1.044,1.0,2.911,0.946528,-9999,-9999,-9999,-9999,108.493326389,1.0,-9999,-9999,-9999,-9999,378.98,1.0,4.482,0.997222,-14.9793,0.997222,5.56565,0.059028,7.62785,0.460367,2.78318,0.065972,3.81441,0.559517,0.801433,0.0673611,0.0185635,0.792552,0.800836,0.80276,0.0673611,0.0673611,0.0652778,0.807234,0.780366,0.801617,0.808718,-0.0303235,-0.0139253,0.00484503,0.018799,1.94106,0.798332,1.97047,2.31161,0.747533,0.174934,0.684328,0.76072,-9999,-9999
200012,-13.317,1.0,117.338,50.343,0.998656,245.662,0.0,0.363,1.0,96.219,0.991935,0.363,1.0,2.462,0.991935,-9999,-9999,-9999,-9999,98.4692305108,1.0,-9999,-9999,-9999,-9999,377.879,1.0,1.309,1.0,-13.5694,1.0,0.885048,0.534946,2.07747,0.046723,4.22825,0.52957,9.92494,0.251091,0.24552,0.534274,0.00506982,0.246314,0.250656,0.255144,0.534274,0.534946,0.530914,0.28997,0.268027,0.285152,0.289656,0.0110084,0.0182194,0.0325082,0.036549,0.435822,0.345913,0.438279,0.473407,0.126962,0.0430933,0.115519,0.129108,-9999,-9999
200101,-7.199,1.0,134.752,60.362,0.998656,263.295,0.0,0.523,1.0,95.721,1.0,1.009,1.0,2.789,0.975134,0.294876928825,0.958333333333,3.2575094086,1.0,121.150538306,1.0,-9999,-9999,-9999,-9999,380.061,1.0,0.997,1.0,-12.3115,1.0,0.883351,1.0,1.65424,0.0417546,4.01972,1.0,7.52767,0.245261,0.319892,0.987231,0.00524258,0.319796,0.323689,0.352474,0.987231,0.995296,0.983199,0.305694,0.301283,0.310569,0.316722,-0.0152743,-0.0388919,-0.0241919,-0.0165842,0.407905,0.403927,0.408676,0.413701,0.000602208,0.0,0.000354723,0.000607731,-9999,-9999
200102,-11.287,1.0,198.079,101.198,1.0,241.142,0.0,0.511,1.0,96.099,1.0,0.818,1.0,2.865,0.947173,0.30450641083,0.922619047619,11.2026532738,1.0,207.582869792,1.0,-9999,-9999,-9999,-9999,379.879,0.995536,0.864,1.0,-10.082,1.0,1.28231,1.0,2.40136,0.0489167,10.0924,0.994792,18.8999,0.308626,0.353401,0.986607,0.00531405,0.351511,0.352605,0.353401,0.986607,0.971726,0.986607,0.275075,0.266558,0.278882,0.288792,-0.0722859,-0.0843471,-0.0709897,-0.0649961,0.318954,0.316477,0.319047,0.320155,4.85738e-06,0.0,4.01578e-06,7.62774e-06,-9999,-9999
200103,-3.638,1.0,289.235,163.059,1.0,259.148,0.0,0.703,1.0,95.843,1.0,0.596,1.0,2.697,1.0,0.277350140296,0.979838709677,31.9176948925,1.0,332.808770833,1.0,141.99485506,0.522177419355,-9999,-9999,379.651,1.0,0.763,1.0,-10.9306,1.0,5.20176,1.0,12.3344,0.13399,12.8685,1.0,30.5138,0.290752,0.408602,0.991263,0.0048461,0.408484,0.410102,0.418034,0.990591,0.990591,0.987231,0.375096,0.348676,0.355155,0.375486,-0.0604785,-0.0600333,-0.0542291,-0.0418777,0.534863,0.528023,0.533448,0.535369,0.0189253,0.0180904,0.0189253,0.0193402,-9999,-9999
200104,5.933,1.0,383.618,177.247,1.0,306.277,0.0,1.961,1.0,95.84,0.997917,3.818,1.0,3.149,1.0,0.37880107271,0.902083333333,83.5809166667,1.0,365.704640278,1.0,-9999,-9999,-9999,-9999,386.886,1.0,2.812,1.0,-7.46235,1.0,27.1398,0.999306,47.1132,0.351546,25.3202,0.999306,43.9544,0.558485,0.995465,0.975694,0.00941627,0.990348,0.994499,0.997021,0.978472,0.974306,0.969444,1.13134,1.12391,1.13029,1.1351,0.143408,0.128633,0.136883,0.140565,1.34822,1.31058,1.34822,1.48231,0.854261,0.79643,0.852366,0.870309,-9999,-9999
200105,12.374,1.0,454.205,209.724,1.0,332.706,0.0,3.896,1.0,95.682,0.977823,2.836,1.0,2.693,1.0,0.323391567382,0.805779569892,104.23306576,0.824596774194,441.837172043,1.0,48.9119732469,0.547715053763,-9999,-9999,385.784,1.0,9.486,1.0,-7.96549,1.0,55.8221,0.989247,63.4653,0.465417,40.8876,0.988575,46.486,0.491836,0.0102094,0.978495,0.0225994,-0.0049698,0.00780196,0.0139765,0.973118,0.978495,0.976478,2.64853,2.56613,2.62417,2.687,2.61284,2.56616,2.61284,2.67381,2.24986,2.24568,2.32938,2.34058,2.58783,2.51706,2.57399,2.58949,-9999,-9999
200106,16.819,1.0,485.635,227.622,1.0,356.768,0.0,4.591,1.0,95.942,0.894444,2.778,1.0,2.746,1.0,0.306152049753,0.995833333333,114.818569684,0.959027777778,490.654972725,0.999305555556,71.7840248783,0.658333333333,-9999,-9999,376.162,1.0,11.592,0.999306,-5.96915,0.999306,75.1009,0.835417,88.3401,0.588575,29.2639,0.831944,34.4227,0.43118,-2.03998,0.820139,0.035908,-2.06106,-2.04211,-2.02353,0.824306,0.816667,0.811111,4.90777,4.53895,4.78403,4.86925,6.44381,6.592,6.80746,6.90851,4.08579,4.05528,4.75076,4.96704,6.57444,6.26629,6.63617,6.80181,-9999,-9999
200107,19.053,1.0,470.504,242.352,1.0,366.505,0.0,6.843,1.0,96.072,0.860887,2.74,1.0,2.229,0.982527,0.263194737515,0.90188172043,123.981491935,1.0,527.047102151,1.0,84.8358919464,0.672043010753,-9999,-9999,377.406,1.0,13.947,1.0,2.47808,1.0,89.5941,0.574597,104.621,0.68207,27.9806,0.574597,32.6737,0.435159,-1.78802,0.581989,0.0508717,-1.81987,-1.75004,-1.72041,0.586022,0.579973,0.586022,5.67489,5.64343,5.67494,5.91866,7.42149,7.42149,7.48243,7.75223,6.05167,6.02078,6.29082,6.55307,8.71181,8.32314,8.59085,8.78242,-9999,-9999
200108,18.834,1.0,412.529,219.385,1.0,365.397,0.0,6.503,1.0,96.094,0.997312,1.663,1.0,2.32,1.0,0.26614258311,0.989919354839,114.827525538,1.0,477.434186156,1.0,76.6239687982,0.619623655914,-9999,-9999,384.328,1.0,14.79,1.0,1.51061,1.0,81.9147,1.0,89.8025,0.699667,21.449,1.0,23.5144,0.447035,-0.942661,0.96707,0.0424585,-0.944225,-0.934891,-0.897951,0.96707,0.965726,0.941532,5.84271,5.51548,5.7372,5.85393,6.37741,6.47684,6.6774,6.74285,4.18423,4.05986,4.37465,4.69,5.81882,5.80861,5.98254,6.20566,-9999,-9999
200109,12.345,1.0,326.988,155.334,1.0,335.808,0.0,3.437,1.0,96.32,0.997917,2.085,1.0,2.284,0.997917,0.262262204802,0.972222222222,74.5897159722,1.0,329.770045139,1.0,51.6861473324,0.552083333333,-9999,-9999,382.375,1.0,11.974,1.0,-4.1852,1.0,38.775,0.997917,46.398,0.497708,26.9933,0.997222,32.3,0.424534,0.432626,0.94375,0.0292156,0.418398,0.453423,0.49818,0.947917,0.829861,0.923611,4.06698,3.7805,3.88293,4.07477,3.34152,3.3621,3.43488,3.57635,3.23632,3.10859,3.45413,3.61922,3.58404,3.5484,3.63459,3.77292,-9999,-9999
200110,5.879,1.0,232.287,104.72,1.0,304.795,0.0,2.444,1.0,95.685,0.999328,2.649,1.0,2.914,0.990591,0.311978208501,0.930779569892,34.4940565523,0.981182795699,215.579199597,1.0,-9999,-9999,-9999,-9999,380.493,1.0,7.006,1.0,-17.8052,1.0,15.2491,0.99664,26.5048,0.291278,13.8664,0.99664,24.1014,0.548329,1.16591,0.987231,0.0115748,1.14491,1.15214,1.15841,0.968414,0.977151,0.987231,1.47763,1.41907,1.46099,1.46911,0.29726,0.281751,0.301276,0.309386,1.44155,1.26485,1.34976,1.46146,0.345102,0.272928,0.293591,0.338179,-9999,-9999
200111,4.404,1.0,154.124,60.149,1.0,302.979,0.0,1.872,1.0,95.903,1.0,1.902,1.0,2.834,0.999306,0.343093391887,0.9,10.3584521632,0.928472222222,121.8579625,1.0,-9999,-9999,-9999,-9999,381.261,1.0,4.447,1.0,-18.0524,1.0,5.95192,1.0,16.3162,0.13782,3.55536,1.0,9.74645,0.506075,0.851633,0.99375,0.00721483,0.842518,0.854132,0.86098,0.998611,0.994444,0.99375,0.941924,0.922897,0.935226,0.950519,0.0826241,0.0800363,0.0848596,0.0894953,0.834861,0.831296,0.85499,0.873764,0.0702929,0.0601812,0.0641771,0.0691862,-9999,-9999
200112,-4.313,1.0,117.66,44.209,1.0,268.432,0.0,0.633,1.0,95.582,0.989919,1.271,1.0,3.075,0.985215,0.348819977035,0.816532258065,-2.47791812614,0.859543010753,87.3289314516,1.0,-9999,-9999,-9999,-9999,381.252,0.981183,1.836,1.0,-15.5391,1.0,2.58719,0.981183,5.05344,0.079399,1.5279,0.985215,2.98437,0.395595,0.433561,0.97043,0.00554365,0.432478,0.433125,0.436626,0.97043,0.97043,0.969086,0.433307,0.429716,0.431923,0.438812,-0.00212502,-0.00384485,-0.00180095,0.00133761,0.495684,0.490152,0.495684,0.511623,0.0271864,0.0212298,0.0241727,0.0258164,-9999,-9999
200201,-5.933,1.0,134.752,57.297,1.0,260.786,0.0,0.819,1.0,95.488,0.999328,0.371,1.0,2.61,1.0,0.293024865591,1.0,6.02756586022,1.0,114.762899194,1.0,-9999,-9999,-9999,-9999,380.393,1.0,0.395,1.0,-23.1293,1.0,2.35177,1.0,5.32118,0.0647045,6.45716,1.0,14.6102,0.284051,0.258647,0.998656,0.00418089,0.258926,0.260033,0.261698,0.998656,0.998656,0.998656,0.248292,0.238429,0.245726,0.24885,-0.0150055,-0.0200394,-0.0141481,-0.0132857,0.276837,0.277171,0.281116,0.290629,0.0134035,0.0136301,0.0153664,0.0203656,-9999,-9999
200202,-4.748,1.0,198.079,95.369,1.0,260.205,0.0,1.075,1.0,95.634,1.0,1.65,1.0,3.377,0.982143,0.367888020833,0.702380952381,14.6354733333,0.708333333333,197.353623512,1.0,-9999,-9999,-9999,-9999,380.426,1.0,-0.229,1.0,-18.3831,1.0,3.58094,0.978423,9.21021,0.0741816,10.3722,0.979911,26.6773,0.353559,0.219339,0.945685,0.00538839,0.219431,0.222262,0.223849,0.945685,0.933036,0.950893,0.205692,0.203405,0.205085,0.207293,-0.0165001,-0.0171264,-0.0165818,-0.015673,0.356587,0.338027,0.349986,0.356121,0.0347066,0.020512,0.0301071,0.0392882,-9999,-9999
200203,-7.281,1.0,289.235,151.671,0.969086,244.958,0.0,0.561,1.0,95.964,0.958333,2.847,1.0,2.966,0.979839,0.2998125,0.967741935484,28.599609543,1.0,326.733642473,1.0,146.002184733,0.506048387097,-9999,-9999,380.2,1.0,-0.552,1.0,-15.4878,1.0,4.79137,0.991935,9.05349,0.0845786,18.7335,0.991263,35.3977,0.325994,0.274599,0.983199,0.00446982,0.274621,0.276232,0.279355,0.982527,0.979839,0.977823,0.2374,0.212741,0.226869,0.235941,-0.0480361,-0.0618574,-0.0496612,-0.0471276,0.291252,0.287621,0.29059,0.294467,0.00473993,0.00473993,0.00584318,0.00705975,-9999,-9999
200204,3.585,1.0,383.618,196.521,1.0,296.708,0.0,0.888,1.0,95.951,0.999306,7.526,1.0,2.984,0.976389,0.349525518049,0.923611111111,77.4942958333,1.0,372.997847917,1.0,71.3983230683,0.570138888889,-9999,-9999,380.998,1.0,0.277,1.0,-3.82904,1.0,14.7055,1.0,32.4433,0.308848,22.2201,1.0,49.0221,0.474178,0.728793,0.969444,0.00785574,0.720145,0.728812,0.732069,0.963889,0.969444,0.969444,0.785454,0.775427,0.786676,0.803873,0.092883,0.0528458,0.0585227,0.0746559,0.817057,0.82351,0.862991,0.882948,0.00925772,0.00134213,0.00362778,0.00976173,-9999,-9999
200205,8.754,1.0,454.205,254.534,1.0,305.566,0.0,3.317,1.0,95.983,1.0,5.403,1.0,3.219,0.995968,0.376581362007,0.996639784946,114.312566532,1.0,476.093557796,1.0,46.0853703424,0.605510752688,-9999,-9999,380.766,1.0,5.455,1.0,-4.0521,1.0,40.3597,0.999328,50.792,0.584989,53.566,0.997984,67.4119,0.587914,0.968606,0.994624,0.0128686,0.958975,0.968,0.975361,0.993952,0.994624,0.981183,1.4952,1.49706,1.5516,1.56488,0.540425,0.53534,0.5687,0.599154,1.58707,1.5981,1.66786,1.68711,0.834258,0.79719,0.823424,0.844446,-9999,-9999
200206,17.401,1.0,485.635,243.333,1.0,363.139,0.0,4.24,1.0,95.934,0.984722,2.479,1.0,2.661,0.997222,0.310354344315,0.991666666667,108.565198611,1.0,462.576220139,1.0,74.2348376046,0.686111111111,-9999,-9999,380.344,1.0,11.454,1.0,-6.94931,1.0,72.5155,0.997222,84.2071,0.65668,26.9173,0.996528,31.2572,0.459354,-1.77375,0.972917,0.0373569,-1.77315,-1.75454,-1.7272,0.974306,0.94375,0.949306,4.6731,4.46982,4.51008,4.67578,6.15631,6.24534,6.27748,6.38943,4.36635,4.34333,4.40464,4.48483,5.95103,5.86533,5.98463,6.03216,-9999,-9999
200207,20.954,1.0,470.504,283.952,0.995968,376.739,0.0,7.345,1.0,96.158,1.0,3.51,1.0,2.152,0.954973,0.253789021297,0.832661290323,139.784541363,0.858870967742,554.950660647,0.998655913978,106.654729593,0.563172043011,-9999,-9999,382.386,1.0,14.499,1.0,0.440892,1.0,97.183,0.965054,111.047,0.754328,18.8062,0.965054,21.4891,0.336296,-1.97059,0.924059,0.0458821,-1.98439,-1.97227,-1.92537,0.929435,0.923387,0.865591,6.39708,6.01254,6.16774,6.39708,7.98463,8.00043,8.16697,8.32633,6.26974,6.16698,6.30536,6.76936,8.64326,8.66577,8.75709,8.94459,-9999,-9999
200208,17.989,1.0,412.529,249.424,1.0,361.772,0.0,2.932,1.0,96.25,1.0,2.497,1.0,2.416,0.995968,0.278150243976,0.968413978495,116.210349462,1.0,477.534137097,1.0,89.9829856651,0.621639784946,-9999,-9999,382.288,1.0,13.634,1.0,1.68674,1.0,81.253,0.997984,92.5149,0.778349,19.2755,0.995968,21.9472,0.439304,-1.38297,0.982527,0.0423231,-1.39607,-1.38603,-1.37683,0.983871,0.983199,0.983199,4.86541,4.79668,4.86541,4.89268,6.1996,6.17663,6.24828,6.28827,5.34998,5.14395,5.28575,5.43759,6.63881,6.64092,6.73681,6.81449,-9999,-9999
200209,14.388,1.0,326.988,157.354,0.988889,348.849,0.0,3.685,1.0,95.976,0.868056,4.575,1.0,2.343,0.994444,0.272463273045,0.782638888889,60.5710412037,0.810416666667,305.896078472,1.0,-9999,-9999,-9999,-9999,384.029,1.0,12.034,1.0,-1.45646,1.0,26.0149,0.957639,44.2555,0.506111,10.7043,0.961111,18.2097,0.379063,0.249383,0.866667,0.0323361,0.164896,0.250738,0.283977,0.825,0.869444,0.878472,2.55876,2.54109,2.57597,2.64532,2.2896,2.28638,2.38654,2.40555,2.20803,2.23099,2.38465,2.74475,2.33687,2.1707,2.20585,2.33687,-9999,-9999
200210,3.038,1.0,232.287,97.661,1.0,298.729,0.0,0.765,1.0,96.152,1.0,2.669,1.0,2.525,0.982527,0.290195630495,0.906586021505,29.4259858871,1.0,179.342369624,1.0,-9999,-9999,-9999,-9999,380.095,1.0,6.007,1.0,-17.2212,1.0,5.00638,0.993952,10.6818,0.220956,17.015,0.994624,36.3039,0.447019,0.179685,0.984543,0.0136648,0.176481,0.181943,0.198558,0.987231,0.983871,0.981855,0.577881,0.535713,0.550877,0.577881,0.356905,0.354784,0.368591,0.378276,0.419827,0.419435,0.495753,0.568378,0.323221,0.24265,0.292502,0.330581,-9999,-9999
200211,-2.457,1.0,154.124,60.377,1.0,269.983,0.0,0.703,1.0,95.649,0.966667,0.354,1.0,2.599,1.0,0.297214457071,0.997222222222,8.6828435727,0.999305555556,110.865472222,1.0,-9999,-9999,-9999,-9999,380.805,1.0,1.736,1.0,-16.6713,1.0,3.63805,0.998611,6.9012,0.0967075,9.66538,0.997917,18.3347,0.291355,0.349215,0.993056,0.00690725,0.344735,0.348715,0.349891,0.992361,0.994444,0.993056,0.362022,0.36257,0.36572,0.367359,0.0176699,0.0144322,0.0162762,0.0193678,0.654521,0.555577,0.567352,0.631619,0.0361176,0.0241095,0.0338145,0.0397151,-9999,-9999
200212,-5.838,1.0,117.66,52.151,1.0,260.759,0.0,0.703,1.0,95.619,0.989919,0.512,1.0,2.954,0.986559,0.329932857858,0.952284946237,1.25239605735,0.991935483871,94.6524072581,1.0,-9999,-9999,-9999,-9999,378.167,0.990591,0.448,1.0,-21.989,1.0,1.57687,0.999328,2.42442,0.0539993,6.01186,0.999328,9.24312,0.362293,0.25245,0.987231,0.00497433,0.25109,0.251835,0.254893,0.987231,0.987231,0.987231,0.221873,0.221807,0.224414,0.227816,-0.0242533,-0.0291304,-0.0277524,-0.0267355,0.255144,0.26848,0.286906,0.291714,0.0118304,0.00388906,0.0120896,0.0133672,-9999,-9999
200301,-12.318,1.0,134.752,67.523,1.0,232.923,0.0,0.7,1.0,96.029,1.0,0.176,1.0,2.948,0.999328,0.335692204301,1.0,6.11767002688,1.0,130.865143817,1.0,-9999,-9999,-9999,-9999,384.385,1.0,-2.019,1.0,-12.4263,1.0,1.61242,1.0,1.89946,0.0507153,14.1292,1.0,16.6445,0.34972,0.151251,0.982527,0.00615412,0.142788,0.148753,0.153295,0.979167,0.981183,0.983871,0.0903149,0.0903149,0.0986812,0.107266,-0.0402353,-0.0514864,-0.0496983,-0.0463838,0.110922,0.105642,0.10954,0.111222,0.000303769,0.000307754,0.000327211,0.0051641,-9999,-9999
200302,-12.42,1.0,198.079,117.376,0.970238,228.5,0.0,0.666,1.0,95.77,1.0,0.609,1.0,2.933,1.0,0.308576505735,0.994791666667,24.6347425595,1.0,226.632482143,1.0,-9999,-9999,-9999,-9999,383.705,1.0,-1.959,1.0,18.3402,1.0,2.2449,0.998512,2.93801,0.0435885,22.272,0.999256,29.1486,0.403509,0.148782,0.995536,0.00616275,0.129568,0.146544,0.150906,0.985119,0.995536,0.997768,0.0909938,0.0909938,0.0950573,0.0989529,-0.0501571,-0.0521126,-0.0500613,-0.0419682,0.203601,0.202107,0.215314,0.224415,0.00192198,0.00192198,0.00256998,0.00392759,-9999,-9999
200303,-3.855,1.0,289.235,149.17,0.984543,266.02,0.0,0.643,1.0,95.528,0.971102,1.303,1.0,2.87,0.979839,0.323215732833,0.965725806452,50.4732889785,1.0,301.160414651,1.0,-9999,-9999,-9999,-9999,384.457,1.0,-1.158,1.0,-1.07052,1.0,6.17598,1.0,8.89026,0.101154,29.631,1.0,42.6535,0.5426,0.31564,0.997312,0.00579217,0.307034,0.313255,0.316837,0.979167,0.99664,0.997984,0.289156,0.288604,0.289997,0.290721,-0.0295132,-0.027943,-0.0230904,-0.0205429,0.313487,0.312547,0.315394,0.325163,0.00651003,0.00616909,0.00658712,0.010528,-9999,-9999
200304,3.735,1.0,383.618,193.928,1.0,290.016,0.0,1.846,1.0,95.889,0.968056,2.562,1.0,3.007,0.952778,0.350999733129,0.877083333333,88.2662375,1.0,408.440112958,0.999305555556,57.3860687231,0.580555555556,-9999,-9999,384.109,1.0,-0.042,1.0,-13.3235,1.0,22.0116,0.990972,32.6344,0.239792,46.7948,0.995833,69.378,0.59164,0.694423,0.961806,0.00641448,0.693476,0.695405,0.697037,0.961806,0.961806,0.961806,0.701908,0.685843,0.692119,0.699595,-0.00491138,-0.00734878,-0.00170619,0.00275624,0.691364,0.690931,0.69597,0.71574,0.185742,0.167258,0.178132,0.184417,-9999,-9999
200305,10.761,1.0,454.205,230.293,1.0,314.237,0.0,3.561,1.0,95.884,0.817204,4.698,1.0,2.776,1.0,0.303721102054,0.971774193548,111.438079973,1.0,484.005415995,1.0,46.8612185923,0.662634408602,-9999,-9999,389.081,1.0,1.136,1.0,3.24125,1.0,44.7671,0.97043,55.03,0.446785,42.896,0.971774,52.73,0.586995,0.823383,0.901882,0.016736,0.779255,0.793971,0.825626,0.864247,0.893817,0.901882,1.6502,1.65612,1.75643,2.35099,1.44198,0.876926,0.964957,1.45907,0.821211,0.746006,0.787432,0.846724,0.944029,0.853591,0.906768,0.936185,-9999,-9999
