TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200611,3.725,0.209028,129.956,30.767,0.209722,304.885,0.209028,0.608,0.209028,91.35,1.0,4.825,1.0,2.73,0.316667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,396.479,0.264583,4.436,5.312,5.593,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,0.0789753,0.046528,-9999,-9999,-9.50205,0.498611,-9999,0.843065,0.676933,0.25625,0.0424352,0.675072,0.678497,0.842967,0.25625,0.25625,0.248611,2.09922,2.08146,2.09169,2.09527,1.41709,1.24,1.35276,1.42026,0.362876,0.330949,0.366738,0.396207,1.75545,1.73775,1.76477,1.78894,-9999,-9999
200612,0.968,0.0,93.7233,25.202,0.0,292.5,0.0,0.593,0.0,92.083,1.0,1.277,0.823253,2.457,0.86828,0.411032526909,0.679435483871,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,398.523,0.872312,2.895,4.079,4.444,0.877688,0.877688,0.877688,-9999,-9999,-9999,-9999,-9999,1.0,1.19331,0.81586,-9999,-9999,2.63396,0.867608,-9999,-9999,0.664335,0.432796,-9999,0.648321,0.660612,0.673174,0.360887,0.306452,0.518145,1.86642,1.86723,1.87064,1.9297,1.1951,1.19198,1.21477,1.26772,0.318293,0.290352,0.333891,0.352629,1.51167,1.47586,1.51167,1.5236,-9999,-9999
200701,1.058,0.0,110.486,25.252,0.0,296.004,0.0,0.744,0.0,91.157,0.995296,8.441,1.0,3.057,0.81586,0.522315529094,0.71438172043,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,394.561,0.827285,1.854,2.667,2.95,0.955645,0.955645,0.955645,-9999,-9999,-9999,-9999,-9999,1.0,-1.3243,0.795027,-9999,-9999,-4.7137,0.821237,-9999,-9999,1.0839,0.615591,-9999,1.06933,1.08107,1.11661,0.660618,0.618952,0.577285,2.16082,1.76583,2.11694,2.39627,0.872224,0.6965,0.932414,1.29363,2.31976,0.440544,0.454333,2.75703,1.71817,1.6231,1.73858,1.75687,-9999,-9999
200702,0.328,0.0,174.165,56.331,0.0,290.691,0.0,0.649,0.0,90.904,1.0,3.971,1.0,2.368,0.712054,0.478646856943,0.566964285714,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.291,0.720982,1.112,1.922,2.218,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,2.03021,0.697917,-9999,-9999,6.83895,0.713542,-9999,-9999,1.3095,0.388393,-9999,1.17103,1.30838,1.37653,0.460565,0.387649,0.357887,2.05669,1.64183,2.00847,2.31503,0.569972,0.334418,0.641676,0.965228,2.28674,0.347533,0.35841,2.71779,3.25413,3.13569,3.27026,3.28099,-9999,-9999
200703,3.536,0.0,268.882,108.348,0.0,289.793,0.0,1.64,0.0,91.227,1.0,6.213,1.0,1.89,0.911962,0.413160669476,0.772849462366,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,395.771,0.917339,0.983,1.545,1.773,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,9.35018,0.895833,-9999,-9999,36.6149,0.913978,-9999,-9999,-2.3633,0.5,-9999,-2.38428,-2.35251,-2.32599,0.514785,0.619624,0.454301,2.47122,2.09865,2.43493,2.66565,4.67189,4.49511,4.72426,4.98525,2.45011,0.627969,0.647624,2.91196,5.14241,5.048,5.11633,5.15706,-9999,-9999
200704,7.658,0.0,370.188,196.5,0.0,285.991,0.0,4.074,0.0,91.589,1.0,0.246,1.0,1.099,0.993056,0.334213086588,0.864583333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,388.1,1.0,3.918,3.533,3.439,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,30.1713,0.98125,-9999,1.08401,77.9574,0.995833,-9999,2.36925,-5.10377,0.424306,0.132355,-5.24778,-5.20966,-5.15736,0.571528,0.453472,0.443056,3.02857,2.75699,3.0141,3.1148,8.05953,8.01745,8.1504,8.36707,2.64322,1.22154,1.25978,3.14147,7.84936,7.73786,7.8163,7.84936,-9999,-9999
200705,12.837,0.951613,448.381,208.666,0.90121,297.568,0.951613,4.411,0.951613,90.724,0.885753,2.69,1.0,1.959,0.971102,0.418505863466,0.902553763441,146.607253086,0.869623655914,-9999,-9999,187.920525177,0.853494623656,7.42158045977,0.935483870968,90.0561237443,0.930779569892,9.47856321839,0.935483870968,353.962119253,0.935483870968,384.009,0.863575,7.571,6.429,6.102,0.952285,0.952285,0.952285,-9999,-9999,-9999,-9999,-9999,1.0,31.6539,0.995296,-9999,0.457406,67.5111,0.998656,-9999,0.865514,-3.73334,0.870296,0.0613415,-3.81932,-3.78596,-3.76083,0.831989,0.900538,0.894489,3.95767,3.79094,3.95767,4.05151,7.6769,7.52508,7.69305,7.84144,3.30694,2.72573,2.93676,3.30694,7.5236,7.2844,7.43603,7.52637,-9999,-9999
200706,16.453,1.0,484.124,208.7,1.0,317.567,1.0,5.412,1.0,90.48,1.0,5.192,1.0,1.798,0.995139,0.356356736118,0.924305555556,144.058833924,0.997916666667,416.230969119,0.999305555556,229.407453125,0.865972222222,7.05571956265,0.999305555556,110.49916523,0.517361111111,9.94336805556,1.0,370.124243056,1.0,379.356,1.0,10.734,9.492,9.109,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,47.0361,1.0,-9999,0.52112,51.7098,0.999306,-9999,0.737377,-4.62392,0.977083,0.0621576,-4.7086,-4.62392,-4.52622,0.982639,0.977083,0.967361,5.06997,4.72708,5.06997,5.28175,9.4889,9.40707,9.68697,9.79688,5.18344,4.88907,5.13105,5.43988,9.68309,9.61077,9.70776,9.90861,-9999,-9999
200707,17.006,1.0,467.183,214.991,1.0,317.69,1.0,6.772,1.0,90.991,1.0,3.487,1.0,2.318,0.997984,0.442813368697,0.9375,146.966028226,1.0,424.531182796,1.0,165.773654095,0.959005376344,7.53476478495,1.0,75.271728408,0.871639784946,11.2206787634,1.0,373.598393817,1.0,387.095,1.0,11.553,10.499,10.176,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,48.5977,1.0,-9999,0.571599,54.6199,1.0,-9999,0.78346,-4.28003,0.99328,0.0623331,-4.38966,-4.34984,-4.29947,0.944892,0.995968,0.989247,4.31405,4.26331,4.31759,4.36242,8.61484,8.5943,8.62768,8.69692,4.7926,4.23951,4.64856,4.76687,9.03724,8.75855,8.96969,9.04059,-9999,-9999
200708,16.511,1.0,402.546,180.509,0.977151,314.973,0.984543,4.846,1.0,90.566,1.0,5.322,1.0,1.615,0.993952,0.363590933913,0.890456989247,127.284388819,0.85685483871,357.808966475,0.95497311828,151.642110436,0.968413978495,5.61465514457,0.951612903226,63.103140614,0.862903225806,8.49442354985,0.951612903226,369.263667864,0.95497311828,388.999,1.0,12.072,11.271,11.025,0.983199,0.983199,0.983199,-9999,-9999,-9999,-9999,-9999,1.0,43.318,0.998656,-9999,0.528063,45.6331,0.999328,-9999,0.792773,-4.48272,0.950269,0.0583761,-4.64563,-4.51114,-4.44158,0.984543,0.893817,0.940188,4.32542,4.11483,4.30338,4.42016,8.85882,8.70689,8.81435,8.86713,5.28195,4.24115,4.50838,4.8802,9.09395,8.55215,8.91308,9.0742,-9999,-9999
200709,9.862,1.0,309.568,109.254,1.0,295.469,1.0,1.843,1.0,91.492,1.0,9.2,1.0,2.07,0.99375,0.420067464322,0.885416666667,69.9564113475,0.831944444444,205.498145833,1.0,81.9928661967,0.96875,2.78448611111,1.0,40.4875118255,0.965972222222,5.66086805556,1.0,335.960270833,1.0,394.717,1.0,8.76,9.089,9.187,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,24.0215,0.999306,-9999,0.383615,19.4269,1.0,-9999,0.647081,-2.69706,0.997917,0.0519923,-2.81336,-2.74983,-2.71916,1.0,0.999306,0.996528,3.41881,3.25114,3.33096,3.38213,6.08217,6.04563,6.09004,6.10847,2.24956,2.32296,2.38388,2.50392,5.76259,5.61567,5.70676,5.73273,-9999,-9999
200710,5.918,1.0,209.752,66.315,0.957661,289.375,1.0,1.095,1.0,91.953,1.0,3.536,1.0,1.573,0.767473,0.353812767894,0.648521505376,41.6497453457,0.641801075269,127.454691092,0.935483870968,56.9284987092,0.978494623656,1.59644345238,0.902553763441,28.4562829563,0.938172043011,3.78721631206,0.998655913978,319.51874328,1.0,406.011,0.885753,6.391,7.219,7.475,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,11.5219,0.874328,-9999,0.273122,10.8398,0.884409,-9999,0.596259,-1.34809,0.791667,0.0435558,-1.35419,-1.32201,-1.2745,0.791667,0.775538,0.774866,2.628,2.628,2.70319,2.82504,3.97245,3.96077,4.00908,4.11718,1.46731,1.20765,1.35554,1.47249,3.43227,3.36434,3.4126,3.46353,-9999,-9999
200711,-0.109,0.00902778,129.956,34.093,0.00972222,293.972,0.00902778,0.451,0.00902778,91.188,1.0,7.524,1.0,2.446,0.79375,0.459464031896,0.672222222222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,412.86,0.802778,2.833,4.182,4.624,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,2.39861,0.74375,-9999,0.220768,2.09433,0.790972,-9999,0.640089,1.47231,0.46875,0.0457018,1.40662,1.47163,1.5164,0.508333,0.46875,0.441667,1.5749,1.54735,1.85925,2.133,0.0981347,0.0981347,0.441134,0.646322,1.05245,0.574835,0.783835,0.946591,1.72946,1.66189,1.72976,1.76282,-9999,-9999
200712,-2.578,0.0,93.7233,26.837,0.0,279.338,0.0,0.411,0.0,91.819,1.0,1.677,0.0,2.564,0.784946,0.363936688898,0.600134408602,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,425.834,0.395833,1.094,2.321,2.733,0.870968,0.870968,0.870968,-9999,-9999,-9999,-9999,-9999,1.0,3.56882,0.730511,-9999,-9999,14.0379,0.790995,-9999,-9999,1.32249,0.213038,-9999,1.2833,1.31285,1.3323,0.244624,0.232527,0.161962,1.34487,1.28261,1.64686,1.88231,-0.0175736,0.00616759,0.271589,0.543105,0.916153,0.522693,0.704225,0.856771,1.44582,1.39409,1.44457,1.4683,-9999,-9999
200801,-0.338,0.0,110.486,28.587,0.0,289.305,0.0,0.66,0.0,91.659,1.0,2.588,0.0,3.634,0.921371,0.539820494695,0.748655913978,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,403.271,1.0,0.456,1.342,1.669,0.678763,0.678763,0.678763,-9999,-9999,-9999,-9999,-9999,1.0,-0.422725,0.90457,-9999,-9999,-3.64848,0.942204,-9999,-9999,1.37595,0.604839,-9999,1.34329,1.37159,1.38515,0.639113,0.578629,0.59543,1.77049,1.63363,1.74445,1.77188,0.406388,0.248299,0.382256,0.426355,0.435307,0.521665,0.619621,0.916669,1.77672,1.76175,1.78866,1.82837,-9999,-9999
200802,0.588,0.0,175.67,65.188,0.0,280.884,0.0,1.041,0.0,92.088,1.0,1.471,0.0,2.461,0.981322,0.435353619687,0.798132183908,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,395.919,0.994971,0.615,1.327,1.584,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,3.10991,0.854885,-9999,-9999,15.9245,0.989943,-9999,-9999,0.400909,0.461925,-9999,0.308995,0.379003,0.455434,0.496408,0.467672,0.413793,1.8378,1.69479,1.81029,1.83865,1.48142,1.25529,1.45879,1.49678,0.513126,0.539476,0.689434,0.978007,3.66191,3.56839,3.67288,3.7342,-9999,-9999
200803,1.536,0.0,272.305,110.932,0.0,282.143,0.0,1.328,0.0,90.361,1.0,4.781,0.0,2.555,0.959677,0.46715818315,0.811827956989,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,393.261,0.981855,0.752,1.329,1.537,0.926075,0.926075,0.926075,-9999,-9999,-9999,-9999,-9999,1.0,6.47937,0.897849,-9999,-9999,26.147,0.967742,-9999,-9999,-0.707151,0.561828,-9999,-0.705749,-0.68938,-0.646907,0.573253,0.622312,0.49328,1.90704,1.75782,1.87808,1.90773,2.58931,2.40595,2.55132,2.60083,0.572971,0.572953,0.749433,1.03632,5.69595,5.47649,5.71324,5.78766,-9999,-9999
200804,6.751,0.426389,373.247,157.289,0.274306,300.644,0.188889,2.067,0.426389,90.859,1.0,2.257,0.000694444,1.96,0.965278,0.400209834326,0.842361111111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,390.729,0.970833,3.068,3.01,3.005,0.778472,0.778472,0.776389,-9999,-9999,-9999,-9999,-9999,1.0,22.3332,0.936111,-9999,0.586461,38.9576,0.968056,-9999,0.869652,-4.60463,0.645833,0.0779555,-4.73316,-4.62796,-4.55742,0.625,0.652778,0.670139,2.18048,2.07786,2.1429,2.18047,6.78479,6.72453,6.78875,6.84722,1.1228,0.997238,1.18792,1.29919,7.62723,7.27988,7.60994,7.68659,-9999,-9999
200805,12.011,0.910618,450.312,207.904,0.91129,307.091,0.908602,3.808,0.908602,91.419,1.0,1.548,0.891129,1.303,0.957661,0.364876515817,0.826612903226,141.398881173,0.870967741935,440.059228395,0.870967741935,192.996873423,0.500672043011,14.3121527778,0.870967741935,88.5346543406,0.500672043011,-9999,-9999,373.657908951,0.870967741935,374.56,0.90793,6.936,5.939,5.681,0.908602,0.908602,0.908602,-9999,-9999,-9999,-9999,-9999,1.0,35.1735,0.906586,-9999,0.556691,59.4414,1.0,-9999,0.752841,-5.42188,0.881048,0.0785152,-5.45348,-5.42188,-5.39621,0.807124,0.881048,0.888441,3.7125,3.42401,3.56714,3.7125,9.10582,8.83086,8.98189,9.10842,4.97304,4.04502,4.54867,5.5228,10.1086,9.13593,9.43296,9.87096,-9999,-9999
200806,15.928,1.0,484.417,228.385,1.0,329.802,1.0,5.283,1.0,91.454,1.0,4.556,1.0,1.571,0.993056,0.349034361044,0.930555555556,134.939708333,0.998611111111,446.978664553,0.998611111111,198.267986111,1.0,16.5221180556,1.0,89.8612291667,1.0,21.9569097222,1.0,401.081277778,1.0,372.34,0.988889,10.316,9.099,8.733,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,53.1216,0.944444,-9999,0.652588,53.7971,1.0,-9999,0.785348,-4.88642,0.929167,0.0938729,-4.9646,-4.89367,-4.83374,0.952778,0.947222,0.915972,6.6513,5.91955,6.19757,6.34254,11.212,10.8288,10.9889,11.2254,8.04483,6.43798,7.00482,7.35905,11.9826,11.4672,11.8024,12.0599,-9999,-9999
200807,15.788,1.0,465.771,196.433,0.998656,341.624,1.0,4.482,1.0,91.395,1.0,6.669,1.0,1.701,0.995296,0.376107331649,0.903897849462,120.853125,1.0,382.362419355,1.0,154.904865591,1.0,14.0877217742,1.0,70.8575428964,0.999327956989,18.8181518817,1.0,399.54608871,1.0,365.288,1.0,11.496,10.513,10.156,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,49.3639,1.0,-9999,0.561099,36.5659,1.0,-9999,0.680233,-3.99337,0.938172,0.0770868,-4.18639,-4.01705,-3.90157,0.971102,0.938844,0.912634,4.61787,3.91846,4.61239,4.73739,8.58936,8.1204,8.60632,8.66237,5.49242,5.3541,5.64322,6.12588,8.80678,8.85334,9.12225,9.39813,-9999,-9999
200808,16.198,0.96707,399.848,198.454,0.966398,331.276,0.967742,4.619,0.96707,91.374,1.0,4.022,0.948253,2.279,0.99328,0.369116901829,0.918010752688,117.491001698,0.948252688172,407.629864035,0.60752688172,160.712681139,0.553091397849,13.6217365741,0.948252688172,75.5238691473,0.551747311828,21.5345417368,0.943548387097,396.314231944,0.948252688172,362.742,1.0,12.116,11.398,11.131,0.967742,0.967742,0.967742,-9999,-9999,-9999,-9999,-9999,1.0,52.3883,0.998656,-9999,0.545053,33.1127,0.999328,-9999,0.702808,-5.01383,0.963038,0.0656269,-5.06789,-5.03137,-4.98197,0.976478,0.954973,0.96707,3.91679,3.69627,3.91679,4.00748,8.86706,8.75968,8.9052,9.02303,6.38537,5.72439,5.94818,6.27924,10.1104,10.1695,10.3135,10.4821,-9999,-9999
200809,9.968,1.0,306.266,127.037,1.0,327.759,1.0,2.396,1.0,91.433,1.0,3.347,1.0,1.622,0.995833,0.372608526336,0.904166666667,70.7413194444,1.0,241.538291667,1.0,-9999,-9999,8.63418055556,1.0,-9999,-9999,16.7740555556,1.0,367.281125,1.0,372.318,1.0,9.326,9.613,9.66,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,21.7403,1.0,-9999,0.348279,31.5078,1.0,-9999,0.595215,-2.38149,0.991667,0.0541944,-2.42337,-2.38149,-2.32774,0.992361,0.991667,0.979861,3.16953,3.08407,3.16953,3.40623,5.54419,5.51806,5.55963,5.72881,4.07735,3.88758,4.19831,4.40282,6.36046,6.14428,6.29784,6.42665,-9999,-9999
200810,7.675,1.0,206.667,81.805,1.0,304.59,1.0,1.05,1.0,91.326,1.0,1.587,1.0,2.939,0.978495,0.381546790403,0.894489247312,28.9903629032,1.0,152.54984543,1.0,71.7751302083,0.763440860215,6.19711693548,1.0,34.9805540717,0.845430107527,9.85413978495,1.0,347.804858871,1.0,385.299,1.0,7.406,7.784,7.887,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,12.3349,0.999328,-9999,0.254855,8.02336,1.0,-9999,0.559981,-1.73775,0.987231,0.0392149,-1.76121,-1.7382,-1.70855,0.97379,0.995296,0.991935,2.77889,2.67691,2.77836,2.80186,4.49595,4.41511,4.4976,4.54346,2.93946,2.55304,2.82674,3.02448,4.52995,4.42751,4.52995,4.64762,-9999,-9999
200811,3.357,1.0,127.986,38.92,1.0,294.272,1.0,0.842,1.0,91.068,1.0,2.337,0.704167,3.728,0.940972,0.487718317618,0.863888888889,-0.199208333333,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.76936805556,1.0,326.621861111,1.0,395.035,1.0,5.535,6.413,6.675,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,4.16131,1.0,-9999,0.162548,-12.2571,1.0,-9999,0.636617,-0.0225778,0.996528,0.0268251,-0.0813375,-0.0225778,0.00525371,0.997222,0.996528,0.996528,1.68064,1.64736,1.67464,1.71356,1.70706,1.69472,1.70368,1.71885,1.8675,1.58745,1.86483,1.94764,2.2051,2.12322,2.18559,2.19961,-9999,-9999
200812,-0.393,1.0,93.4045,28.059,0.990591,281.6,1.0,0.464,1.0,91.426,1.0,2.523,1.0,3.057,0.971774,0.455068992296,0.844086021505,-6.16959005376,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.0104233871,1.0,308.656424731,1.0,399.427,1.0,2.418,3.511,3.879,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,0.766091,0.999328,-9999,0.112516,-5.89476,1.0,-9999,0.747777,0.783284,0.988575,0.0193412,0.753406,0.777952,0.816079,0.990591,0.988575,0.984543,1.298,1.27531,1.29899,1.3308,0.525161,0.519971,0.522516,0.526565,1.27796,1.16535,1.21434,1.29111,0.659451,0.579411,0.644388,0.702125,-9999,-9999
200901,-4.655,1.0,110.486,37.288,0.888441,278.865,0.997312,0.349,1.0,91.116,1.0,0.963,0.90121,2.412,0.997312,0.360660169366,0.831989247312,3.3216126801,0.79435483871,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.4024458874,0.993279569892,297.603208525,0.995967741935,408.449,1.0,0.839,1.913,2.303,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,2.31993,0.991263,-9999,0.147809,5.76647,0.998656,-9999,0.787237,1.01849,0.928763,0.0171899,0.997,1.0161,1.04778,0.936156,0.929435,0.903226,1.05293,1.04486,1.05399,1.05959,0.0455525,0.0122403,0.0393012,0.0455525,1.35048,0.955585,1.23053,1.31692,0.0791227,0.0405919,0.0704656,0.125073,-9999,-9999
200902,-4.098,1.0,174.165,46.85,1.0,289.649,1.0,0.083,1.0,90.738,1.0,3.86,0.328125,2.539,0.998512,0.46162225122,0.853422619048,17.8559970238,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.8946800595,1.0,303.748177083,1.0,408.994,1.0,0.881,1.615,1.893,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,1.32228,1.0,-9999,0.0910102,10.1898,0.999256,-9999,0.572404,0.965289,0.997024,0.0175406,0.936462,0.960883,0.985663,0.999256,0.997768,0.991815,0.97976,0.95185,0.97976,1.00253,0.0134376,0.013295,0.0161385,0.0222997,1.0943,1.02473,1.07577,1.13896,0.0460234,0.0300161,0.0373708,0.0553513,-9999,-9999
200903,-1.047,0.995296,268.882,62.414,0.99664,304.605,0.995296,0.14,0.994624,90.83,1.0,4.966,0.91129,2.118,0.994624,0.443641307063,0.805779569892,35.7989993301,0.977150537634,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.4059350886,0.978494623656,317.526638837,0.977150537634,406.714,0.987903,0.839,1.477,1.713,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,2.79218,0.997984,-9999,0.165194,7.52846,0.997984,-9999,0.636457,0.795963,0.979167,0.016758,0.734148,0.785411,0.897742,0.979839,0.979167,0.978495,1.13361,1.11153,1.13361,1.2262,0.352771,0.346767,0.363666,0.393149,1.58011,1.2399,1.27899,1.56324,0.281182,0.300335,0.82814,1.05363,-9999,-9999
200904,10.41,0.89375,370.188,230.707,0.897917,281.104,0.89375,5.138,0.892361,91.294,1.0,0.549,0.86875,2.207,0.996528,0.405500351704,0.888194444444,140.441266983,0.659722222222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.4631546387,0.656944444444,364.245991547,0.841666666667,405.346,1.0,2.619,2.417,2.385,0.897222,0.897222,0.897222,-9999,-9999,-9999,-9999,-9999,1.0,50.3349,1.0,-9999,0.552837,57.214,1.0,-9999,0.906641,-6.70143,0.870139,0.0644036,-6.76734,-6.70143,-6.63716,0.897917,0.870139,0.867361,2.21522,2.15447,2.20724,2.31553,8.93674,8.86254,8.92367,8.99256,1.82725,1.73295,1.81433,1.97985,8.61423,8.51305,8.58139,8.67136,-9999,-9999
200905,11.356,1.0,448.381,204.524,1.0,303.096,1.0,4.447,1.0,91.544,1.0,3.186,0.971774,1.652,0.99664,0.384111173897,0.913306451613,137.299086022,1.0,383.209632444,0.985215053763,126.212172924,0.870967741935,15.4038790323,0.994623655914,69.8862742789,0.950940860215,13.6795698925,0.994623655914,357.80961828,0.994623655914,400.557,1.0,6.842,5.963,5.668,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,40.3911,0.999328,-9999,0.527028,62.5138,0.999328,-9999,0.783425,-4.21689,0.983199,0.0650704,-4.34369,-4.25537,-4.21898,0.993952,0.987903,0.972446,3.80912,3.6703,3.72419,3.81116,7.9648,7.90465,7.95747,8.09705,3.77829,3.807,3.93408,4.13837,8.52659,8.33114,8.40805,8.50897,-9999,-9999
200906,13.199,1.0,484.124,163.093,1.0,329.235,1.0,3.249,1.0,91.173,1.0,3.867,1.0,1.731,0.998611,0.392090584267,0.895138888889,116.240488475,0.998611111111,322.936999557,0.999305555556,177.919416667,1.0,13.3393611111,1.0,85.1558680556,1.0,11.69075,1.0,365.999291667,1.0,400.233,1.0,8.81,7.742,7.386,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,39.9675,1.0,-9999,0.541885,36.3044,0.997917,-9999,0.612684,-3.3818,0.953472,0.0806982,-3.45494,-3.37238,-3.00327,0.979861,0.960417,0.933333,5.49827,4.73633,5.49803,5.73422,8.2117,8.16333,8.66388,8.85924,4.65177,5.12685,5.3531,5.58048,9.10895,8.85328,9.00494,9.14285,-9999,-9999
200907,17.403,0.854839,467.183,229.61,0.860215,332.506,0.857527,5.778,0.854839,91.435,1.0,4.258,0.842742,1.899,0.995968,0.355168255297,0.930779569892,166.611148585,0.842741935484,465.422515602,0.842741935484,202.795674841,0.602822580645,15.9669351426,0.842741935484,92.7094986045,0.602822580645,15.1825225947,0.842741935484,386.33242024,0.840053763441,395.329,1.0,12.009,10.747,10.257,0.857527,0.857527,0.857527,-9999,-9999,-9999,-9999,-9999,1.0,74.468,0.997312,-9999,0.718299,51.0901,0.997984,-9999,0.693495,-6.02323,0.862231,0.0809291,-6.01523,-5.95175,-5.67621,0.854839,0.850806,0.827285,4.91432,4.57947,4.81071,4.9635,10.6355,10.5805,10.6751,10.834,3.93714,4.22736,4.58333,5.00461,10.5357,10.5016,10.5782,10.8526,-9999,-9999
200908,17.399,0.995296,402.546,191.398,0.995296,324.032,0.995296,6.305,0.995296,91.716,1.0,2.677,1.0,1.774,0.952957,0.332663940376,0.854166666667,115.481801592,0.993951612903,381.560727874,0.993951612903,159.601169579,0.956317204301,13.3486471257,0.993951612903,69.6371198477,0.956317204301,12.7941547767,0.993951612903,384.958991935,0.993951612903,394.604,1.0,12.282,11.359,10.988,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,55.1601,1.0,-9999,0.590449,44.9137,0.999328,-9999,0.777276,-5.00579,0.965726,0.0760641,-5.06098,-5.01126,-4.83004,0.965726,0.966398,0.936828,4.89822,4.70845,4.84259,5.01941,9.90517,9.77822,9.82672,9.86438,4.59056,4.11783,4.34743,4.49735,9.08609,8.64078,8.84828,8.98586,-9999,-9999
