TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200101,-7.378,1.0,133.614,56.308,1.0,265.295,0.0,0.61,1.0,94.782,0.0,1.037,0.0,2.926,0.956317,0.522806246246,0.953629032258,-9999,-9999,108.283898522,1.0,-9999,-9999,-9999,-9999,-9999,-9999,380.061,1.0,1.142,-9999,1.0,-9999,-9999,-9999,-9999,1.0,78.9253,0.0,136.266,-9999,28.9328,0.0,49.953,-9999,1.72106,0.0,-9999,1.59911,1.61296,1.6221,0.0,0.0,0.0,1.89451,1.82703,1.9095,1.92471,0.2954,0.264414,0.306359,0.327197,4.09464,4.09099,4.09408,4.09464,2.22886,2.21304,2.22687,2.22886,0.897901,1.0
200102,-11.546,1.0,196.974,96.474,1.0,244.788,0.0,0.513,1.0,95.071,0.0,1.197,0.0,3.039,0.60119,0.460754001098,0.563244047619,-9999,-9999,185.526851935,1.0,-9999,-9999,-9999,-9999,-9999,-9999,379.88,0.995536,1.005,-9999,1.0,-9999,-9999,-9999,-9999,1.0,78.9624,0.0,122.439,-9999,28.8852,0.0,44.7894,-9999,1.70467,0.0,-9999,1.58324,1.59409,1.60407,0.0,0.0,0.0,1.27173,1.24048,1.28366,1.29574,-0.311509,-0.354693,-0.303431,-0.285617,3.49202,3.48891,3.49154,3.49202,3.26714,3.25044,3.26465,3.26714,0.884808,1.0
200103,-3.536,1.0,288.308,154.677,1.0,264.224,0.0,1.337,1.0,94.868,0.0,0.782,0.0,2.798,1.0,0.491408602151,1.0,-9999,-9999,297.456182796,1.0,-9999,-9999,-9999,-9999,-9999,-9999,379.773,1.0,0.833,-9999,1.0,-9999,-9999,-9999,-9999,1.0,78.9267,0.0,128.807,-9999,28.7828,0.0,46.9732,-9999,1.68998,0.0,-9999,1.57061,1.58245,1.59151,0.0,0.0,0.0,2.66308,2.62082,2.68056,2.69776,1.09247,1.08459,1.10532,1.12129,4.60163,4.59753,4.601,4.60163,4.53915,4.52344,4.53621,4.53915,0.868125,1.0
200104,5.562,1.0,383.019,169.962,1.0,311.573,0.0,2.949,1.0,94.787,0.0,3.223,0.0,3.358,0.950694,0.596557429153,0.943055555556,-9999,-9999,326.85025,1.0,-9999,-9999,-9999,-9999,-9999,-9999,381.611,0.997917,4.649,-9999,1.0,-9999,-9999,-9999,-9999,1.0,78.9373,0.0,125.094,-9999,28.8663,0.0,45.7451,-9999,1.70526,0.0,-9999,1.58435,1.59658,1.60596,0.0,0.0,0.0,4.88314,4.88893,4.90039,4.9498,3.29878,3.29009,3.30926,3.34854,5.66456,5.65951,5.66379,5.66456,4.69962,4.68554,4.69658,4.69962,1.41118,1.0
200105,11.453,1.0,453.957,204.855,1.0,339.411,0.0,4.109,1.0,94.708,0.0,3.283,0.0,2.532,0.948925,0.437251117309,0.934139784946,-9999,-9999,393.95122043,1.0,-9999,-9999,-9999,-9999,-9999,-9999,378.629,1.0,11.271,-9999,1.0,-9999,-9999,-9999,1.27056,0.644489,78.9253,0.0,116.08,-9999,28.9328,0.0,42.553,-9999,1.72106,0.0,-9999,1.59911,1.61296,1.6221,0.0,0.0,0.0,6.52415,6.52472,6.52586,6.76709,4.92504,4.90332,4.92608,5.15192,6.27352,6.26792,6.27266,6.27352,5.51646,5.50375,5.51296,5.51646,2.75744,1.0
200106,16.015,1.0,485.583,227.71,1.0,364.42,0.0,4.361,1.0,94.879,0.0,2.762,0.0,2.778,0.877083,0.486708172012,0.817361111111,-9999,-9999,438.205936998,0.999305555556,-9999,-9999,-9999,-9999,-9999,-9999,371.288,1.0,13.981,-9999,1.0,-9999,-9999,-9999,1.94339,0.0,63.1547,0.0,77.1107,-9999,16.1312,0.0,19.6958,-9999,1.1589,0.0,-9999,1.05108,1.06422,1.0964,0.0,0.0,0.0,7.90744,7.87502,7.8948,8.27264,6.85636,6.81617,6.8395,7.17624,6.68453,6.67857,6.68362,6.68453,5.94661,5.93474,5.94298,5.94661,3.81822,1.0
200107,18.387,1.0,470.369,244.967,1.0,370.66,0.0,5.206,1.0,94.995,0.0134409,1.147,0.24328,2.471,0.782258,0.448391976173,0.715725806452,-9999,-9999,471.090722446,1.0,-9999,-9999,-9999,-9999,-9999,-9999,367.503,1.0,16.575,-9999,1.0,-9999,-9999,-9999,3.77864,0.0,62.1346,0.0,77.4397,-9999,10.792,0.0,13.4502,-9999,0.626338,0.0,-9999,0.522924,0.531457,0.574611,0.0,0.0,0.0,8.63183,8.57994,8.61161,9.05869,8.10434,8.03066,8.07783,8.52767,6.89381,6.88767,6.89287,6.89381,6.10844,6.10108,6.10483,6.10844,4.93631,1.0
200108,18.452,1.0,412.09,225.208,1.0,365.727,0.0,5.691,1.0,94.944,0.561828,1.103,0.959005,2.695,1.0,0.43054905914,1.0,-9999,-9999,433.09175672,1.0,-9999,-9999,-9999,-9999,-9999,-9999,372.719,1.0,17.565,-9999,1.0,-9999,19.49,0.700941,2.94472,0.599462,62.5202,0.466398,87.1068,0.69004,10.0918,0.466398,14.0605,0.459768,1.15647,0.0745968,0.111757,1.03489,1.06578,1.1433,0.0752688,0.0752688,0.0752688,8.64817,8.59611,8.62788,9.07593,7.60123,7.53878,7.57663,7.93263,6.90112,6.89497,6.90018,6.90112,5.68137,5.676,5.67799,5.68137,5.70974,1.0
200109,11.784,1.0,326.201,161.509,1.0,334.311,0.0,2.887,1.0,95.129,0.480556,0.973,1.0,2.642,0.976389,0.442865401828,0.976388888889,-9999,-9999,310.594445139,1.0,-9999,-9999,-9999,-9999,-9999,-9999,371.202,1.0,12.403,-9999,1.0,-9999,18.238,1.0,-2.85475,1.0,39.3001,0.904861,63.7223,0.454503,11.4374,0.904861,18.545,0.499104,0.601525,0.874306,0.0373233,0.500972,0.541202,0.585307,0.877778,0.870139,0.869444,3.79461,3.68553,3.75766,3.81227,3.25537,3.1304,3.15041,3.28096,4.11198,3.93049,4.03786,4.10928,3.5396,3.37661,3.48867,3.55682,3.28256,1.0
200110,5.904,1.0,231.252,101.138,1.0,304.635,0.0,2.485,1.0,94.5,0.808468,2.762,0.957661,3.411,0.998656,0.585791228378,0.998655913978,27.9778292817,0.808467741935,194.496133737,1.0,-9999,-9999,-9999,-9999,-9999,-9999,377.382,1.0,6.917,-9999,1.0,-9999,21.151,0.997984,-7.90893,0.997984,18.1448,0.950941,29.4206,0.481529,0.812005,0.950941,1.31661,0.629771,0.671317,0.932124,0.0160934,0.629955,0.636977,0.671317,0.94086,0.936828,0.932124,1.28319,1.2833,1.29097,1.32589,0.653354,0.64357,0.655962,0.669013,1.28305,1.32913,1.34341,1.37554,0.605006,0.591331,0.604749,0.617406,1.75548,1.0
200111,3.656,1.0,152.996,55.606,1.0,304.93,0.0,1.531,1.0,94.921,0.1,1.626,0.103472,3.129,0.989583,0.563143076342,0.984722222222,-9999,-9999,106.935432639,1.0,-9999,-9999,-9999,-9999,-9999,-9999,383.772,0.960417,4.905,-9999,1.0,-9999,21.911,0.627083,-4.03722,0.627083,7.20316,0.638194,11.6794,0.247123,-9.45321,0.638194,-15.3277,0.596954,0.658653,0.590972,0.0153768,0.655934,0.660808,0.661828,0.594444,0.594444,0.59375,1.02007,1.01497,1.0207,1.02143,0.35926,0.351723,0.35983,0.360474,0.913218,0.661807,0.895968,0.910428,0.215333,0.18739,0.214986,0.215649,1.38119,1.0
200112,-5.028,1.0,116.533,38.203,1.0,270.992,0.0,0.546,1.0,94.379,0.764113,0.672,0.784946,3.562,0.99328,0.68392984012,0.976478494624,-2.25555216622,0.740591397849,73.466813172,1.0,-9999,-9999,-9999,-9999,-9999,-9999,380.989,0.980511,0.596,-9999,1.0,-9999,22.434,0.991935,-9.62585,0.985887,2.75842,0.985887,3.97881,0.138492,-3.9571,0.985887,-5.70781,0.6177,0.236541,0.928091,0.0110267,0.22702,0.234635,0.238473,0.928763,0.932124,0.929435,0.235553,0.245504,0.25024,0.254212,0.0108136,0.011121,0.0152886,0.0172966,0.388691,0.176927,0.380012,0.416354,0.0749638,0.0410861,0.0695718,0.0749638,0.851022,1.0
200201,-7.119,1.0,133.614,52.101,1.0,264.642,0.0,0.752,1.0,94.263,1.0,0.371,1.0,3.005,1.0,0.521889784946,1.0,4.61265658602,1.0,100.194863575,1.0,-9999,-9999,-9999,-9999,-9999,-9999,379.726,1.0,-0.196,-9999,1.0,-9999,21.83,1.0,-6.1174,1.0,2.86532,0.997312,4.94702,0.131382,0.288405,0.997312,0.497936,0.501109,0.166972,0.896505,0.00744445,0.163227,0.165561,0.166769,0.898522,0.896505,0.896505,0.145461,0.146081,0.147707,0.148509,-0.0175373,-0.0188604,-0.0178856,-0.0170626,0.19561,0.158076,0.163395,0.17858,0.0441688,0.0162361,0.0248203,0.0291937,0.613927,1.0
200202,-5.857,1.0,196.974,93.785,1.0,266.116,0.0,0.927,1.0,94.617,0.700149,1.652,1.0,3.65,0.986607,0.665940712627,0.978422619048,23.5405903846,0.691220238095,180.355616071,1.0,-9999,-9999,-9999,-9999,-9999,-9999,380.329,1.0,-0.3,-9999,1.0,-9999,21.488,0.969494,-3.54003,0.969494,5.56039,0.953869,9.60011,0.143578,13.7265,0.956845,23.699,0.696021,0.213511,0.947917,0.00720208,0.207986,0.208625,0.210884,0.949405,0.946429,0.945685,0.210234,0.209471,0.21241,0.221582,0.00250437,0.00169139,0.00397259,0.0126669,0.304179,0.287558,0.290718,0.34049,0.0282954,0.0283011,0.0325687,0.0640771,0.605777,1.0
200203,-7.778,1.0,288.308,163.827,1.0,252.438,0.0,1.072,1.0,94.865,0.536962,2.852,1.0,3.123,0.981183,0.546213703704,0.965725806452,62.4979369559,0.51747311828,315.051397177,1.0,-9999,-9999,-9999,-9999,-9999,-9999,380.434,1.0,-0.139,-9999,1.0,-9999,21.728,0.934812,-2.03153,0.934812,8.36019,0.895161,11.4926,0.18206,43.076,0.896505,59.2159,0.540563,0.22335,0.879704,0.0069455,0.217599,0.219759,0.222923,0.87164,0.872312,0.87164,0.182981,0.183207,0.191383,0.199077,-0.034618,-0.032517,-0.0307655,-0.0240094,0.250407,0.238254,0.242079,0.271854,0.016178,0.016178,0.0214207,0.0530469,0.618478,1.0
200204,2.418,1.0,383.019,186.179,1.0,301.846,0.0,2.569,1.0,94.8,0.794444,7.515,1.0,3.159,0.908333,0.584435999473,0.908333333333,91.2499959678,0.75,358.19562565,0.999305555556,-9999,-9999,-9999,-9999,-9999,-9999,382.185,1.0,2.381,-9999,1.0,-9999,26.797,0.949306,-0.677747,0.949306,12.1559,0.926389,21.8169,0.245339,37.0741,0.923611,66.539,0.636016,0.338778,0.878472,0.00975722,0.296367,0.30545,0.337331,0.886806,0.886111,0.878472,0.532311,0.534638,0.582585,0.601433,0.237615,0.238554,0.254363,0.270039,0.54232,0.539095,0.563857,0.613335,0.254701,0.247363,0.258212,0.286021,0.942401,1.0
200205,7.185,1.0,453.957,250.132,1.0,312.031,0.0,4.694,1.0,94.851,0.473118,5.462,1.0,3.217,0.603495,0.57302459556,0.504032258065,-9999,-9999,481.023528226,1.0,-9999,-9999,-9999,-9999,-9999,-9999,381.074,1.0,8.112,-9999,1.0,-9999,25.005,0.696909,2.96885,0.696909,31.5874,0.574597,46.4573,0.421777,59.8886,0.575941,88.0814,0.638447,0.275982,0.547043,0.0322902,0.217919,0.243135,0.254084,0.557796,0.551747,0.555108,2.23326,2.21372,2.25689,2.28307,2.01194,1.98992,2.00372,2.03678,2.20502,2.23572,2.28869,2.3172,1.66729,1.67343,1.71259,1.71942,2.07007,1.0
200206,16.728,1.0,485.583,239.61,1.0,371.181,0.0,5.827,1.0,94.757,0.709722,3.458,1.0,2.776,0.770833,0.517962583612,0.714583333333,118.362827716,0.690972222222,460.789125694,1.0,-9999,-9999,-9999,-9999,-9999,-9999,376.489,0.999306,14.607,-9999,1.0,-9999,22.594,1.0,11.7735,1.0,65.769,0.967361,75.4207,0.753415,22.9165,0.968056,26.2795,0.560948,-1.81757,0.942361,0.0765864,-1.84039,-1.81532,-1.79449,0.950694,0.947917,0.944444,7.30474,7.28614,7.41919,7.52559,9.14282,9.04797,9.21573,9.33367,7.10672,7.11191,7.14263,7.21465,9.58422,9.51562,9.59694,9.61056,4.45121,1.0
200207,20.543,1.0,470.369,300.072,1.0,379.659,0.0,7.987,1.0,94.974,0.884409,3.88,1.0,2.706,0.917339,0.4342636407,0.893817204301,152.918965965,0.874327956989,577.806411776,0.997983870968,-9999,-9999,-9999,-9999,-9999,-9999,366.487,1.0,18.748,-9999,1.0,-9999,20.482,1.0,9.83924,1.0,80.8853,0.944892,104.763,0.882428,22.9721,0.985215,29.7536,0.489092,-2.1358,0.887097,0.0803486,-2.34662,-2.21711,-2.14688,0.906586,0.898522,0.889785,6.81613,6.7758,6.84046,6.9938,9.15816,9.05798,9.11382,9.19367,6.47615,6.31999,6.65085,6.87998,9.21106,9.04271,9.21106,9.31707,7.29561,1.0
200208,17.247,1.0,412.09,252.612,1.0,360.618,0.0,5.564,1.0,95.074,0.964382,2.639,1.0,2.854,0.995968,0.46528434203,0.995967741935,114.801798387,0.951612903226,485.793102823,1.0,-9999,-9999,-9999,-9999,-9999,-9999,361.37,1.0,16.694,-9999,1.0,-9999,20.34,0.997312,3.59587,0.997312,66.923,0.997312,86.7995,0.792925,18.1561,0.995968,23.5485,0.592004,-1.26564,0.977823,0.0790675,-1.48716,-1.45333,-1.30981,0.990591,0.985215,0.979167,6.62915,6.5752,6.80795,7.15609,8.1143,8.06236,8.26271,8.4537,6.11971,5.22984,5.86315,6.16476,7.51158,7.5227,7.75491,7.94048,5.55531,1.0
200209,13.872,1.0,326.201,167.172,1.0,349.374,0.0,4.252,1.0,94.784,0.997222,4.267,1.0,3.007,1.0,0.501971527778,1.0,59.5065761995,0.997222222222,321.484636111,1.0,-9999,-9999,-9999,-9999,-9999,-9999,368.991,1.0,14.187,-9999,1.0,-9999,20.959,1.0,-1.34973,1.0,42.3213,1.0,67.1876,0.597261,-4.13355,0.999306,-6.56227,0.608597,0.384895,0.995833,0.0693439,0.259204,0.3076,0.345217,0.997222,0.996528,0.995833,5.18962,5.11411,5.25888,5.31268,4.91655,4.87818,4.93036,4.9754,2.7413,2.67264,2.8077,3.19622,3.50443,3.38476,3.48933,3.65476,4.3382,1.0
200210,3.085,1.0,231.252,95.912,1.0,298.638,0.0,1.838,1.0,94.942,1.0,3.131,1.0,3.007,0.984543,0.524682670624,0.984543010753,27.3892305108,1.0,184.446528898,1.0,-9999,-9999,-9999,-9999,-9999,-9999,372.265,1.0,5.318,-9999,1.0,-9999,23.627,1.0,-10.6831,1.0,14.6447,0.997984,21.4326,0.333262,11.4458,0.997312,16.7511,0.531893,0.717502,0.99664,0.0223064,0.717502,0.738925,0.757604,0.99664,0.997984,0.997984,1.80848,1.79137,1.79773,1.80872,1.05449,1.05412,1.05967,1.07387,0.792617,0.764447,0.81252,0.860999,0.647927,0.619836,0.631021,0.660452,1.36982,1.0
200211,-2.926,1.0,152.996,57.748,1.0,272.528,0.0,1.098,1.0,94.426,1.0,0.185,1.0,3.036,1.0,0.537764583333,1.0,6.88141319444,1.0,111.054453472,1.0,-9999,-9999,-9999,-9999,-9999,-9999,375.215,1.0,0.898,-9999,1.0,-9999,23.213,1.0,-8.43373,1.0,2.78592,1.0,4.07723,0.117078,3.86193,1.0,5.65198,0.448229,0.332053,0.998611,0.0142927,0.329349,0.331768,0.332812,0.998611,0.998611,0.998611,0.46246,0.459194,0.4628,0.473182,0.130336,0.129845,0.132657,0.139695,0.419808,0.45091,0.475151,0.496987,0.157088,0.164343,0.173469,0.184428,0.714869,1.0
200212,-6.756,1.0,116.533,49.504,1.0,262.201,0.0,0.641,1.0,94.507,0.541667,0.018,1.0,3.421,0.938172,0.606797719267,0.920698924731,-0.772750589829,0.541666666667,95.2003212366,1.0,-9999,-9999,-9999,-9999,-9999,-9999,379.33,1.0,-0.038,-9999,1.0,-9999,22.764,1.0,-6.16018,1.0,-0.239037,0.727823,-0.344793,0.0434343,-2.37047,0.727823,-3.41923,0.542671,-0.0881682,0.727823,0.01396,-0.0881682,-0.0869824,-0.0851123,0.727823,0.727823,0.727823,3.55672e-08,2.85932e-08,3.27776e-08,4.11463e-08,0.0844841,0.0846119,0.0869825,0.087929,0.411949,0.281334,0.409073,0.548666,0.180087,0.176017,0.223842,0.271328,0.626621,1.0
200301,-12.92,1.0,133.614,65.02,1.0,236.753,0.0,0.641,1.0,94.758,0.802419,0.0,1.0,3.653,0.995968,0.652504667113,0.995967741935,7.19532107143,0.802419354839,125.038721102,1.0,-9999,-9999,-9999,-9999,-9999,-9999,378.282,1.0,-1.363,-9999,1.0,-9999,18.414,1.0,-6.73447,1.0,0.155396,0.950941,0.224146,0.0338231,10.0719,0.951613,14.528,0.486064,0.00804482,0.948253,0.0231468,0.00888195,0.0141529,0.0181138,0.948253,0.950269,0.951613,0.00334201,0.00172966,0.00284106,0.00349657,-0.0155386,-0.0138239,-0.0116269,-0.00815255,0.446285,0.166509,0.316209,0.452211,0.0552013,0.0120646,0.0123959,0.0134795,0.651065,1.0
