TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200801,9.293,0.99664,161.222,68.565,1.0,306.819,0.0,3.265,0.99664,100.044,0.0,2.819,0.986559,1.786,0.986559,0.361196584299,0.834005376344,19.2312373475,0.985887096774,141.788333848,0.986559139785,-9999,-9999,-9999,-9999,-9999,-9999,401.356,0.995296,7.9,8.199,8.28,0.997984,0.997984,0.997984,21.812,29.818,0.99664,0.99664,-1.37779,0.997984,4.44262,0.993952,7.88804,0.128193,6.74762,0.995296,11.9807,0.51747,1.50592,0.991935,0.0343495,1.47432,1.4968,1.50792,0.99328,0.991935,0.989919,1.52931,1.47665,1.51148,1.57971,0.0405104,0.00379993,0.0189208,0.0582659,1.45788,1.44634,1.45975,1.48498,0.0811312,0.0684878,0.073278,0.0803078,13.5652,1.0
200802,8.218,0.219109,224.824,131.245,1.0,293.858,0.0,3.042,0.219109,100.462,0.0,1.51,1.0,1.7,0.0,-9999,-9999,53.163523051,0.998563218391,250.554281609,1.0,-9999,-9999,-9999,-9999,-9999,-9999,403.116,0.219109,6.907,7.151,7.333,1.0,1.0,1.0,26.138,35.71,1.0,1.0,-1.78394,1.0,8.07844,0.219109,14.3436,0.17108,31.6571,0.219109,56.2083,0.811166,1.19793,0.212644,0.04696,1.03897,1.08985,1.12788,0.201149,0.213362,0.202586,1.15668,1.08206,1.14154,1.17407,0.00322372,-0.00687349,0.0401683,0.0624385,1.63647,1.59755,1.70193,1.77253,0.826828,0.737895,0.817681,0.841253,15.8728,1.0
200803,10.237,0.0,313.107,149.417,0.827957,309.378,0.0,2.806,0.0,98.747,0.0,3.102,0.820565,1.799,0.0,-9999,-9999,69.6407196454,0.805779569892,263.123460833,0.806451612903,-9999,-9999,-9999,-9999,-9999,-9999,408.403,0.0,8.767,8.861,8.715,0.826613,0.826613,0.826613,27.184,36.684,0.826613,0.826613,-0.672845,0.826613,14.5102,0.0,22.4396,-9999,33.2505,0.0,51.421,-9999,-0.677277,0.0,-9999,-0.750555,-0.723024,-0.701268,0.0,0.0,0.0,0.842361,0.80277,0.820984,0.842361,1.56539,1.51086,1.55332,1.56623,1.2017,1.19422,1.23372,1.28848,1.50143,1.38911,1.47629,1.53571,11.7331,1.0
200804,14.193,0.217361,399.27,234.951,0.496528,320.895,0.0,5.75,0.217361,99.115,0.0,2.149,0.485417,2.205,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,412.025,0.217361,11.315,11.24,10.975,0.495139,0.495139,0.495139,26.986,37.243,0.495139,0.495139,1.27292,0.495139,28.551,0.213194,49.5101,1.11652,61.629,0.211806,106.871,1.01099,-3.23363,0.186111,0.157728,-3.27187,-3.25818,-3.12376,0.186111,0.202083,0.185417,0.387896,0.367262,0.379563,0.435216,3.65977,3.55357,3.63149,3.66022,0.666021,0.663547,0.713077,1.38741,2.98214,2.74245,2.92291,3.02596,8.04535,1.0
200805,18.838,1.0,460.774,255.684,1.0,339.385,0.0,10.198,1.0,99.369,0.0,3.948,1.0,1.418,0.998656,0.338392593659,0.843413978495,133.891080645,1.0,481.169331317,1.0,-9999,-9999,-9999,-9999,-9999,-9999,404.932,1.0,14.415,14.109,13.428,1.0,1.0,1.0,23.156,34.712,1.0,1.0,2.58864,1.0,47.2454,0.998656,81.9281,0.658621,28.5564,0.997312,49.5196,0.562019,-5.3546,0.997312,0.0972443,-5.33583,-5.31374,-5.29653,0.995968,0.998656,0.997312,3.17581,3.0115,3.14065,3.22701,8.49205,8.28977,8.4724,8.50923,3.58977,2.92696,3.46195,3.65442,8.73055,7.96028,8.39408,8.69191,4.89415,1.0
200806,22.683,1.0,486.477,286.632,1.0,354.026,0.0,14.0,1.0,99.453,0.0,1.24,1.0,1.175,0.968056,0.278430201363,0.834722222222,166.238577083,1.0,540.735074306,1.0,-9999,-9999,-9999,-9999,-9999,-9999,405.917,1.0,17.271,16.747,15.872,1.0,1.0,1.0,19.516,31.054,1.0,1.0,3.07556,1.0,76.9109,1.0,118.127,0.726778,29.3239,0.998611,45.0382,0.544228,-7.22534,0.990972,0.101046,-7.12592,-6.96941,-6.87669,0.993056,0.995833,0.997222,3.93403,4.11558,4.41851,4.62821,11.1107,11.1133,11.3566,11.4775,5.37322,5.14271,5.32034,5.5951,11.7209,11.3656,11.7699,11.8792,3.11834,1.0
200807,25.315,0.999328,471.906,314.119,1.0,359.766,0.0,14.358,0.295027,99.457,0.0,0.212,1.0,1.508,0.997312,0.349253924276,0.995967741935,183.279995296,1.0,611.528260753,1.0,-9999,-9999,-9999,-9999,-9999,-9999,402.806,0.295027,18.794,17.982,17.313,1.0,1.0,1.0,14.024,27.197,1.0,1.0,2.6688,1.0,68.6593,0.293011,97.0799,0.789884,79.1669,0.999328,111.937,0.801026,-5.51475,0.255376,0.0921894,-5.48542,-5.32567,-5.08243,0.258737,0.266129,0.266801,1.96875e-06,1.96944e-06,0.104425,1.5639,5.48542,5.4813,5.53689,6.75944,3.06438,1.88878,3.53549,4.34177,9.83378,8.51314,9.88224,10.5503,2.43453,1.0
200808,25.81,1.0,419.807,297.755,1.0,361.147,0.0,18.119,1.0,99.395,0.0,0.026,1.0,1.463,0.998656,0.352632664656,0.874327956989,165.765389785,1.0,576.965822581,1.0,-9999,-9999,-9999,-9999,-9999,-9999,395.868,1.0,19.865,19.288,18.646,1.0,1.0,1.0,13.558,26.865,1.0,1.0,2.1143,1.0,29.3598,0.997984,37.9324,0.336357,97.2237,1.0,125.612,0.767027,-1.02286,0.995968,0.0370195,-1.05037,-0.973427,-0.93811,0.995968,0.995968,0.997312,1.28124,1.23475,1.32918,1.81389,2.23715,2.26363,2.33829,2.69427,2.79817,1.38426,1.95346,2.62927,3.7266,2.67831,2.94825,3.38999,2.05595,1.0
200809,20.03,0.431944,341.682,221.093,1.0,337.912,0.0,10.502,0.431944,99.51,0.0,2.149,1.0,1.646,0.0,-9999,-9999,102.345261806,1.0,425.682011111,1.0,-9999,-9999,-9999,-9999,-9999,-9999,385.857,0.422222,18.066,18.131,17.989,1.0,1.0,1.0,16.961,27.831,1.0,1.0,-0.881294,1.0,20.5736,0.417361,25.177,0.332611,59.3677,0.431944,72.6513,0.833573,-1.33454,0.414583,0.0455329,-1.27623,-1.19948,-1.17861,0.414583,0.399306,0.420139,1.83892,1.58335,1.65343,1.84256,3.1147,2.83027,2.93432,3.11713,0.887038,1.02144,1.78657,1.94543,3.11672,3.14385,3.42467,3.81434,2.86364,1.0
200810,17.62,0.942204,252.99,137.249,0.944892,333.519,0.0,6.113,0.939516,99.813,0.0,3.099,0.971774,1.401,0.915323,0.267626310838,0.738575268817,49.5385756396,0.897177419355,273.455612456,0.918010752688,-9999,-9999,-9999,-9999,-9999,-9999,393.042,0.938172,15.631,15.836,15.659,0.99664,0.99664,0.99664,14.303,26.538,0.941532,0.941532,-0.400437,0.941532,16.6904,0.938172,19.2861,0.295732,22.6375,0.941532,26.158,0.604982,-1.72281,0.936156,0.0531053,-1.80353,-1.7894,-1.75751,0.938844,0.938844,0.938844,2.02429,1.85166,1.93672,2.00096,3.71335,3.63458,3.67448,3.77373,3.10205,2.16804,2.79316,2.96922,4.39288,3.8114,4.18052,4.36884,4.00332,1.0
200811,10.224,0.515278,178.271,84.698,0.872917,313.121,0.0,3.055,0.343056,99.402,0.0,6.259,0.911806,1.768,0.0652778,-9999,-9999,-9999,-9999,179.238356824,0.790277777778,-9999,-9999,-9999,-9999,-9999,-9999,394.767,0.386806,12.754,13.18,13.159,0.986111,0.986111,0.986111,27.185,37.99,0.863194,0.863194,-3.56244,0.863194,11.6859,0.384722,13.5032,0.335327,-8.06913,0.515278,-9.32402,0.849192,-0.0279101,0.361111,0.0737463,-0.0230726,-0.0164201,-0.0133159,0.361111,0.361111,0.357639,3.24786,2.90909,3.09151,3.24786,3.26675,2.93623,3.10793,3.26675,2.16329,2.12833,2.16835,2.39334,2.70643,2.67185,2.70143,2.71198,6.53002,1.0
200812,7.578,0.0806452,143.715,64.568,1.0,303.054,0.0,1.789,0.077957,99.479,0.0,10.618,0.965726,1.924,0.0,-9999,-9999,-9999,-9999,124.546529659,0.965725806452,-9999,-9999,-9999,-9999,-9999,-9999,394.113,0.077957,8.828,9.252,9.296,0.999328,0.999328,0.999328,28.393,38.591,0.997312,0.997312,-3.29358,0.997984,11.1327,0.075941,19.7665,-9999,-13.9034,0.080645,-24.6861,-9999,0.0878409,0.0772849,-9999,0.0883659,0.0883659,0.0883659,0.0772849,0.0772849,0.0772849,1.47058,1.46071,1.46625,1.47124,1.38221,1.37161,1.37789,1.38284,1.77339,1.7331,1.77924,2.04227,2.16485,2.13744,2.16071,2.16931,11.7428,1.0
200901,7.311,0.0,161.222,57.273,0.000672043,308.023,0.0,1.622,0.0,99.119,0.0,2.559,0.0,1.809,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,395.087,0.0,6.936,7.433,7.74,0.0,0.0,0.0,27.989,37.963,0.0,0.0,-3.19826,0.0,4.27366,0.0,7.58805,-9999,-18.5088,0.0,-32.8631,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0
200902,7.027,0.0,223.413,112.355,0.0,293.359,0.0,2.369,0.0,99.096,0.0,2.505,0.0,2.04,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,395.087,0.0,6.934,7.435,7.742,0.0,0.0,0.0,27.995,37.969,0.0,0.0,-3.2281,0.0,4.2737,0.0,7.58812,-9999,-18.5072,0.0,-32.8602,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0
200903,10.49,0.0,310.08,162.053,0.0,310.361,0.0,3.353,0.0,99.108,0.0,3.122,0.0,2.204,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,395.089,0.0,6.935,7.434,7.741,0.0,0.0,0.0,27.992,37.966,0.0,0.0,-3.21287,0.0,4.25562,0.0,5.09717,-9999,-18.5551,0.0,-22.2244,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0
