SITE_ID,filename,start_year,end_year,version,filetype,timestamp 
CH-Oe1,FLX_CH-Oe1_FLUXNET2015_SUBSET_MM_2002-2008_2-4.csv,2002,2008,2-4,FLUX-MET,202001280238
CH-Oe1,FLX_CH-Oe1_FLUXNET2015_AUXNEE_2002-2008_2-4.csv,2002,2008,2-4,AUX,202001280237
CH-Oe1,FLX_CH-Oe1_FLUXNET2015_SUBSET_YY_2002-2008_2-4.csv,2002,2008,2-4,FLUX-MET,202001280238
CH-Oe1,FLX_CH-Oe1_FLUXNET2015_AUXMETEO_2002-2008_2-4.csv,2002,2008,2-4,AUX,202001280237
CH-Oe2,FLX_CH-Oe2_FLUXNET2015_SUBSET_HH_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280242
CH-Oe2,FLX_CH-Oe2_FLUXNET2015_SUBSET_DD_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280242
CH-Oe2,FLX_CH-Oe2_FLUXNET2015_SUBSET_WW_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280242
CH-Oe2,FLX_CH-Oe2_FLUXNET2015_SUBSET_MM_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280242
CH-Oe2,FLX_CH-Oe2_FLUXNET2015_SUBSET_YY_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280242
CH-Oe2,FLX_CH-Oe2_FLUXNET2015_AUXMETEO_2004-2014_1-4.csv,2004,2014,1-4,AUX,202001280239
CH-Oe2,FLX_CH-Oe2_FLUXNET2015_AUXNEE_2004-2014_1-4.csv,2004,2014,1-4,AUX,202001280239
CN-Cha,FLX_CN-Cha_FLUXNET2015_SUBSET_HH_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280243
CN-Cha,FLX_CN-Cha_FLUXNET2015_AUXNEE_2003-2005_1-4.csv,2003,2005,1-4,AUX,202001280242
CN-Cha,FLX_CN-Cha_FLUXNET2015_AUXMETEO_2003-2005_1-4.csv,2003,2005,1-4,AUX,202001280242
CN-Cha,FLX_CN-Cha_FLUXNET2015_SUBSET_YY_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280243
CN-Cha,FLX_CN-Cha_FLUXNET2015_SUBSET_MM_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280243
CN-Cha,FLX_CN-Cha_FLUXNET2015_SUBSET_WW_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280243
CN-Cha,FLX_CN-Cha_FLUXNET2015_SUBSET_DD_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280243
CN-Cng,FLX_CN-Cng_FLUXNET2015_SUBSET_DD_2007-2010_1-4.csv,2007,2010,1-4,FLUX-MET,202001280244
CN-Cng,FLX_CN-Cng_FLUXNET2015_AUXNEE_2007-2010_1-4.csv,2007,2010,1-4,AUX,202001280243
CN-Cng,FLX_CN-Cng_FLUXNET2015_AUXMETEO_2007-2010_1-4.csv,2007,2010,1-4,AUX,202001280243
CN-Cng,FLX_CN-Cng_FLUXNET2015_SUBSET_YY_2007-2010_1-4.csv,2007,2010,1-4,FLUX-MET,202001280244
CN-Cng,FLX_CN-Cng_FLUXNET2015_SUBSET_MM_2007-2010_1-4.csv,2007,2010,1-4,FLUX-MET,202001280244
CN-Cng,FLX_CN-Cng_FLUXNET2015_SUBSET_WW_2007-2010_1-4.csv,2007,2010,1-4,FLUX-MET,202001280244
CN-Cng,FLX_CN-Cng_FLUXNET2015_SUBSET_HH_2007-2010_1-4.csv,2007,2010,1-4,FLUX-MET,202001280244
CN-Dan,FLX_CN-Dan_FLUXNET2015_AUXNEE_2004-2005_1-4.csv,2004,2005,1-4,AUX,202001280244
CN-Dan,FLX_CN-Dan_FLUXNET2015_SUBSET_HH_2004-2005_1-4.csv,2004,2005,1-4,FLUX-MET,202001280245
CN-Dan,FLX_CN-Dan_FLUXNET2015_SUBSET_DD_2004-2005_1-4.csv,2004,2005,1-4,FLUX-MET,202001280245
CN-Dan,FLX_CN-Dan_FLUXNET2015_SUBSET_WW_2004-2005_1-4.csv,2004,2005,1-4,FLUX-MET,202001280245
CN-Dan,FLX_CN-Dan_FLUXNET2015_SUBSET_MM_2004-2005_1-4.csv,2004,2005,1-4,FLUX-MET,202001280245
CN-Dan,FLX_CN-Dan_FLUXNET2015_SUBSET_YY_2004-2005_1-4.csv,2004,2005,1-4,FLUX-MET,202001280245
CN-Dan,FLX_CN-Dan_FLUXNET2015_AUXMETEO_2004-2005_1-4.csv,2004,2005,1-4,AUX,202001280244
CN-Din,FLX_CN-Din_FLUXNET2015_AUXNEE_2003-2005_1-4.csv,2003,2005,1-4,AUX,202001280245
CN-Din,FLX_CN-Din_FLUXNET2015_SUBSET_DD_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280246
CN-Din,FLX_CN-Din_FLUXNET2015_SUBSET_WW_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280246
CN-Din,FLX_CN-Din_FLUXNET2015_SUBSET_MM_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280246
CN-Din,FLX_CN-Din_FLUXNET2015_SUBSET_HH_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280246
CN-Din,FLX_CN-Din_FLUXNET2015_SUBSET_YY_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280246
CN-Din,FLX_CN-Din_FLUXNET2015_AUXMETEO_2003-2005_1-4.csv,2003,2005,1-4,AUX,202001280245
CN-Du2,FLX_CN-Du2_FLUXNET2015_SUBSET_WW_2006-2008_1-4.csv,2006,2008,1-4,FLUX-MET,202001280246
CN-Du2,FLX_CN-Du2_FLUXNET2015_AUXNEE_2006-2008_1-4.csv,2006,2008,1-4,AUX,202001280246
CN-Du2,FLX_CN-Du2_FLUXNET2015_AUXMETEO_2006-2008_1-4.csv,2006,2008,1-4,AUX,202001280246
CN-Du2,FLX_CN-Du2_FLUXNET2015_SUBSET_YY_2006-2008_1-4.csv,2006,2008,1-4,FLUX-MET,202001280246
CN-Du2,FLX_CN-Du2_FLUXNET2015_SUBSET_MM_2006-2008_1-4.csv,2006,2008,1-4,FLUX-MET,202001280246
CN-Du2,FLX_CN-Du2_FLUXNET2015_SUBSET_DD_2006-2008_1-4.csv,2006,2008,1-4,FLUX-MET,202001280246
CN-Du2,FLX_CN-Du2_FLUXNET2015_SUBSET_HH_2006-2008_1-4.csv,2006,2008,1-4,FLUX-MET,202001280246
CN-Du3,FLX_CN-Du3_FLUXNET2015_SUBSET_HH_2009-2010_1-4.csv,2009,2010,1-4,FLUX-MET,202001280247
CN-Du3,FLX_CN-Du3_FLUXNET2015_AUXNEE_2009-2010_1-4.csv,2009,2010,1-4,AUX,202001280247
CN-Du3,FLX_CN-Du3_FLUXNET2015_AUXMETEO_2009-2010_1-4.csv,2009,2010,1-4,AUX,202001280247
CN-Du3,FLX_CN-Du3_FLUXNET2015_SUBSET_YY_2009-2010_1-4.csv,2009,2010,1-4,FLUX-MET,202001280247
CN-Du3,FLX_CN-Du3_FLUXNET2015_SUBSET_MM_2009-2010_1-4.csv,2009,2010,1-4,FLUX-MET,202001280247
CN-Du3,FLX_CN-Du3_FLUXNET2015_SUBSET_WW_2009-2010_1-4.csv,2009,2010,1-4,FLUX-MET,202001280247
CN-Du3,FLX_CN-Du3_FLUXNET2015_SUBSET_DD_2009-2010_1-4.csv,2009,2010,1-4,FLUX-MET,202001280247
CN-Ha2,FLX_CN-Ha2_FLUXNET2015_SUBSET_HH_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280248
CN-Ha2,FLX_CN-Ha2_FLUXNET2015_SUBSET_DD_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280248
CN-Ha2,FLX_CN-Ha2_FLUXNET2015_SUBSET_WW_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280248
CN-Ha2,FLX_CN-Ha2_FLUXNET2015_SUBSET_MM_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280248
CN-Ha2,FLX_CN-Ha2_FLUXNET2015_SUBSET_YY_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280248
CN-Ha2,FLX_CN-Ha2_FLUXNET2015_AUXMETEO_2003-2005_1-4.csv,2003,2005,1-4,AUX,202001280247
CN-Ha2,FLX_CN-Ha2_FLUXNET2015_AUXNEE_2003-2005_1-4.csv,2003,2005,1-4,AUX,202001280247
CN-HaM,FLX_CN-HaM_FLUXNET2015_AUXNEE_2002-2004_1-4.csv,2002,2004,1-4,AUX,202001280248
CN-HaM,FLX_CN-HaM_FLUXNET2015_SUBSET_HH_2002-2004_1-4.csv,2002,2004,1-4,FLUX-MET,202001280249
CN-HaM,FLX_CN-HaM_FLUXNET2015_SUBSET_DD_2002-2004_1-4.csv,2002,2004,1-4,FLUX-MET,202001280249
CN-HaM,FLX_CN-HaM_FLUXNET2015_SUBSET_WW_2002-2004_1-4.csv,2002,2004,1-4,FLUX-MET,202001280249
CN-HaM,FLX_CN-HaM_FLUXNET2015_SUBSET_MM_2002-2004_1-4.csv,2002,2004,1-4,FLUX-MET,202001280249
CN-HaM,FLX_CN-HaM_FLUXNET2015_SUBSET_YY_2002-2004_1-4.csv,2002,2004,1-4,FLUX-MET,202001280249
CN-HaM,FLX_CN-HaM_FLUXNET2015_AUXMETEO_2002-2004_1-4.csv,2002,2004,1-4,AUX,202001280248
CN-Qia,FLX_CN-Qia_FLUXNET2015_SUBSET_HH_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280249
CN-Qia,FLX_CN-Qia_FLUXNET2015_SUBSET_DD_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280249
CN-Qia,FLX_CN-Qia_FLUXNET2015_SUBSET_WW_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280249
CN-Qia,FLX_CN-Qia_FLUXNET2015_SUBSET_MM_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280249
CN-Qia,FLX_CN-Qia_FLUXNET2015_SUBSET_YY_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280249
CN-Qia,FLX_CN-Qia_FLUXNET2015_AUXMETEO_2003-2005_1-4.csv,2003,2005,1-4,AUX,202001280249
CN-Qia,FLX_CN-Qia_FLUXNET2015_AUXNEE_2003-2005_1-4.csv,2003,2005,1-4,AUX,202001280249
CN-Sw2,FLX_CN-Sw2_FLUXNET2015_SUBSET_WW_2010-2012_1-4.csv,2010,2012,1-4,FLUX-MET,202001280250
CN-Sw2,FLX_CN-Sw2_FLUXNET2015_SUBSET_HH_2010-2012_1-4.csv,2010,2012,1-4,FLUX-MET,202001280250
CN-Sw2,FLX_CN-Sw2_FLUXNET2015_SUBSET_DD_2010-2012_1-4.csv,2010,2012,1-4,FLUX-MET,202001280250
CN-Sw2,FLX_CN-Sw2_FLUXNET2015_SUBSET_MM_2010-2012_1-4.csv,2010,2012,1-4,FLUX-MET,202001280250
CN-Sw2,FLX_CN-Sw2_FLUXNET2015_SUBSET_YY_2010-2012_1-4.csv,2010,2012,1-4,FLUX-MET,202001280250
CN-Sw2,FLX_CN-Sw2_FLUXNET2015_AUXMETEO_2010-2012_1-4.csv,2010,2012,1-4,AUX,202001280250
CN-Sw2,FLX_CN-Sw2_FLUXNET2015_AUXNEE_2010-2012_1-4.csv,2010,2012,1-4,AUX,202001280250
CZ-BK1,FLX_CZ-BK1_FLUXNET2015_SUBSET_HH_2004-2014_2-4.csv,2004,2014,2-4,FLUX-MET,202001280253
CZ-BK1,FLX_CZ-BK1_FLUXNET2015_AUXNEE_2004-2014_2-4.csv,2004,2014,2-4,AUX,202001280250
CZ-BK1,FLX_CZ-BK1_FLUXNET2015_SUBSET_DD_2004-2014_2-4.csv,2004,2014,2-4,FLUX-MET,202001280253
CZ-BK1,FLX_CZ-BK1_FLUXNET2015_SUBSET_WW_2004-2014_2-4.csv,2004,2014,2-4,FLUX-MET,202001280253
CZ-BK1,FLX_CZ-BK1_FLUXNET2015_SUBSET_MM_2004-2014_2-4.csv,2004,2014,2-4,FLUX-MET,202001280253
CZ-BK1,FLX_CZ-BK1_FLUXNET2015_SUBSET_YY_2004-2014_2-4.csv,2004,2014,2-4,FLUX-MET,202001280253
CZ-BK1,FLX_CZ-BK1_FLUXNET2015_AUXMETEO_2004-2014_2-4.csv,2004,2014,2-4,AUX,202001280250
CZ-BK2,FLX_CZ-BK2_FLUXNET2015_AUXNEE_2006-2012_2-4.csv,2006,2012,2-4,AUX,202001280254
CZ-BK2,FLX_CZ-BK2_FLUXNET2015_SUBSET_HH_2004-2012_2-4.csv,2004,2012,2-4,FLUX-MET,202001280256
CZ-BK2,FLX_CZ-BK2_FLUXNET2015_SUBSET_DD_2004-2012_2-4.csv,2004,2012,2-4,FLUX-MET,202001280256
CZ-BK2,FLX_CZ-BK2_FLUXNET2015_SUBSET_WW_2004-2012_2-4.csv,2004,2012,2-4,FLUX-MET,202001280256
CZ-BK2,FLX_CZ-BK2_FLUXNET2015_SUBSET_MM_2004-2012_2-4.csv,2004,2012,2-4,FLUX-MET,202001280256
CZ-BK2,FLX_CZ-BK2_FLUXNET2015_SUBSET_YY_2004-2012_2-4.csv,2004,2012,2-4,FLUX-MET,202001280256
CZ-BK2,FLX_CZ-BK2_FLUXNET2015_AUXMETEO_2004-2012_2-4.csv,2004,2012,2-4,AUX,202001280254
CZ-wet,FLX_CZ-wet_FLUXNET2015_AUXNEE_2006-2014_1-4.csv,2006,2014,1-4,AUX,202001280257
CZ-wet,FLX_CZ-wet_FLUXNET2015_AUXMETEO_2006-2014_1-4.csv,2006,2014,1-4,AUX,202001280257
CZ-wet,FLX_CZ-wet_FLUXNET2015_SUBSET_YY_2006-2014_1-4.csv,2006,2014,1-4,FLUX-MET,202001280259
CZ-wet,FLX_CZ-wet_FLUXNET2015_SUBSET_MM_2006-2014_1-4.csv,2006,2014,1-4,FLUX-MET,202001280259
CZ-wet,FLX_CZ-wet_FLUXNET2015_SUBSET_WW_2006-2014_1-4.csv,2006,2014,1-4,FLUX-MET,202001280259
CZ-wet,FLX_CZ-wet_FLUXNET2015_SUBSET_DD_2006-2014_1-4.csv,2006,2014,1-4,FLUX-MET,202001280259
CZ-wet,FLX_CZ-wet_FLUXNET2015_SUBSET_HH_2006-2014_1-4.csv,2006,2014,1-4,FLUX-MET,202001280259
DE-Akm,FLX_DE-Akm_FLUXNET2015_SUBSET_HH_2009-2014_1-4.csv,2009,2014,1-4,FLUX-MET,202001280301
DE-Akm,FLX_DE-Akm_FLUXNET2015_SUBSET_DD_2009-2014_1-4.csv,2009,2014,1-4,FLUX-MET,202001280301
DE-Akm,FLX_DE-Akm_FLUXNET2015_SUBSET_WW_2009-2014_1-4.csv,2009,2014,1-4,FLUX-MET,202001280301
DE-Akm,FLX_DE-Akm_FLUXNET2015_SUBSET_MM_2009-2014_1-4.csv,2009,2014,1-4,FLUX-MET,202001280301
DE-Akm,FLX_DE-Akm_FLUXNET2015_SUBSET_YY_2009-2014_1-4.csv,2009,2014,1-4,FLUX-MET,202001280301
DE-Akm,FLX_DE-Akm_FLUXNET2015_AUXMETEO_2009-2014_1-4.csv,2009,2014,1-4,AUX,202001280259
DE-Akm,FLX_DE-Akm_FLUXNET2015_AUXNEE_2009-2014_1-4.csv,2009,2014,1-4,AUX,202001280259
DE-Geb,FLX_DE-Geb_FLUXNET2015_SUBSET_WW_2001-2014_1-4.csv,2001,2014,1-4,FLUX-MET,202001280305
DE-Geb,FLX_DE-Geb_FLUXNET2015_SUBSET_HH_2001-2014_1-4.csv,2001,2014,1-4,FLUX-MET,202001280305
DE-Geb,FLX_DE-Geb_FLUXNET2015_SUBSET_DD_2001-2014_1-4.csv,2001,2014,1-4,FLUX-MET,202001280305
DE-Geb,FLX_DE-Geb_FLUXNET2015_SUBSET_MM_2001-2014_1-4.csv,2001,2014,1-4,FLUX-MET,202001280305
DE-Geb,FLX_DE-Geb_FLUXNET2015_SUBSET_YY_2001-2014_1-4.csv,2001,2014,1-4,FLUX-MET,202001280305
DE-Geb,FLX_DE-Geb_FLUXNET2015_AUXMETEO_2001-2014_1-4.csv,2001,2014,1-4,AUX,202001280301
DE-Geb,FLX_DE-Geb_FLUXNET2015_AUXNEE_2001-2014_1-4.csv,2001,2014,1-4,AUX,202001280301
DE-Gri,FLX_DE-Gri_FLUXNET2015_SUBSET_DD_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280309
DE-Gri,FLX_DE-Gri_FLUXNET2015_SUBSET_HH_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280308
DE-Gri,FLX_DE-Gri_FLUXNET2015_AUXNEE_2004-2014_1-4.csv,2004,2014,1-4,AUX,202001280306
DE-Gri,FLX_DE-Gri_FLUXNET2015_AUXMETEO_2004-2014_1-4.csv,2004,2014,1-4,AUX,202001280306
DE-Gri,FLX_DE-Gri_FLUXNET2015_SUBSET_YY_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280309
DE-Gri,FLX_DE-Gri_FLUXNET2015_SUBSET_MM_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280309
DE-Gri,FLX_DE-Gri_FLUXNET2015_SUBSET_WW_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280309
DE-Hai,FLX_DE-Hai_FLUXNET2015_SUBSET_YY_2000-2012_1-4.csv,2000,2012,1-4,FLUX-MET,202001280313
DE-Hai,FLX_DE-Hai_FLUXNET2015_AUXNEE_2000-2012_1-4.csv,2000,2012,1-4,AUX,202001280309
DE-Hai,FLX_DE-Hai_FLUXNET2015_SUBSET_DD_2000-2012_1-4.csv,2000,2012,1-4,FLUX-MET,202001280313
DE-Hai,FLX_DE-Hai_FLUXNET2015_SUBSET_HH_2000-2012_1-4.csv,2000,2012,1-4,FLUX-MET,202001280313
DE-Hai,FLX_DE-Hai_FLUXNET2015_SUBSET_WW_2000-2012_1-4.csv,2000,2012,1-4,FLUX-MET,202001280313
DE-Hai,FLX_DE-Hai_FLUXNET2015_SUBSET_MM_2000-2012_1-4.csv,2000,2012,1-4,FLUX-MET,202001280313
DE-Hai,FLX_DE-Hai_FLUXNET2015_AUXMETEO_2000-2012_1-4.csv,2000,2012,1-4,AUX,202001280309
DE-Kli,FLX_DE-Kli_FLUXNET2015_AUXNEE_2004-2014_1-4.csv,2004,2014,1-4,AUX,202001280313
DE-Kli,FLX_DE-Kli_FLUXNET2015_SUBSET_HH_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280316
DE-Kli,FLX_DE-Kli_FLUXNET2015_SUBSET_DD_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280316
DE-Kli,FLX_DE-Kli_FLUXNET2015_AUXMETEO_2004-2014_1-4.csv,2004,2014,1-4,AUX,202001280313
DE-Kli,FLX_DE-Kli_FLUXNET2015_SUBSET_YY_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280316
DE-Kli,FLX_DE-Kli_FLUXNET2015_SUBSET_MM_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280316
DE-Kli,FLX_DE-Kli_FLUXNET2015_SUBSET_WW_2004-2014_1-4.csv,2004,2014,1-4,FLUX-MET,202001280316
DE-Lkb,FLX_DE-Lkb_FLUXNET2015_SUBSET_WW_2009-2013_1-4.csv,2009,2013,1-4,FLUX-MET,202001280318
DE-Lkb,FLX_DE-Lkb_FLUXNET2015_SUBSET_DD_2009-2013_1-4.csv,2009,2013,1-4,FLUX-MET,202001280318
DE-Lkb,FLX_DE-Lkb_FLUXNET2015_SUBSET_HH_2009-2013_1-4.csv,2009,2013,1-4,FLUX-MET,202001280318
DE-Lkb,FLX_DE-Lkb_FLUXNET2015_AUXNEE_2009-2013_1-4.csv,2009,2013,1-4,AUX,202001280317
DE-Lkb,FLX_DE-Lkb_FLUXNET2015_AUXMETEO_2009-2013_1-4.csv,2009,2013,1-4,AUX,202001280317
DE-Lkb,FLX_DE-Lkb_FLUXNET2015_SUBSET_YY_2009-2013_1-4.csv,2009,2013,1-4,FLUX-MET,202001280318
DE-Lkb,FLX_DE-Lkb_FLUXNET2015_SUBSET_MM_2009-2013_1-4.csv,2009,2013,1-4,FLUX-MET,202001280318
DE-Lnf,FLX_DE-Lnf_FLUXNET2015_AUXMETEO_2002-2012_1-4.csv,2002,2012,1-4,AUX,202001280318
DE-Lnf,FLX_DE-Lnf_FLUXNET2015_AUXNEE_2002-2012_1-4.csv,2002,2012,1-4,AUX,202001280318
DE-Lnf,FLX_DE-Lnf_FLUXNET2015_SUBSET_DD_2002-2012_1-4.csv,2002,2012,1-4,FLUX-MET,202001280321
DE-Lnf,FLX_DE-Lnf_FLUXNET2015_SUBSET_WW_2002-2012_1-4.csv,2002,2012,1-4,FLUX-MET,202001280321
DE-Lnf,FLX_DE-Lnf_FLUXNET2015_SUBSET_MM_2002-2012_1-4.csv,2002,2012,1-4,FLUX-MET,202001280321
DE-Lnf,FLX_DE-Lnf_FLUXNET2015_SUBSET_YY_2002-2012_1-4.csv,2002,2012,1-4,FLUX-MET,202001280321
DE-Lnf,FLX_DE-Lnf_FLUXNET2015_SUBSET_HH_2002-2012_1-4.csv,2002,2012,1-4,FLUX-MET,202001280321
DE-Obe,FLX_DE-Obe_FLUXNET2015_SUBSET_DD_2008-2014_1-4.csv,2008,2014,1-4,FLUX-MET,202001280324
DE-Obe,FLX_DE-Obe_FLUXNET2015_SUBSET_WW_2008-2014_1-4.csv,2008,2014,1-4,FLUX-MET,202001280324
DE-Obe,FLX_DE-Obe_FLUXNET2015_SUBSET_MM_2008-2014_1-4.csv,2008,2014,1-4,FLUX-MET,202001280324
DE-Obe,FLX_DE-Obe_FLUXNET2015_SUBSET_YY_2008-2014_1-4.csv,2008,2014,1-4,FLUX-MET,202001280324
DE-Obe,FLX_DE-Obe_FLUXNET2015_AUXMETEO_2008-2014_1-4.csv,2008,2014,1-4,AUX,202001280322
DE-Obe,FLX_DE-Obe_FLUXNET2015_AUXNEE_2008-2014_1-4.csv,2008,2014,1-4,AUX,202001280322
DE-Obe,FLX_DE-Obe_FLUXNET2015_SUBSET_HH_2008-2014_1-4.csv,2008,2014,1-4,FLUX-MET,202001280323
DE-RuR,FLX_DE-RuR_FLUXNET2015_SUBSET_HH_2011-2014_1-4.csv,2011,2014,1-4,FLUX-MET,202001280325
DE-RuR,FLX_DE-RuR_FLUXNET2015_SUBSET_DD_2011-2014_1-4.csv,2011,2014,1-4,FLUX-MET,202001280325
DE-RuR,FLX_DE-RuR_FLUXNET2015_SUBSET_WW_2011-2014_1-4.csv,2011,2014,1-4,FLUX-MET,202001280325
DE-RuR,FLX_DE-RuR_FLUXNET2015_AUXNEE_2011-2014_1-4.csv,2011,2014,1-4,AUX,202001280324
DE-RuR,FLX_DE-RuR_FLUXNET2015_SUBSET_MM_2011-2014_1-4.csv,2011,2014,1-4,FLUX-MET,202001280325
DE-RuR,FLX_DE-RuR_FLUXNET2015_SUBSET_YY_2011-2014_1-4.csv,2011,2014,1-4,FLUX-MET,202001280325
DE-RuR,FLX_DE-RuR_FLUXNET2015_AUXMETEO_2011-2014_1-4.csv,2011,2014,1-4,AUX,202001280324
DE-RuS,FLX_DE-RuS_FLUXNET2015_SUBSET_MM_2011-2014_1-4.csv,2011,2014,1-4,FLUX-MET,202001280326
DE-RuS,FLX_DE-RuS_FLUXNET2015_SUBSET_WW_2011-2014_1-4.csv,2011,2014,1-4,FLUX-MET,202001280326
DE-RuS,FLX_DE-RuS_FLUXNET2015_SUBSET_DD_2011-2014_1-4.csv,2011,2014,1-4,FLUX-MET,202001280326
DE-RuS,FLX_DE-RuS_FLUXNET2015_SUBSET_HH_2011-2014_1-4.csv,2011,2014,1-4,FLUX-MET,202001280326
DE-RuS,FLX_DE-RuS_FLUXNET2015_AUXNEE_2011-2014_1-4.csv,2011,2014,1-4,AUX,202001280325
DE-RuS,FLX_DE-RuS_FLUXNET2015_AUXMETEO_2011-2014_1-4.csv,2011,2014,1-4,AUX,202001280325
DE-RuS,FLX_DE-RuS_FLUXNET2015_SUBSET_YY_2011-2014_1-4.csv,2011,2014,1-4,FLUX-MET,202001280326
DE-Seh,FLX_DE-Seh_FLUXNET2015_SUBSET_MM_2007-2010_1-4.csv,2007,2010,1-4,FLUX-MET,202001280327
DE-Seh,FLX_DE-Seh_FLUXNET2015_SUBSET_WW_2007-2010_1-4.csv,2007,2010,1-4,FLUX-MET,202001280327
DE-Seh,FLX_DE-Seh_FLUXNET2015_SUBSET_HH_2007-2010_1-4.csv,2007,2010,1-4,FLUX-MET,202001280327
DE-Seh,FLX_DE-Seh_FLUXNET2015_SUBSET_DD_2007-2010_1-4.csv,2007,2010,1-4,FLUX-MET,202001280327
DE-Seh,FLX_DE-Seh_FLUXNET2015_AUXNEE_2007-2010_1-4.csv,2007,2010,1-4,AUX,202001280326
DE-Seh,FLX_DE-Seh_FLUXNET2015_AUXMETEO_2007-2010_1-4.csv,2007,2010,1-4,AUX,202001280326
DE-Seh,FLX_DE-Seh_FLUXNET2015_SUBSET_YY_2007-2010_1-4.csv,2007,2010,1-4,FLUX-MET,202001280327
DE-SfN,FLX_DE-SfN_FLUXNET2015_SUBSET_MM_2012-2014_1-4.csv,2012,2014,1-4,FLUX-MET,202001280328
DE-SfN,FLX_DE-SfN_FLUXNET2015_SUBSET_HH_2012-2014_1-4.csv,2012,2014,1-4,FLUX-MET,202001280328
DE-SfN,FLX_DE-SfN_FLUXNET2015_AUXNEE_2012-2014_1-4.csv,2012,2014,1-4,AUX,202001280328
DE-SfN,FLX_DE-SfN_FLUXNET2015_AUXMETEO_2012-2014_1-4.csv,2012,2014,1-4,AUX,202001280328
DE-SfN,FLX_DE-SfN_FLUXNET2015_SUBSET_YY_2012-2014_1-4.csv,2012,2014,1-4,FLUX-MET,202001280328
DE-SfN,FLX_DE-SfN_FLUXNET2015_SUBSET_WW_2012-2014_1-4.csv,2012,2014,1-4,FLUX-MET,202001280328
DE-SfN,FLX_DE-SfN_FLUXNET2015_SUBSET_DD_2012-2014_1-4.csv,2012,2014,1-4,FLUX-MET,202001280328
DE-Spw,FLX_DE-Spw_FLUXNET2015_SUBSET_HH_2010-2014_1-4.csv,2010,2014,1-4,FLUX-MET,202001280330
DE-Spw,FLX_DE-Spw_FLUXNET2015_AUXNEE_2010-2014_1-4.csv,2010,2014,1-4,AUX,202001280328
DE-Spw,FLX_DE-Spw_FLUXNET2015_SUBSET_DD_2010-2014_1-4.csv,2010,2014,1-4,FLUX-MET,202001280330
DE-Spw,FLX_DE-Spw_FLUXNET2015_SUBSET_WW_2010-2014_1-4.csv,2010,2014,1-4,FLUX-MET,202001280330
DE-Spw,FLX_DE-Spw_FLUXNET2015_SUBSET_MM_2010-2014_1-4.csv,2010,2014,1-4,FLUX-MET,202001280330
DE-Spw,FLX_DE-Spw_FLUXNET2015_SUBSET_YY_2010-2014_1-4.csv,2010,2014,1-4,FLUX-MET,202001280330
DE-Spw,FLX_DE-Spw_FLUXNET2015_AUXMETEO_2010-2014_1-4.csv,2010,2014,1-4,AUX,202001280328
DE-Tha,FLX_DE-Tha_FLUXNET2015_AUXMETEO_1996-2014_1-4.csv,1996,2014,1-4,AUX,202001280330
DE-Tha,FLX_DE-Tha_FLUXNET2015_SUBSET_HH_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280335
DE-Tha,FLX_DE-Tha_FLUXNET2015_SUBSET_DD_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280335
DE-Tha,FLX_DE-Tha_FLUXNET2015_SUBSET_WW_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280335
