TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201310,10.339,1.0,204.369,68.86,1.0,321.68,0.0,0.882,1.0,95.791,1.0,2.726,1.0,3.548,0.989919,0.626193687983,0.738575268817,-9999,-9999,140.430107527,1.0,411.132,1.0,10.233,10.263,10.145,10.441,10.75,-9999,0.995296,0.995296,0.995296,0.995296,0.995296,-9999,34.098,21.599,18.931,-9999,-9999,0.995296,0.0,0.0,-9999,-9999,-0.421805,0.995296,15.2017,0.998656,13.2461,0.493187,4.38078,1.0,3.81722,0.744832,0.81822,0.985887,0.0487402,0.736748,0.799162,0.853076,0.992608,0.988575,0.984543,4.59544,4.58968,4.62136,4.67995,3.82244,3.82312,3.84076,3.87594,5.08234,4.68675,4.88612,5.07498,4.14572,3.96122,4.01944,4.152,-9999,-9999
201311,3.682,1.0,124.301,27.299,1.0,303.168,0.0,0.099,1.0,95.819,0.999306,3.1,0.999306,3.22,0.980556,0.595323176925,0.602083333333,-9999,-9999,56.1027186761,0.999305555556,417.091,1.0,6.413,6.663,6.872,7.518,8.668,-9999,0.997222,0.997222,0.997222,0.997222,0.997222,-9999,36.399,21.597,18.931,-9999,-9999,0.997222,0.0,0.0,-9999,-9999,-1.98428,0.997222,2.30844,0.997917,0.102201,0.282945,-1.04721,0.993056,-0.0463624,0.63165,1.2204,0.984722,0.0396734,1.21069,1.23482,1.25066,0.984722,0.984722,0.986111,2.52783,2.51837,2.54535,2.61463,1.2867,1.28528,1.31613,1.3759,2.8815,2.87317,2.95809,3.02095,1.77943,1.77494,1.78961,1.83263,-9999,-9999
201312,3.493,1.0,88.2038,28.815,1.0,284.17,0.0,0.535,1.0,96.187,1.0,1.9,1.0,3.665,0.952285,0.67027101864,0.719086021505,-9999,-9999,55.4650537634,1.0,417.42,0.739247,3.927,4.095,4.224,4.846,6.063,-9999,0.807124,0.807124,0.807124,0.807124,0.807124,-9999,35.974,21.597,18.931,-9999,-9999,0.807124,0.0,0.0,-9999,-9999,0.511314,0.807124,4.79809,0.730511,0.880965,0.291362,-4.56878,0.997312,-0.838862,0.580148,1.32043,0.706989,0.0324949,1.18306,1.23761,1.3149,0.718414,0.711694,0.709005,2.44707,2.30903,2.36002,2.47292,1.16105,1.11527,1.12671,1.14863,2.03859,1.95381,2.06524,2.6664,1.2771,1.22529,1.25017,1.28134,-9999,-9999
201401,3.231,1.0,104.85,29.229,0.995968,289.273,0.0,0.259,1.0,95.025,1.0,1.9,1.0,3.658,0.752016,0.686256544653,0.514784946237,-9999,-9999,58.5248655914,1.0,421.008,0.97379,3.869,3.999,4.062,4.602,5.536,-9999,0.0,0.0,0.0,0.0,0.0,-9999,36.16,21.596,18.931,-9999,-9999,0.0,0.0,0.0,-9999,-9999,0.825686,0.0,-1.50969,0.969758,-0.125804,0.195794,-5.44709,0.995968,-0.453912,0.731378,1.02356,0.952285,0.0308213,0.928732,0.99451,1.04738,0.960349,0.956317,0.950941,2.27282,2.15303,2.24958,2.28664,1.27831,1.19764,1.23526,1.25923,1.91069,1.44014,1.5397,1.645,1.25715,1.24954,1.28164,1.30555,-9999,-9999
201402,3.481,1.0,168.502,46.116,0.998512,283.961,0.0,0.487,1.0,94.9,1.0,2.2,1.0,4.154,0.87128,0.753901590505,0.652529761905,12.4337797619,1.0,92.7730654762,1.0,416.607,1.0,3.817,3.93,3.945,4.408,5.036,-9999,0.459821,0.459821,0.459821,0.459821,0.459821,-9999,36.498,21.599,18.931,-9999,-9999,0.459821,0.0,0.0,-9999,-9999,-0.503676,0.459821,1.82813,0.999256,1.42189,0.279828,-13.3279,0.995536,-10.3662,0.754884,0.2348,0.997768,0.0322435,0.20398,0.225984,0.261165,0.997768,0.997768,0.997768,1.99015,1.98327,1.99332,2.05198,1.76577,1.77035,1.78234,1.7935,2.82239,2.84097,2.88481,2.92361,2.24808,2.22884,2.24493,2.27409,-9999,-9999
201403,7.398,1.0,263.966,128.09,0.998656,273.995,0.0,3.51,1.0,96.009,0.53293,0.216,1.0,3.095,0.997312,0.533305834252,0.657930107527,53.5961021505,1.0,242.321236559,1.0,417.916,0.995968,5.096,5.088,4.936,5.243,5.564,-9999,0.998656,0.998656,0.998656,0.998656,0.998656,-9999,35.726,21.597,18.931,-9999,-9999,0.780242,0.0,0.0,-9999,-9999,0.261766,0.778898,23.4724,0.988575,26.1249,0.430152,35.938,0.997312,39.9992,0.786779,-0.408017,0.918683,0.0425716,-0.742629,-0.595489,-0.322719,0.929435,0.928763,0.912634,3.33489,3.2558,3.3398,3.44367,3.9869,3.78399,3.8438,3.9685,3.57305,2.31268,2.94618,3.3203,4.12014,3.54622,3.90978,4.118,-9999,-9999
201404,10.313,1.0,366.866,159.088,1.0,303.184,0.0,3.314,1.0,95.413,0.736806,0.347,1.0,2.377,0.986111,0.467456588346,0.804166666667,86.1229166667,1.0,308.238888889,1.0,398.104,0.997222,8.237,8.083,7.723,7.795,7.516,-9999,1.0,1.0,1.0,1.0,1.0,-9999,34.724,21.597,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,0.726261,1.0,29.4435,0.984722,32.7707,0.398822,47.4099,0.995833,52.7675,0.787189,-2.00222,0.811111,0.057792,-2.03437,-2.00028,-1.968,0.901389,0.873611,0.877778,3.4187,3.33283,3.39434,3.47567,5.45182,5.27812,5.40859,5.47301,4.76414,4.50495,4.98865,5.3403,6.74625,6.31424,6.4539,6.70979,-9999,-9999
201405,11.182,1.0,446.874,181.633,1.0,316.233,0.0,3.167,1.0,95.335,1.0,2.368,1.0,2.871,0.965726,0.551369402262,0.782930107527,106.526209677,1.0,391.076088764,0.92876344086,393.913,1.0,9.463,9.298,8.949,9.014,8.766,-9999,1.0,1.0,1.0,1.0,1.0,-9999,35.307,21.596,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,0.296181,1.0,40.8239,0.978495,48.2524,0.478062,50.1088,0.976478,59.2267,0.818282,-3.38556,0.927419,0.082504,-3.50564,-3.43174,-3.38669,0.933468,0.952957,0.927419,4.43083,4.43083,4.64462,4.80942,7.92091,7.92091,8.06188,8.14173,5.24444,5.1876,5.49034,5.66831,8.42412,8.03325,8.41783,8.59375,-9999,-9999
201406,14.61,1.0,483.664,230.023,1.0,330.107,0.0,4.581,1.0,95.798,0.691667,2.133,1.0,2.306,0.975694,0.473989235113,0.789583333333,140.047916667,1.0,446.967361111,1.0,391.225,1.0,11.884,11.667,11.222,11.161,10.633,-9999,1.0,1.0,1.0,1.0,1.0,-9999,33.623,21.597,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,0.46532,1.0,57.219,0.997222,58.3536,0.612496,79.3718,0.994444,80.9458,0.96004,-5.42955,0.85,0.0839585,-5.51927,-5.38827,-4.94171,0.832639,0.46875,0.957639,6.16993,5.72899,6.16993,6.84643,11.2774,11.2267,11.727,11.8894,6.58213,6.82958,7.14095,7.72498,11.2106,10.9415,11.199,11.4975,-9999,-9999
201407,17.535,1.0,466.282,202.702,1.0,354.809,0.0,4.694,1.0,95.255,1.0,3.352,1.0,2.375,0.946909,0.444197064751,0.8125,125.823924731,1.0,401.07594086,1.0,388.531,1.0,14.238,13.947,13.338,13.129,12.275,-9999,1.0,1.0,1.0,1.0,1.0,-9999,34.188,21.601,18.931,-9999,-9999,1.0,0.0,0.0,-9999,-9999,1.19606,1.0,60.6874,0.980511,70.5016,0.635991,46.1829,0.984543,53.6514,0.860077,-2.94756,0.903898,0.0836648,-2.96256,-2.84867,-2.68399,0.828629,0.946237,0.836022,6.99892,7.07547,7.57011,7.73165,9.93901,9.92829,10.1966,10.4703,7.44585,7.32211,7.89296,8.27599,10.1647,9.73483,10.0485,10.7565,-9999,-9999
201408,14.028,1.0,400.042,157.957,1.0,337.655,0.0,2.146,1.0,95.138,1.0,4.894,1.0,2.647,0.932796,0.48616395705,0.799059139785,93.813844086,1.0,313.439516129,1.0,382.071,0.999328,13.324,13.295,13.022,13.165,13.032,-9999,1.0,1.0,1.0,1.0,1.0,-9999,36.239,21.961,19.087,-9999,-9999,1.0,0.0,0.0,-9999,-9999,-0.739831,1.0,50.541,0.987903,75.7947,0.611211,13.286,0.985887,19.9246,0.658856,-2.37033,0.949597,0.0757793,-2.39607,-2.14839,-2.02961,0.913306,0.961022,0.959677,6.54452,5.70803,5.96231,6.42166,8.61798,8.02774,8.34207,8.44342,5.62676,4.99165,5.58253,6.25476,8.47384,7.76231,8.11455,8.47384,-9999,-9999
201409,14.206,1.0,305.32,130.228,1.0,335.575,0.0,1.906,1.0,95.639,1.0,1.583,1.0,1.986,0.74375,0.353948021101,0.570833333333,71.7944444444,1.0,257.036805556,1.0,392.281,0.991667,12.915,12.854,12.54,12.672,12.569,-9999,1.0,1.0,1.0,1.0,1.0,-9999,35.646,22.08,19.147,-9999,-9999,1.0,0.0,0.0,-9999,-9999,0.0539817,1.0,39.071,0.975,46.2624,0.469187,21.834,0.963194,25.8528,0.533425,-1.76069,0.621528,0.0855866,-1.70155,-1.622,-1.5557,0.763194,0.768056,0.661806,4.87448,4.48632,4.97604,5.2802,6.43018,6.33236,6.52047,6.97066,8.82071,4.32001,5.91986,8.13769,6.99154,6.77008,7.50683,8.4164,-9999,-9999
201410,11.237,1.0,204.369,72.683,1.0,325.921,0.0,0.722,1.0,95.392,1.0,2.387,1.0,2.477,0.948253,0.506304475257,0.836021505376,31.0208333333,1.0,144.98655914,1.0,390.654,1.0,10.93,10.953,10.981,11.288,11.41,10.91,1.0,1.0,1.0,1.0,1.0,0.775538,29.97,22.425,19.358,22.709,26.398,1.0,0.775538,0.775538,0.775538,0.775538,-0.778883,0.327285,17.641,0.979167,20.888,0.324306,-12.0015,0.975806,-14.2105,0.544815,0.865625,0.918011,0.0551341,0.563735,0.827483,0.938411,0.951613,0.924731,0.901882,3.6998,3.91299,4.48695,4.82861,3.05786,3.3512,3.51992,3.74274,3.43035,3.59182,3.81972,4.29962,3.5455,3.42867,3.51011,3.67162,-9999,-9999
201411,6.519,1.0,124.301,37.923,1.0,305.387,0.0,0.237,1.0,94.85,1.0,1.5,1.0,2.253,0.93125,0.521942539517,0.875,9.87152777778,1.0,75.5222222222,1.0,398.464,1.0,7.285,7.733,8.16,8.914,9.395,9.652,1.0,1.0,1.0,1.0,1.0,1.0,25.479,22.858,19.798,23.013,26.612,1.0,1.0,1.0,1.0,1.0,-3.81024,1.0,8.12355,0.979861,-3.81894,0.170169,-11.6809,0.979167,5.49126,0.438307,0.734202,0.928472,0.0362152,0.551469,0.679745,0.783083,0.961806,0.934028,0.920833,2.66172,2.59894,2.77768,2.86126,2.02884,2.03092,2.07382,2.08387,3.15935,2.9862,3.5263,3.75524,1.98363,2.05303,2.20831,2.27536,-9999,-9999
201412,1.639,1.0,88.2038,12.716,0.987231,297.083,0.0,0.237,0.106855,95.573,1.0,2.539,1.0,3.228,0.640457,0.635430556265,0.747311827957,3.27016129032,1.0,30.6738060305,0.979166666667,391.091,1.0,3.592,4.231,4.843,6.02,6.948,7.502,1.0,1.0,1.0,1.0,1.0,1.0,26.853,24.228,21.398,23.829,27.721,1.0,1.0,1.0,1.0,1.0,-5.98305,1.0,6.34884,0.994624,-2.98463,0.178166,-24.1423,0.989247,11.3494,0.594907,1.64629,0.976478,0.0645707,1.53132,1.64629,1.8556,0.983199,0.976478,0.956989,2.06554,2.02609,2.07381,2.42164,0.435049,0.455631,0.514637,0.551791,0.829824,1.42106,2.44014,3.15383,0.903322,0.722316,0.902555,1.02307,-9999,-9999
