TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200408,24.329,1.0,416.45,258.491,1.0,349.182,1.0,6.65,1.0,101.095,1.0,0.71,1.0,1.964,0.834005,0.533528852092,0.524865591398,165.343769489,1.0,520.737632556,0.995295698925,205.674653058,1.0,45.0197580645,1.0,-9999,-9999,25.4742587366,1.0,417.406678763,1.0,394.854,0.81922,22.438,21.573,20.846,1.0,1.0,1.0,8.572,6.912,21.853,1.0,1.0,1.0,2.6031,1.0,34.4794,0.81922,40.4065,0.57428,99.9437,0.81922,117.124,1.00658,-1.3896,0.81586,0.0480287,-1.3896,-1.38029,-1.36774,0.81586,0.81586,0.81586,3.98009,3.93038,3.97017,4.00059,5.37915,5.31137,5.35536,5.38306,5.14751,5.27768,5.38381,5.52881,5.78772,5.83102,5.87701,6.01635,7.69709,1.0
200409,21.079,1.0,335.399,193.633,1.0,323.242,1.0,7.328,1.0,101.506,1.0,3.773,1.0,1.655,0.834722,0.322573090185,0.929861111111,98.9935625,1.0,396.02629935,0.998611111111,146.084419271,1.0,46.3761296296,0.997916666667,-9999,-9999,22.5097590278,1.0,395.789472769,0.999305555556,405.524,0.995139,19.237,18.99,19.556,1.0,1.0,1.0,12.112,8.189,18.636,1.0,1.0,1.0,0.240919,1.0,30.6689,0.995139,37.2434,0.514971,50.5565,0.995139,61.3943,0.933139,-0.293156,0.989583,0.0583616,-0.333364,-0.31302,-0.303774,0.988194,0.985417,0.994444,4.37886,4.31297,4.36447,4.3946,4.68822,4.62724,4.67589,4.7042,3.61605,3.50308,3.5631,3.59191,4.37418,4.37482,4.38287,4.42484,6.21837,1.0
200410,18.264,1.0,244.512,97.837,1.0,345.629,1.0,2.452,1.0,101.237,1.0,7.445,0.999328,1.74,0.752688,0.380068896459,0.826612903226,51.9384462366,1.0,203.430450269,1.0,126.679888273,1.0,40.1029569892,0.999327956989,-9999,-9999,10.9842211022,1.0,380.527238575,1.0,412.152,0.998656,16.779,16.784,17.664,1.0,1.0,1.0,19.502,18.038,23.809,1.0,1.0,1.0,-1.12307,1.0,11.2229,0.998656,13.6287,0.392244,-8.14454,0.998656,-9.89049,0.71349,0.0954913,0.998656,0.0659533,0.0605631,0.10159,0.168522,0.998656,0.998656,0.998656,3.92918,3.85219,3.92918,4.03098,3.8346,3.7899,3.82493,3.86217,4.66793,4.63448,4.71968,4.89235,4.06052,4.00634,4.05554,4.1015,5.13717,1.0
200411,11.83,1.0,168.825,74.126,1.0,295.549,1.0,2.84,1.0,101.396,1.0,4.207,1.0,1.815,0.800694,0.326534163988,0.994444444444,16.2073628623,0.998611111111,157.782493056,1.0,73.566609375,1.0,10.2420707071,0.997222222222,-9999,-9999,9.46817294686,0.998611111111,343.153345139,1.0,426.304,0.999306,11.156,11.864,14.329,1.0,1.0,1.0,21.312,17.588,47.117,1.0,1.0,1.0,-4.86802,1.0,12.0944,1.0,19.7734,0.324409,-19.6132,1.0,-32.0661,0.686101,-0.835192,0.965972,0.0488176,-0.931025,-0.832524,-0.810298,0.961806,0.965972,0.965278,2.31441,2.08911,2.30062,2.31241,3.14693,3.02743,3.09897,3.12463,1.86359,1.92477,2.18434,2.27184,3.02849,2.97505,3.05874,3.06679,3.50364,1.0
200412,9.544,1.0,134.116,54.498,1.0,279.118,1.0,2.555,1.0,101.485,1.0,3.381,1.0,1.856,0.80578,0.322054126578,0.95497311828,-5.3961202957,1.0,117.41593414,1.0,54.5877738575,1.0,-7.25174731183,1.0,-9999,-9999,7.39155174731,1.0,330.334487903,1.0,410.538,0.994624,8.594,9.177,11.548,1.0,1.0,1.0,23.191,21.566,49.861,1.0,1.0,1.0,-4.51126,1.0,10.8579,1.0,6.13028,0.327838,-31.6172,1.0,-17.8508,0.777793,-0.383421,0.983871,0.0423357,-0.441102,-0.385704,-0.372682,0.982527,0.986559,0.985887,2.32221,2.28279,2.29318,2.30816,2.67645,2.66409,2.67238,2.7185,2.42429,2.42358,2.44816,2.46998,2.76223,2.72564,2.76223,2.83465,2.87992,1.0
200501,6.747,1.0,151.618,66.262,0.94086,264.284,1.0,2.288,0.93414,101.85,0.834005,0.227,1.0,1.837,0.622312,0.293967392472,0.621639784946,1.76478754107,0.998655913978,108.741670125,0.932123655914,-9999,-9999,13.200672043,1.0,108.744905074,1.0,9.39464704792,1.0,320.662231855,1.0,444.005,0.923387,6.215,6.926,9.558,1.0,1.0,1.0,22.693,19.581,51.691,0.93414,0.93414,0.93414,-4.85495,1.0,8.05706,0.923387,4.54895,0.208589,-8.56979,0.922715,-4.83843,0.438807,-0.986002,0.910618,0.0389358,-1.00724,-0.997833,-0.986058,0.909946,0.912634,0.913306,1.37474,1.33896,1.39192,1.41934,2.36485,2.33551,2.37798,2.44756,1.87535,1.81365,1.87834,2.03111,2.62588,2.53287,2.57141,2.62588,2.36395,1.0
200502,5.696,1.0,214.305,103.56,0.978423,251.871,1.0,3.388,0.97619,101.189,0.94122,0.42,0.998512,1.823,0.933036,0.366139313307,0.919642857143,25.7061217115,0.997767857143,191.800427328,0.973958333333,-9999,-9999,15.6407543996,0.998511904762,190.825898397,0.998511904762,13.7804946836,0.997767857143,314.580480396,0.998511904762,454.183,0.975446,4.816,5.394,7.825,1.0,1.0,1.0,20.32,17.211,52.805,0.97619,0.97619,0.97619,-4.08169,1.0,14.1552,0.974702,19.9629,0.293662,-1.24687,0.975446,-1.75845,0.637011,-1.31214,0.973214,0.0469115,-1.33051,-1.32245,-1.31497,0.973214,0.973958,0.973958,1.46303,1.42687,1.43995,1.46963,2.78071,2.75218,2.77384,2.78474,1.4979,1.4184,1.44149,1.47159,2.7315,2.69243,2.72846,2.7422,2.00532,1.0
200503,9.722,1.0,302.67,156.966,1.0,281.503,1.0,2.2,1.0,101.429,0.999328,0.351,1.0,1.687,0.981183,0.352328312213,0.824596774194,85.1976269517,0.999327956989,305.94876433,0.997983870968,-9999,-9999,30.6755433539,0.997983870968,295.521659946,1.0,16.7029143451,0.999327956989,336.036374828,0.999327956989,432.738,0.999328,8.147,8.027,9.004,1.0,1.0,1.0,21.161,17.615,52.537,1.0,1.0,1.0,-0.226406,1.0,15.9264,0.998656,35.9298,0.33285,22.0771,0.998656,49.8057,0.628891,-1.63901,0.999328,0.0428219,-1.62583,-1.60984,-1.59682,0.997984,0.999328,0.994624,2.41862,2.41548,2.43475,2.46127,4.05955,4.0139,4.05489,4.08122,2.51649,2.37668,2.51649,2.54531,4.16517,4.11918,4.17092,4.18792,3.00581,1.0
200504,13.187,1.0,392.162,209.921,1.0,292.5,1.0,3.71,1.0,101.206,1.0,0.353,1.0,2.021,0.956944,0.457276678241,0.895833333333,127.274223016,1.0,411.400271437,0.998611111111,-9999,-9999,28.4844444444,1.0,367.859138889,1.0,20.2009730495,1.0,354.830724306,1.0,417.077,1.0,11.904,11.723,12.206,1.0,1.0,1.0,18.151,14.053,52.61,1.0,1.0,1.0,0.113861,1.0,28.5154,1.0,63.2176,0.508453,28.7393,1.0,63.7141,0.878967,-2.43464,0.999306,0.0447243,-2.44013,-2.4344,-2.42156,1.0,0.999306,1.0,3.24841,3.20971,3.24201,3.26361,5.687,5.60423,5.66491,5.69267,3.53638,3.47139,3.53363,3.5824,5.86831,5.80025,5.83362,5.86704,4.25031,1.0
200505,18.487,1.0,457.598,288.296,1.0,331.983,1.0,4.971,1.0,101.262,1.0,0.232,1.0,1.76,0.983871,-9999,-9999,191.263768833,1.0,576.558897849,1.0,-9999,-9999,37.7680107527,1.0,480.306424731,1.0,26.7628758051,1.0,401.922146505,1.0,426.853,0.110887,16.746,15.965,15.214,0.875672,0.875672,0.875672,12.0,8.891,51.639,0.875672,0.875672,0.875672,2.63054,0.876344,49.9885,0.109543,110.823,1.01615,62.4823,0.110887,138.521,1.57696,-2.8091,0.0846774,0.0968754,-2.82705,-2.8091,-2.753,0.0846774,0.0846774,0.0813172,4.12359,3.82367,4.10645,4.16657,6.93269,6.5383,6.90967,6.96769,7.96979,6.84849,7.89074,7.974,8.09653,7.45465,8.05072,8.10072,7.17617,1.0
200506,22.282,1.0,486.173,294.621,1.0,354.165,1.0,6.514,1.0,101.334,0.999306,0.184,1.0,1.747,0.895833,-9999,-9999,199.093210172,1.0,602.540805556,1.0,-9999,-9999,35.4622222222,1.0,493.920805556,1.0,25.89139777,1.0,423.486252778,1.0,431.644,0.0,19.913,19.026,18.033,1.0,1.0,1.0,8.359,8.227,42.597,1.0,1.0,1.0,3.57545,1.0,45.6613,0.0,59.7183,-9999,64.3509,0.0,84.1615,-9999,-3.28519,0.0,-9999,-3.31508,-3.28519,-3.1409,0.0,0.0,0.0,4.38131,4.20223,4.34902,4.41241,7.6665,7.31898,7.63618,7.66954,7.62941,6.70489,7.59809,7.63454,7.87507,7.37237,7.84456,7.87638,10.0499,1.0
200507,24.142,1.0,472.237,304.368,1.0,358.847,1.0,8.392,1.0,101.069,0.988575,0.048,1.0,1.615,0.433468,-9999,-9999,200.004873559,1.0,620.536317204,1.0,-9999,-9999,33.8958333333,1.0,507.191801075,1.0,27.5653714762,1.0,435.329276882,1.0,408.591,0.0,22.025,20.977,20.224,1.0,1.0,1.0,7.384,6.695,24.444,1.0,1.0,1.0,2.94867,1.0,46.8469,0.0,57.2645,-9999,51.4276,0.0,62.8638,-9999,-3.21111,0.0,-9999,-3.21111,-3.19347,-3.15759,0.0,0.0,0.0,4.49978,4.37058,4.46756,4.51699,7.7027,7.55427,7.67458,7.72841,6.83949,6.13864,6.7919,6.84634,7.37767,7.05766,7.36375,7.38027,12.2834,1.0
200508,23.232,1.0,418.726,246.168,1.0,362.152,1.0,9.646,1.0,101.054,1.0,0.25,1.0,1.758,0.995968,-9999,-9999,154.926488233,1.0,498.548010753,1.0,-9999,-9999,32.2676075269,1.0,442.823709677,1.0,23.8173617211,1.0,428.88112836,1.0,400.388,0.0,21.198,20.485,20.303,1.0,1.0,1.0,7.116,6.815,19.584,1.0,1.0,1.0,1.26738,1.0,41.9708,0.0,51.1992,-9999,32.9673,0.0,40.216,-9999,-2.41227,0.0,-9999,-2.45923,-2.41375,-2.38366,0.0,0.0,0.0,4.42337,4.29406,4.37926,4.46528,6.82912,6.76185,6.82867,6.86376,5.61373,5.19655,5.61092,5.6559,6.10593,5.91701,6.10105,6.12327,11.2729,1.0
200509,20.865,1.0,338.329,187.113,1.0,352.368,1.0,6.639,1.0,101.369,0.999306,0.531,0.999306,1.618,0.982639,-9999,-9999,106.263109852,0.999305555556,382.72880526,0.998611111111,-9999,-9999,29.4498965721,0.999305555556,359.102305556,1.0,18.7751133667,0.999305555556,413.387138741,0.999305555556,405.221,0.504861,19.239,18.871,19.287,0.806944,0.806944,0.806944,12.793,9.12,17.68,0.806944,0.806944,0.806944,-1.71946,0.807639,33.6053,0.495833,44.1391,0.322149,22.5662,0.504167,29.6397,0.510297,-1.42407,0.494444,0.0613653,-1.42365,-1.4052,-1.35903,0.502083,0.454167,0.5,4.26177,4.18459,4.24339,4.30914,5.66799,5.60161,5.63249,5.68275,4.41631,4.30563,4.4307,4.48438,5.46721,5.39301,5.4365,5.46721,9.26822,1.0
200510,16.497,1.0,247.403,114.065,1.0,343.161,1.0,3.258,1.0,101.772,1.0,0.73,1.0,1.34,0.813172,0.271797268391,0.803091397849,55.6834763935,1.0,239.101592742,1.0,-9999,-9999,19.9091397849,1.0,237.537291667,1.0,12.0603691976,1.0,388.166805108,1.0,402.84,0.978495,15.512,15.364,16.632,1.0,1.0,1.0,14.331,13.683,16.631,1.0,1.0,1.0,-2.07971,1.0,21.106,0.978495,30.0929,0.320074,2.53113,0.978495,3.60888,0.413787,-0.633636,0.977151,0.05274,-0.681,-0.66025,-0.644067,0.979839,0.965054,0.9375,3.75919,3.64694,3.72933,3.77422,4.41194,4.32014,4.3897,4.40847,3.55637,3.44114,3.53155,3.60896,4.41286,4.38437,4.40777,4.42243,6.14336,1.0
200511,11.176,1.0,170.773,72.5,1.0,314.545,1.0,2.129,1.0,101.407,1.0,1.04,1.0,1.632,0.413194,-9999,-9999,16.7201006833,1.0,155.265884309,0.999305555556,-9999,-9999,14.9072222222,1.0,155.268763889,1.0,8.59277920403,1.0,360.447646528,1.0,407.717,0.890972,11.411,11.701,13.91,1.0,1.0,1.0,18.287,18.938,18.836,1.0,1.0,1.0,-4.32863,1.0,13.2951,0.890972,21.7364,0.257726,-18.9759,0.890972,-31.0242,0.561244,-0.44306,0.809722,0.046528,-0.54415,-0.468503,-0.453546,0.798611,0.83125,0.815278,3.05184,2.96463,2.98722,3.05184,3.50538,3.4307,3.48863,3.522,3.40301,2.70462,2.94738,3.18693,3.60881,3.31456,3.43538,3.49946,4.21344,1.0
200512,6.728,1.0,134.438,50.292,1.0,294.567,1.0,1.98,1.0,101.337,1.0,0.728,1.0,2.047,0.978495,-9999,-9999,-0.392408702823,1.0,108.600983813,0.998655913978,-9999,-9999,12.6269802867,0.997983870968,108.728709677,1.0,6.59821851535,0.999327956989,337.388633107,0.999327956989,419.157,0.781586,6.618,6.961,9.452,1.0,1.0,1.0,18.342,22.823,42.334,1.0,1.0,1.0,-3.544,1.0,3.15838,0.766129,1.7832,0.123333,-23.5838,0.781586,-13.3152,0.631046,-0.191175,0.730511,0.0423477,-0.221483,-0.213699,-0.20423,0.728495,0.731183,0.731183,1.79738,1.69211,1.77499,1.79417,1.9808,1.9216,1.98381,1.99744,2.24339,2.2192,2.39493,2.42228,2.1461,2.14621,2.15257,2.18632,2.45339,1.0
200601,5.291,1.0,151.618,73.008,1.0,267.018,1.0,2.263,1.0,101.95,1.0,3.11,1.0,1.714,0.997312,0.323479179667,0.788978494624,-5.02970430108,1.0,150.522298387,1.0,53.014264953,1.0,16.227688172,1.0,-9999,-9999,10.0518817204,1.0,332.495998656,1.0,414.262,1.0,4.768,4.934,7.356,1.0,1.0,1.0,18.871,22.393,49.28,1.0,1.0,1.0,-2.67362,1.0,8.17097,0.998656,4.61326,0.356226,-26.2589,0.99664,-14.8255,0.797433,-1.07978,0.987903,0.0435249,-1.09761,-1.07978,-1.02933,0.988575,0.987903,0.985215,1.16893,1.14624,1.16749,1.17575,2.24408,2.20946,2.24044,2.25074,0.726411,0.661272,0.717355,0.77851,2.22184,2.20271,2.22843,2.54648,2.521,1.0
200602,7.296,1.0,214.305,102.666,1.0,287.981,1.0,2.381,1.0,101.089,1.0,2.907,1.0,1.769,0.997024,0.362837964407,0.821428571429,32.327827381,1.0,202.520848214,1.0,89.0377669271,1.0,16.699702381,1.0,-9999,-9999,12.0889136905,1.0,344.131017113,1.0,409.463,1.0,7.159,6.973,8.559,1.0,1.0,1.0,19.452,21.811,51.404,1.0,1.0,1.0,-1.5041,1.0,13.5821,1.0,24.3368,0.511128,-8.66779,0.999256,-15.5311,0.742007,-1.85109,0.998512,0.0484362,-1.8694,-1.85765,-1.85109,0.998512,0.999256,0.998512,1.0582,1.0481,1.05363,1.06119,2.89782,2.90535,2.91169,2.91943,1.43578,1.31635,1.39104,1.4955,3.07234,3.05086,3.09062,3.13396,3.05968,1.0
200603,9.608,1.0,302.67,138.03,1.0,299.876,1.0,3.008,1.0,100.92,0.998656,0.845,1.0,2.14,0.995296,0.479142068381,0.89247311828,65.4463109128,0.998655913978,268.591209677,0.998655913978,133.141698017,0.998655913978,18.6653511782,0.998655913978,-9999,-9999,14.4967770533,0.998655913978,356.7654065,0.998655913978,405.364,1.0,8.957,8.617,9.628,1.0,1.0,1.0,18.769,17.298,52.376,1.0,1.0,1.0,0.0770697,1.0,26.6943,1.0,47.8314,0.547309,9.66829,1.0,17.3238,0.811063,-2.31865,0.997312,0.0495581,-2.32968,-2.32308,-2.31453,0.997312,0.997312,0.997312,3.47835,3.42666,3.44509,3.45691,5.80041,5.74695,5.76428,5.77816,3.73415,3.59741,3.73036,3.75496,6.06531,5.95331,6.03459,6.04854,3.54961,1.0
200604,13.573,1.0,392.162,213.901,1.0,320.24,1.0,3.137,1.0,101.086,1.0,0.413,1.0,1.686,0.995833,0.367668932177,0.875694444444,135.043194444,1.0,411.588770833,1.0,200.606627604,1.0,23.2319444444,1.0,-9999,-9999,19.1234027778,1.0,378.785826389,1.0,411.527,1.0,12.916,12.269,12.198,1.0,1.0,1.0,12.927,9.076,52.668,1.0,1.0,1.0,1.8884,1.0,36.2679,0.999306,55.2043,0.63273,51.2645,1.0,78.0309,0.878342,-3.46112,0.997222,0.0593231,-3.47122,-3.45777,-3.44973,0.993056,0.996528,0.991667,4.47532,4.3912,4.4372,4.47082,7.92982,7.84716,7.8947,7.92041,4.98843,5.03388,5.08567,5.1655,8.34799,8.25044,8.29542,8.3384,4.87762,1.0
200605,17.121,1.0,457.598,283.397,1.0,329.289,1.0,4.9,1.0,101.409,0.999328,2.368,0.999328,1.766,0.994624,0.404760112894,0.897177419355,187.689437486,0.999327956989,554.627824439,0.999327956989,229.846939631,0.999327956989,26.6779855868,0.999327956989,-9999,-9999,24.9769446351,0.999327956989,398.521392688,0.999327956989,404.141,1.0,15.929,15.169,14.763,1.0,1.0,1.0,10.032,9.856,51.241,1.0,1.0,1.0,2.57291,1.0,57.7068,0.998656,79.0321,0.717144,77.5647,1.0,106.228,1.30631,-4.40847,0.999328,0.0747978,-4.49791,-4.47583,-4.44387,0.99664,0.999328,0.999328,5.47506,5.3797,5.4648,5.51668,9.89558,9.87789,9.89928,10.0147,3.86767,3.86767,4.06295,4.194,9.22994,9.25842,9.34441,9.42123,6.21845,1.0
200606,20.48,1.0,486.173,290.995,1.0,344.24,1.0,8.091,1.0,101.54,1.0,0.427,1.0,1.658,0.977778,0.38401271968,0.849305555556,189.275138889,1.0,571.542503704,0.997916666667,245.202524306,1.0,24.5902777778,1.0,-9999,-9999,26.4447222222,1.0,418.38115625,1.0,403.652,1.0,18.126,17.095,16.133,1.0,1.0,1.0,8.438,7.923,34.938,1.0,1.0,1.0,3.78603,1.0,65.5331,0.999306,75.5491,0.810556,95.127,0.999306,109.666,1.10387,-3.90898,0.992361,0.0684438,-3.91381,-3.89431,-3.8772,0.992361,0.991667,0.995139,5.2064,5.16545,5.21739,5.26523,9.11383,9.0707,9.12403,9.17184,5.55099,5.29537,5.43411,5.5066,9.43993,9.29527,9.41647,9.45502,7.52555,1.0
200607,25.371,0.980511,472.237,307.222,0.981855,377.549,0.980511,9.111,0.980511,101.368,0.967742,1.026,1.0,1.622,0.458333,-9999,-9999,201.785080645,1.0,619.408485015,0.961021505376,233.142973639,0.961021505376,27.6935745614,0.961021505376,-9999,-9999,27.3089327485,0.961021505376,448.243663925,0.961021505376,411.832,0.766129,22.788,21.505,19.744,1.0,1.0,1.0,9.115,6.886,21.441,1.0,1.0,1.0,4.71545,0.997312,55.1841,0.764785,64.4016,0.728082,113.681,0.766801,132.669,1.0819,-1.53546,0.734543,0.0580616,-1.62546,-1.6011,-1.55857,0.74328,0.735215,0.723118,5.27003,5.17374,5.25531,5.46422,6.83969,6.80256,6.83028,6.98014,4.92634,4.92634,5.14652,5.24515,6.59411,6.71248,6.77932,6.82156,10.806,1.0
200608,22.262,1.0,418.726,247.369,1.0,359.014,1.0,7.653,1.0,100.791,0.999328,1.555,1.0,2.155,0.997312,0.514827732625,0.936155913978,152.030174731,1.0,497.114590054,1.0,195.897148017,1.0,26.677016129,1.0,-9999,-9999,24.2252016129,1.0,428.973057796,1.0,401.047,1.0,20.862,20.406,19.996,1.0,0.549059,1.0,8.56,7.225,16.884,1.0,1.0,1.0,1.35021,1.0,50.9231,0.997312,56.9317,0.691536,83.6857,0.999328,93.5602,1.11198,-0.27327,0.995968,0.0637384,-0.290699,-0.27327,-0.262903,0.995968,0.995968,0.995296,6.34258,6.2642,6.30878,6.3273,6.61105,6.5538,6.57341,6.59063,6.80627,6.80257,6.825,6.87356,7.08933,7.07559,7.08933,7.16172,9.24944,1.0
200609,20.301,1.0,338.329,195.496,1.0,356.804,1.0,5.377,1.0,101.276,0.998611,0.093,1.0,1.628,0.994444,0.340681467738,0.904166666667,113.781111111,1.0,397.374218901,0.998611111111,150.7126484,0.998611111111,25.2449818841,0.998611111111,-9999,-9999,20.1972403382,0.998611111111,416.723464281,0.998611111111,413.212,1.0,19.46,19.273,18.624,1.0,0.0,1.0,13.205,8.267,17.918,1.0,1.0,1.0,0.711565,1.0,39.3227,1.0,56.1564,0.531344,39.8526,1.0,56.9131,1.0113,-0.36801,0.994444,0.0702689,-0.424378,-0.388505,-0.36801,0.997917,0.997917,0.994444,5.39777,5.27312,5.36245,5.40793,5.76581,5.70346,5.73694,5.77513,4.67511,4.42145,4.61705,4.77468,5.47308,5.33244,5.41692,5.48201,8.24776,1.0
200610,17.098,1.0,247.403,132.726,1.0,334.996,1.0,4.029,1.0,101.448,1.0,2.897,1.0,1.634,0.99664,0.331382758038,0.903897849462,56.2148521505,1.0,280.515295699,1.0,111.389726142,1.0,25.4306451613,1.0,-9999,-9999,13.9776209677,1.0,395.144260753,1.0,421.56,1.0,16.333,14.944,16.34,1.0,0.0,1.0,19.071,10.405,24.806,1.0,1.0,1.0,-0.561685,1.0,33.1647,1.0,54.2218,0.482723,1.44855,0.999328,2.36826,0.64661,-0.012153,0.99328,0.0657919,-0.0886937,-0.0239619,-0.00155458,0.994624,0.989247,0.992608,5.75307,5.65459,5.73085,5.75307,5.76325,5.71943,5.74328,5.75645,5.88169,5.8076,5.88675,5.93752,5.94014,5.90095,5.92826,5.94776,6.41399,1.0
200611,12.775,1.0,170.773,81.347,1.0,320.893,1.0,2.654,1.0,101.842,1.0,3.12,1.0,1.597,0.695139,0.320129896811,0.6,19.8766666667,1.0,172.028838209,0.997916666667,79.4311458333,1.0,17.8802777778,1.0,-9999,-9999,8.59333333333,1.0,371.288565972,1.0,435.288,0.9875,12.827,13.897,13.66,1.0,0.918056,1.0,18.73,16.623,28.631,1.0,1.0,1.0,-2.35028,1.0,16.4533,0.984028,26.8999,0.356769,-14.499,0.986111,-23.7048,0.514107,0.280975,0.975,0.0558223,0.22782,0.246515,0.276654,0.977083,0.963194,0.966667,4.81499,4.77764,4.78895,4.80749,4.5401,4.52058,4.5401,4.55302,4.98063,4.70075,4.8688,5.02044,4.47484,4.41282,4.47484,4.52189,4.81505,1.0
200612,9.559,1.0,134.438,63.461,1.0,298.669,1.0,2.544,1.0,102.328,0.999328,2.819,0.999328,1.814,0.993952,0.347522872056,0.893817204301,-2.68174616792,0.999327956989,127.369840842,0.984543010753,58.2907072538,0.999327956989,12.6570493022,0.999327956989,-9999,-9999,8.31696980096,0.999327956989,354.750163607,0.999327956989,423.913,0.999328,9.657,10.925,11.196,1.0,1.0,1.0,19.095,16.282,43.863,1.0,1.0,1.0,-3.58248,1.0,11.2333,0.999328,19.5615,0.357777,-29.4466,0.998656,-51.2778,0.754249,-0.201841,0.991935,0.0473996,-0.193113,-0.185756,-0.146306,0.99328,0.994624,0.987231,3.0988,3.07506,3.09843,3.14078,3.28505,3.25737,3.2773,3.28754,2.68957,2.6469,2.70653,2.88287,3.1403,3.12528,3.15086,3.22895,3.77747,1.0
200701,10.004,1.0,151.618,59.361,0.992608,319.958,1.0,1.949,1.0,101.952,0.998656,2.161,0.999328,1.827,0.419355,-9999,-9999,10.3745510181,0.998655913978,118.966967199,0.990591397849,63.5314343114,0.998655913978,-9999,-9999,-9999,-9999,6.6517830588,0.998655913978,360.019890571,0.998655913978,439.56,0.766129,9.759,10.764,10.221,1.0,1.0,1.0,17.606,19.936,48.51,1.0,1.0,1.0,-1.77871,1.0,7.73199,0.765457,11.5763,0.334495,-21.6729,0.767473,-32.4485,0.643111,0.0505052,0.729167,0.0428897,0.0182877,0.0391795,0.0512581,0.727823,0.734543,0.733871,3.36931,3.22907,3.32176,3.38463,3.31869,3.18216,3.28789,3.34936,2.18989,1.93492,2.03224,2.13877,3.0269,2.8849,2.97778,2.99656,4.67735,1.0
200702,10.295,1.0,214.305,100.074,1.0,306.069,1.0,2.32,1.0,101.185,0.999256,2.157,1.0,1.879,0.977679,0.418739626656,0.834821428571,31.9894408561,0.999255952381,213.501909669,0.998511904762,92.0681114845,0.999255952381,-9999,-9999,-9999,-9999,11.0872641211,0.999255952381,361.173472819,0.999255952381,425.079,0.997024,9.731,10.627,9.487,1.0,1.0,1.0,19.938,19.809,50.401,1.0,1.0,1.0,-1.29302,1.0,12.4229,0.994048,18.5995,0.469332,-22.9537,0.997768,-34.3662,0.996879,-1.06107,0.993304,0.0590668,-1.13786,-1.07772,-1.05373,0.995536,0.994048,0.990327,3.66434,3.54366,3.64829,3.69851,4.72541,4.66478,4.72192,4.74179,2.59434,2.56823,2.6284,2.82918,4.49639,4.43754,4.49639,4.54806,4.65658,1.0
200703,10.836,1.0,302.67,147.475,1.0,309.165,1.0,3.121,1.0,101.162,1.0,2.058,1.0,1.874,0.99664,0.419329805473,0.891801075269,74.0813172043,1.0,301.452170699,1.0,140.39156166,1.0,-9999,-9999,-9999,-9999,15.4251344086,1.0,365.877266129,1.0,406.947,1.0,10.488,11.483,10.061,1.0,1.0,1.0,17.257,13.601,50.33,1.0,1.0,1.0,-1.38872,1.0,29.1618,1.0,42.8412,0.604976,0.607485,1.0,0.892447,0.818431,-1.9851,0.991263,0.0574913,-2.10691,-2.00658,-1.95666,0.998656,0.99328,0.991263,4.60527,4.49512,4.58967,4.65567,6.59489,6.58231,6.59624,6.61377,4.21175,3.52539,4.13973,4.28747,6.59522,6.39387,6.7857,6.86174,4.8717,1.0
