TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201212,-5.716,1.0,118.307,43.706,1.0,247.566,0.0,0.501,1.0,95.733,1.0,0.462,1.0,2.883,0.990591,0.386437918809,0.990591397849,84.0507432796,1.0,404.486,0.995968,15.423,1.0,-9999,1.0,0.10877,1.0,-9999,0.205485,-1.70438,0.997312,-9999,0.853539,0.147015,0.979839,0.0449265,0.135195,0.152759,0.175011,0.978495,0.981183,0.990591,0.218632,0.225659,0.259699,0.278565,0.0592519,0.0630108,0.0789536,0.133242,0.284582,0.284434,0.320912,0.397628,0.0418799,0.0429067,0.0452042,0.0465706,-9999,-9999
201301,-10.121,1.0,135.729,49.469,1.0,225.906,0.0,0.517,1.0,95.775,1.0,0.68,1.0,3.413,1.0,0.481065860215,1.0,95.1328037634,1.0,404.584,0.971774,20.636,1.0,-9999,1.0,0.0823083,1.0,-9999,0.181281,1.67986,1.0,-9999,0.671125,0.00349895,0.982527,0.0411477,-0.00945566,0.00216071,0.00888353,0.982527,0.982527,0.982527,0.0759139,0.070193,0.0744091,0.0759139,0.081297,0.060658,0.0805721,0.0853734,0.298553,0.220477,0.278919,0.290572,0.213208,0.106232,0.203103,0.213208,-9999,-9999
201302,-9.238,1.0,199.028,69.994,1.0,225.513,0.0,0.43,1.0,95.707,0.998512,0.193,1.0,3.253,0.998512,0.43292775974,0.997023809524,134.604016369,1.0,404.182,0.998512,35.521,1.0,-9999,1.0,1.9077,0.99256,-9999,0.219463,8.17663,0.991071,-9999,0.545838,0.0306176,0.958333,0.037045,0.0236733,0.0372073,0.044991,0.952381,0.953869,0.991071,0.180155,0.142425,0.170554,0.175983,0.133568,0.122242,0.135636,0.141417,0.3697,0.349825,0.398464,0.726775,0.120224,0.0553889,0.122304,0.155557,-9999,-9999
201303,-5.031,1.0,290.029,130.012,1.0,229.077,0.0,1.309,1.0,96.025,0.995968,0.862,1.0,3.209,1.0,0.415512096774,1.0,250.023166667,1.0,403.798,1.0,42.949,1.0,-9999,1.0,4.95281,0.997312,-9999,0.252465,28.4507,1.0,-9999,0.874298,0.301098,0.986559,0.0354211,0.291391,0.299104,0.302446,0.979839,0.986559,0.987903,0.195087,0.204266,0.215442,0.235297,-0.095072,-0.0925851,-0.0796966,-0.0622658,1.51537,0.763214,1.52751,2.40726,1.4897,0.556279,1.34328,1.69305,-9999,-9999
201304,1.579,1.0,384.13,165.773,1.0,268.321,0.0,2.423,1.0,95.75,0.998611,3.645,1.0,3.699,0.991667,0.517669823232,0.991666666667,318.794666667,1.0,404.717,1.0,43.859,1.0,-9999,1.0,10.8179,1.0,-9999,0.493197,30.3438,1.0,-9999,1.24875,0.204283,0.988889,0.0403936,0.191871,0.199491,0.214199,0.979167,0.994444,0.988889,0.407642,0.36278,0.39621,0.413619,0.188884,0.162584,0.182011,0.207527,3.68628,1.75864,3.68628,4.7295,2.55749,0.896583,2.12026,2.58229,-9999,-9999
201305,11.134,1.0,454.417,203.771,1.0,311.32,0.0,5.489,1.0,95.939,1.0,4.233,1.0,3.484,0.985215,0.496232954545,0.986559139785,391.867567204,1.0,404.175,0.998656,14.598,1.0,-9999,1.0,28.5706,0.983871,-9999,0.860279,48.2895,0.990591,-9999,1.71739,-0.083131,0.930108,0.0544358,-0.162443,-0.116112,-0.0865939,0.952957,0.936828,0.924731,2.54912,2.44884,2.54927,2.61559,2.69135,2.60188,2.65537,2.70551,2.70155,1.94222,2.32805,2.86318,2.53737,2.29699,2.38204,2.60328,-9999,-9999
201306,16.151,1.0,485.678,215.753,1.0,335.897,0.0,4.778,1.0,95.792,0.998611,4.248,1.0,2.72,1.0,0.408379166667,1.0,414.909483333,1.0,399.695,0.986111,13.764,1.0,-9999,1.0,51.7494,0.997222,-9999,1.47666,34.697,1.0,-9999,1.48459,-1.68009,0.952778,0.126652,-1.77968,-1.7327,-1.66779,0.980556,0.970833,0.961111,6.09646,5.50456,5.89249,6.09646,7.8648,7.25596,7.4374,7.81965,4.37207,3.88433,4.15366,4.37207,6.28202,6.28202,6.54811,6.68551,-9999,-9999
201307,19.152,1.0,470.618,248.43,1.0,353.105,0.0,6.556,1.0,96.027,1.0,1.481,1.0,2.889,1.0,0.465521505376,1.0,477.75091129,1.0,390.749,0.991935,9.757,1.0,-9999,1.0,69.9956,0.995968,-9999,1.70863,30.1545,1.0,-9999,0.814156,-1.62708,0.966398,0.155219,-1.66882,-1.62966,-1.58799,0.96371,0.989247,0.994624,7.05617,6.84116,7.01741,7.16647,8.67297,8.45519,8.63299,8.78528,5.03667,4.82438,5.1719,5.38257,7.39291,7.32502,7.53303,7.6699,-9999,-9999
201308,18.338,1.0,412.905,212.655,1.0,348.711,0.0,5.246,1.0,96.08,1.0,2.752,1.0,2.588,1.0,0.400814516129,1.0,408.951901882,1.0,389.286,0.991935,8.89,1.0,-9999,1.0,47.0883,0.998656,-9999,1.53123,27.686,1.0,-9999,1.15209,-0.00551802,0.908602,0.206732,-0.0818739,-0.021514,0.0324346,0.958333,0.943548,0.912634,7.36105,7.44527,7.62013,7.85982,7.38053,7.38053,7.58546,7.89891,5.45747,4.49231,5.18818,5.50452,6.71961,6.1016,6.32084,6.46609,-9999,-9999
201309,14.18,1.0,327.662,168.603,1.0,323.723,0.0,3.478,1.0,95.973,1.0,1.017,1.0,2.94,1.0,0.449222222222,1.0,324.2363625,1.0,397.131,0.990278,12.105,1.0,-9999,1.0,30.6967,1.0,-9999,1.32697,22.724,1.0,-9999,1.08379,0.63408,0.934722,0.137405,0.444573,0.546177,0.607327,0.927778,0.930556,0.969444,5.2913,4.87191,5.30914,5.3319,4.81476,4.42296,4.69694,4.84304,2.95438,2.93469,3.46927,3.81469,3.51231,3.38069,3.51331,3.66802,-9999,-9999
201310,6.635,1.0,233.174,84.749,1.0,297.603,0.0,2.438,1.0,95.736,1.0,4.128,1.0,3.384,1.0,0.496077956989,1.0,162.979642473,1.0,403.151,1.0,13.67,1.0,-9999,1.0,8.78783,1.0,-9999,0.819182,7.12135,1.0,-9999,1.30883,1.39996,0.997312,0.0871608,1.36451,1.38419,1.48635,0.997312,0.997312,0.994624,2.67461,2.62686,2.64702,2.81027,1.29429,1.24855,1.26743,1.30599,2.6947,2.39884,2.50028,2.77985,1.29229,1.29229,1.36803,1.44575,-9999,-9999
201311,-2.225,1.0,155.092,53.645,1.0,258.509,0.0,0.852,1.0,96.047,0.352778,1.268,1.0,4.307,0.976389,0.642543660518,0.976388888889,103.163720833,1.0,406.046,0.754167,14.305,1.0,-9999,1.0,0.996118,0.754167,-9999,0.3191,-8.11107,0.752778,-9999,1.15869,0.560017,0.743056,0.0604215,0.54526,0.556061,0.586048,0.747222,0.747222,0.733333,1.0001,1.00546,1.02601,1.07825,0.458778,0.460945,0.475622,0.498506,2.07506,1.86906,2.02221,2.12213,1.87771,1.87771,1.97954,2.0049,-9999,-9999
201312,-13.511,1.0,118.63,31.493,1.0,225.437,0.0,0.199,1.0,95.928,0.977151,0.026,1.0,3.253,0.974462,0.44215766129,0.974462365591,60.5641747312,1.0,406.123,0.979839,29.786,0.865591,-9999,1.0,1.74393,0.969086,-9999,0.209946,-3.18285,0.947581,-9999,0.720641,0.222453,0.943548,0.0286204,0.222453,0.246379,0.266378,0.943548,0.922043,0.920699,0.235104,0.150146,0.180653,0.225122,-0.0403336,-0.0758854,-0.0519072,-0.037128,0.305106,0.245214,0.267751,0.296035,0.0264828,0.0207041,0.0289349,0.0401079,-9999,-9999
201401,-15.942,1.0,135.729,52.53,1.0,201.93,0.0,0.3,1.0,95.391,0.983871,0.349,1.0,3.544,0.991935,0.517594159839,0.991935483871,101.019967742,1.0,405.815,0.995968,39.371,1.0,-9999,1.0,0.375464,0.997312,-9999,0.184651,5.27265,0.997312,-9999,0.662668,0.109613,0.99328,0.0299726,0.0979657,0.120861,0.127348,0.981183,0.99328,0.994624,0.0610249,0.0505248,0.0595432,0.0667414,-0.0666296,-0.0660518,-0.0577651,-0.0466415,0.152967,0.174502,0.1876,0.240834,0.0146741,0.0164315,0.0169755,0.0228094,-9999,-9999
201402,-14.01,1.0,199.028,114.341,1.0,200.311,0.0,0.538,1.0,95.7,0.99256,0.058,1.0,3.53,0.985119,0.509232751623,0.985119047619,219.885800595,1.0,407.304,1.0,44.678,1.0,-9999,1.0,2.32788,0.997024,-9999,0.153009,22.1544,1.0,-9999,1.00628,0.228352,0.986607,0.0293548,0.214843,0.221965,0.227128,1.0,0.991071,0.986607,0.0851745,0.0810228,0.100467,0.121429,-0.137021,-0.130562,-0.120125,-0.103463,0.265042,0.240562,0.265042,0.279158,0.0,0.0,0.0,0.0,-9999,-9999
201403,-6.643,1.0,290.029,145.159,1.0,227.892,0.0,1.262,1.0,95.866,1.0,0.635,1.0,3.344,0.995968,0.482439708141,0.995967741935,279.15218414,1.0,408.012,0.989247,50.196,0.99328,-9999,1.0,5.49812,1.0,-9999,0.300488,30.9004,0.997312,-9999,1.18235,0.378625,0.978495,0.0314518,0.379736,0.383556,0.388364,0.979839,0.985215,0.986559,0.0667248,0.0666948,0.0716682,0.0764466,-0.316021,-0.319569,-0.314869,-0.307158,0.350113,0.335857,0.350113,0.365808,0.00487865,0.00211223,0.00883694,0.0202911,-9999,-9999
201404,2.368,1.0,384.13,153.547,1.0,273.475,0.0,2.539,1.0,95.686,0.998611,2.762,1.0,3.735,1.0,0.530131944444,1.0,295.283565278,1.0,407.428,0.941667,29.962,1.0,-9999,1.0,8.95169,1.0,-9999,0.575425,25.2261,1.0,-9999,1.76989,0.201534,0.984722,0.0356925,0.181783,0.182722,0.189072,0.986111,0.986111,0.981944,0.321206,0.296368,0.309373,0.318319,0.137742,0.109035,0.118773,0.132281,0.629058,0.527107,0.558395,0.679995,0.466004,0.358889,0.383792,0.446952,-9999,-9999
201405,12.282,1.0,454.417,215.251,1.0,308.385,0.0,6.323,1.0,95.809,0.952957,5.342,1.0,3.15,0.997312,0.488420332356,0.997311827957,413.943645161,1.0,407.694,0.990591,13.24,1.0,-9999,1.0,31.8144,0.989247,-9999,1.26497,55.903,0.990591,-9999,1.89971,0.762312,0.966398,0.0732731,0.681069,0.709748,0.738194,0.915323,0.97043,0.956989,3.04018,3.03328,3.05901,3.26762,2.35283,2.31501,2.35382,2.50607,1.87192,1.80099,1.85419,1.89354,1.60347,1.60347,1.64428,1.68334,-9999,-9999
201406,17.413,1.0,485.678,223.686,1.0,345.344,0.0,5.318,1.0,95.661,1.0,5.112,1.0,3.18,0.998611,0.517228502415,0.998611111111,430.166273611,1.0,398.373,0.991667,13.854,1.0,-9999,1.0,45.7678,1.0,-9999,1.88342,29.5025,0.998611,-9999,1.26385,-0.525294,0.988889,0.128703,-0.530391,-0.505557,-0.45245,0.980556,0.990278,0.994444,6.46485,6.39093,6.46485,6.66683,6.91526,6.90613,6.9893,7.20166,4.50454,4.00418,4.31678,4.66159,5.5766,5.56679,5.66526,5.76841,-9999,-9999
201407,17.458,1.0,470.618,227.886,1.0,342.699,0.0,5.025,1.0,95.849,0.973118,2.627,1.0,2.939,0.995968,0.472932269752,0.995967741935,438.242518817,1.0,389.848,0.990591,11.906,1.0,-9999,1.0,51.6807,1.0,-9999,1.82996,24.4319,1.0,-9999,0.893981,-1.86519,0.955645,0.142948,-1.86865,-1.83059,-1.72284,0.986559,0.962366,0.966398,6.7491,6.37236,6.68506,6.83876,8.41475,8.10128,8.40865,8.67908,4.81328,4.81328,4.88639,5.0249,6.99725,6.90298,6.98386,7.06056,-9999,-9999
201408,17.718,1.0,412.905,197.839,1.0,355.307,0.0,3.926,1.0,96.004,1.0,3.959,1.0,2.402,0.986559,0.367788624788,0.986559139785,380.459725806,1.0,394.64,0.997312,13.858,0.997312,-9999,1.0,41.4516,1.0,-9999,1.81701,23.3245,1.0,-9999,0.906063,0.0226026,0.90457,0.125229,-0.00177855,0.0476713,0.088275,0.887097,0.896505,0.900538,7.09996,6.64758,6.96093,7.10522,6.87008,6.41948,6.87008,7.09733,5.1571,4.29722,4.64805,5.2702,5.31825,5.09772,5.33254,5.48185,-9999,-9999
201409,12.661,1.0,327.662,162.424,1.0,319.239,0.0,3.331,1.0,96.129,1.0,5.117,1.0,3.045,1.0,0.4588625,1.0,312.419668418,0.998611111111,396.687,0.998611,13.693,1.0,-9999,1.0,23.1257,0.990278,-9999,1.19284,16.5233,1.0,-9999,1.02653,0.557916,0.976389,0.0900482,0.503233,0.554017,0.594963,0.991667,0.991667,0.930556,4.44305,4.29637,4.56552,4.81077,3.91989,3.75719,4.00897,4.25699,2.15695,2.2479,2.39197,2.52859,2.62914,2.55387,2.72678,2.90392,-9999,-9999
201410,5.999,1.0,233.174,98.82,1.0,289.948,0.0,2.16,1.0,95.56,1.0,2.082,1.0,3.369,0.998656,0.50402612202,0.998655913978,190.037818548,1.0,402.913,0.998656,12.718,1.0,-9999,1.0,7.29252,0.998656,-9999,0.572184,13.1714,1.0,-9999,1.34611,0.64303,0.987903,0.0675921,0.640698,0.654477,0.691011,0.987903,0.989247,0.991935,1.61233,1.62479,1.64066,1.66543,0.946244,0.943224,0.990196,1.02737,1.35171,1.17831,1.35332,1.52253,1.08598,0.838384,0.899993,1.01559,-9999,-9999
201411,-5.639,1.0,155.092,52.436,1.0,249.763,0.0,0.748,1.0,95.623,0.977778,1.134,1.0,3.55,0.9875,0.5014602657,0.9875,100.837511111,1.0,405.88,0.993056,21.623,1.0,-9999,1.0,1.20029,0.997222,-9999,0.331735,1.89896,0.998611,-9999,0.864589,0.334384,0.9875,0.0374529,0.318441,0.327929,0.335874,0.988889,0.988889,0.988889,0.47929,0.464209,0.470625,0.495634,0.147835,0.142547,0.151524,0.159678,0.584094,0.444065,0.450238,0.565076,0.048629,0.0313125,0.0508874,0.0694726,-9999,-9999
201412,-6.525,1.0,118.63,28.919,1.0,251.825,0.0,0.317,1.0,96.227,0.991935,0.661,1.0,3.221,0.97043,0.458645382843,0.969086021505,55.6142620968,1.0,409.689,0.965054,23.586,0.985215,-9999,1.0,2.47147,1.0,-9999,0.397945,-2.62354,1.0,-9999,1.01444,0.0577269,0.998656,0.0454958,0.0577269,0.0900184,0.118587,0.998656,1.0,1.0,0.18468,0.179364,0.184334,0.195273,0.0928971,0.0653544,0.106393,0.123496,0.547927,0.550095,0.562264,0.565206,0.0218639,0.0193797,0.0218639,0.0225742,-9999,-9999
