TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200305,20.297,0.0,335.159,218.133,0.0,331.614,0.0,12.325,0.0,89.587,0.0,0.086,0.0,2.268,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.7,0.0,21.769,-9999,-9999,0.0,-9999,-9999,13.008,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.748,0.0,-9999,-9999,8.9288,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200306,19.524,0.0,309.413,179.364,0.0,337.477,0.0,11.853,0.0,89.654,0.0,0.004,0.0,2.57,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.731,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.043,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7018,0.0,-9999,-9999,8.90944,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200307,17.86,0.0,318.541,210.203,0.0,304.403,0.0,12.095,0.0,89.796,0.0,0.0,0.0,2.65,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.719,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.044,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.6452,0.0,-9999,-9999,8.74844,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200308,21.827,0.0,357.532,242.059,0.0,317.209,0.0,18.897,0.0,89.53,0.0,0.0,0.0,2.638,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.774,0.0,21.726,-9999,-9999,0.0,-9999,-9999,13.078,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7121,0.0,-9999,-9999,9.05109,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200309,26.444,0.0,406.571,266.93,0.0,346.857,0.0,26.336,0.0,89.287,0.0,0.0,0.0,2.985,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.731,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.043,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7018,0.0,-9999,-9999,8.90944,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200310,26.793,0.0,447.227,271.677,0.0,367.164,0.0,22.244,0.0,89.155,0.0,1.22,0.0,2.74,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.7,0.0,21.769,-9999,-9999,0.0,-9999,-9999,13.008,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.748,0.0,-9999,-9999,8.9288,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200311,24.165,0.0,470.067,248.299,0.0,384.002,0.0,11.491,0.0,89.191,0.0,2.814,0.0,1.966,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272.731,0.0,21.748,-9999,-9999,0.0,-9999,-9999,13.043,-9999,-9999,0.0,-9999,-9999,-9999,1.0,81.7018,0.0,-9999,-9999,8.90944,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200312,22.513,0.0,478.04,221.08,0.0,389.465,0.0,6.334,0.0,89.214,0.0,4.239,0.0,1.85,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,342.484,0.0,23.642,-9999,-9999,0.0,-9999,-9999,5.815,-9999,-9999,0.0,-9999,-9999,-9999,1.0,31.8233,0.0,-9999,-9999,56.4637,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200401,21.943,0.0,477.311,197.629,0.0,392.687,0.0,5.077,0.0,89.125,0.0,5.256,0.0,1.832,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.411,0.0,24.923,-9999,-9999,0.0,-9999,-9999,97.1,-9999,-9999,0.0,-9999,-9999,-9999,1.0,3.64932,0.0,-9999,-9999,85.8553,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200402,21.955,0.0,464.081,215.886,0.0,385.928,0.0,5.903,0.0,89.225,0.0,3.587,0.0,1.646,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.272,0.0,24.922,-9999,-9999,0.0,-9999,-9999,97.1,-9999,-9999,0.0,-9999,-9999,-9999,1.0,3.48539,0.0,-9999,-9999,85.8105,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200403,21.562,0.0,430.903,187.714,0.0,388.634,0.0,4.614,0.0,89.235,0.0,4.117,0.0,1.721,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.411,0.0,24.923,-9999,-9999,0.0,-9999,-9999,97.1,-9999,-9999,0.0,-9999,-9999,-9999,1.0,3.64932,0.0,-9999,-9999,85.8553,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200404,21.586,0.0,381.515,217.836,0.0,365.515,0.0,8.81,0.0,89.448,0.0,0.505,0.0,2.447,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.344,0.0,24.923,-9999,-9999,0.0,-9999,-9999,97.1,-9999,-9999,0.0,-9999,-9999,-9999,1.0,3.57009,0.0,-9999,-9999,85.8337,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200405,19.416,0.0,333.856,216.566,0.0,330.917,0.0,11.708,0.0,89.685,0.0,0.0,0.0,2.549,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.263,0.0,24.923,-9999,-9999,0.0,-9999,-9999,97.1,-9999,-9999,0.0,-9999,-9999,-9999,1.0,3.48317,0.0,-9999,-9999,85.8282,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200406,18.118,0.0,309.139,190.834,0.0,320.963,0.0,11.374,0.0,89.844,0.0,0.0,0.0,2.416,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.344,0.0,24.923,-9999,-9999,0.0,-9999,-9999,97.1,-9999,-9999,0.0,-9999,-9999,-9999,1.0,3.57009,0.0,-9999,-9999,85.8337,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200407,17.933,0.0,319.41,211.111,0.0,304.302,0.0,12.771,0.0,89.698,0.0,0.0,0.0,2.449,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.358,0.0,24.922,-9999,-9999,0.0,-9999,-9999,97.2,-9999,-9999,0.0,-9999,-9999,-9999,1.0,3.57777,0.0,-9999,-9999,85.8175,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200408,22.649,0.0,359.088,237.53,0.0,329.379,0.0,19.223,0.0,89.524,0.0,0.0,0.0,2.642,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.411,0.0,24.923,-9999,-9999,0.0,-9999,-9999,97.1,-9999,-9999,0.0,-9999,-9999,-9999,1.0,3.64932,0.0,-9999,-9999,85.8553,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200409,25.573,0.0,408.123,265.578,0.0,344.385,0.0,24.524,0.0,89.265,0.0,0.025,0.0,2.847,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.344,0.0,24.923,-9999,-9999,0.0,-9999,-9999,97.1,-9999,-9999,0.0,-9999,-9999,-9999,1.0,3.57009,0.0,-9999,-9999,85.8337,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200410,26.914,0.0,448.273,271.78,0.0,369.96,0.0,23.118,0.0,89.233,0.0,0.471,0.0,2.724,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.263,0.0,24.923,-9999,-9999,0.0,-9999,-9999,97.1,-9999,-9999,0.0,-9999,-9999,-9999,1.0,3.48317,0.0,-9999,-9999,85.8282,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200411,24.785,0.0,470.519,267.328,0.0,381.109,0.0,13.439,0.0,89.212,0.0,1.925,0.0,1.87,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.344,0.0,24.923,-9999,-9999,0.0,-9999,-9999,97.1,-9999,-9999,0.0,-9999,-9999,-9999,1.0,3.57009,0.0,-9999,-9999,85.8337,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200412,23.331,0.0,478.144,236.354,0.0,389.049,0.0,7.885,0.0,89.074,0.0,3.264,0.0,1.759,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.358,0.0,24.922,-9999,-9999,0.0,-9999,-9999,97.2,-9999,-9999,0.0,-9999,-9999,-9999,1.0,3.57777,0.0,-9999,-9999,85.8175,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200501,22.619,0.0,477.311,220.985,0.0,390.222,0.0,6.432,0.0,89.155,0.0,3.815,0.0,1.837,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.411,0.0,24.923,-9999,-9999,0.0,-9999,-9999,97.1,-9999,-9999,0.0,-9999,-9999,-9999,1.0,3.64932,0.0,-9999,-9999,85.8553,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200502,23.541,0.0,464.511,253.177,0.0,384.304,0.0,8.396,0.0,89.205,0.0,2.144,0.0,1.76,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.254,0.0,24.923,-9999,-9999,0.0,-9999,-9999,97.0,-9999,-9999,0.0,-9999,-9999,-9999,1.0,3.47386,0.0,-9999,-9999,85.8276,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200503,22.745,0.0,432.319,229.865,0.0,381.765,0.0,7.58,0.0,89.288,0.0,2.37,0.0,1.649,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.358,0.0,24.922,-9999,-9999,0.0,-9999,-9999,97.2,-9999,-9999,0.0,-9999,-9999,-9999,1.0,3.57777,0.0,-9999,-9999,85.8175,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200504,23.11,0.0,383.229,242.399,0.0,358.308,0.0,13.806,0.0,89.367,0.0,0.513,0.0,2.107,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.344,0.0,24.923,-9999,-9999,0.0,-9999,-9999,97.1,-9999,-9999,0.0,-9999,-9999,-9999,1.0,3.57009,0.0,-9999,-9999,85.8337,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200505,22.252,0.0,335.159,211.634,0.0,342.035,0.0,16.058,0.0,89.489,0.0,0.0,0.0,2.454,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.411,0.0,24.923,-9999,-9999,0.0,-9999,-9999,97.1,-9999,-9999,0.0,-9999,-9999,-9999,1.0,3.64932,0.0,-9999,-9999,85.8553,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200506,20.008,0.0,309.413,203.721,0.0,319.491,0.0,14.861,0.0,89.62,0.0,0.0,0.0,2.477,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.344,0.0,24.923,-9999,-9999,0.0,-9999,-9999,97.1,-9999,-9999,0.0,-9999,-9999,-9999,1.0,3.57009,0.0,-9999,-9999,85.8337,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200507,19.03,0.0,318.541,211.148,0.0,306.054,0.0,14.29,0.0,89.818,0.0,0.0,0.0,2.745,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.263,0.0,24.923,-9999,-9999,0.0,-9999,-9999,97.1,-9999,-9999,0.0,-9999,-9999,-9999,1.0,3.48317,0.0,4.00572,-9999,85.8282,0.0,98.7042,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200508,23.325,0.0,357.532,242.055,0.0,325.556,0.0,21.095,0.0,89.432,0.0,0.0,0.0,2.811,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.358,0.0,24.922,-9999,-9999,0.0,-9999,-9999,97.2,-9999,-9999,0.0,-9999,-9999,-9999,1.0,3.57777,0.0,4.38295,-9999,85.8175,0.0,105.131,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
