TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200611,6.296,1.0,145.608,60.315,1.0,306.52,1.0,1.449,0.0,94.635,0.0,2.105,1.0,1.537,1.0,0.148409240094,0.956944444444,119.698846217,0.997916666667,77.22553125,1.0,423.113,0.999306,6.575,7.589,7.995,-9999,4.876,9.871,-9999,1.0,1.0,1.0,-9999,0.0,1.0,-9999,32.751,31.594,25.833,28.715,1.0,1.0,1.0,1.0,-9999,1.0,37.7387,0.998611,-9999,-9999,-1.70616,1.0,-9999,-9999,1.33493,0.988889,-9999,0.846216,1.32409,1.79663,0.995139,0.977778,0.828472,1.42095,1.42343,1.61886,1.85977,0.430116,0.237077,0.43754,0.613409,2.42868,1.36466,1.8636,2.70835,0.719893,0.751246,0.906163,1.12248,-9999,-9999
200612,2.332,0.99664,109.166,34.529,0.995968,303.674,0.99664,1.152,0.0,95.057,0.0,2.439,1.0,2.027,0.974462,0.175043495362,0.934811827957,65.6243687649,0.989247311828,51.0410451059,0.990591397849,402.711,0.995968,3.01,3.658,4.176,-9999,4.802,6.418,-9999,0.99664,0.99664,0.99664,-9999,0.223118,0.99664,-9999,32.194,33.661,25.812,28.797,0.99664,0.99664,0.99664,0.99664,-9999,1.0,47.5862,0.820565,-9999,-9999,-2.91628,0.995968,-9999,-9999,-2.78581,0.757392,-9999,-3.00428,-2.78727,-2.56019,0.765457,0.879032,0.765457,0.660995,0.146794,0.511395,0.636961,3.44078,2.90108,3.15111,3.40574,2.01354,0.883649,1.64562,2.49088,0.490483,0.490483,0.680246,0.90214,-9999,-9999
200701,4.314,1.0,126.17,46.91,1.0,304.655,1.0,0.663,0.0,94.723,0.0,5.651,0.0,2.847,1.0,0.235481756074,0.969758064516,92.9599105325,0.999327956989,65.5683158602,1.0,410.588,1.0,4.117,4.488,4.857,-9999,5.768,4.151,-9999,1.0,1.0,1.0,-9999,1.0,0.22043,-9999,32.753,34.203,26.376,29.376,1.0,1.0,1.0,1.0,-9999,1.0,49.796,0.999328,-9999,-9999,-13.72,1.0,-9999,-9999,-0.0965959,0.998656,-9999,-0.274715,-0.167572,-0.0911475,0.997984,0.999328,0.998656,2.00505,1.35666,1.81368,1.92134,2.14821,1.65787,1.99111,2.03701,0.996717,0.9226,1.00479,1.06229,1.42914,1.42914,1.45232,1.47144,-9999,-9999
200702,4.307,1.0,189.704,78.71,1.0,297.103,1.0,1.01,0.0,93.928,0.0,5.224,0.0,2.192,0.997024,0.196259211454,0.927083333333,157.941255287,0.998511904762,91.334046131,1.0,425.096,1.0,3.911,4.076,4.386,-9999,4.914,4.142,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,31.995,34.015,27.139,29.848,1.0,1.0,1.0,1.0,-9999,1.0,33.1893,0.999256,-9999,-9999,-4.03532,1.0,-9999,-9999,-0.00879931,0.999256,-9999,-0.147985,-0.0724356,-0.0331976,0.999256,0.999256,0.999256,1.63042,1.61411,1.65844,1.75291,1.72823,1.62568,1.72745,1.81311,2.0165,1.39095,1.96029,2.20674,2.52555,2.23034,2.43952,2.51938,-9999,-9999
200703,5.621,1.0,282.182,140.878,1.0,292.66,1.0,1.561,0.0,94.177,0.0,6.153,0.0,2.021,0.994624,0.196528338472,0.963709677419,234.314960148,0.936155913978,160.922052162,0.999327956989,412.353,1.0,5.981,5.882,6.11,-9999,6.407,4.035,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,33.969,34.944,26.737,31.505,1.0,1.0,1.0,1.0,-9999,1.0,69.2305,0.998656,-9999,-9999,4.77449,1.0,-9999,-9999,-0.634263,0.998656,-9999,-0.842349,-0.664896,-0.602912,0.998656,0.998656,0.998656,2.8756,2.89407,2.92475,2.95681,3.56426,3.49709,3.57026,3.74731,3.63644,3.34835,3.58672,3.74599,5.01709,5.02521,5.09279,5.30054,-9999,-9999
200704,12.864,0.847917,379.026,248.21,0.929861,289.389,0.936806,5.903,0.0,94.504,0.0,0.753,0.0,1.442,0.922917,0.180573857709,0.829861111111,235.505135687,0.680555555556,182.730804063,0.898611111111,403.217,0.934722,12.44,12.754,12.68,-9999,10.563,4.018,-9999,0.936806,0.936806,0.936806,-9999,0.936806,0.0,-9999,28.018,30.225,25.607,31.427,0.713194,0.847222,0.847222,0.847222,-9999,1.0,110.855,0.927778,-9999,-9999,2.88866,0.934722,-9999,-9999,-3.58542,0.924306,-9999,-3.88547,-3.63026,-3.57409,0.925,0.924306,0.924306,7.33097,6.96936,7.02959,7.33097,10.941,10.5438,10.6745,10.9362,6.58768,5.3942,5.95942,6.58768,10.787,10.7292,10.8668,11.2207,-9999,-9999
200705,15.108,0.964382,452.271,223.171,0.989247,338.55,0.990591,4.618,0.0,93.95,0.0,8.325,0.0497312,1.565,0.988575,0.249893169916,0.922715053763,180.556252881,0.704301075269,227.470430497,0.989247311828,384.835,0.991263,14.782,15.171,15.207,-9999,14.324,4.018,-9999,0.991935,0.990591,0.990591,-9999,0.990591,0.0,-9999,30.349,34.228,25.861,34.435,0.387097,0.964382,0.964382,0.964382,-9999,1.0,126.3,0.990591,-9999,-9999,1.59637,0.991263,-9999,-9999,-5.62834,0.988575,-9999,-5.92449,-5.65837,-5.61406,0.987231,0.988575,0.988575,7.88589,7.46719,7.88589,8.93444,14.184,13.1001,13.4995,14.8677,7.18535,6.78993,7.12961,7.27365,13.1178,12.7822,12.916,13.0163,-9999,-9999
200706,17.901,1.0,485.194,231.363,1.0,362.572,1.0,4.182,0.0,94.096,0.0,12.88,0.129167,1.184,0.998611,0.222757455631,0.952083333333,170.919328283,0.6875,254.981619444,1.0,400.093,1.0,18.925,18.717,18.586,-9999,17.438,4.018,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,33.626,36.869,27.753,37.568,1.0,1.0,1.0,1.0,-9999,1.0,118.585,1.0,-9999,-9999,25.31,1.0,-9999,-9999,0.29995,1.0,-9999,0.227447,0.390749,0.558534,1.0,1.0,1.0,7.47117,7.06661,7.29516,8.14555,6.63588,6.84632,7.07015,7.57927,8.08907,7.2121,7.50108,7.85442,7.57919,7.20922,7.35049,7.54052,-9999,-9999
200707,18.318,1.0,469.437,223.253,1.0,362.812,1.0,5.624,0.0,94.318,0.0,12.125,0.152554,1.542,1.0,0.236615271818,0.923387096774,195.349444449,0.700940860215,226.297472446,1.0,405.894,1.0,19.541,18.911,18.885,-9999,17.899,4.017,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,32.94,36.88,27.831,38.107,1.0,1.0,1.0,1.0,-9999,1.0,83.9043,1.0,-9999,-9999,43.927,1.0,-9999,-9999,2.95962,0.999328,-9999,2.79497,2.89354,2.97951,0.998656,0.999328,0.999328,4.2459,3.62044,4.24583,4.39982,1.13578,0.835535,1.336,1.45893,4.61059,4.52976,4.7815,5.03318,2.23266,2.10085,2.1718,2.3648,-9999,-9999
200708,17.839,1.0,409.145,183.252,1.0,362.625,1.0,4.503,0.0,94.283,0.0,13.614,0.126344,1.443,1.0,0.189599510872,0.913306451613,173.668525601,0.752016129032,181.404317204,1.0,405.513,1.0,18.613,18.047,18.166,-9999,17.949,4.018,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,34.463,33.346,28.554,37.356,1.0,1.0,1.0,1.0,-9999,1.0,95.7925,1.0,-9999,-9999,27.6345,1.0,-9999,-9999,3.71126,0.999328,-9999,3.58649,3.72299,3.76253,0.99664,0.999328,1.0,5.16917,4.60881,5.15355,5.47694,1.39156,1.11729,1.39821,1.65428,4.13081,3.55199,3.85581,3.9941,1.43302,1.16945,1.30804,1.36916,-9999,-9999
200709,13.428,1.0,320.983,157.448,1.0,326.669,1.0,3.016,0.0,94.656,0.0,5.086,0.0597222,1.551,1.0,0.191295496092,0.920138888889,216.207526415,0.865277777778,164.613427778,1.0,392.98,1.0,14.467,14.585,14.87,-9999,15.686,4.018,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,30.833,29.117,27.515,36.358,1.0,1.0,1.0,1.0,-9999,1.0,69.3666,1.0,-9999,-9999,23.9895,1.0,-9999,-9999,1.86671,1.0,-9999,1.86892,2.01112,2.04288,1.0,1.0,1.0,2.77652,2.79198,2.87203,3.04071,0.929982,0.832181,0.926248,1.02574,2.52093,2.40046,2.67743,3.41256,1.39732,1.30439,1.3659,1.63656,-9999,-9999
200710,9.366,1.0,224.43,89.942,1.0,316.085,1.0,2.067,0.0,94.808,0.0,1.154,0.0201613,1.771,0.998656,0.197300673371,0.898521505376,186.434504704,1.0,117.23988172,1.0,344.654,1.0,9.59,10.996,11.348,-9999,12.778,4.018,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,25.804,29.011,27.049,35.771,1.0,1.0,1.0,1.0,-9999,1.0,34.4844,1.0,-9999,-9999,7.08046,1.0,-9999,-9999,1.31603,1.0,-9999,1.17673,1.22812,1.38517,1.0,1.0,1.0,3.37627,3.42598,3.56941,3.9552,2.1126,2.18744,2.40275,2.57584,3.33038,2.57335,2.77674,3.09401,1.7555,1.96409,2.09585,2.24059,-9999,-9999
200711,3.011,1.0,145.608,48.131,1.0,291.287,1.0,0.433,0.0,94.525,0.0,6.562,0.0875,2.121,1.0,0.20216902888,0.843055555556,101.660706944,1.0,67.8220625,1.0,302.864,1.0,2.391,4.719,5.155,-9999,7.411,4.018,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,27.218,27.809,27.69,34.21,1.0,1.0,1.0,1.0,-9999,1.0,15.5408,1.0,-9999,-9999,-5.8271,1.0,-9999,-9999,1.51007,0.999306,-9999,1.37734,1.48088,1.64447,0.999306,0.999306,0.998611,2.61319,2.5752,2.64459,2.70022,1.16323,1.0656,1.16323,1.20404,2.89636,2.38095,2.74198,3.39164,1.39262,1.29107,1.47122,1.83352,-9999,-9999
200712,0.556,1.0,109.166,25.504,1.0,306.477,1.0,0.563,0.0,94.83,0.0,9.028,0.150538,2.679,1.0,0.227560047101,0.833333333333,51.2822567204,1.0,45.5069455645,1.0,298.257,1.0,0.657,2.348,2.699,-9999,4.645,4.017,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,23.66,24.048,30.303,34.61,1.0,1.0,1.0,1.0,-9999,1.0,12.8074,1.0,-9999,-9999,-4.87713,1.0,-9999,-9999,0.768999,0.999328,-9999,0.699541,0.752049,0.886371,0.999328,0.999328,0.997984,1.28605,1.25974,1.30935,1.54101,0.552302,0.552302,0.575903,0.640819,2.79128,2.3883,2.79888,2.99568,1.01109,0.917144,1.01109,1.05552,-9999,-9999
200801,2.264,1.0,126.17,47.984,1.0,294.624,1.0,1.031,0.0,94.624,0.0,5.287,0.0846774,1.707,1.0,0.161820903234,0.817876344086,100.925179435,1.0,63.3602526882,1.0,312.52,1.0,1.258,2.238,2.39,-9999,3.434,4.018,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,27.529,24.218,30.47,34.36,1.0,1.0,1.0,1.0,-9999,1.0,11.6805,1.0,-9999,-9999,-4.40907,1.0,-9999,-9999,1.08451,1.0,-9999,0.962296,1.07153,1.4263,1.0,1.0,1.0,2.03801,1.9331,2.03938,2.19476,1.0078,0.957863,0.981003,1.01026,1.15503,1.11124,1.16261,1.48894,0.926231,0.887696,0.908974,0.944142,-9999,-9999
200802,3.078,1.0,191.185,100.755,1.0,270.603,1.0,1.422,0.0,95.147,0.0,2.84,0.0567529,1.992,0.999282,0.189374470374,0.838362068966,205.068602011,1.0,100.484502874,1.0,297.878,0.997126,1.775,2.806,2.864,-9999,3.664,4.017,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,23.856,26.108,29.502,33.413,1.0,1.0,1.0,1.0,-9999,1.0,23.1394,0.996408,-9999,-9999,1.28676,1.0,-9999,-9999,1.19642,0.99569,-9999,1.07509,1.178,1.29137,0.99569,0.99569,0.994971,2.6868,2.61462,2.71396,2.85291,1.55391,1.53855,1.54809,1.58409,2.57549,2.16872,2.25319,2.41063,1.64336,1.71451,1.81679,1.84979,-9999,-9999
200803,4.59,1.0,285.487,129.592,1.0,298.619,1.0,1.269,0.0,93.549,0.0,9.326,0.136425,2.93,0.998656,0.27087307456,0.880376344086,215.174282053,0.932123655914,165.553051747,1.0,289.7,1.0,4.076,4.956,4.937,-9999,5.488,4.018,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,29.702,27.727,30.89,34.664,1.0,1.0,1.0,1.0,-9999,1.0,43.5952,1.0,-9999,-9999,-2.0125,1.0,-9999,-9999,-1.01484,1.0,-9999,-1.01672,-1.00598,-0.985077,1.0,1.0,1.0,2.13848,2.12867,2.13962,2.21116,3.12255,3.1378,3.14938,3.18887,2.30066,1.99186,2.10728,2.21252,3.37449,3.29483,3.37569,3.41474,-9999,-9999
200804,8.145,1.0,381.917,146.453,1.0,322.458,1.0,1.998,0.0,93.761,0.0,10.71,0.161806,1.572,1.0,0.216501426835,0.9,144.016871907,0.78125,185.811738593,0.999305555556,298.48,1.0,8.516,8.427,8.121,-9999,7.704,4.018,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,31.682,27.893,32.006,34.679,1.0,1.0,1.0,1.0,-9999,1.0,51.3146,1.0,-9999,-9999,6.89294,1.0,-9999,-9999,-3.16575,1.0,-9999,-3.24474,-3.18318,-2.97989,1.0,1.0,1.0,4.81948,4.77343,4.82171,5.18647,8.00419,8.00419,8.02106,8.08378,3.60067,3.38749,3.43965,3.72389,7.40035,7.37041,7.40162,7.54381,-9999,-9999
200805,15.392,1.0,454.061,236.816,1.0,335.743,1.0,6.042,0.0,94.062,0.0,3.992,0.0416667,0.925,0.997984,0.241131576915,0.907930107527,189.726567459,0.715053763441,238.255250672,1.0,327.343,1.0,14.851,14.529,13.824,-9999,12.375,4.018,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,24.339,21.777,31.696,35.992,1.0,1.0,1.0,1.0,-9999,1.0,94.4605,1.0,-9999,-9999,11.4267,1.0,-9999,-9999,-5.33544,1.0,-9999,-5.31015,-5.26402,-5.21173,1.0,1.0,1.0,7.00105,6.96053,6.98223,7.15164,12.3746,12.2375,12.2887,12.3717,6.23547,6.42865,6.53038,6.69506,12.2556,12.1872,12.2613,12.352,-9999,-9999
200806,17.946,1.0,485.459,223.395,1.0,359.372,1.0,4.646,0.0,94.365,0.0,5.857,0.0805556,0.929,1.0,0.223183689986,0.925,177.193086869,0.6875,242.18450625,1.0,411.209,1.0,17.123,18.384,17.826,-9999,16.208,4.018,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,17.159,18.591,25.244,32.615,1.0,1.0,1.0,1.0,-9999,1.0,131.367,1.0,-9999,-9999,8.52365,1.0,-9999,-9999,-2.10522,0.994444,-9999,-2.20351,-2.11211,-2.01537,0.998611,0.994444,0.992361,7.22448,7.23102,7.29081,7.48234,9.54267,9.41043,9.48367,9.5127,8.37943,8.505,8.56734,8.60674,10.5085,10.4958,10.5609,10.6687,-9999,-9999
200807,19.132,1.0,468.128,236.218,1.0,356.854,1.0,6.119,0.0,94.38,0.0,7.983,0.0793011,1.211,0.856183,0.223741405808,0.752016129032,202.8383168,0.702284946237,236.311774866,1.0,404.886,0.997312,19.307,18.81,18.644,-9999,17.755,4.017,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,15.54,20.85,19.314,29.668,1.0,1.0,1.0,1.0,-9999,1.0,90.5307,0.997312,-9999,-9999,39.6685,0.997312,-9999,-9999,2.05174,0.997312,-9999,1.99828,2.02088,2.16848,0.997312,0.997312,0.997312,5.06,5.03129,5.13877,5.25401,3.20227,3.01025,3.07071,3.14086,4.67374,4.2741,4.67374,5.05428,2.84329,2.6972,2.8441,2.98423,-9999,-9999
200808,18.325,1.0,406.61,205.108,1.0,355.383,1.0,4.958,0.0,94.312,0.0,8.914,0.0665323,1.318,1.0,0.201309834119,0.874327956989,198.748348969,0.750672043011,206.513055108,1.0,413.868,1.0,19.448,18.144,18.115,-9999,17.662,4.018,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,13.746,22.946,24.085,34.009,1.0,1.0,0.86828,1.0,-9999,1.0,88.7652,1.0,-9999,-9999,25.2975,1.0,-9999,-9999,1.60255,1.0,-9999,1.56394,1.60255,1.88079,1.0,1.0,1.0,5.35189,5.37219,5.40465,5.82532,3.80351,3.80329,3.82248,3.9407,5.37794,4.49772,5.19271,5.40564,4.04083,3.76656,3.81682,3.94976,-9999,-9999
200809,12.821,1.0,317.82,132.956,1.0,334.143,1.0,3.092,0.0,94.418,0.0,7.117,0.0958333,1.454,1.0,0.200492314832,0.850694444444,183.932295214,0.866666666667,161.282175694,1.0,424.996,1.0,14.311,14.813,15.024,-9999,15.705,4.018,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,18.61,27.684,25.153,34.531,1.0,1.0,0.0,0.413194,-9999,1.0,44.1887,1.0,-9999,-9999,24.3107,1.0,-9999,-9999,1.7995,0.999306,-9999,1.74824,1.80834,1.9081,0.999306,0.999306,0.999306,2.53724,2.30989,2.41076,2.72288,0.489637,0.493913,0.607319,0.801869,3.37002,3.32423,3.37846,3.47119,1.21301,1.2111,1.26954,1.33023,-9999,-9999
200810,9.86,1.0,221.412,86.692,1.0,331.012,1.0,1.934,0.0,94.472,0.0,7.407,0.137769,1.599,0.99664,0.174025337047,0.831317204301,187.545755376,1.0,119.601491935,1.0,426.388,1.0,10.28,11.408,11.654,-9999,12.637,4.018,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,19.698,25.025,25.152,34.526,1.0,1.0,0.0,0.0,-9999,1.0,41.8028,1.0,-9999,-9999,5.83577,1.0,-9999,-9999,2.83722,0.999328,-9999,2.6573,2.70307,2.76238,0.999328,0.999328,0.999328,3.76388,3.44506,3.62222,3.70781,0.938164,0.790772,0.908583,0.937501,1.77859,1.83919,2.0124,2.05148,0.407773,0.457427,0.502372,0.58206,-9999,-9999
200811,4.256,1.0,143.638,49.108,1.0,305.078,1.0,0.84,0.0,94.11,0.0,3.933,0.0534722,1.557,1.0,0.163162258292,0.784027777778,103.758922222,1.0,74.6833965278,1.0,437.829,1.0,4.604,6.135,6.495,-9999,8.406,4.018,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,22.686,28.608,25.01,34.541,1.0,1.0,0.0,0.0,-9999,1.0,19.3994,1.0,-9999,-9999,-0.937325,1.0,-9999,-9999,1.0894,1.0,-9999,0.993618,1.08041,1.26291,1.0,1.0,1.0,1.81733,1.78456,1.82812,1.9304,0.696686,0.737264,0.753482,0.772678,1.36638,1.36638,1.51584,1.64181,0.77651,0.664271,0.704313,0.767738,-9999,-9999
200812,0.368,0.623656,108.844,35.155,0.592742,299.636,0.623656,0.402,0.0,94.299,0.0,5.961,0.116263,1.604,0.597446,-9999,-9999,40.2247192029,0.611559139785,38.4503266129,1.0,462.068,0.620968,0.862,2.077,2.407,-9999,4.293,4.017,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,19.012,26.825,28.132,33.249,1.0,1.0,0.0,0.0,-9999,1.0,6.87617,0.609543,-9999,-9999,-5.35607,0.620968,-9999,-9999,1.05974,0.594086,-9999,1.0244,1.03461,1.05411,0.59207,0.594086,0.599462,1.91972,1.6967,1.82947,1.87873,0.815067,0.656418,0.815067,0.839257,1.2322,0.861197,1.05067,1.15407,0.553236,0.218181,0.291833,0.569081,-9999,-9999
200901,-1.853,0.795027,126.17,39.367,0.836022,286.237,0.840054,0.622,0.0,93.934,0.0,2.99,0.0483871,1.838,0.822581,0.183720408091,0.645833333333,78.0958308742,0.825940860215,67.6752116935,1.0,430.605,0.838038,-0.824,-0.334,-0.022,-9999,1.893,4.018,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,10.95,15.604,29.422,31.927,1.0,1.0,0.0,0.0,-9999,1.0,5.99631,0.836022,-9999,-9999,-0.954512,0.83871,-9999,-9999,0.789383,0.833333,-9999,0.768837,0.790431,0.795269,0.833333,0.833333,0.833333,0.830347,0.724133,0.749986,0.789522,-0.00336011,-0.0530441,-0.0310577,-0.0016065,1.29921,1.18786,1.25676,1.3058,0.146678,0.14748,0.151612,0.170956,-9999,-9999
200902,0.128,0.0,189.704,84.283,1.0,286.303,1.0,0.562,0.0,93.956,0.0,5.877,0.109375,1.655,0.997768,0.140407082894,0.823660714286,175.540524554,1.0,116.089677083,1.0,439.927,1.0,-0.017,0.461,0.625,-9999,1.786,4.018,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,12.718,20.123,29.436,31.929,1.0,1.0,0.0,0.0,-9999,1.0,8.1739,1.0,-9999,-9999,-5.80478,1.0,-9999,-9999,0.649234,0.998512,-9999,0.641002,0.659654,0.716769,0.998512,0.998512,0.998512,0.589355,0.387875,0.433978,0.54501,-0.155396,-0.31322,-0.209768,-0.112282,1.35886,0.954368,1.09648,1.23949,0.477753,0.294657,0.340752,0.390894,-9999,-9999
200903,3.935,0.411962,282.182,117.019,1.0,299.378,1.0,1.192,0.411962,94.103,0.0,7.502,0.167339,2.386,1.0,0.212375573654,0.884408602151,197.788474434,0.932795698925,148.759122855,0.999327956989,418.071,1.0,4.385,4.245,4.116,-9999,4.127,4.017,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,16.425,27.01,29.441,31.938,1.0,1.0,0.233199,0.360887,-9999,1.0,39.6996,1.0,-9999,0.662994,7.10065,1.0,-9999,0.359452,0.431095,1.0,0.0542321,0.409457,0.437798,0.469562,1.0,1.0,0.999328,1.22529,1.01833,1.16053,1.22975,0.663813,0.582855,0.73041,0.787008,1.57532,1.49604,1.60001,1.70153,1.46565,1.39152,1.42859,1.4776,-9999,-9999
200904,10.993,1.0,379.026,198.633,1.0,307.035,1.0,4.687,1.0,93.994,0.0,2.211,0.0291667,1.663,1.0,0.20098467947,0.884722222222,191.865516609,0.782638888889,219.167673611,1.0,421.275,1.0,12.479,11.052,10.52,-9999,9.452,4.018,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,6.396,25.689,28.969,32.631,1.0,1.0,1.0,1.0,-9999,1.0,79.7364,0.997917,-9999,0.634559,8.29474,1.0,-9999,0.392199,-3.36424,0.998611,0.0888226,-3.50889,-3.46358,-3.40692,0.995139,0.999306,0.998611,5.82919,5.7412,5.86062,5.89958,9.27747,9.2529,9.28633,9.3407,4.95101,4.7561,4.82744,4.89382,8.7286,8.74239,8.80366,8.82757,-9999,-9999
200905,14.929,1.0,452.271,229.815,1.0,338.498,1.0,5.185,1.0,94.582,0.0,7.234,0.0645161,1.166,0.932124,0.208890415207,0.809811827957,186.674043761,0.715725806452,232.669510753,1.0,431.095,1.0,15.16,15.294,14.658,-9999,13.484,4.018,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,11.801,27.832,23.234,30.001,1.0,1.0,1.0,1.0,-9999,1.0,122.646,0.99664,-9999,0.839572,3.94514,0.999328,-9999,0.540477,-7.14512,0.965054,0.0790398,-7.24821,-7.16841,-7.11832,0.965054,0.97043,0.955645,6.86223,6.99442,7.23998,7.45323,14.2652,14.2321,14.4351,14.5789,7.04244,6.89009,7.08251,7.29211,13.6336,13.624,13.74,13.9043,-9999,-9999
200906,16.529,1.0,485.194,248.277,1.0,351.401,1.0,5.994,1.0,94.33,0.0,7.373,0.08125,1.254,0.998611,0.248874201691,0.90625,196.759571717,0.6875,244.609923611,1.0,417.503,1.0,16.627,17.045,16.582,-9999,15.839,4.018,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,4.487,21.944,19.176,22.594,0.984028,1.0,1.0,1.0,-9999,1.0,132.692,0.997917,-9999,1.11417,15.9294,1.0,-9999,0.677064,-4.56017,0.988889,0.082071,-4.5282,-4.50721,-4.49626,0.993056,0.993056,0.986806,5.87158,5.87158,5.98435,6.12754,10.4634,10.4256,10.492,10.6068,4.57147,4.37795,4.55421,4.64421,9.36171,9.24705,9.35776,9.43058,-9999,-9999
200907,18.502,1.0,469.437,219.659,1.0,365.717,1.0,6.808,1.0,94.406,0.0,13.601,0.109543,1.168,0.99664,0.209149061101,0.864247311828,187.793506395,0.701612903226,242.704569892,1.0,423.81,0.989247,19.272,18.757,18.439,-9999,17.87,5.238,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,17.171,26.479,23.773,27.285,1.0,1.0,1.0,1.0,-9999,1.0,79.5262,0.986559,-9999,0.958721,43.4556,0.997984,-9999,0.671035,2.27783,0.953629,0.0493439,2.21485,2.24117,2.27351,0.948925,0.961694,0.951613,3.66888,3.44233,3.72623,3.87527,1.50455,1.22489,1.47684,1.66352,4.09847,3.29955,3.6426,3.78279,1.43866,1.24686,1.33295,1.4566,-9999,-9999
200908,19.647,1.0,409.145,222.415,1.0,357.73,1.0,7.636,1.0,94.554,0.0,6.379,0.0423387,1.464,0.652554,0.186039230742,0.541666666667,225.983067399,0.753360215054,191.713971774,1.0,412.85,0.94422,21.753,19.297,19.163,-9999,19.0,5.284,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,18.243,24.09,22.999,29.675,1.0,1.0,1.0,1.0,-9999,1.0,67.7535,0.9375,-9999,1.03598,49.6273,0.94086,-9999,0.540605,3.07154,0.906586,0.0452178,3.09865,3.14669,3.15214,0.91129,0.88172,0.909946,5.07722,4.72524,4.91522,5.04438,1.66056,1.60339,1.77336,1.88242,4.15394,3.86117,4.04241,4.52148,1.02894,1.12276,1.20633,1.45185,-9999,-9999
