TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
199704,-4.167,0.995833,342.177,199.905,0.995833,247.421,0.0,1.982,0.0,98.563,0.0,0.199,0.986806,3.802,0.850694,0.480197726846,0.84375,115.730468994,0.986805555556,377.679637918,0.986805555556,371.884,0.998611,-2.245,-1.255,-1.701,-1.007,-0.418,0.994444,0.994444,0.994444,0.994444,0.994444,-9999,1.0,16.9739,0.990972,-9999,-9999,85.6107,0.993056,-9999,-9999,0.23722,0.9875,-9999,0.219002,0.237375,0.253561,0.9875,0.988194,0.988194,0.454427,0.457447,0.487042,0.504199,0.235818,0.239696,0.247705,0.251168,0.307731,0.219305,0.305203,0.319491,0.153169,0.0905096,0.145454,0.151781,-9999,-9999
199705,3.547,0.346102,435.229,231.26,0.351478,267.143,0.0,4.018,0.0,98.62,0.0,0.557,0.3125,3.223,0.301747,-9999,-9999,-9999,-9999,-9999,-9999,371.038,0.34879,2.221,1.489,0.549,-0.285,-0.288,0.346102,0.346102,0.346102,0.0819892,0.346102,-9999,1.0,26.5385,0.341398,-9999,-9999,90.2943,0.344086,-9999,-9999,-0.496229,0.327957,-9999,-0.524333,-0.510911,-0.499731,0.327957,0.339382,0.339382,1.0725,1.06869,1.12169,1.20563,1.58804,1.5953,1.61902,1.7162,1.01985,1.00127,1.01264,1.04833,1.62839,1.6126,1.63167,1.65108,-9999,-9999
199706,13.26,0.94375,479.82,257.045,0.942361,317.898,0.0,7.292,0.0,97.92,0.0,2.086,0.936111,3.51,0.900694,0.434282088048,0.845138888889,164.955868473,0.927083333333,498.557547202,0.924305555556,366.611,0.944444,10.368,8.111,5.62,-0.286,-0.177,0.94375,0.94375,0.94375,0.0,0.94375,-9999,1.0,52.2184,0.940278,-9999,-9999,88.994,0.942361,-9999,-9999,-1.18578,0.936111,-9999,-1.22574,-1.20927,-1.20169,0.936111,0.936111,0.936111,3.08085,3.0489,3.117,3.1341,4.17293,4.26448,4.33208,4.35455,3.56886,3.14329,3.30864,3.58161,4.66147,4.55177,4.62531,4.78375,-9999,-9999
199707,17.564,1.0,459.134,255.175,0.998656,340.746,0.0,8.298,0.0,98.052,0.0,1.765,0.995296,3.157,0.957661,0.397909489872,0.918010752688,159.29586343,0.994623655914,487.135052384,0.993279569892,359.4,1.0,14.034,12.091,9.687,-0.285,0.517,1.0,1.0,1.0,0.0,1.0,-9999,1.0,55.3811,0.99664,-9999,-9999,90.2517,0.998656,-9999,-9999,-0.143185,0.995296,-9999,-0.171081,-0.153933,-0.143185,0.995296,0.995296,0.995296,5.82572,5.80324,5.88113,5.91962,5.9662,5.94337,6.03612,6.07531,6.2103,5.96506,6.09939,6.21951,6.26863,6.24686,6.33055,6.43067,-9999,-9999
199708,13.857,0.875672,381.169,181.104,0.880376,330.718,0.0,6.001,0.0,98.114,0.0,2.606,0.844086,3.223,0.817204,0.413934466168,0.772849462366,113.098740184,0.82123655914,350.733930411,0.819220430108,357.509,0.876344,11.562,10.742,9.373,-0.284,1.857,0.875672,0.875672,0.875672,0.0,0.875672,-9999,1.0,45.3749,0.87164,-9999,-9999,49.4377,0.874328,-9999,-9999,-0.16019,0.869624,-9999,-0.121269,-0.112717,-0.103056,0.868952,0.869624,0.869624,4.93492,5.03944,5.16022,5.24222,5.17898,5.16733,5.26622,5.34754,5.60648,5.4538,5.50715,5.57627,5.56388,5.52789,5.56057,5.60109,-9999,-9999
199709,9.002,0.988889,274.285,112.391,0.988889,318.436,0.0,3.078,0.0,97.806,0.0,1.913,0.983333,3.619,0.961111,0.436174966214,0.951388888889,61.222227182,0.983333333333,205.737700758,0.982638888889,360.317,0.988889,7.443,7.321,6.565,-0.284,2.65,0.988889,0.988889,0.9875,0.0,0.988889,-9999,1.0,27.8323,0.986111,-9999,-9999,26.3691,0.988889,-9999,-9999,0.0517243,0.982639,-9999,0.0345825,0.041464,0.0504871,0.984722,0.983333,0.982639,3.56523,3.56099,3.58071,3.6065,3.49676,3.5149,3.53826,3.56533,3.47221,3.48139,3.53282,3.55109,3.54065,3.52646,3.54681,3.55953,-9999,-9999
199710,-1.665,0.995968,166.226,48.801,0.995968,264.316,0.0,1.15,0.0,97.911,0.0,1.261,0.989919,3.761,0.736559,0.524717609386,0.67876344086,19.3136921293,0.989919354839,89.9575795528,0.981182795699,362.616,0.99664,0.191,0.589,5.745,-0.284,2.051,0.995968,0.995968,0.198925,0.0,0.995968,-9999,1.0,8.99002,0.990591,-9999,-9999,-0.29207,0.992608,-9999,-9999,0.523682,0.989247,-9999,0.514552,0.523682,0.529987,0.989247,0.989247,0.989247,1.23054,1.23046,1.237,1.23927,0.708839,0.706117,0.710294,0.721784,1.04176,1.04758,1.06601,1.10466,0.686127,0.675445,0.6863,0.69686,-9999,-9999
199711,-10.455,0.195139,85.6504,32.458,0.196528,223.699,0.0,0.337,0.0,98.274,0.0,0.488,0.184028,2.899,0.14375,-9999,-9999,-9999,-9999,-9999,-9999,365.98,0.194444,-2.307,-1.741,2.667,-0.284,1.014,0.195139,0.195139,0.0,0.0,0.195139,-9999,1.0,9.62695,0.194444,-9999,-9999,0.487007,0.195139,-9999,-9999,0.492392,0.194444,-9999,0.439503,0.458961,0.500967,0.194444,0.194444,0.194444,0.25581,0.252719,0.25619,0.271638,-0.246791,-0.245232,-0.208563,-0.172737,0.373617,0.369805,0.37185,0.667737,0.0180874,0.0172624,0.0176622,0.155638,-9999,-9999
199712,-11.622,0.315188,51.5415,14.516,0.318548,236.644,0.0,0.33,0.0,97.886,0.0,0.212,0.284946,3.139,0.274194,-9999,-9999,-9999,-9999,-9999,-9999,369.665,0.317204,-4.463,-3.553,0.006,-0.284,0.018,0.315188,0.315188,0.192204,0.0,0.315188,-9999,1.0,2.1905,0.314516,-9999,-9999,-6.18304,0.315188,-9999,-9999,0.204647,0.313844,-9999,0.197234,0.199189,0.210571,0.313844,0.313844,0.313844,0.147876,0.147218,0.149261,0.153528,-0.0670231,-0.0599866,-0.0494917,-0.0478977,0.331782,0.331782,0.336078,0.391356,0.0161806,0.0156151,0.0163019,0.0344554,-9999,-9999
199801,-24.325,0.986559,66.8715,27.901,0.987903,195.741,0.0,0.068,0.0,98.807,0.0,0.046,0.968414,2.961,0.872312,0.319974300465,0.817876344086,14.7703508186,0.953629032258,52.100492695,0.953629032258,369.615,0.986559,-5.41,-6.071,-0.005,-0.284,-9999,0.986559,0.986559,0.986559,0.0,-9999,-9999,1.0,1.13006,0.983871,-9999,-9999,6.17264,0.985887,-9999,-9999,0.190357,0.983871,-9999,0.183402,0.189623,0.193955,0.983871,0.983871,0.977151,0.094259,0.0935929,0.0962794,0.0999993,-0.0970021,-0.0994081,-0.0953973,-0.0839855,0.226258,0.223862,0.255396,0.308583,0.035813,0.0299442,0.0333243,0.0382922,-9999,-9999
199802,-10.815,0.911458,128.937,44.954,0.914435,245.64,0.0,0.382,0.0,98.234,0.0,0.259,0.885417,3.099,0.845238,0.333772897953,0.791666666667,22.9107688883,0.869791666667,84.0219513467,0.869791666667,371.263,0.911458,-2.853,-3.334,-0.057,-0.284,-9999,0.911458,0.911458,0.911458,0.0,-9999,-9999,1.0,2.9569,0.909226,-9999,-9999,10.8864,0.911458,-9999,-9999,0.172124,0.90625,-9999,0.172058,0.173325,0.182141,0.90625,0.90625,0.90625,0.216741,0.216461,0.223587,0.232107,0.043025,0.0427913,0.0481445,0.0504328,0.180551,0.180822,0.188394,0.193639,0.0426499,0.0407219,0.0426499,0.0455,-9999,-9999
199803,-10.809,0.772177,228.508,135.676,0.77621,213.3,0.0,0.9,0.0,98.779,0.0,0.152,0.750672,3.389,0.741935,0.388522856643,0.668010752688,73.0831005444,0.707661290323,264.902477043,0.707661290323,371.924,0.770833,-3.446,-3.808,-0.273,-0.284,-9999,0.772177,0.772177,0.772177,0.0,-9999,-9999,1.0,7.1204,0.770161,-9999,-9999,53.3819,0.771505,-9999,-9999,0.19999,0.768145,-9999,0.19769,0.20252,0.212244,0.768145,0.768145,0.768145,0.163659,0.162448,0.164121,0.168214,-0.0345943,-0.0413756,-0.038404,-0.0342097,0.190472,0.176784,0.191109,0.200659,0.0477981,0.0447068,0.0451842,0.0463878,-9999,-9999
199804,3.296,0.852778,342.177,221.447,0.854167,246.566,0.0,3.833,0.0,98.422,0.0,0.033,0.831944,4.366,0.816667,0.460342415924,0.772916666667,136.245700693,0.809722222222,430.617748099,0.808333333333,371.174,0.852083,0.243,-0.109,-0.183,-0.284,-9999,0.852778,0.852778,0.852778,0.0,-9999,-9999,1.0,18.8381,0.848611,-9999,-9999,82.3579,0.851389,-9999,-9999,-0.346892,0.846528,-9999,-0.353399,-0.350069,-0.348091,0.846528,0.846528,0.846528,1.03555,1.01337,1.03201,1.03774,1.3913,1.36838,1.38405,1.38967,0.488931,0.503195,0.529921,0.610366,1.02537,0.924673,0.949594,1.0743,-9999,-9999
199805,7.278,0.895833,435.229,245.832,0.896505,274.239,0.0,5.552,0.0,98.157,0.0,1.281,0.883737,4.775,0.870968,0.432136494925,0.802419354839,155.167047225,0.868279569892,463.060704268,0.86626344086,369.556,0.895161,4.83,3.369,-0.169,-0.284,-9999,0.895833,0.895833,0.895833,0.0,-9999,-9999,1.0,35.7218,0.891129,-9999,-9999,78.2232,0.895161,-9999,-9999,-1.68409,0.890457,-9999,-1.68948,-1.68648,-1.6731,0.890457,0.890457,0.890457,1.82668,1.7698,1.82668,1.83971,3.53025,3.44309,3.51743,3.52831,1.46161,1.39491,1.4214,1.43515,3.13585,3.10623,3.12959,3.13949,-9999,-9999
199806,13.85,0.921528,479.82,227.95,0.922222,325.263,0.0,6.669,0.0,97.999,0.0,2.557,0.909028,4.789,0.893056,0.471308576366,0.829166666667,151.448701316,0.896527777778,435.258714811,0.89375,367.079,0.922222,10.512,8.192,0.008,-0.284,-9999,0.921528,0.921528,0.921528,0.0,-9999,-9999,1.0,54.9218,0.919444,-9999,-9999,60.8982,0.921528,-9999,-9999,-0.568086,0.917361,-9999,-0.570996,-0.562561,-0.555017,0.917361,0.917361,0.915972,3.68836,3.68836,3.72361,3.75241,4.25152,4.25152,4.29094,4.31083,4.1633,4.17155,4.28177,4.32968,4.71437,4.58903,4.68397,4.71801,-9999,-9999
199807,17.586,0.995296,459.134,258.556,0.992608,336.076,0.0,8.619,0.0,98.029,0.0,2.17,0.988575,3.969,0.646505,0.410943564773,0.597446236559,165.008600963,0.988575268817,486.709925017,0.984543010753,364.148,0.997312,13.543,11.684,1.187,-0.284,-9999,0.995296,0.995296,0.995296,0.0,-9999,-9999,1.0,64.7083,0.984543,-9999,-9999,77.0333,0.985215,-9999,-9999,-0.0155543,0.971102,-9999,-0.168505,-0.095756,-0.0117916,0.975134,0.971102,0.971102,5.94813,5.27848,5.62019,5.90615,6.02829,5.37074,5.60835,5.95788,4.68893,4.53245,4.65009,4.72375,5.4709,5.4709,5.51542,5.59025,-9999,-9999
199808,17.385,0.992608,381.169,196.812,0.99328,337.438,0.0,7.355,0.0,98.199,0.0,2.107,0.977151,3.733,0.938844,0.404983121587,0.858870967742,129.673571934,0.977150537634,376.057059412,0.974462365591,365.829,0.992608,13.939,12.627,3.343,-0.284,-9999,0.992608,0.992608,0.992608,0.0,-9999,-9999,1.0,57.868,0.983199,-9999,-9999,55.0603,0.991263,-9999,-9999,0.72642,0.978495,-9999,0.688363,0.709977,0.734839,0.977823,0.978495,0.977823,5.94928,5.94041,6.05234,6.13366,5.17653,5.22942,5.3373,5.4322,6.2272,6.06388,6.2272,6.39282,5.50962,5.41287,5.48718,5.51611,-9999,-9999
199809,9.034,0.932639,274.285,127.549,0.936111,300.148,0.0,3.294,0.0,98.053,0.0,0.478,0.909722,3.925,0.484722,-9999,-9999,73.927575088,0.881944444444,250.152104883,0.825694444444,365.503,0.933333,6.919,7.083,4.517,0.485,-9999,0.932639,0.932639,0.924306,0.0,-9999,-9999,1.0,27.7482,0.682639,-9999,-9999,28.9768,0.858333,-9999,-9999,0.21988,0.647222,-9999,0.112037,0.177084,0.216722,0.651389,0.649306,0.622222,3.97066,3.5916,3.77759,3.97822,3.84362,3.46628,3.59325,3.76412,3.81299,3.32296,3.81299,4.08771,3.51616,3.15677,3.43709,3.51616,-9999,-9999
199810,2.385,0.997312,166.226,75.65,0.997312,269.495,0.0,1.443,0.0,98.671,0.0,0.243,0.99328,4.193,0.975806,0.369162324457,0.926075268817,34.135094133,0.993279569892,141.183016053,0.992607526882,369.602,0.995968,0.755,1.272,3.254,0.576,-9999,0.997312,0.997312,0.997312,0.0,-9999,-9999,1.0,8.24458,0.993952,-9999,-9999,8.0219,0.995968,-9999,-9999,0.421162,0.989919,-9999,0.420894,0.422418,0.427462,0.99328,0.991263,0.989919,1.45793,1.41694,1.43895,1.44814,1.04452,0.993485,1.00915,1.02394,1.31491,1.20371,1.31491,1.35778,0.978241,0.903918,0.960971,0.982351,-9999,-9999
199811,-8.072,0.999306,85.6504,26.502,0.999306,243.322,0.0,0.561,0.0,98.246,0.0,0.342,0.99375,3.551,0.986111,0.298081236714,0.927083333333,11.4927607997,0.99375,48.1045747255,0.99375,371.242,0.997917,-4.196,-2.428,1.648,0.576,-9999,0.999306,0.999306,0.999306,0.0,-9999,-9999,1.0,1.72594,0.99375,-9999,-9999,2.97668,0.998611,-9999,-9999,0.511076,0.986806,-9999,0.479304,0.501266,0.521111,0.989583,0.9875,0.986806,0.478563,0.475441,0.478563,0.481207,-0.0461745,-0.0416534,-0.0264808,-0.000961086,0.372818,0.370764,0.412621,0.527222,0.021668,0.0148131,0.0181807,0.0259917,-9999,-9999
199812,-19.101,0.600134,51.5415,22.912,0.602823,189.298,0.0,0.195,0.0,98.097,0.0,0.132,0.560484,3.404,0.136425,-9999,-9999,17.2748020889,0.532258064516,50.4666422711,0.532258064516,373.701,0.602823,-7.059,-5.283,0.841,0.576,-9999,0.600134,0.600134,0.600134,0.0,-9999,-9999,1.0,0.767459,0.192204,-9999,-9999,-11.8637,0.420027,-9999,-9999,0.290778,0.192204,-9999,0.258079,0.266939,0.291088,0.192204,0.192204,0.192204,0.125902,0.10502,0.114695,0.125771,-0.169245,-0.171059,-0.1549,-0.148236,0.604713,0.442346,0.569319,0.604713,0.0,0.0,0.0,0.0,-9999,-9999
199901,-22.759,0.924059,66.8715,32.761,0.926747,179.517,0.0,0.146,0.0,98.349,0.0,0.019,0.893145,3.906,0.885081,0.398446375174,0.844758064516,17.9056692706,0.878360215054,61.5576879879,0.878360215054,374.59,0.926747,-7.387,-5.802,0.34,0.576,-9999,0.924059,0.924059,0.924059,0.0,-9999,-9999,1.0,1.50732,0.407258,-9999,-9999,-6.70236,0.923387,-9999,-9999,0.194661,0.401882,-9999,0.19635,0.198475,0.210308,0.401882,0.401882,0.402554,0.0715853,0.0894735,0.0981028,0.202248,-0.107098,-0.107246,-0.0977106,-0.00536635,0.300755,0.270542,0.28663,0.301424,0.0528424,0.0526949,0.0656706,0.0756982,-9999,-9999
199902,-14.735,0.991071,128.937,60.84,0.991071,206.162,0.0,0.402,0.0,98.145,0.0,0.387,0.982887,3.798,0.980655,0.361779621704,0.933779761905,25.4256397578,0.982886904762,110.666814795,0.982886904762,373.778,0.997024,-4.718,-4.674,0.075,0.576,-9999,0.991071,0.991071,0.991071,0.0,-9999,-9999,1.0,6.36999,0.987351,-9999,-9999,11.0151,0.988839,-9999,-9999,0.278506,0.985863,-9999,0.269408,0.274983,0.295103,0.985863,0.985863,0.985863,0.173269,0.17004,0.171482,0.179862,-0.122196,-0.111054,-0.103046,-0.097361,0.319901,0.313395,0.344402,0.357042,0.043793,0.0324096,0.0371695,0.0418979,-9999,-9999
199903,-7.444,0.850806,228.508,130.767,0.853495,225.301,0.0,1.172,0.0,98.684,0.0,0.127,0.834677,3.36,0.81922,0.333188558081,0.749327956989,69.7302039506,0.798387096774,227.915500818,0.797715053763,374.267,0.856183,-3.061,-3.22,-0.076,0.576,-9999,0.84879,0.84879,0.84879,0.0,-9999,-9999,1.0,7.78199,0.84879,-9999,-9999,46.887,0.849462,-9999,-9999,0.382153,0.84543,-9999,0.369738,0.37332,0.382491,0.84543,0.84543,0.84543,0.357118,0.353752,0.355284,0.356176,-0.0303122,-0.0282083,-0.0197869,-0.014782,0.318675,0.325069,0.336438,0.354681,0.0450177,0.0408055,0.0450033,0.0519145,-9999,-9999
199904,2.803,0.440972,342.177,185.58,0.442361,264.421,0.0,3.587,0.0,98.473,0.0,0.354,0.411806,3.471,0.06875,-9999,-9999,-9999,-9999,-9999,-9999,374.756,0.442361,0.214,-0.199,-0.302,0.576,-9999,0.603472,0.613194,0.613194,0.0,-9999,-9999,1.0,13.5485,0.15625,-9999,-9999,26.7295,0.156944,-9999,-9999,-0.89109,0.15625,-9999,-0.93254,-0.926187,-0.904398,0.15625,0.15625,0.15625,0.859973,0.832292,0.840682,0.860114,1.76433,1.76295,1.76456,1.77361,1.05577,0.968538,1.08839,1.13971,2.30844,2.17333,2.30844,2.35047,-9999,-9999
199905,8.509,0.979839,435.229,220.8,0.979839,290.452,0.0,5.351,0.0,98.195,0.0,0.55,0.971102,3.821,0.443548,-9999,-9999,143.610423724,0.971102150538,410.619442653,0.960349462366,372.177,0.97043,5.923,4.179,-0.09,0.576,-9999,0.979167,0.979839,0.979839,0.0,-9999,-9999,1.0,36.2373,0.643145,-9999,-9999,81.942,0.644489,-9999,-9999,-1.63021,0.611559,-9999,-1.65529,-1.62784,-1.6019,0.606855,0.610887,0.614247,1.77649,1.76867,1.78598,1.79294,3.45075,3.37731,3.41388,3.44657,1.73991,1.71095,1.84589,1.99697,3.35306,3.21423,3.35328,3.47774,-9999,-9999
199906,14.463,1.0,479.82,248.953,0.998611,320.448,0.0,7.489,0.0,97.868,0.0,0.683,0.995139,3.296,0.971528,0.430590489672,0.958333333333,170.985995092,0.995138888889,473.80323305,0.993055555556,368.537,1.0,11.029,8.809,-0.0,0.576,-9999,1.0,1.0,1.0,0.0,-9999,-9999,1.0,48.2078,0.995833,-9999,-9999,85.2244,0.997917,-9999,-9999,-1.08082,0.990278,-9999,-1.12241,-1.09201,-1.05859,0.990278,0.990278,0.988889,3.92254,3.86315,3.91157,3.94131,4.97679,4.96053,4.98388,5.04025,4.09865,4.06262,4.07772,4.10096,5.24453,5.21821,5.24192,5.26096,-9999,-9999
199907,16.717,0.983871,459.134,243.394,0.984543,335.486,0.0,7.435,0.0,97.687,0.0,1.887,0.975134,3.374,0.902554,0.435976096304,0.852822580645,153.01160789,0.975134408602,469.173906287,0.975134408602,364.646,0.985887,13.331,11.622,1.142,0.576,-9999,0.983871,0.983871,0.983871,0.0,-9999,-9999,1.0,57.1452,0.979839,-9999,-9999,72.3322,0.981855,-9999,-9999,-0.391956,0.977823,-9999,-0.447084,-0.430773,-0.401094,0.977823,0.977823,0.977823,4.80666,4.63409,4.67176,4.80666,5.20127,5.07704,5.1046,5.19954,5.2234,5.18079,5.24151,5.53046,5.7981,5.5519,5.61555,5.8104,-9999,-9999
199908,15.831,0.990591,381.169,205.29,0.991263,331.928,0.0,6.662,0.0,98.016,0.0,0.655,0.980511,3.762,0.94422,0.475955029877,0.909946236559,87.9469096329,0.96438172043,394.344535731,0.96438172043,365.022,0.990591,12.348,10.996,2.927,0.576,-9999,0.990591,0.990591,0.990591,0.0,-9999,-9999,1.0,48.6663,0.988575,-9999,-9999,56.1327,0.989919,-9999,-9999,0.12701,0.985215,-9999,0.109914,0.132579,0.152388,0.985215,0.985215,0.985215,5.10741,5.12501,5.17348,5.21428,5.07118,4.99998,5.02055,5.07191,5.12679,4.80249,5.14953,5.29775,4.65378,4.36953,4.56129,4.7284,-9999,-9999
199909,7.822,0.990972,274.285,120.286,0.990972,301.713,0.0,3.187,0.0,98.062,0.0,1.157,0.985417,3.858,0.951389,0.44924484614,0.916666666667,60.5380632149,0.985416666667,223.592551241,0.984027777778,363.349,0.993056,6.696,6.356,3.994,0.576,-9999,0.990972,0.990972,0.990972,0.0,-9999,-9999,1.0,25.7846,0.988194,-9999,-9999,20.1388,0.989583,-9999,-9999,-0.0286877,0.983333,-9999,-0.0444673,-0.0382406,-0.0274882,0.983333,0.983333,0.983333,2.53401,2.53486,2.53938,2.54519,2.56683,2.56456,2.57463,2.58311,2.91109,2.91764,2.99836,3.0853,2.98179,2.91184,2.93027,3.0103,-9999,-9999
199910,-0.507,0.995968,166.226,65.916,0.995968,260.174,0.0,1.442,0.0,98.234,0.0,0.369,0.991935,3.121,0.940188,0.360485536451,0.903225806452,36.2771581961,0.991935483871,123.766071966,0.991935483871,368.225,0.695565,-0.256,0.176,2.768,0.574,-9999,0.995968,0.995968,0.995968,0.0,-9999,-9999,1.0,6.41425,0.993952,-9999,-9999,6.54933,0.995968,-9999,-9999,0.465729,0.68414,-9999,0.445078,0.465729,0.469411,0.683468,0.68414,0.688844,1.09052,1.10965,1.1129,1.11881,0.686649,0.641785,0.645576,0.654265,1.38186,1.23777,1.30092,1.40655,0.750324,0.710827,0.73264,0.74742,-9999,-9999
199911,-7.124,0.995139,85.6504,25.5,0.995139,248.815,0.0,0.644,0.0,98.218,0.0,0.202,0.988889,3.222,0.73125,0.421041211946,0.688888888889,9.29573196258,0.988888888889,45.9264645706,0.984027777778,373.238,0.238889,-2.565,-1.879,1.531,0.567,-9999,0.995139,0.995139,0.995139,0.0,-9999,-9999,1.0,2.31729,0.990972,-9999,-9999,-3.86146,0.99375,-9999,-9999,0.772707,0.23125,-9999,0.763449,0.766503,0.773329,0.23125,0.23125,0.23125,0.540069,0.551388,0.55542,0.557286,-0.206855,-0.218246,-0.215867,-0.208029,1.38075,1.27639,1.31584,1.38346,0.307489,0.285171,0.302355,0.310488,-9999,-9999
199912,-17.198,0.965054,51.5415,19.081,0.96707,210.07,0.0,0.277,0.0,97.998,0.0,0.582,0.943548,3.457,0.704973,0.440135617756,0.64247311828,2.64338905317,0.943548387097,33.8983858536,0.938844086022,373.802,0.968414,-3.822,-3.807,0.845,0.568,-9999,0.965054,0.965054,0.965054,0.0127688,-9999,-9999,1.0,1.70994,0.913978,-9999,-9999,-9.58635,0.962366,-9999,-9999,0.576331,0.863575,-9999,0.547212,0.570699,0.583052,0.899866,0.863575,0.863575,0.339733,0.274684,0.339339,0.340511,-0.241792,-0.266863,-0.243319,-0.234428,0.80359,0.652688,0.759595,0.794662,0.0373922,0.0385708,0.0458447,0.0525157,-9999,-9999
200001,-22.767,0.71371,66.8715,32.895,0.717742,174.983,0.0,0.148,0.0,98.401,0.0,0.095,0.68414,3.216,0.553091,-9999,-9999,10.1645566364,0.64314516129,63.3396282753,0.64314516129,374.97,0.338038,-5.238,-6.095,-1.804,0.482,-9999,0.71371,0.71371,0.71371,0.71371,-9999,-9999,1.0,0.401131,0.663306,-9999,-9999,-7.33804,0.71371,-9999,-9999,0.257413,0.315188,-9999,0.227251,0.241835,0.256695,0.325941,0.272849,0.315188,0.648234,0.323411,0.48157,0.516989,-0.0716945,0.0928006,0.221575,0.284582,0.206455,0.206412,0.303848,0.515543,0.0268052,0.00137489,0.0172417,0.0266658,-9999,-9999
200002,-13.018,0.989943,130.478,68.89,0.990661,199.735,0.0,0.5,0.0,98.153,0.0,0.021,0.98204,3.677,0.880747,0.475528476866,0.794540229885,28.5986041177,0.982040229885,125.651709562,0.982040229885,375.459,0.895115,-3.615,-3.871,-1.536,0.272,-9999,0.989943,0.989943,0.989943,0.989943,-9999,-9999,1.0,1.87632,0.918103,-9999,-9999,7.80434,0.989943,-9999,-9999,0.387531,0.891523,-9999,0.360294,0.379827,0.404079,0.891523,0.891523,0.891523,0.825164,0.550138,0.663073,0.710767,0.145312,0.166766,0.290471,0.349624,0.504779,0.504548,0.656371,0.763953,0.117108,0.0691417,0.077488,0.116132,-9999,-9999
200003,-6.495,0.839382,232.231,126.467,0.84207,228.719,0.0,1.333,0.0,98.142,0.0,0.223,0.828629,3.752,0.81586,0.44635496069,0.774193548387,68.9448719858,0.80376344086,231.789316383,0.80376344086,376.048,0.840726,-1.77,-2.548,-0.295,0.162,-9999,0.839382,0.839382,0.402554,0.839382,-9999,-9999,1.0,5.71475,0.836694,-9999,-9999,27.4137,0.839382,-9999,-9999,0.451851,0.834677,-9999,0.449041,0.453098,0.459948,0.835349,0.835349,0.834005,0.675433,0.670788,0.685907,0.699214,0.261124,0.222157,0.232884,0.245942,0.965684,0.824268,1.07063,1.09902,0.465167,0.36132,0.458561,0.478762,-9999,-9999
200004,-2.351,1.0,345.725,204.89,0.995833,239.462,0.0,2.378,0.0,98.51,0.0,0.783,0.996528,3.456,0.952778,0.403589223503,0.895138888889,120.595133797,0.996527777778,387.384323876,0.990972222222,375.588,1.0,-0.905,-1.256,-0.694,0.099,-9999,1.0,1.0,0.742361,1.0,-9999,-9999,1.0,14.3411,0.997222,-9999,-9999,78.4165,0.999306,-9999,-9999,0.146224,0.993056,-9999,0.102401,0.134999,0.174741,0.993056,0.993056,0.993056,0.853199,0.819773,0.840161,0.861951,0.726154,0.69279,0.710531,0.726835,0.754755,0.666325,0.739259,0.772271,0.703066,0.679754,0.726104,0.741536,-9999,-9999
200005,5.633,0.863575,437.594,200.035,0.860887,286.109,0.0,3.947,0.0,97.93,0.0,1.996,0.855511,3.742,0.821237,0.459633492212,0.786962365591,133.921376272,0.836021505376,380.249389607,0.834005376344,374.545,0.863575,3.903,2.038,1.983,0.095,-9999,0.863575,0.863575,0.406586,0.863575,-9999,-9999,1.0,30.1642,0.859543,-9999,-9999,65.6424,0.862231,-9999,-9999,-0.889545,0.846774,-9999,-0.901607,-0.89109,-0.886545,0.849462,0.846102,0.846102,1.51687,1.48243,1.50107,1.52207,2.39548,2.38235,2.39548,2.40866,1.02461,1.01341,1.02511,1.09839,2.38321,2.38321,2.39059,2.45321,-9999,-9999
